TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
78702PRCST2110E,331512,007440508,5499.0,Pounds,24.6581,NO,0.0,24.8278,24.9989,95.2064,100.0,99.0276,NO,70.3786,55.5361,0.6388,NO,R30
60438BCHMC2700E,325510,000078933,1700000.0,Pounds,35.3607,NO,6.7621,40.4135,45.9459,62.8478,96.4992,99.6892,YES,22.4343,58.6661,0.3852,NO,R11
18848GTPRDHAWES,331419,N982,28000.0,Pounds,53.5947,NO,9.8564,56.2481,59.0344,87.1758,100.0,99.8645,NO,30.9278,73.571,0.2507,NO,R30
55120FTMRK2411P,332812,000108883,8200.0,Pounds,24.7585,NO,0.0,25.9143,27.1523,76.2936,100.0,91.9283,NO,50.3792,49.7507,0.5621,NO,R11
93308TXCRF6451R,324110,000100414,50.0,Pounds,1.3113,NO,0.0,1.442,1.5959,9.4251,21.3997,98.0392,YES,7.9831,14.2395,1.6984,YES,R19
39563MRTNT5724E,325199,000108883,5000.0,Pounds,4.2796,NO,0.0,4.4155,4.5603,57.4035,100.0,96.8992,NO,52.988,29.837,0.9922,NO,R11
50595WHTCN600ST,335224,000078933,24131.0,Pounds,44.2689,NO,0.0,44.4729,44.6788,98.4723,100.0,98.9746,NO,53.9994,67.6875,0.396,NO,R11
46241RLLYT1500S,325192,000075070,0.5,Pounds,0.0014,NO,0.0,0.0016,0.002,0.0078,0.017,0.0625,YES,0.0061,0.0072,1.595,YES,R19
45212DNGRPBEECH,323111,000110543,1300.0,Pounds,5.6571,NO,0.0492,7.9113,10.6557,13.1528,21.0149,42.2078,YES,5.2414,13.9845,0.7252,NO,R11
46241RLLYT1500S,325192,000108883,0.5,Pounds,0.0,NO,0.0,0.0,0.0,0.0001,0.0002,2.2222,YES,0.0,0.0151,9.7131,YES,R19
06705CHMFG235IN,332813,007697372,0.5,Pounds,0.0007,NO,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,NO,0.0,0.0007,0.0,NO,R99
77506PHLLP1400J,325211,000110827,25430000.0,Pounds,91.3981,NO,88.2007,93.1958,95.0334,96.5259,100.0,99.7564,NO,3.3301,95.2985,0.0287,NO,R11
73446CNTRC300IN,336212,000078933,10271.0,Pounds,51.9577,NO,41.1561,59.0426,66.522,70.967,88.8536,97.6238,YES,11.9244,68.0176,0.2078,NO,R11
50595WHTCN600ST,335224,001330207,21224.0,Pounds,61.6636,NO,21.4966,63.5966,65.5811,91.6632,100.0,98.8358,NO,28.0667,76.6571,0.1994,NO,R11
78343CLNSNONEMI,325199,000050000,60000000.0,Pounds,94.8815,NO,94.0296,96.4354,97.1975,98.0392,100.0,99.9977,NO,1.6039,97.3736,0.0144,NO,R13
97206LRGST4600S,331512,007440508,9800.0,Pounds,53.4934,NO,0.0,54.2485,55.0253,97.4639,100.0,99.949,NO,43.2154,75.0957,0.2871,NO,R28
98248NTLCL4050M,331312,007429905,0.5,Pounds,0.0083,NO,0.0,0.0091,0.01,0.0492,0.1094,1.5873,YES,0.0401,0.246,2.2266,YES,R29
02054TRSCB66MAI,327320,007439965,11.0,Pounds,84.6154,NO,82.8526,88.141,91.6667,91.6667,96.9551,91.6667,NO,3.5256,89.3162,0.0372,NO,R99
70363GLFSL583TH,332312,007439965,1967.0,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,R99
46241RLLYT1500S,325192,000067561,0.5,Pounds,0.0001,NO,0.0,0.0001,0.0001,0.0006,0.0014,0.0135,YES,0.0005,0.0021,1.8378,YES,R19
55449RRWCR16719,332813,000075092,28800.0,Pounds,47.5248,NO,16.4814,48.7624,50.0,70.283,100.0,90.566,NO,21.5206,62.6969,0.3147,NO,R19
61341MRSLL1401B,327331,N450,545.0,Pounds,68.125,NO,45.1148,68.3392,68.5535,83.8222,100.0,99.0909,NO,15.483,78.5898,0.1845,NO,R99
39204RMSTR1085U,326192,N982,11390.0,Pounds,91.929,NO,89.3199,93.8221,95.7948,96.8235,100.0,97.8522,NO,3.0014,95.5597,0.0184,NO,R99
