TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
42101BDCMP31WNO,336399,007440382,13851.0,Pounds,68.2301,NO,20.5954,68.2325,68.2349,99.9906,100.0,100.0,NO,31.7581,83.8615,0.1893,NO,H39
55350MMGMDHIGHW,322222,000110827,23600.0,Pounds,17.7153,NO,0.0,18.3099,18.9406,80.2204,100.0,99.6706,NO,61.9105,48.8091,0.6795,NO,H20
53963FLNTHN424H,424710,000091203,14.0,Pounds,0.4871,NO,0.0,0.4923,0.4975,21.7067,53.5284,93.3333,YES,21.2144,22.0435,1.3391,YES,H20
75165WNSCRHWY35,327993,N420,1744.0,Pounds,61.7564,NO,61.7564,61.7564,61.7564,61.7564,61.7564,61.7564,NO,0.0,61.7564,0.0,NO,H39
76513MRCNS2505T,331513,007440020,205415.0,Pounds,99.0893,NO,98.2955,99.2089,99.3288,99.8178,100.0,99.8784,NO,0.6089,99.4786,0.0032,NO,H10
43207CPTLR324DE,325211,000050000,16202.0,Pounds,54.8514,NO,26.5269,60.6633,67.822,83.4209,100.0,99.8152,NO,22.7576,72.9877,0.188,NO,H20
89015TTNMMPOBOX,331419,007550450,90417094.0,Pounds,99.5379,NO,98.8614,99.5412,99.5445,99.9944,100.0,99.998,NO,0.4532,99.7359,0.0023,NO,H39
44871SNDSK615WE,331528,N450,47104.0,Pounds,43.801,NO,0.0,44.5606,45.3224,93.0128,100.0,99.9894,NO,48.4522,70.03,0.3712,NO,H10
44706THTMK1835D,331111,007440020,6736.0,Pounds,31.1316,NO,0.0,32.9764,34.8384,74.8279,100.0,99.645,NO,41.8515,57.4221,0.4784,NO,H10
95050CSRFN705RE,331492,N420,25000.0,Pounds,2.8364,NO,0.0,2.8364,2.8364,99.986,100.0,99.996,NO,97.1496,44.4734,1.0811,YES,H10
76208SFTYK1722C,562920,000108883,181449.0,Pounds,32.4963,NO,0.0,34.6115,37.0188,83.0767,100.0,99.9906,NO,48.4652,59.6145,0.4277,NO,H20
29560NNYPLHWY52,325211,000107211,120000000.0,Pounds,97.7853,NO,94.4937,97.7924,97.7995,99.9916,100.0,99.9992,NO,2.1992,98.8187,0.0111,NO,H39
28677THVLS1931S,325510,000107211,5733.0,Pounds,88.1458,NO,84.1507,89.9075,91.6693,93.7454,99.5022,95.8215,NO,3.8379,91.8789,0.0341,NO,H39
00851HSSLVLIMET,324110,000100414,53413.0,Pounds,34.6742,NO,0.0,36.035,37.5047,88.9705,100.0,99.9906,NO,52.9355,62.7647,0.438,NO,H20
33605PCFLR4101M,324121,N590,5.9,Pounds,1.5255,NO,0.0,1.5261,1.5267,48.344,100.0,95.1613,NO,46.8179,32.7378,1.3483,YES,H39
00701DPNTGHIGHW,325320,000100414,841686.0,Pounds,43.5989,NO,6.8963,47.4877,51.4375,74.5487,100.0,99.9444,NO,27.061,66.1731,0.3226,NO,H20
00851HSSLVLIMET,324110,N495,263.0,Pounds,16.7431,NO,0.0,18.8049,21.4082,55.579,100.0,99.8481,NO,36.7741,41.8677,0.6292,NO,H39
77879THTCHHIWAY,321114,000191242,836.1,Pounds,95.6636,NO,91.9601,96.1556,96.6478,98.9526,100.0,99.988,NO,2.797,97.5023,0.0167,NO,H39
01013SPLDN425ME,339920,N420,56.0,Pounds,47.8363,NO,8.8152,47.8498,47.8632,73.8728,100.0,99.8823,NO,26.023,65.1939,0.3762,NO,H39
54115DPRFN805SS,331511,007439965,149963.0,Pounds,98.4073,NO,96.1866,98.4383,98.4694,99.9395,100.0,99.9991,NO,1.5012,99.15,0.0077,NO,H10
63702SPRTC4753N,325991,N982,350.0,Pounds,19.4444,NO,0.0,21.0125,22.5806,40.457,69.6237,58.3333,NO,19.4444,33.4528,0.5273,NO,H39
29677MCHLNHIGHW,326211,N096,1500.0,Pounds,44.3393,NO,0.0,44.8938,45.4545,95.0883,100.0,99.272,NO,50.1946,67.0043,0.3815,NO,H39
21226CHMTL711PI,325188,N511,688833.0,Pounds,60.4814,NO,32.301,60.7732,61.065,79.7546,100.0,98.4442,NO,18.9814,73.3302,0.2422,NO,H39
26187THFNT700EL,327212,007439921,29.0,Pounds,15.8739,NO,0.0,16.0816,16.2921,87.8655,100.0,99.9655,NO,71.7838,51.4616,0.7389,NO,H39
54701WRRNV5200S,562112,000108883,1121175.9,Pounds,61.5811,NO,4.0501,61.5929,61.6048,99.9548,100.0,99.9888,NO,38.3619,79.4996,0.2408,NO,H20
61054MXWLL404NW,323110,000108883,14069726.0,Pounds,97.386,NO,95.9752,97.8735,98.3652,99.1391,100.0,99.6939,NO,1.2656,98.4958,0.0081,NO,H20
53154PPGND10800,325211,000872504,1.0,Pounds,0.0874,NO,0.0,0.0912,0.0952,1.4697,3.5375,2.3256,NO,1.3786,0.8043,1.1103,YES,H20
62206STSTL3300M,424710,000110827,0.6,Pounds,0.0053,NO,0.0,0.0055,0.0058,0.0799,0.1915,54.5455,YES,0.0744,1.7441,4.1298,YES,H39
17046NGNRD35HAN,325510,000107211,1673.0,Pounds,81.57,NO,71.3271,84.282,86.9995,92.9186,100.0,99.9403,NO,8.6366,88.9873,0.0696,NO,H39
90749RCPRD1801E,324110,000095636,239.0,Pounds,82.699,NO,72.8512,85.2659,87.8676,93.5424,100.0,99.5833,NO,8.2765,89.681,0.0638,NO,H39
00851HSSLVLIMET,324110,000108952,5370.0,Pounds,4.8022,NO,0.0,5.3339,5.8854,21.4894,45.7226,99.9981,YES,16.1555,30.4162,1.1697,YES,H20
44146HKLLC7013K,424690,000127184,2376.0,Pounds,4.0576,NO,0.0,4.1009,4.1451,76.411,100.0,99.79,NO,72.3102,40.6272,0.9453,NO,H20
43207CRNPL2141F,326121,N450,18362.0,Pounds,55.8099,NO,34.6612,58.2764,60.743,74.0199,97.6351,87.2968,NO,15.7435,67.9499,0.2035,NO,H39
45805BPCHMFORTA,325199,000107131,2600000.0,Pounds,75.4478,NO,54.9713,78.7156,82.2785,94.5451,100.0,99.9992,NO,15.8295,86.7997,0.0974,NO,H20
13209CRCBLSTATE,331111,007440473,665832.0,Pounds,82.4605,NO,71.9038,85.2211,88.0974,94.0993,100.0,99.9989,NO,8.8782,90.7663,0.0677,NO,H10
60565BTTRY31W23,335911,N420,80537.0,Pounds,64.3858,NO,10.9843,64.3881,64.3905,99.9907,100.0,99.9988,NO,35.6026,81.004,0.2193,NO,H10
08066MBLLCBILLI,324110,001330207,70057.0,Pounds,72.4583,NO,64.1378,78.8458,83.6012,88.6512,100.0,99.8276,NO,9.8054,84.2347,0.0876,NO,H20
43207DSTNC2121N,325510,N230,11371.0,Pounds,18.335,NO,2.5248,25.1663,30.8751,40.2606,62.9021,99.9209,YES,15.0943,36.1019,0.4644,NO,H39
25143CTLYS1580F,339991,007440224,1000.0,Pounds,5.6967,NO,0.0,5.7039,5.711,96.2486,100.0,99.0099,NO,90.5448,44.9032,1.0082,YES,H10
90280HGHSB11010,331528,007439921,125000.0,Pounds,93.9002,NO,89.3254,93.9002,93.9002,96.9501,100.0,100.0,NO,3.0499,95.9335,0.03,NO,H10
01453CMCMN165PI,325998,000107211,8.0,Pounds,80.0,NO,77.7778,84.4444,88.8889,88.8889,95.5556,88.8889,NO,4.4444,85.9259,0.0488,NO,H39
38116RCHRD1450E,339113,007440484,1094.0,Pounds,4.1436,NO,0.0,4.4339,4.7341,26.2697,59.0233,99.9087,YES,21.8358,30.9232,1.1472,YES,H39
38116MXWLL828EA,323111,000108883,5918860.0,Pounds,84.6134,NO,62.4826,84.7805,84.9481,99.6457,100.0,99.9813,NO,14.8652,92.0251,0.0813,NO,H20
15025RSTCH400ST,325110,000085018,360.0,Pounds,1.8885,NO,0.0,2.4214,3.1441,5.45,9.993,98.0926,YES,3.0286,14.6085,1.8825,YES,H39
17046NGNRD35HAN,325510,N230,283.0,Pounds,21.6526,NO,0.0,24.1895,27.3959,65.8907,100.0,99.6479,NO,41.7012,44.3909,0.5366,NO,H39
16365NTDRFPOBOX,324110,000100414,3416.0,Pounds,56.867,NO,25.4082,62.2166,68.6771,86.7556,100.0,99.1294,NO,24.539,74.5853,0.1752,NO,H39
06457TXTCH150IN,326220,000108883,815973.0,Pounds,97.9783,NO,97.4146,98.5873,98.7558,99.3691,100.0,99.9989,NO,0.7818,98.9145,0.0055,NO,H20
62454MRTHNMARAT,324110,N982,203.0,Pounds,1.2581,NO,0.0,1.3223,1.3934,20.3899,48.9914,99.4221,YES,19.0676,14.2977,1.3025,YES,H39
75034GNBNCSOUTH,331492,007440382,2600.0,Pounds,47.2379,NO,0.0,47.4193,47.6016,98.6463,100.0,99.9477,NO,51.2269,72.4499,0.3569,NO,H10
55303FDRLH900EH,332992,N010,0.5,Pounds,0.0004,NO,0.0,0.0004,0.0004,0.1372,0.3426,10.846,YES,0.1369,1.1193,2.4597,YES,H10
77592STRLN201BA,325199,000100414,9000.0,Pounds,1.5759,NO,0.0,1.6606,1.7518,16.9541,39.8944,99.9889,YES,15.2935,20.1999,1.3301,YES,H20
15857PWDRM879WA,332117,007440508,2000.0,Pounds,57.1429,NO,53.2468,64.9351,72.7273,72.7273,84.4156,72.7273,NO,7.7922,67.5325,0.1088,NO,H10
32806MDRNW1801A,332420,000100425,0.5,Pounds,0.0029,NO,0.0,0.003,0.003,0.0833,0.2039,0.1789,NO,0.0804,0.0543,1.1696,YES,H20
31703CPRTR3300S,326211,N096,549.0,Pounds,43.4679,NO,28.7922,50.9425,60.0,65.7094,87.8597,99.4565,YES,14.7669,64.1002,0.2768,NO,H39
67002PRTTL630E1,325510,N982,48252.0,Pounds,19.8154,NO,0.0,19.9772,20.1399,92.8257,100.0,99.2023,NO,72.8486,52.1091,0.713,NO,H39
15056HSSYC100WA,331423,007440020,1050000.0,Pounds,98.1226,NO,96.7281,98.3838,98.6453,99.4876,100.0,99.9985,NO,1.1038,99.0427,0.0072,NO,H10
24505LYNCHRT726,331511,007440020,16988.0,Pounds,80.6648,NO,59.1368,81.861,83.075,97.0105,100.0,99.9823,NO,15.1495,89.9029,0.0919,NO,H39
75041SHRWN2802W,325510,N230,68099.0,Pounds,84.2038,NO,65.8028,85.3068,86.4387,98.3095,100.0,99.9824,NO,13.0027,91.7772,0.0722,NO,H39
67209SPRTC1444S,326113,000100425,9100.0,Pounds,66.4573,NO,36.4015,69.2619,72.2222,91.1688,100.0,99.7479,NO,21.9069,80.7132,0.1566,NO,H39
53963FLNTHN424H,424710,001330207,220.0,Pounds,0.4742,NO,0.0,0.4803,0.4865,18.0254,44.343,99.5475,YES,17.5451,22.0168,1.3809,YES,H20
43207DSTNC2121N,325510,001330207,232150.0,Pounds,10.1353,NO,0.0,10.33,10.5318,81.298,100.0,99.9617,NO,70.968,47.7642,0.7949,NO,H39
31703CPRTR3300S,326211,N590,984.0,Pounds,50.4202,NO,7.9732,54.7796,59.9634,85.9839,100.0,99.9188,NO,31.2043,70.1322,0.239,NO,H39
61554MDWSTSOUTH,312140,000107028,10000.0,Pounds,1.6614,NO,0.0,1.6696,1.6779,32.2855,78.2092,62.8931,NO,30.6158,22.0774,1.3073,YES,H39
14150TNWND3875R,324199,001330207,109.0,Pounds,2.4773,NO,0.0,2.5142,2.5515,47.4352,100.0,88.6179,NO,44.9211,27.6494,1.1463,YES,H39
46203CTZNS2950E,333994,N590,39001.0,Pounds,93.7434,NO,92.7489,95.5441,96.3273,97.4075,100.0,99.9949,NO,1.8634,96.7807,0.0189,NO,H39
54703MDWSTRR2XX,321114,N100,10725.0,Pounds,89.749,NO,89.749,89.749,89.749,89.749,89.749,89.749,NO,0.0,89.749,0.0,NO,H39
63353RCNCRHIGHW,325311,N511,1954700.0,Pounds,84.0984,NO,74.1678,84.7525,85.4066,91.8089,100.0,98.2113,NO,7.0564,89.2388,0.0713,NO,H39
90023RCDNC3225E,332812,001330207,41470.0,Pounds,38.1211,NO,0.0,40.2228,42.3639,79.7658,100.0,99.4008,NO,39.543,62.518,0.3963,NO,H20
99705MPCLS1100H,324110,000100414,5200.0,Pounds,71.458,NO,51.9277,75.5079,80.0,91.2281,100.0,99.9039,NO,15.7202,84.2528,0.11,NO,H20
62454MRTHNMARAT,324110,N590,21296.0,Pounds,75.4695,NO,51.894,77.431,79.433,94.4557,100.0,99.9998,NO,17.0247,86.9561,0.1143,NO,H39
44711SHLND2408G,324110,000091203,0.5,Pounds,0.0037,NO,0.0,0.0043,0.005,0.0142,0.0291,1.2346,YES,0.0099,0.1622,2.1188,YES,H39
46203CTZNS2950E,333994,001319773,10520.0,Pounds,26.3626,NO,0.0,26.7482,27.1421,92.3333,100.0,99.9905,NO,65.5851,60.2506,0.5667,NO,H39
53148RSTLM8105F,325510,000108883,551307.0,Pounds,93.5271,NO,92.5232,95.1179,96.6007,96.8477,99.4424,99.8641,YES,1.7298,96.4846,0.0214,NO,H20
62454MRTHNMARAT,324110,000110543,46969.0,Pounds,12.232,NO,0.0,13.4096,14.7427,47.618,98.9306,99.9999,YES,34.2084,39.6006,0.7841,NO,H39
30833GLTNC809BR,313230,007664417,100.0,Pounds,2.6205,NO,0.0,3.4477,5.0378,9.5201,18.6287,38.1679,YES,6.0724,7.7728,0.8617,NO,H39
47591SSXGRESSEX,331422,000106445,2770.0,Pounds,0.9275,NO,0.0,0.9432,0.9595,30.9794,76.0336,64.4036,NO,30.0361,17.7889,1.1442,YES,H20
44510NRTHS2669W,332996,N495,0.5,Pounds,0.0078,NO,0.0042,0.0115,0.0153,0.0163,0.0235,3.7037,YES,0.0048,0.393,2.4146,YES,H39
29834VLCHMCARLI,325211,N230,1430520.0,Pounds,97.2477,NO,93.153,97.2537,97.2596,99.9875,100.0,99.9999,NO,2.7338,98.4271,0.0138,NO,H20
52632GRFFNCARBI,331513,007439965,0.5,Pounds,0.0004,NO,0.0,0.0004,0.0004,0.0058,0.0138,0.0387,YES,0.0053,0.0049,1.9118,YES,H39
61036LMFCN100SO,331511,007439921,508.09,Pounds,55.9601,NO,5.7455,57.5205,59.1359,92.0371,100.0,98.1608,NO,34.5166,73.196,0.2489,NO,H10
46312STCHC400EC,424710,N590,0.1,Pounds,31.25,NO,31.25,31.25,31.25,31.25,31.25,31.25,NO,0.0,31.25,0.0,NO,H39
42344THNSGSTATE,325920,007697372,10056060.0,Pounds,87.9709,NO,70.4145,88.0535,88.1362,99.8129,100.0,99.9925,NO,11.7593,93.7792,0.0631,NO,H39
16433LRDCRSOUTH,325510,000108883,358602.0,Pounds,62.7594,NO,15.5351,63.859,64.9881,96.0749,100.0,99.9769,NO,32.2159,79.9994,0.2091,NO,H20
55303FDRLH900EH,332992,N420,0.1,Pounds,0.0,NO,0.0,0.0,0.0,0.0008,0.0021,0.7246,YES,0.0008,0.0624,2.8936,YES,H10
27260THVLS1647E,325510,000100414,1151.0,Pounds,67.2706,NO,60.5572,74.7243,78.1399,84.1691,98.3363,91.9329,NO,9.4448,80.0679,0.0915,NO,H39
63125CLMBN303EA,325131,N982,24000.0,Pounds,50.74,NO,19.0376,51.5709,52.4017,73.2597,100.0,94.1176,NO,21.6888,65.7531,0.3052,NO,H39
54110BRLLN200PA,331511,N420,18.3,Pounds,0.1867,NO,0.0,0.2511,0.3712,0.624,1.1834,99.4565,YES,0.3729,3.418,3.8073,YES,H10
46506BRMNC500NB,331511,N420,1048.0,Pounds,95.734,NO,90.4421,95.9402,96.1468,99.6056,100.0,99.9714,NO,3.6654,97.7157,0.0195,NO,H10
08070GNSCHINDUS,325411,000057330,9258.0,Pounds,53.2865,NO,0.0,53.3742,53.4619,99.4094,100.0,99.9568,NO,46.0353,73.1818,0.3125,NO,H39
70079SHLLL1205R,324110,000110827,5572900.0,Pounds,99.794,NO,99.7523,99.8503,99.8952,99.9157,100.0,99.9919,NO,0.0653,99.8901,0.0006,NO,H39
75110JTCCHEASTH,325110,000074873,88500.0,Pounds,90.7785,NO,85.9399,92.7375,94.7791,97.2693,100.0,99.9966,NO,4.5318,95.1764,0.0296,NO,H39
20705MNRLP7011M,325188,N982,10000.0,Pounds,84.8221,NO,63.9823,85.2247,85.6311,99.3863,100.0,99.9456,NO,14.1616,92.0893,0.077,NO,H39
72450MRSNLPEKIN,335312,007440508,220021.0,Pounds,86.6411,NO,67.5424,86.8175,86.9944,99.6675,100.0,99.999,NO,12.85,93.0757,0.0695,NO,H10
24505LYNCHRT726,331511,007440508,130244.0,Pounds,80.0841,NO,57.3038,81.1897,82.3084,97.1137,100.0,99.9785,NO,15.924,89.6151,0.0965,NO,H10
63088NLCHM3RDST,325211,000091203,10.76,Pounds,1.2978,NO,0.0,1.8825,2.1067,3.974,7.1113,68.2741,YES,2.0915,8.7342,2.0109,YES,H20
77028JTLBN4849H,324191,007440508,3980.0,Pounds,99.8745,NO,99.8745,99.8745,99.8745,99.8745,99.8745,99.8745,NO,0.0,99.8745,0.0,NO,H10
29678NGLHR554MO,325188,007647010,43000.0,Pounds,30.0447,NO,0.0,30.6011,31.1594,89.4716,100.0,99.7217,NO,58.8705,57.2959,0.5409,NO,H39
29003RCKLNCALHO,313320,N010,12693.0,Pounds,33.3342,NO,33.3342,33.3342,33.3342,33.3342,33.3342,33.3342,NO,0.0,33.3342,0.0,NO,H39
44036DFFNM316WA,332721,000075092,3894.0,Pounds,24.812,NO,14.8529,30.148,35.4839,40.3447,55.6398,45.2055,NO,10.1967,35.1671,0.2368,NO,H20
13502THNDM1676L,332999,007439921,1560.0,Pounds,63.3716,NO,15.0332,64.0769,64.7841,96.7727,100.0,99.9968,NO,32.6958,80.6001,0.2123,NO,H10
37818STTNNPOTTE,321114,N100,1000.0,Pounds,97.2763,NO,97.2763,97.2763,97.2763,97.2763,97.2763,97.2763,NO,0.0,97.2763,0.0,NO,R99
74037CNCNC10600,424710,000191242,0.1,Pounds,2.0284,NO,0.0,2.1586,2.3041,18.4746,42.9485,52.6316,YES,16.316,14.8346,1.1507,YES,H39
35207SLSSN35003,331111,001330207,120.0,Pounds,1.4556,NO,0.0,1.5952,1.7595,10.8893,24.8305,96.7742,YES,9.2941,12.6422,1.856,YES,H39
33619GLFCS1901N,331492,N420,90010.0,Pounds,53.2018,NO,0.0,53.4952,53.7919,98.9767,100.0,99.9943,NO,45.4815,74.6563,0.3031,NO,H10
74603CNCPN1000S,324110,000191242,5.26,Pounds,80.6748,NO,70.3102,83.6386,86.6557,92.5243,100.0,99.8102,NO,8.8856,89.1684,0.0752,NO,H20
62048CNCNC2150S,424710,001330207,239.0,Pounds,18.9217,NO,0.0,21.4016,24.0443,48.8503,90.0234,99.7912,YES,27.4487,45.9149,0.6554,NO,H39
08030KCHPTKINGW,324121,N590,5.9,Pounds,48.7603,NO,39.6519,59.298,64.8352,72.3954,92.0414,98.3333,YES,13.0974,66.7059,0.1546,NO,H39
33815NPCCR1248G,325199,000067561,8819901.0,Pounds,98.0903,NO,97.112,98.2685,98.4466,99.0395,100.0,99.6324,NO,0.771,98.7231,0.0067,NO,H20
45801SPRRM625VI,332813,N495,54248.0,Pounds,70.5371,NO,26.881,70.6051,70.6731,99.7545,100.0,99.9466,NO,29.1494,83.1252,0.1739,NO,H39
45005CHNYP1000A,322110,010049044,250.0,Pounds,3.4218,NO,0.0,3.7163,4.065,24.6101,55.9507,50.0,NO,20.8937,16.7853,0.974,NO,H39
46802SSXGR1601W,325510,000106445,4700.0,Pounds,60.5436,NO,34.2592,65.7389,71.9094,86.7253,100.0,95.6062,NO,20.9865,75.9146,0.1521,NO,H20
99163PSPHL5991S,324121,N590,56.19,Pounds,94.7632,NO,87.5064,94.8793,94.9958,99.7946,100.0,99.8949,NO,4.9153,97.0003,0.0253,NO,H39
83501PSPHL4341S,324121,N590,98.17,Pounds,99.755,NO,99.696,99.8048,99.8546,99.8774,99.9862,99.9001,NO,0.0725,99.8366,0.0006,NO,H39
61547GLDSC8300W,325613,007664417,320000.0,Pounds,68.7152,NO,52.0105,73.7631,79.5031,88.2649,100.0,99.9719,NO,14.5018,82.1086,0.1191,NO,H39
48040GNSSP2701R,325211,000115071,3692600.0,Pounds,51.2939,NO,0.0,51.4539,51.6144,98.9006,100.0,99.8027,NO,47.4467,71.9172,0.3286,NO,H39
54009FDRYPBOX27,311513,007697372,20460.0,Pounds,24.6613,NO,24.6613,24.6613,24.6613,24.6613,24.6613,24.6613,NO,0.0,24.6613,0.0,NO,H39
29302SPCLT195BR,325199,000071363,41887.0,Pounds,74.6369,NO,60.0662,75.9112,77.1854,86.4745,100.0,95.7636,NO,10.5633,82.5287,0.1141,NO,H39
00851HSSLVLIMET,324110,000095636,190.0,Pounds,1.6446,NO,0.0,1.7631,1.8998,18.6631,44.0133,99.1132,YES,16.9001,15.1522,1.4045,YES,H20
75042DSTNC701SH,325510,000079107,4263.0,Pounds,91.5593,NO,89.2032,93.8471,95.3478,96.943,100.0,99.0244,NO,3.0959,95.3603,0.0221,NO,H39
44870THRWR252SC,325510,N590,274.0,Pounds,51.1194,NO,51.1194,51.1194,51.1194,51.1194,51.1194,51.1194,NO,0.0,51.1194,0.0,NO,H39
26601PPLCHOLDFA,321114,008001589,12402.0,Pounds,76.8973,NO,68.8203,81.0389,85.2664,89.1845,100.0,99.9355,NO,8.1457,86.8622,0.089,NO,H39
75050SRGRD23501,325510,000071363,752.0,Pounds,62.2517,NO,49.2031,68.3285,75.0499,81.0788,100.0,99.3395,NO,12.7503,77.2663,0.1525,NO,H39
16136BBCCKMOUNT,331111,001313275,44895.0,Pounds,70.7339,NO,59.0403,75.3225,79.9455,86.1772,100.0,99.9949,NO,10.8547,83.0992,0.1213,NO,H10
48217MRTHN1300S,324110,000071432,283.0,Pounds,1.7142,NO,0.0,2.3244,3.2413,6.0815,11.7171,94.3333,YES,3.7571,6.8144,1.8155,YES,H20
01905CLHTH638SU,325520,000872504,37485.0,Pounds,99.7605,NO,99.5975,99.7671,99.7738,99.8802,100.0,99.9867,NO,0.1131,99.8403,0.001,NO,H20
06422DRHMM84MAI,332439,000079016,20287.0,Pounds,52.9589,NO,11.6969,56.1729,59.6624,85.8236,100.0,99.9998,NO,29.6507,72.738,0.2445,NO,H20
15146CMPNT2420M,334418,007439921,2114.0,Pounds,82.2888,NO,82.2888,82.2888,82.2888,82.2888,82.2888,82.2888,NO,0.0,82.2888,0.0,NO,H10
19702MCRPR35FPN,333999,000110543,110.0,Pounds,1.3906,NO,0.0,1.4913,1.5919,5.7509,12.1404,9.9099,NO,4.2596,4.2975,0.9237,NO,H20
49504BTZFN2029B,331511,007440473,7194.0,Pounds,99.2687,NO,98.7544,99.3852,99.5021,99.8058,100.0,99.9167,NO,0.4205,99.5814,0.0024,NO,H10
49423GRDSM636E4,325998,000108883,21294.0,Pounds,24.2501,NO,0.0,26.5415,29.3112,72.3465,100.0,95.3562,NO,45.8049,48.1502,0.5043,NO,H39
07083LCNPW901LE,331423,007440508,806356.0,Pounds,99.8122,NO,99.7328,99.8545,99.8968,99.9356,100.0,99.9999,NO,0.0811,99.8998,0.0006,NO,H39
63088NLCHM3RDST,325211,000078922,172.74,Pounds,1.1897,NO,0.0,1.546,2.0573,3.4248,6.243,97.1869,YES,1.8788,8.426,1.8296,YES,H20
00612BTTRYRD2KM,331492,007440360,13358.0,Pounds,99.4724,NO,99.1145,99.4874,99.5025,99.7361,100.0,99.9696,NO,0.2486,99.6482,0.0023,NO,H39
89438NWMNTSTONE,212221,N982,74.0,Pounds,0.0128,NO,0.0,0.0128,0.0128,72.5769,100.0,94.8718,NO,72.5642,36.4912,1.0528,YES,H39
35215MDLND90CAR,325510,001330207,37033.0,Pounds,25.4578,NO,0.0,27.3173,29.4586,75.8443,100.0,99.3295,NO,48.527,52.5035,0.5154,NO,H39
85043RCPHN5333W,424710,000100414,353.0,Pounds,27.0498,NO,16.3574,33.996,42.3261,45.755,63.3936,99.7175,YES,11.7591,51.1415,0.4818,NO,H20
56031CHSLS18331,311222,000110543,339.0,Pounds,0.1054,NO,0.0,0.1081,0.1109,2.0635,4.9965,88.2812,YES,1.9553,13.263,2.31,YES,H20
15025RSTCH400ST,325110,N590,2898.3,Pounds,1.8204,NO,0.0,1.8382,1.8559,48.7823,100.0,99.7522,NO,46.9441,29.2385,1.2085,YES,H39
46514CMCMF52650,325998,000107211,25.0,Pounds,96.1538,NO,96.1538,96.1538,96.1538,96.1538,96.1538,96.1538,NO,0.0,96.1538,0.0,NO,H39
44805FMYRS1101M,333911,007440508,2161.0,Pounds,5.1855,NO,0.0,5.1914,5.1973,95.8741,100.0,99.8152,NO,90.6827,44.6184,1.0207,YES,H10
23297DFNSG8000J,425120,000075718,205043.0,Pounds,99.478,NO,99.478,99.478,99.478,99.478,99.478,99.478,NO,0.0,99.478,0.0,NO,H39
1400WNTDPR2781T,331492,007440508,3.5,Pounds,0.0251,NO,0.0,0.0251,0.0251,32.52,81.2624,50.0,NO,32.4949,16.4486,1.2103,YES,H10
32678DLTLBCR326,325510,N230,818.0,Pounds,60.1471,NO,51.5707,66.897,74.2961,77.1146,92.441,96.2353,YES,10.2176,74.1003,0.1501,NO,H20
53154PPGND10800,325211,000085449,1.0,Pounds,0.0212,NO,0.0,0.0218,0.0225,0.3854,0.9309,4.0,YES,0.3636,0.694,1.9581,YES,H20
45365STLLC2633C,332322,N090,2100.0,Pounds,9.4663,NO,0.0,9.6147,9.7674,82.2885,100.0,99.8099,NO,72.6737,46.5584,0.8285,NO,H39
94565DWCHMFOOTO,325320,010061026,10000.0,Pounds,61.7993,NO,11.5011,62.8271,63.8896,97.0444,100.0,99.2063,NO,34.2173,78.8164,0.2172,NO,H39
47240BHNNGHIGHW,336312,007440508,2188800.0,Pounds,99.8276,NO,99.6011,99.8335,99.8394,99.9885,100.0,99.9998,NO,0.1549,99.908,0.0008,NO,H39
77541THDWCBUILD,325211,000075014,1534154.0,Pounds,55.9541,NO,0.0,56.03,56.1062,99.7497,100.0,99.9999,NO,43.7196,77.7203,0.2813,NO,H39
15051MDRDNMEDRA,339112,000075218,50880.0,Pounds,92.9553,NO,85.9331,93.6843,94.4233,98.8518,100.0,99.9607,NO,5.1675,96.1926,0.0284,NO,H39
62454MRTHNMARAT,324110,000108883,307470.0,Pounds,63.8639,NO,17.1476,64.9092,65.9854,96.7503,100.0,99.9997,NO,31.8411,81.2286,0.2017,NO,H39
72209MRNNM11605,325510,000071363,42283.0,Pounds,47.7353,NO,0.0,48.2397,48.7451,95.8907,100.0,99.8913,NO,47.651,69.2332,0.3506,NO,H20
92316RCCLT2395S,424710,000110543,24429.0,Pounds,97.3189,NO,96.8216,98.0872,98.5875,98.9309,100.0,99.861,NO,0.8437,98.6036,0.0075,NO,H39
06422PRMTRAIRLI,321114,008001589,22040.0,Pounds,97.7817,NO,97.5075,98.3301,98.8784,98.8784,99.7009,98.8784,NO,0.5483,98.5129,0.0052,NO,H39
64772MNVDPHIGHW,326113,001330207,5000000.0,Pounds,67.0664,NO,59.9252,73.121,79.3651,81.9182,95.114,99.8542,YES,8.7972,80.6366,0.1346,NO,H20
17921GLDSPEASTC,333911,007440020,276335.0,Pounds,62.7459,NO,7.4914,62.8361,62.9265,99.7326,100.0,99.9855,NO,36.8964,80.0577,0.23,NO,H39
47903SBRSZ5500S,336111,001330207,16250.0,Pounds,12.4593,NO,0.0,15.7279,21.3199,37.0307,68.985,99.9692,YES,21.3028,30.4653,0.7011,NO,H20
61350LBBYWCENTE,327211,007439921,111.0,Pounds,63.3634,NO,11.6736,63.7602,64.1618,98.4845,100.0,99.1603,NO,34.7244,78.7393,0.2197,NO,H39
