TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
60438BCHMC2700E,325510.0,000100414,22620.0,Pounds,10.22,NO,0.0,10.6573,11.1335,70.075,100.0,95.122,NO,59.4177,40.8184,0.7686,NO,R11
32960CTYFV10017,221119.0,007782505,3117.0,Pounds,0.5963,NO,0.449,0.8908,1.1854,1.1854,1.6273,1.1854,NO,0.2946,0.989,0.2808,NO,R99
30176SCNCM100ST,332431.0,000091203,12480.0,Pounds,72.3478,NO,68.7955,77.8935,83.4392,83.9588,93.0568,84.4784,NO,6.0653,80.0885,0.0685,NO,R11
17519CNSTG245RE,337110.0,000071363,1415.0,Pounds,8.2201,NO,4.9724,11.1589,14.0978,15.2833,21.4699,16.4688,NO,4.1244,12.9289,0.2682,NO,R19
48218MCLRV205MA,424710.0,001330207,1003.0,Pounds,78.9142,NO,74.1412,84.6414,87.8284,91.6416,100.0,98.7205,NO,7.0002,88.1908,0.0595,NO,R19
21226MCLC0801OR,424710.0,000108883,1.0,Pounds,0.1256,NO,0.0,0.1471,0.1773,0.7256,1.5933,9.0909,YES,0.5784,0.7789,2.037,YES,R19
65712CNCNC15138,424710.0,000110827,0.5,Pounds,0.0054,NO,0.0,0.0055,0.0057,0.1498,0.3661,0.1996,NO,0.1442,0.0745,1.1461,YES,R99
60617HRSHD2701E,331492.0,N420,54000.0,Pounds,99.3359,NO,98.8471,99.3396,99.3432,99.6679,100.0,99.9926,NO,0.3283,99.5572,0.0031,NO,R27
75042DSTNC701SH,325510.0,000091203,371.0,Pounds,26.8646,NO,0.0,29.9317,33.0955,59.5038,100.0,98.6702,NO,29.5721,51.4286,0.5164,NO,R99
37650NCLRF205BA,325188.0,N511,490.0,Pounds,1.4917,NO,0.0,1.6971,1.9681,10.2566,23.0959,49.445,YES,8.5595,8.4603,1.3408,YES,R99
00654NQSTNROAD3,325412.0,007647010,810177.0,Pounds,89.5998,NO,74.1309,89.6246,89.6494,99.9537,100.0,99.9692,NO,10.3291,94.0536,0.0544,NO,R99
35010RBNSNROBIN,331511.0,007439921,1647.0,Pounds,88.2164,NO,84.2893,89.9856,91.7549,93.7832,99.4795,95.8115,NO,3.7976,91.9276,0.0338,NO,R99
45229BPXPL930TE,424710.0,000091203,22.0,Pounds,53.6585,NO,43.4781,62.9085,68.75,75.8621,95.2924,91.6667,NO,12.9536,69.8895,0.1446,NO,R19
53534KMNFC107MA,325998.0,000079016,3200.0,Pounds,61.5385,NO,52.1186,66.7243,71.9101,76.4614,91.067,81.0127,NO,9.7371,71.4871,0.1113,NO,R99
44904NRMNF265MI,335932.0,007440666,2342225.0,Pounds,85.1575,NO,62.9621,85.1723,85.1871,99.979,100.0,99.999,NO,14.8068,92.081,0.0802,NO,R30
75460PCTXN1245S,324121.0,N590,1.78,Pounds,1.1524,NO,0.0,1.1524,1.1524,50.4977,100.0,99.8429,NO,49.3453,34.0492,1.3663,YES,R99
76513MRCNS2505T,331513.0,007440020,222469.0,Pounds,99.0384,NO,98.1243,99.1488,99.2594,99.8318,100.0,99.8878,NO,0.683,99.4495,0.0036,NO,R30
75710TYLRPHIGHW,331511.0,N450,536.0,Pounds,5.2881,NO,0.0,6.0905,6.9286,18.578,37.3092,84.2767,YES,12.4875,20.8329,1.2708,YES,R30
15025SSCLR400ST,324199.0,000108952,1121.0,Pounds,0.0643,NO,0.0,0.0651,0.0659,2.5688,6.3244,99.4676,YES,2.5037,19.2502,1.9107,YES,R99
15108BPXPL510NA,424710.0,N590,0.1,Pounds,62.5,NO,62.5,62.5,62.5,62.5,62.5,62.5,NO,0.0,62.5,0.0,NO,R19
95826NGNRD5683R,325510.0,055406536,16.0,Pounds,6.015,NO,6.015,6.015,6.015,6.015,6.015,6.015,NO,0.0,6.015,0.0,NO,R99
48229GRTLKNO1QU,331111.0,N040,1759.0,Pounds,12.6465,NO,8.7672,17.3483,22.4076,23.069,31.6501,97.668,YES,5.7207,35.7667,0.865,NO,R99
55808MNTRN200EA,331513.0,N495,4500.0,Pounds,81.5956,NO,57.6076,82.1563,82.7206,98.5222,100.0,99.889,NO,16.3659,90.0458,0.0939,NO,R99
21226CHMTL711PI,325188.0,N420,480.0,Pounds,40.5717,NO,0.0,40.5732,40.5748,99.9824,100.0,99.9973,NO,59.4091,66.0364,0.4452,NO,R99
77375MRCNC10625,325510.0,000071363,2000.0,Pounds,18.5288,NO,0.0,18.7051,18.884,91.9043,100.0,97.4184,NO,73.1992,50.8643,0.7309,NO,R11
46628PSTNP3605W,331314.0,007440020,42833.1,Pounds,53.5939,NO,0.0,53.7713,53.9497,99.142,100.0,99.972,NO,45.3707,76.3966,0.2985,NO,R29
82931XBWHYI80EX,324110.0,N590,0.64,Pounds,5.3333,NO,0.0,7.2563,9.7859,15.1418,26.9702,41.5584,YES,7.8856,12.7661,0.6997,NO,R99
84624NTRMN850BR,221112.0,N090,0.5,Pounds,0.0004,NO,0.0,0.0004,0.0005,0.0012,0.0022,9.0909,YES,0.0007,0.633,3.5728,YES,R99
94804RCPRD1306C,424710.0,000071432,6068.0,Pounds,77.8248,NO,49.7025,78.6794,79.549,97.9974,100.0,99.9671,NO,19.318,88.2944,0.1128,NO,R99
55428TCHNC86017,332813.0,007439921,163.4,Pounds,54.5212,NO,27.1754,55.7573,56.9934,74.8119,100.0,92.6304,NO,19.0546,68.0483,0.2559,NO,R30
61010QLTYM4THAN,332813.0,N495,2500.0,Pounds,39.0076,NO,0.0,39.941,40.9098,91.8781,100.0,99.7606,NO,51.9371,66.1916,0.4116,NO,R99
14760HYSLL211FR,325991.0,000108101,22149.0,Pounds,60.2399,NO,2.8346,60.4576,60.6755,98.8728,100.0,99.9774,NO,38.4153,78.5964,0.2468,NO,R11
78343CLNSNONEMI,325199.0,000067561,24195589.0,Pounds,67.0982,NO,33.9375,69.3976,71.8122,93.0377,100.0,99.9995,NO,23.6401,82.4099,0.1615,NO,R13
44706THTMK1835D,331111.0,007440020,5655.0,Pounds,42.8603,NO,14.1635,47.778,52.8752,70.1876,100.0,99.5073,NO,22.4097,63.8689,0.3139,NO,R30
47374PRMXP1235N,326113.0,N420,1251.0,Pounds,99.984,NO,99.984,99.984,99.984,99.984,99.984,99.984,NO,0.0,99.984,0.0,NO,R99
60402MCLC04811S,424710.0,000091203,127.0,Pounds,87.5862,NO,80.3083,90.0709,92.7007,96.5793,100.0,99.2188,NO,6.5084,93.1113,0.0387,NO,R19
43725CLGTP8800G,325611.0,000050000,8060.0,Pounds,98.6536,NO,98.1188,98.9807,99.31,99.5554,100.0,99.8761,NO,0.5746,99.2788,0.0038,NO,R99
81503CLRDC56924,325212.0,000108883,78000.0,Pounds,89.3215,NO,75.775,89.8747,90.4348,99.2745,100.0,99.9936,NO,9.3998,94.5104,0.0499,NO,R11
83501MRKND1023S,332992.0,007440360,85200.0,Pounds,81.3839,NO,53.4708,81.3859,81.3878,99.9959,100.0,99.9988,NO,18.61,90.0709,0.1031,NO,R27
62201GNRLC2500K,325188.0,007664939,49882.6,Pounds,98.9085,NO,98.9085,98.9085,98.9085,98.9085,98.9085,98.9085,NO,0.0,98.9085,0.0,NO,R99
42029WSTLK2468I,325199.0,000127184,2800.0,Pounds,96.9865,NO,96.431,97.9364,98.1079,98.9399,100.0,99.9286,NO,1.0036,98.3761,0.008,NO,R19
42029WSTLK2468I,325199.0,000107062,3000000.0,Pounds,13.6095,NO,0.0,13.6229,13.6364,99.2694,100.0,99.9998,NO,85.6464,56.1104,0.7632,NO,R19
98532QLCST102SE,331513.0,007440473,255000.0,Pounds,99.7067,NO,99.6577,99.8043,99.8043,99.9021,100.0,99.9021,NO,0.0978,99.8323,0.0007,NO,R27
60007HSNRH670GR,332813.0,N090,3600.0,Pounds,61.4334,NO,16.9682,62.8548,64.2857,93.4459,100.0,99.8613,NO,30.5911,78.3896,0.214,NO,R30
37040SVGZN1800Z,212231.0,N450,58477.0,Pounds,16.4942,NO,0.0,18.7987,21.1034,43.028,79.372,99.9949,YES,24.2293,41.4981,0.7476,NO,R30
15059MDLNDRTE68,424710.0,000108883,19864.0,Pounds,95.1842,NO,91.8024,95.2711,95.3579,97.5835,100.0,99.8091,NO,2.3124,96.7837,0.0221,NO,R19
45840CPRTRLIMAW,326211.0,N096,1446.0,Pounds,48.6705,NO,43.9661,57.0947,65.4003,65.847,78.9755,99.6554,YES,8.7523,69.5043,0.2612,NO,R99
46224SPDWY1304O,424710.0,000095636,63080.0,Pounds,99.7596,NO,99.6367,99.7825,99.8054,99.8797,100.0,99.954,NO,0.0972,99.8397,0.0008,NO,R19
36867PRTKN908SE,327993.0,000108952,4400.0,Pounds,16.6996,NO,0.0,16.9458,17.1922,85.3955,100.0,99.8865,NO,68.4497,48.3515,0.7557,NO,R99
89418FLRDCEXIT1,212221.0,N511,16137.0,Pounds,32.5185,NO,32.5185,32.5185,32.5185,32.5185,32.5185,32.5185,NO,0.0,32.5185,0.0,NO,R99
63048HRCLN881MA,331419.0,N982,4420712.0,Pounds,40.17,NO,0.0,40.1809,40.1919,99.8965,100.0,99.9998,NO,59.7156,69.5812,0.4293,NO,R27
89803BRRCK27MIL,212221.0,N458,32805.0,Pounds,1.349,NO,0.0,1.5081,1.6678,6.6221,14.2931,99.9979,YES,5.114,24.2506,1.6102,YES,R99
75042MXSLH11SJU,332618.0,N420,322.0,Pounds,93.6047,NO,92.8316,95.1507,96.6967,96.6967,99.0157,96.6967,NO,1.546,95.666,0.0152,NO,R99
93277MNC00401EC,331525.0,007440508,51250.0,Pounds,83.6653,NO,59.2022,83.6721,83.6789,99.9854,100.0,99.9902,NO,16.3133,90.6642,0.0891,NO,R30
92373SPRTC300KA,326113.0,N010,74000.0,Pounds,98.99,NO,98.2409,98.9933,98.9967,99.4949,100.0,99.9932,NO,0.5016,99.3266,0.0047,NO,R99
46231QMTCN7870W,331492.0,N420,261022.0,Pounds,12.2825,NO,0.0,14.9506,17.6599,28.9583,49.9698,99.9736,YES,14.0077,37.4201,0.8971,NO,R29
78219KCHPT498PO,424710.0,000110543,47233.0,Pounds,87.4426,NO,74.7823,88.5626,89.7011,97.7494,100.0,99.9894,NO,9.1868,93.53,0.0546,NO,R19
98409TLSFN3021S,331513.0,007439965,111806.0,Pounds,90.4089,NO,80.8222,91.2571,92.1116,98.2137,100.0,99.9955,NO,6.9566,94.8026,0.0409,NO,R27
55164KCHRFPOBOX,324110.0,000110543,8200.0,Pounds,36.5924,NO,11.2785,42.0529,47.9532,62.5692,93.3436,99.866,YES,20.5163,60.2752,0.3752,NO,R14
52722BRTNS20436,424690.0,000078922,83.0,Pounds,45.8564,NO,10.1614,46.5077,47.1591,70.7386,100.0,94.3182,NO,24.2309,62.4445,0.361,NO,R19
44111PPGND3800W,325510.0,000100414,71250.0,Pounds,34.5471,NO,11.2371,41.3054,50.7475,61.351,91.4194,99.9804,YES,20.0456,56.4854,0.3448,NO,R12
55350MMGMDHIGHW,322222.0,000110543,180000.0,Pounds,71.5564,NO,49.4078,75.084,78.9474,92.2014,100.0,99.7506,NO,17.1175,83.5796,0.1144,NO,R19
77375MRCNC10625,325510.0,N982,7500.0,Pounds,61.1995,NO,5.4455,61.463,61.7284,98.8081,100.0,99.6148,NO,37.345,77.5836,0.24,NO,R30
98409GNRLP4910B,326150.0,000075092,16778.0,Pounds,48.2168,NO,15.4364,49.1084,50.0,71.5564,100.0,93.1128,NO,22.448,63.7765,0.3255,NO,R11
00851HSSLVLIMET,324110.0,007439976,54.0,Pounds,21.5139,NO,0.0,23.8551,26.7327,62.8247,100.0,93.1034,NO,38.9695,46.2254,0.5392,NO,R99
75050SRGRD23501,325510.0,000095636,1315.0,Pounds,31.9485,NO,0.0,34.0365,36.4165,83.758,100.0,99.6212,NO,49.7215,56.8505,0.4402,NO,R99
90744HNTWY1651A,324110.0,N590,0.1,Pounds,16.6667,NO,16.6667,16.6667,16.6667,16.6667,16.6667,16.6667,NO,0.0,16.6667,0.0,NO,R19
00654PHLPSPHILI,324110.0,000110827,183.0,Pounds,57.3668,NO,43.3498,61.5971,65.8273,73.7619,92.0091,81.6964,NO,12.1648,68.2968,0.1477,NO,R99
17972TMQCBFOOTO,331421.0,N420,12497.0,Pounds,52.8258,NO,41.7112,58.4286,64.0314,69.5735,86.291,75.1157,NO,11.145,63.991,0.1422,NO,R99
56002MCNCX1911L,336340.0,000075092,11825.0,Pounds,48.7147,NO,12.4958,49.0318,49.349,73.3892,100.0,97.4293,NO,24.3573,65.1643,0.3501,NO,R11
31995CLMBS1600N,331511.0,007440020,69127.0,Pounds,96.0791,NO,90.8132,96.1915,96.304,99.777,100.0,99.961,NO,3.5855,97.7544,0.0185,NO,R99
75110JTCCHEASTH,325110.0,000074873,0.5,Pounds,0.0322,NO,0.0,0.0346,0.0371,0.2476,0.567,9.0909,YES,0.213,1.3892,2.2643,YES,R19
16136BBCCKMOUNT,331111.0,N982,1646.0,Pounds,0.1502,NO,0.0,0.1503,0.1505,53.0803,100.0,98.6811,NO,52.93,31.307,1.0928,YES,R30
94608SHRWN1450S,325510.0,000108054,1210.0,Pounds,80.2387,NO,65.2781,83.2766,86.5522,95.2756,100.0,99.835,NO,11.999,89.1807,0.0719,NO,R99
27292PDMNTRTE14,323111.0,000067561,2059.0,Pounds,34.798,NO,0.0,35.6915,36.5849,62.1383,100.0,87.6917,NO,26.4468,53.0249,0.4625,NO,R11
94710PCFCS1333S,331513.0,007439965,293000.0,Pounds,83.8929,NO,59.9379,83.9235,83.9542,99.9139,100.0,99.9983,NO,15.9904,90.7886,0.0873,NO,R29
44883BPXPL197WA,424710.0,000100414,20.0,Pounds,16.9492,NO,0.0,21.8586,28.5714,42.1099,72.487,95.2381,YES,20.2514,34.981,0.5225,NO,R19
89803BRRCK27MIL,212221.0,N495,42647.0,Pounds,2.9906,NO,0.0,3.026,3.0614,56.7382,100.0,99.9602,NO,53.7122,38.6152,1.0268,YES,R99
67460NTNLC2000M,324110.0,001330207,16398.0,Pounds,14.9635,NO,0.0,18.6565,23.2484,32.8682,54.1858,99.9976,YES,14.2117,38.708,0.7305,NO,R99
30176SCNCM100ST,332431.0,000095636,18111.0,Pounds,72.3225,NO,68.749,77.8648,83.407,83.942,93.0577,84.4769,NO,6.0772,80.0688,0.0686,NO,R11
78469VLRRF5900U,324110.0,000110543,85914.0,Pounds,75.1772,NO,52.1452,78.0299,81.1076,95.2864,100.0,99.986,NO,17.2565,85.8939,0.1013,NO,R99
99357LDRDS33971,327390.0,007439921,0.06,Pounds,27.6753,NO,0.0,29.2223,30.7692,52.0594,86.3152,73.3496,NO,22.8372,43.9314,0.4744,NO,R99
32678DLTLBCR326,325510.0,000108883,6900.0,Pounds,60.8949,NO,11.9462,62.0755,63.3028,95.4951,100.0,97.0737,NO,33.4196,76.6304,0.2196,NO,R11
61938RRDNNROUTE,323110.0,000108883,42109.0,Pounds,5.6436,NO,0.0,6.8711,8.4196,17.1715,32.6222,99.9359,YES,10.3004,23.0664,1.14,YES,R11
48184MRCNJ34136,325998.0,001330207,4943.0,Pounds,32.0454,NO,0.0,32.11,32.1747,65.468,100.0,98.7612,NO,33.3579,54.3271,0.5783,NO,R99
15825STMRYRDSBO,335991.0,007439921,50.0,Pounds,13.4771,NO,13.4771,13.4771,13.4771,13.4771,13.4771,13.4771,NO,0.0,13.4771,0.0,NO,R30
70079SHLLL1205R,324110.0,N150,0.23,Grams,24.7312,NO,0.0,29.0659,33.8235,48.9583,78.7969,92.0,YES,19.8924,43.8005,0.4961,NO,R19
79008CMNCMFMROA,325311.0,007664417,834918.0,Pounds,63.0222,NO,23.9126,64.8655,66.7231,92.1674,100.0,99.9838,NO,27.3019,79.1002,0.1959,NO,R99
04572GTPRDFRIEN,335110.0,007697372,47518.0,Pounds,37.4564,NO,37.4564,37.4564,37.4564,37.4564,37.4564,37.4564,NO,0.0,37.4564,0.0,NO,R99
50313FRSTNSECON,326211.0,N982,9017.0,Pounds,8.6016,NO,3.318,11.6665,14.9303,17.2321,25.5806,97.3023,YES,5.5656,31.4046,1.0616,YES,R99
40210THVLS1630W,325510.0,N450,646.0,Pounds,71.6981,NO,51.2478,71.8982,72.0982,85.6651,100.0,99.232,NO,13.7669,81.0094,0.1591,NO,R99
45381WHTTK10ELE,325520.0,000107211,393848.0,Pounds,99.6559,NO,99.325,99.6935,99.7311,99.9391,100.0,99.9706,NO,0.2456,99.8032,0.0013,NO,R11
18235BLRDG10THB,331521.0,007440508,62976.0,Pounds,77.2096,NO,77.2096,77.2096,77.2096,77.2096,77.2096,77.2096,NO,0.0,77.2096,0.0,NO,R29
59414MNTNR19001,324110.0,007439921,0.8,Pounds,7.7146,NO,0.0,8.2098,8.7432,42.0242,92.7458,78.4314,NO,33.8144,27.9082,0.9099,NO,R99
60185MTKNT1725W,335314.0,N420,1792.0,Pounds,37.0765,NO,0.0,37.0775,37.0784,68.5322,100.0,99.9861,NO,31.4548,58.047,0.5109,NO,R29
71483CHMBNHIGHW,325211.0,000050000,164813.0,Pounds,57.3304,NO,0.0,57.6458,57.9629,98.3518,100.0,99.8485,NO,40.7061,76.9119,0.2679,NO,R99
85235SRCNC64ASA,331411.0,N020,103830.0,Pounds,27.2187,NO,5.4627,32.33,37.5975,50.2416,77.1089,99.9933,YES,17.9116,51.8747,0.5119,NO,R30
61354WHMZC100SO,331222.0,N982,12825.0,Pounds,99.1197,NO,98.0189,99.173,99.2263,99.9423,100.0,99.9883,NO,0.7694,99.5452,0.0039,NO,R99
55114WLDRF2250W,322212.0,000108883,9510.0,Pounds,7.8624,NO,0.0,10.3305,14.0433,18.085,29.7168,71.9093,YES,7.7545,21.4791,0.865,NO,R11
65109MYTGC1535F,332117.0,007440508,12000.0,Pounds,82.1636,NO,55.4943,82.1777,82.1918,99.9667,100.0,99.9833,NO,17.789,89.8039,0.0981,NO,R99
99707FRTKN1FORA,212221.0,N458,5.8,Pounds,0.4694,NO,0.0,0.6404,0.8114,1.1018,1.794,99.997,YES,0.4614,22.9331,1.7876,YES,R99
21230SHRWN2325H,325510.0,000107211,110144.0,Pounds,62.1777,NO,24.7275,64.7839,67.5689,91.4882,100.0,99.9991,NO,26.7043,79.1761,0.189,NO,R99
38181STHRNPOBOX,332999.0,001330207,13006.0,Pounds,27.4388,NO,22.6657,34.9101,42.3814,43.0731,55.3175,43.7647,NO,8.163,37.8616,0.1952,NO,R11
98134GLCRN5975E,327320.0,N511,191.1,Pounds,17.4728,NO,10.2141,22.1488,26.8248,30.1053,42.04,33.3857,NO,7.9565,25.8945,0.2522,NO,R99
46802SSXGR1601W,325510.0,000106445,2271.0,Pounds,53.3224,NO,12.1423,56.3616,59.7317,85.8412,100.0,93.4183,NO,29.4795,70.1254,0.23,NO,R11
02254PLRDC1265M,325992.0,N230,56565.0,Pounds,43.0722,NO,22.7173,49.6323,57.4276,67.5755,94.4905,98.9002,YES,17.9433,63.9913,0.2851,NO,R11
07033SYNRY209NM,325211.0,000085449,9910.0,Pounds,99.8489,NO,99.8237,99.8841,99.9193,99.9244,99.9848,99.9294,NO,0.0403,99.8992,0.0004,NO,R99
32514GLMNS8780E,326113.0,000422560,26708.0,Pounds,36.2349,NO,0.0,37.513,38.8667,86.2511,100.0,94.9044,NO,48.7381,59.6477,0.431,NO,R11
45636RSTCHRT52A,325211.0,000071432,36000.0,Pounds,0.9827,NO,0.0,0.9864,0.9901,61.0154,100.0,99.9917,NO,60.029,38.3679,1.0355,YES,R19
48192BSFCR1609B,325199.0,000872504,78000.0,Pounds,30.6146,NO,22.1504,38.1099,46.1538,48.7495,64.709,99.9962,YES,10.6396,55.4096,0.4528,NO,R11
70058FNLCH1401D,325510.0,N420,3.0,Pounds,60.0,NO,60.0,60.0,60.0,60.0,60.0,60.0,NO,0.0,60.0,0.0,NO,R99
45750MRTTHOLDRT,424710.0,000100414,18146.0,Pounds,98.8991,NO,98.2645,98.9746,99.0502,99.4481,100.0,99.8459,NO,0.4734,99.2651,0.0042,NO,R19
53913SNCFD801SA,332431.0,000108883,12000.0,Pounds,42.4253,NO,11.4764,49.2986,58.8235,74.5133,100.0,99.9251,NO,25.2148,63.1968,0.2684,NO,R11
62048CNCNC2150S,424710.0,N982,0.5,Pounds,0.04,NO,0.0,0.045,0.05,0.1248,0.2445,0.1996,NO,0.0798,0.0965,0.7564,NO,R99
44839THGLD300SP,325510.0,000100425,0.5,Pounds,0.0107,NO,0.0,0.0118,0.0132,0.0734,0.1658,6.6667,YES,0.0616,0.2397,3.5355,YES,R99
90280HGHSB11010,331528.0,007439921,102000.0,Pounds,94.5057,NO,94.5057,94.5057,94.5057,94.5057,94.5057,94.5057,NO,0.0,94.5057,0.0,NO,R29
02148STRNC1100E,325510.0,000108883,30930.0,Pounds,70.4171,NO,61.7935,75.5841,80.8733,84.7779,98.5685,99.1982,YES,9.1938,81.6018,0.1109,NO,R11
15665WSTNGROUTE,325510.0,000108883,23720.0,Pounds,22.1304,NO,0.0,22.9124,23.7511,80.9287,100.0,87.8942,NO,58.0163,48.7797,0.6156,NO,R99
46312HCKTT3210W,327992.0,N420,27.0,Pounds,95.0035,NO,95.0035,95.0035,95.0035,95.0035,95.0035,95.0035,NO,0.0,95.0035,0.0,NO,R99
50313BRTNS1970N,424690.0,000098828,54.0,Pounds,35.5263,NO,0.0,35.7616,36.0,97.3052,100.0,98.1818,NO,61.5436,62.2631,0.4916,NO,R19
01757BNJMN49SUM,325510.0,000100414,505.0,Pounds,25.187,NO,8.5139,33.5548,40.239,50.2488,75.2897,66.8874,NO,16.6939,41.9252,0.2955,NO,R19
57445JMSVL44251,325193.0,000050000,274.0,Pounds,0.3814,NO,0.0,0.3913,0.4012,3.7898,8.8876,7.1784,NO,3.3985,2.6537,1.2057,YES,R99
50438ZNPRC880EA,311119.0,N450,4286.0,Pounds,94.9533,NO,94.9533,94.9533,94.9533,94.9533,94.9533,94.9533,NO,0.0,94.9533,0.0,NO,R99
11222MCLC0125AP,424710.0,000100414,0.5,Pounds,1.6393,NO,0.0,2.1062,2.8571,4.8055,8.8544,20.0,YES,2.6993,5.7413,1.0522,YES,R19
67147BRTNS201SC,424690.0,000100414,1301.0,Pounds,46.0042,NO,2.9668,49.2163,52.7147,80.0494,100.0,94.8942,NO,30.833,64.5921,0.2849,NO,R19
44141BRCKS10439,424710.0,000071432,32731.0,Pounds,96.9951,NO,95.0822,97.4565,97.9179,99.0393,100.0,99.9969,NO,1.5828,98.2716,0.0106,NO,R19
45385YDRDC851BE,331521.0,007439921,14428.0,Pounds,97.7898,NO,94.8876,97.8797,97.9697,99.8744,100.0,99.9827,NO,1.9947,98.8192,0.0102,NO,R29
53534KMNFC107MA,562112.0,000071363,60.0,Pounds,19.3548,NO,19.3548,19.3548,19.3548,19.3548,19.3548,19.3548,NO,0.0,19.3548,0.0,NO,R99
46402SSGRYONENO,331111.0,000108952,50.0,Pounds,0.0204,NO,0.0,0.0211,0.0217,0.5347,1.3052,98.0392,YES,0.5137,3.3506,3.7162,YES,R99
52632GRFFNCARBI,331513.0,007439921,1120.0,Pounds,4.8238,NO,0.0,5.1018,5.4127,42.6705,99.0236,95.7265,NO,37.5687,25.8966,1.0141,YES,R99
98421SLRFN3001M,324110.0,000191242,22.0,Pounds,97.3451,NO,97.3451,97.3451,97.3451,97.3451,97.3451,97.3451,NO,0.0,97.3451,0.0,NO,R19
77303HMPLC600CO,325510.0,000095636,11860.0,Pounds,54.8871,NO,12.5869,57.3881,59.9777,87.2556,100.0,98.3253,NO,29.8675,71.7825,0.2373,NO,R11
74002PTRLTBIRCH,325110.0,000108883,34080000.0,Pounds,98.5583,NO,96.6396,98.6033,98.6484,99.9125,100.0,99.9993,NO,1.3092,99.2304,0.0068,NO,R19
98178GRDSM13535,325510.0,000067561,188.0,Pounds,7.6423,NO,0.0,8.098,8.5649,42.6801,94.5534,97.4093,YES,34.5822,34.5734,0.9681,NO,R99
45069THRBN6184S,325520.0,000079016,22553.0,Pounds,31.7143,NO,16.2738,38.1156,45.7335,52.6768,74.5185,88.3531,YES,14.5612,49.6265,0.3553,NO,R11
07205RNLDM1227C,326113.0,N420,19.0,Pounds,42.2222,NO,28.2738,47.5,52.7778,60.3175,79.5437,67.8571,NO,12.8175,54.2857,0.1938,NO,R99
95691NCLGR3961C,325311.0,007664417,253.0,Pounds,0.4523,NO,0.0,0.4618,0.4717,15.4316,37.8863,97.3077,YES,14.9698,14.9942,1.548,YES,R99
53142LBNYC82001,331521.0,007440508,387800.0,Pounds,84.2769,NO,72.5557,84.2998,84.3227,92.1291,100.0,99.9356,NO,7.8294,89.5117,0.0823,NO,R30
63701RCTCL450NA,326299.0,000137268,320.0,Pounds,29.9065,NO,29.9065,29.9065,29.9065,29.9065,29.9065,29.9065,NO,0.0,29.9065,0.0,NO,R99
47903LCLFYEASTM,331316.0,007440508,1645000.0,Pounds,91.9988,NO,80.0299,92.0055,92.0123,99.9893,100.0,99.9999,NO,7.9838,95.9353,0.0416,NO,R30
40475THSHRBOGGS,325510.0,000100425,1367.0,Pounds,9.4654,NO,0.0,9.9451,10.4751,56.579,100.0,69.1452,NO,46.6339,31.7334,0.8105,NO,R99
17013CRLSL1509R,326299.0,000108883,2132.0,Pounds,8.3519,NO,0.0,10.5773,13.4172,19.3752,32.5719,59.7366,YES,8.7978,20.2015,0.8252,NO,R11
61036LMFCN100SO,331511.0,007439965,14746.0,Pounds,94.9639,NO,94.0734,96.1803,97.4105,97.5848,99.6916,99.6621,NO,1.4046,97.0809,0.0151,NO,R29
43113PPGNDPITTS,325211.0,001330207,3192329.0,Pounds,74.366,NO,47.5868,75.9551,77.5496,94.8673,100.0,99.993,NO,18.9122,86.2389,0.1255,NO,R11
60450KZCHMTABLE,325613.0,000074873,1600000.0,Pounds,97.3827,NO,95.2636,97.7698,98.1595,99.4406,100.0,99.9998,NO,1.6708,98.5956,0.0094,NO,R19
49071RXNRDCONCO,325520.0,N982,795.0,Pounds,51.9268,NO,43.8714,59.4459,67.032,69.8288,85.4033,99.6241,YES,10.383,68.1618,0.2163,NO,R99
26155PPGNDSTATE,325181.0,000541731,510.0,Pounds,27.3458,NO,10.9114,34.8495,42.4293,50.8083,74.7464,66.9291,NO,15.9587,44.1438,0.2597,NO,R19
67505CLLNS415WE,336211.0,001330207,680.0,Pounds,2.207,NO,0.0,2.7279,3.2488,4.8441,8.0184,6.4394,NO,2.1162,3.9651,0.4541,NO,R11
55069LNDLK404EA,311119.0,N100,9894.0,Pounds,97.9565,NO,97.9565,97.9565,97.9565,97.9565,97.9565,97.9565,NO,0.0,97.9565,0.0,NO,R99
50317GSTFS3124E,325320.0,000133062,804.0,Pounds,90.2357,NO,83.0563,90.2864,90.3371,95.1064,100.0,99.8758,NO,4.82,93.4828,0.0484,NO,R99
73801TRRNT1000T,325311.0,000067561,30000.0,Pounds,27.5103,NO,0.0,30.2713,33.3333,65.0411,100.0,99.1736,NO,34.7698,51.7928,0.4884,NO,R99
67401XDBTT413EB,335911.0,N420,21199900.0,Pounds,56.3028,NO,0.0,56.3673,56.4318,99.6225,100.0,99.9996,NO,43.2552,76.6214,0.2826,NO,R30
27330GKNTM4901W,336399.0,N982,14000.0,Pounds,99.7933,NO,99.7185,99.8253,99.8573,99.8966,100.0,99.9358,NO,0.0712,99.8621,0.0006,NO,R99
