TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
41045HRSCP687HW,327992,N090,1217.0,Pounds,95.0039,NO,95.0039,95.0039,95.0039,95.0039,95.0039,95.0039,NO,0.0,95.0039,0.0,NO,H10
95691RCPRD1601S,424710,000071432,244.0,Pounds,10.927,NO,0.0,11.0633,11.2029,89.5416,100.0,99.5918,NO,78.4783,49.065,0.8037,NO,H20
61068LLNSR19STE,325193,000075070,63066.0,Pounds,96.7448,NO,94.315,96.7493,96.7537,98.3721,100.0,99.9905,NO,1.6228,97.8297,0.0156,NO,H20
30824NTDTC1884W,336360,N982,11158.0,Pounds,62.8832,NO,32.4926,66.1025,69.6113,88.5092,100.0,95.5308,NO,22.4067,76.7498,0.164,NO,H39
37914DXCMN6212C,327310,N420,251.0,Pounds,88.4145,NO,75.5224,89.1848,89.9642,98.293,100.0,99.5795,NO,9.1083,93.2734,0.051,NO,H39
53901SPTCHN766I,326113,001163195,119755.0,Pounds,98.7909,NO,97.9023,98.7981,98.8053,99.3953,100.0,99.9852,NO,0.5972,99.1938,0.0056,NO,H39
08103DMTRN1101S,327420,N982,1444.7,Pounds,72.7919,NO,36.0126,73.3652,73.9469,98.2669,100.0,99.2443,NO,24.9017,84.1782,0.1484,NO,H39
77511MCCHM2MISO,325199,000108883,84400.0,Pounds,88.4586,NO,74.4964,89.0264,89.5966,98.7131,100.0,99.9992,NO,9.6867,94.0665,0.0548,NO,H20
26037KPPRSKOPPE,325110,000105679,61.0,Pounds,5.8373,NO,0.0,6.1764,6.5521,41.8141,95.2706,76.25,NO,35.6377,28.0786,0.9269,NO,H39
26037KPPRSKOPPE,325110,000100425,81.0,Pounds,1.8137,NO,0.0,1.8954,1.9848,27.1663,65.0728,60.0,NO,25.2709,15.5359,1.105,YES,H39
85043CLJTF125N5,424710,000095636,1085.0,Pounds,93.9304,NO,88.6145,94.5857,95.2414,98.5665,100.0,99.9779,NO,3.9808,96.4934,0.0238,NO,H39
67147BRTNS201SC,424690,000108883,104.0,Pounds,4.2623,NO,0.0,5.3408,7.0081,12.8714,24.1672,46.2222,YES,7.5306,13.1727,0.9292,NO,H20
36571LLPTRINDUS,324110,000095636,42276.0,Pounds,99.5151,NO,99.0172,99.5608,99.6065,99.9232,100.0,99.9976,NO,0.3624,99.7495,0.002,NO,H39
15225SHNNG200NE,331111,N590,503472.3,Pounds,94.3031,NO,89.6489,95.0007,95.7006,98.5686,100.0,99.9994,NO,3.5679,97.0733,0.0228,NO,H39
12095BMCJHUNION,325510,N982,235.8,Pounds,15.4444,NO,0.0,17.4078,19.3712,31.3067,52.1551,43.2423,NO,13.8989,26.0193,0.4721,NO,H39
00851HSSLVLIMET,324110,N590,3194.0,Pounds,72.7679,NO,60.6017,78.5995,83.3061,90.598,100.0,99.9741,NO,11.9985,84.8499,0.0892,NO,H20
15104SSDGRBRADD,331111,N420,50235.19,Pounds,27.6725,NO,0.0,27.7163,27.7603,98.9828,100.0,99.9997,NO,71.2664,62.9972,0.569,NO,H39
98226BRKSM2120P,321999,N150,161.8919,Grams,98.5265,NO,96.444,98.5506,98.5746,99.9549,100.0,99.9912,NO,1.4044,99.1576,0.0071,NO,H20
07823BSFCRJAMES,325510,N230,35000.0,Pounds,75.2656,NO,45.1434,76.585,77.951,97.546,100.0,99.9971,NO,20.961,87.085,0.122,NO,H20
31601GRFFNROCKY,325320,N171,2845.0,Pounds,20.1673,NO,0.0,20.2335,20.2997,58.5836,100.0,96.8676,NO,38.3501,45.7782,0.7891,NO,H39
71301DRWDT1KOPP,321114,000191242,8700.7,Pounds,99.7993,NO,99.5312,99.8056,99.8119,99.9885,100.0,99.9977,NO,0.1829,99.8853,0.0009,NO,H39
48446LBRND780WH,326199,001330207,259.0,Pounds,1.0005,NO,0.0,1.1337,1.3038,5.218,11.3445,10.6278,NO,4.0843,3.6622,0.93,NO,H20
23860LLDSGPOBOX,325211,000108883,67750.0,Pounds,55.3925,NO,15.8303,58.4442,61.7008,86.8535,100.0,99.8232,NO,28.4093,74.4489,0.2304,NO,H20
07114CHMFL92896,325199,000067561,38413.0,Pounds,1.7867,NO,0.0,1.8818,1.9875,24.5074,58.4458,99.4022,YES,22.6256,18.861,1.4242,YES,H39
29045HRDWC2114L,325199,000071432,55823.0,Pounds,80.8853,NO,68.9975,84.2654,87.931,94.444,100.0,99.8355,NO,10.1786,89.7609,0.0672,NO,H20
14094VNDMR1NORT,325199,000108883,47000.0,Pounds,34.9815,NO,0.0,35.0572,35.1328,98.7981,100.0,99.9924,NO,63.7409,65.0395,0.4929,NO,H20
07029KRNYS936HA,331423,N982,393952.0,Pounds,83.4697,NO,58.6839,83.4712,83.4727,99.9961,100.0,99.9992,NO,16.5249,90.5537,0.0903,NO,H39
77978FRMSPPOBOX,325211,000108907,466117.0,Pounds,99.9983,NO,99.9983,99.9983,99.9983,99.9983,99.9983,99.9983,NO,0.0,99.9983,0.0,NO,H39
36507BLDWN1307A,321114,000087865,2924.0,Pounds,67.3112,NO,22.7644,68.0871,68.881,98.3022,100.0,99.9658,NO,30.2151,82.6785,0.1825,NO,H39
39577NTRNTOLDHI,321114,N150,171.0446,Grams,91.5789,NO,86.5526,92.8733,94.1679,97.087,100.0,99.9964,NO,4.2138,95.0948,0.0304,NO,H39
25143CTLYS1580F,325188,007440224,1000.0,Pounds,7.5077,NO,0.0,7.5173,7.5269,97.184,100.0,99.0099,NO,89.6667,46.2067,0.9669,NO,H10
60650KPPRS3900S,325192,000091225,152.0,Pounds,22.3201,NO,9.1375,28.2277,36.4508,40.9545,60.0447,86.8571,YES,12.7268,41.9551,0.4881,NO,H39
47546RSTKRMERID,337110,001330207,8346.14,Pounds,13.0255,NO,0.0,14.502,15.9785,28.6601,49.8973,41.3417,NO,14.1581,23.4486,0.542,NO,H20
5309WBRTNS8RAIL,424690,000071363,113.0,Pounds,53.0516,NO,18.6234,53.1768,53.3019,76.2123,100.0,99.1228,NO,23.0356,68.4921,0.3162,NO,H20
07036SFTYK1200S,562211,000108101,98618.0,Pounds,97.1111,NO,94.4216,97.4214,97.7325,99.4213,100.0,100.0,NO,1.9999,98.5366,0.0118,NO,H20
89414KNSNY60MIL,212221,N458,42.4,Pounds,6.7829,NO,0.0,6.8685,6.9554,76.679,100.0,97.6959,NO,69.8105,42.8145,0.9119,NO,H10
82931XBWHYI80EX,324110,000098828,812.45,Pounds,97.5272,NO,97.5272,97.5272,97.5272,97.5272,97.5272,97.5272,NO,0.0,97.5272,0.0,NO,H39
95050WNSCR960CE,327993,000050000,28337.0,Pounds,45.6437,NO,0.0,46.4217,47.2165,94.4252,100.0,99.9083,NO,48.0035,70.5733,0.3545,NO,H39
42351CMMNWKYHWY,331314,007439921,55453.0,Pounds,99.8362,NO,99.7583,99.8541,99.8721,99.918,100.0,99.9639,NO,0.0639,99.8907,0.0005,NO,H10
46383WNSCR2552I,325211,000100425,31939.0,Pounds,40.3391,NO,14.9647,47.9219,56.2941,69.8934,100.0,92.4673,NO,21.9715,59.8539,0.2398,NO,H39
7043WMCKNZ7815C,325998,001330207,70000.0,Pounds,97.4795,NO,96.0262,97.6497,97.82,98.7321,100.0,99.6441,NO,1.0823,98.3145,0.0097,NO,H20
15066DMSCSPOBOX,331513,007440020,85058.0,Pounds,96.4348,NO,91.1605,96.4499,96.465,99.9761,100.0,99.9969,NO,3.5262,98.0979,0.018,NO,H39
78410CCPCC1501M,325110,000077736,0.5,Pounds,0.7092,NO,0.0,0.7196,0.7299,10.365,24.833,20.0,NO,9.6454,7.1464,1.2718,YES,H39
53558MCFRL4505T,424710,000098828,243.0,Pounds,51.0504,NO,5.855,54.9774,59.5588,87.7256,100.0,99.5902,NO,32.7483,71.2443,0.2411,NO,H20
50613VKNGP711VI,333911,007439965,24828.0,Pounds,64.7862,NO,13.293,64.9271,65.068,99.3498,100.0,99.996,NO,34.4227,81.7264,0.2123,NO,H10
89821CRTZGSTARA,212221,N106,2468.0,Pounds,0.8618,NO,0.0,1.109,1.4277,2.4799,4.5362,98.9972,YES,1.3709,9.555,2.5354,YES,H39
17013PPGND400PA,327211,N420,286.44,Pounds,81.0504,NO,59.5046,82.4424,83.8825,97.7343,100.0,99.9997,NO,15.2919,90.0588,0.0867,NO,H39
53154PPGND10800,325211,000100414,1.0,Pounds,0.001,NO,0.0,0.0013,0.0018,0.0037,0.0072,1.8519,YES,0.0023,0.0251,6.622,YES,H20
29020KMTSX29BAT,332813,N100,1515625.0,Pounds,92.94,NO,90.4552,94.3497,95.7604,96.9461,100.0,99.9997,NO,2.5964,96.3499,0.026,NO,H10
71753THYLCROUTE,325188,007782505,9000.0,Pounds,25.1805,NO,0.0,25.3672,25.5566,95.5328,100.0,97.7411,NO,70.1656,55.754,0.6295,NO,H39
63139MRQTT3185S,332116,000079016,1980.0,Pounds,13.4146,NO,10.8543,18.5353,23.6559,23.6559,31.3369,23.6559,NO,5.1206,20.2422,0.2385,NO,H20
75670MRSHL707EV,311119,N982,250.0,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,H39
94577PRCSN414HE,331512,007440020,7315.0,Pounds,1.998,NO,0.0,1.9993,2.0006,93.9809,100.0,99.9317,NO,91.9816,46.0884,1.0236,YES,H10
37086BRDGSPOBOX,326211,N590,57.9,Pounds,51.0582,NO,39.5341,60.7888,66.8591,74.9585,96.2132,93.9935,NO,14.1698,68.724,0.1498,NO,H39
90063HTKPL4690W,325998,000124403,5700.0,Pounds,94.8104,NO,91.1705,94.9052,95.0,97.395,100.0,99.7899,NO,2.4898,96.5334,0.0239,NO,H39
23692MCLCM2201G,324110,000071432,287.0,Pounds,1.7037,NO,0.0,2.058,2.5418,6.5554,13.3015,99.9512,YES,4.4974,15.9097,1.8129,YES,H39
78724KCHPT9011J,424710,000110827,9938.0,Pounds,60.7903,NO,5.6664,61.2779,61.7727,98.3522,100.0,99.9698,NO,37.0743,79.3533,0.2354,NO,H20
89803BRRCK27MIL,212221,N078,34.0,Pounds,0.0573,NO,0.0,0.0573,0.0574,56.2022,100.0,97.1429,NO,56.1448,33.6766,1.1379,YES,H39
53224MLWKF9343N,424710,000108883,1442.0,Pounds,21.7234,NO,0.0,23.2262,24.8235,66.5593,100.0,99.3797,NO,43.333,48.8151,0.5988,NO,H20
24060FDRLMRT460,336350,007439921,1345.0,Pounds,28.037,NO,0.0,28.0858,28.1346,98.8012,100.0,99.9524,NO,70.7154,58.5569,0.6009,NO,H10
77640TXCRFNORTH,324110,000100414,338.0,Pounds,4.9422,NO,0.0,6.0526,7.8042,20.0395,41.0199,63.8941,YES,13.9869,14.8868,0.9813,NO,H39
13815SHFFLWOODS,311514,000108883,33912.0,Pounds,43.1056,NO,1.5458,43.2301,43.3546,71.0197,100.0,98.6847,NO,27.7896,61.715,0.4236,NO,H20
46580NRYLPSTATE,326113,N010,3743.0,Pounds,91.4933,NO,83.4048,92.2781,93.0632,98.1937,100.0,99.9917,NO,5.9156,95.0702,0.035,NO,H39
75501CPLND303FA,325998,000067561,180000.0,Pounds,90.7761,NO,88.7883,93.3643,94.8867,96.4149,100.0,98.6301,NO,3.0506,94.907,0.0224,NO,H39
49443STSHR1221B,325132,000067561,640000.0,Pounds,23.2415,NO,0.0,24.1519,25.0685,76.5509,100.0,99.9859,NO,52.399,54.6539,0.5951,NO,H20
27536DYLLMEXIT2,321114,N100,35.08,Pounds,17.3999,NO,0.0,17.576,17.7521,53.7584,100.0,89.7646,NO,36.1823,41.6389,0.8173,NO,H39
54143SPCLT2STAN,325998,001330207,911673.0,Pounds,78.3561,NO,60.0233,80.6265,82.969,94.362,100.0,99.9229,NO,13.7355,88.4689,0.0938,NO,H20
53027SGNCS1800I,331512,007439965,3888.0,Pounds,99.9887,NO,99.9887,99.9887,99.9887,99.9887,99.9887,99.9887,NO,0.0,99.9887,0.0,NO,H10
46902HYNSN1020W,331491,007440508,245.0,Pounds,36.1891,NO,0.0,36.9077,37.6344,90.742,100.0,99.1903,NO,53.8343,61.1876,0.4602,NO,H10
77590MRTHNFOOTO,324110,000071432,1623.0,Pounds,0.9794,NO,0.0,1.0361,1.095,9.2777,21.6401,99.8155,YES,8.2416,20.7524,1.567,YES,H39
95330CBCST17ELU,332311,007439921,0.52,Pounds,0.4626,NO,0.0,0.4649,0.4671,33.2543,82.4385,85.2459,YES,32.7895,21.9449,1.3463,YES,H39
46803WSSHM2531B,339991,007440508,48266.0,Pounds,69.9994,NO,69.9994,69.9994,69.9994,69.9994,69.9994,69.9994,NO,0.0,69.9994,0.0,NO,H10
15748PRMMT11INN,331111,N982,2764.9,Pounds,99.4998,NO,99.4998,99.4998,99.4998,99.4998,99.4998,99.4998,NO,0.0,99.4998,0.0,NO,H10
78380TXSCLPETRO,562211,N590,211.0,Pounds,56.7159,NO,30.1036,60.9189,65.1235,81.4625,100.0,99.9858,NO,20.5435,72.3697,0.2038,NO,H39
04011BTHRNROUTE,336611,001330207,4623.0,Pounds,46.7442,NO,17.6005,48.3721,50.0,68.8865,99.658,87.7729,NO,20.5144,61.5057,0.3028,NO,H20
70601CRBLN900OP,325510,000108883,75714.0,Pounds,64.0938,NO,24.4562,65.6965,67.3115,93.1901,100.0,99.6998,NO,27.4935,78.4112,0.1895,NO,H20
53224MLWKF9343N,424710,000110827,180.0,Pounds,37.7358,NO,0.0,40.8466,44.4444,78.775,100.0,99.4475,NO,37.9284,60.3181,0.3605,NO,H20
07105BNJMN134LI,325510,000107211,3339.0,Pounds,68.6275,NO,35.2963,70.5174,72.4704,93.9981,100.0,99.8326,NO,23.4807,82.3495,0.1558,NO,H20
42701MSRCS2112N,337110,001330207,1582.8,Pounds,14.2205,NO,0.0,17.6839,21.7723,30.2773,49.1675,79.2271,YES,12.5934,30.1632,0.6935,NO,H20
89822NWMNT6MAIL,212221,N450,23000.0,Pounds,2.0224,NO,0.0,2.0352,2.0481,62.1412,100.0,99.8914,NO,60.1059,39.4607,1.0333,YES,H39
78380TXSCLPETRO,562211,000107211,1332.0,Pounds,0.7637,NO,0.0,0.8238,0.8862,5.6022,12.7698,99.626,YES,4.7784,15.9987,1.6726,YES,H39
30120RSRCN8RIVE,325199,000067561,1452300.0,Pounds,89.9498,NO,77.1695,90.3664,90.7867,99.1644,100.0,99.6375,NO,8.798,94.2051,0.0471,NO,H20
63126MDSTT9315W,325510,001330207,3750.0,Pounds,89.8419,NO,89.8419,89.8419,89.8419,89.8419,89.8419,89.8419,NO,0.0,89.8419,0.0,NO,H20
53224MLWKF9343N,424710,N590,0.3,Pounds,0.5344,NO,0.0,0.5408,0.5474,29.999,74.1861,99.9767,YES,29.4581,20.2208,1.2776,YES,H20
92316RCCLT2395S,424710,000071432,9800.0,Pounds,98.1866,NO,97.4169,98.5382,98.89,99.2858,100.0,99.9898,NO,0.7475,98.9592,0.006,NO,H39
97478KNGSF3315M,325191,N420,1.3,Pounds,3.3757,NO,0.0,3.3766,3.3775,50.9312,100.0,98.4848,NO,47.5546,35.0794,1.2781,YES,H39
77507DXCHM10701,325199,001330207,9000000.0,Pounds,98.3036,NO,96.9301,98.5913,98.8807,99.6988,100.0,99.9995,NO,1.1075,99.1446,0.0059,NO,H20
15104SSDGRBRADD,331111,N458,4.36,Pounds,45.2282,NO,0.0,46.3455,47.4946,91.8863,100.0,99.7712,NO,45.5408,68.8059,0.351,NO,H39
48040MRCNT317KE,322221,N982,6238.0,Pounds,18.8733,NO,0.0,22.1928,25.7896,42.6649,73.373,96.1467,YES,20.4721,41.9096,0.6554,NO,H39
78724KCHPT9011J,424710,000095636,743.0,Pounds,47.3248,NO,20.9093,53.532,61.3543,75.2806,100.0,98.672,NO,21.7485,66.9623,0.2368,NO,H20
78219KCHPT498PO,424710,001330207,11038.0,Pounds,79.622,NO,74.8292,85.1516,87.6588,92.0332,100.0,99.9909,NO,6.8816,88.6356,0.0587,NO,H20
97203RDDPN6123N,325510,000100414,13066.0,Pounds,82.8378,NO,72.6008,85.4255,88.129,93.9753,100.0,98.3663,NO,8.5498,89.7335,0.06,NO,H20
55164KCHRFPOBOX,324110,N096,0.5,Pounds,0.485,NO,0.0,0.7013,0.9009,1.5385,2.7943,50.0,YES,0.8372,2.87,2.795,YES,H10
29445SNCHM156BU,325132,000067561,12999770.0,Pounds,79.7994,NO,52.0851,80.2528,80.7106,99.0313,100.0,99.9981,NO,18.7785,89.4472,0.1063,NO,H20
44128SMLST4589J,332813,007647010,59500.0,Pounds,49.5738,NO,0.0,49.7866,50.0,98.3854,100.0,99.8439,NO,48.5988,70.8231,0.343,NO,H39
31015HLNCHFENNR,325320,052645531,109.0,Pounds,39.4928,NO,0.0,40.3842,41.2879,90.458,100.0,99.0909,NO,50.0738,63.0794,0.4177,NO,H39
31015HLNCHFENNR,325320,002312358,0.5,Pounds,0.0031,NO,0.0,0.0031,0.0031,0.6189,1.5424,1.2346,NO,0.6157,0.4136,1.4035,YES,H39
53188WSCNS905EA,331513,007440020,3669.0,Pounds,13.3925,NO,0.0,14.8212,16.5741,53.715,100.0,99.9183,NO,38.8938,38.6974,0.7083,NO,H10
78219KCHPT498PO,424710,000110543,68345.0,Pounds,88.7909,NO,78.1214,90.1261,91.5012,98.1292,100.0,99.9912,NO,8.0031,94.0653,0.0441,NO,H20
76040KCHPT12550,424710,000091203,26.0,Pounds,18.5714,NO,0.0,23.5337,31.3253,44.8409,76.8017,92.8571,YES,21.3072,37.3782,0.4893,NO,H20
07801HWMTCROYST,336412,007440020,276552.0,Pounds,23.0643,NO,0.0,23.0647,23.0652,61.5244,100.0,99.9837,NO,38.4597,48.7044,0.7445,NO,H10
08332WHTNG220GS,327213,N982,42517.0,Pounds,85.4562,NO,64.5984,85.606,85.7561,99.6111,100.0,99.9624,NO,14.0051,91.6584,0.0763,NO,H39
32218NKFLR141WH,331524,007439921,14.4,Pounds,36.7001,NO,0.0,36.9538,37.2093,96.9012,100.0,99.9931,NO,59.9474,67.3188,0.4549,NO,H39
01040DLCTR218RA,322222,000108883,0.5,Pounds,0.0006,NO,0.0,0.0006,0.0006,0.0247,0.0607,0.2967,YES,0.0241,0.0292,2.4839,YES,H20
40351GRDNT200GU,326199,007440473,112974.0,Pounds,90.0155,NO,78.2537,90.5458,91.0765,98.7405,100.0,99.9982,NO,8.1947,94.7907,0.0466,NO,H10
31015HLNCHFENNR,325320,055406536,73.0,Pounds,8.9681,NO,0.0,9.0125,9.0571,90.6867,100.0,98.6486,NO,81.6743,45.1532,0.9258,NO,H39
75702LGLRL1702E,324110,000110543,124570.0,Pounds,92.9696,NO,90.7617,94.4342,95.9027,96.8824,100.0,99.9944,NO,2.4483,96.3053,0.0253,NO,H39
49036SMCLD180AS,331511,007440473,38000.0,Pounds,86.752,NO,76.8842,86.7748,86.7976,93.3686,100.0,99.9395,NO,6.5937,91.1631,0.0681,NO,H10
08332WHTNG220GS,327213,N040,229412.0,Pounds,86.9842,NO,67.475,86.9865,86.9888,99.9941,100.0,99.9996,NO,13.0077,92.5619,0.0696,NO,H39
72653BXTRH1900N,326113,000117817,3654000.0,Pounds,97.6939,NO,94.37,97.7233,97.7528,99.9589,100.0,99.9999,NO,2.2356,98.7693,0.0113,NO,H39
36571LLPTRINDUS,324110,000110827,7288.0,Pounds,75.4184,NO,65.2824,80.9017,85.2996,91.3146,100.0,99.9946,NO,10.4129,86.4685,0.0823,NO,H39
89149SRVCR1815W,327310,N420,24.0,Pounds,85.5887,NO,81.4896,88.4736,91.359,93.1296,100.0,99.9955,NO,4.656,91.4499,0.0502,NO,H39
27559CHMBNSTATE,325211,000050000,218920.0,Pounds,91.7081,NO,80.8877,91.9995,92.2919,99.4074,100.0,99.9954,NO,7.4079,95.6939,0.04,NO,H39
