TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
33870LSCSB722WE,325314,040487421,8742.0,Pounds,90.5438,NO,85.995,91.4672,92.3906,95.1153,100.0,97.84,NO,3.6481,93.5914,0.0331,NO,R99
22980VRGNM1010E,331525,000079016,30000.0,Pounds,65.8097,NO,46.1053,69.867,73.9262,85.7082,100.0,99.9833,NO,15.8412,78.6957,0.1464,NO,R11
62934WLLWL420LO,212112,007664417,17023.0,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,R99
67147NTNLP2600W,326199,007440473,0.01,Pounds,3.3333,NO,0.0,3.9394,4.5455,7.8283,13.6616,11.1111,NO,3.8889,6.33,0.5398,NO,R99
40211LSVLL4510A,424710,000100414,19191.0,Pounds,98.6988,NO,97.9098,98.7725,98.8463,99.3477,100.0,99.8491,NO,0.5751,99.1314,0.0052,NO,R99
90220TCHMR18420,325991,N420,304.69,Pounds,99.6598,NO,99.6598,99.6598,99.6598,99.6598,99.6598,99.6598,NO,0.0,99.6598,0.0,NO,R99
19067PRFNS1295N,332812,000091203,3923.0,Pounds,6.7185,NO,0.0,7.0054,7.3092,50.1964,100.0,90.6842,NO,43.191,33.722,0.9276,NO,R11
19067PRFNS1295N,332812,000108883,78468.0,Pounds,37.6651,NO,0.0,40.2241,42.9797,78.4505,100.0,99.6609,NO,38.2264,61.2886,0.3837,NO,R11
49120MRTHN2216S,424710,000100414,181163.0,Pounds,99.8688,NO,99.798,99.8798,99.8908,99.9344,100.0,99.9779,NO,0.0546,99.9125,0.0005,NO,R99
14240PRCST710OH,325520,000078933,115000.0,Pounds,55.395,NO,2.2769,56.6691,57.9637,92.9305,100.0,99.2235,NO,36.2614,73.1116,0.2613,NO,R99
16801RTGRS201ST,325192,000067663,287040.0,Pounds,46.4468,NO,0.0,47.3374,48.2625,95.77,100.0,99.913,NO,48.4327,70.84,0.3432,NO,R11
28402CPNDSHIGHW,325199,000075070,14000.0,Pounds,9.3167,NO,0.0,11.6421,14.1414,22.2215,38.0906,99.9714,YES,10.5794,34.2315,0.9883,NO,R99
44622DVRCHWESTF,325998,000056235,945360.0,Pounds,99.5311,NO,98.9279,99.5546,99.5782,99.9725,100.0,99.9937,NO,0.4179,99.7498,0.0021,NO,R19
41114CTLTTPOBOX,324110,007664417,0.5,Pounds,0.0045,NO,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,NO,0.0,0.0045,0.0,NO,R99
84054BGWST333WE,324110,N590,68.0,Pounds,15.6887,NO,0.0,15.6893,15.6899,57.82,100.0,99.95,NO,42.1307,43.7762,0.9074,NO,R19
07072PNTCH117MO,325510,000108101,6541.0,Pounds,27.3156,NO,0.0,27.6714,28.0273,59.7613,100.0,91.4953,NO,32.0898,48.9461,0.6147,NO,R11
48131DNDCM6211N,327310,007439965,780.0,Pounds,40.3518,NO,29.8977,48.1738,56.8513,60.3578,78.6339,86.1878,YES,12.184,57.2077,0.2443,NO,R30
76513MRCNS2505T,331513,007440020,118866.0,Pounds,98.6882,NO,97.7053,98.8935,99.0996,99.6856,100.0,99.7901,NO,0.7921,99.248,0.0043,NO,R30
02675CPCDR357WH,327320,007439921,1.0,Pounds,71.4286,NO,68.4524,77.381,83.3333,83.3333,92.2619,83.3333,NO,5.9524,79.3651,0.0707,NO,R99
48043DPNTM400GR,325510,000108101,49507.0,Pounds,3.0413,NO,0.0,3.138,3.2395,40.459,96.4405,99.8729,YES,37.321,30.3614,1.0554,YES,R11
76513MRCNS2505T,331513,007439965,12126.0,Pounds,72.6064,NO,35.9822,73.169,73.7322,97.9602,100.0,99.9588,NO,24.7912,84.0794,0.1501,NO,R30
19428SMTHK900RI,325199,000075058,200000.0,Pounds,22.6064,NO,0.0,25.3604,28.8396,63.523,100.0,99.9575,NO,38.1626,47.8701,0.5253,NO,R11
48043DPNTM400GR,325510,000098828,6930.0,Pounds,59.3881,NO,11.2973,61.3222,63.3861,94.6721,100.0,99.9711,NO,33.3499,77.8577,0.2175,NO,R11
52778NRTHSHWY38,331111,N040,70.0,Pounds,2.7451,NO,0.0,2.9017,3.0635,22.1528,51.0294,94.5946,YES,19.2511,24.1034,1.2925,YES,R30
52778NRTHSHWY38,331111,N420,209.0,Pounds,0.1723,NO,0.0,0.1729,0.1736,18.5778,46.1852,98.1221,YES,18.4049,23.1375,1.5019,YES,R30
02184CLNHR385QU,562211,000127184,31767.0,Pounds,99.4957,NO,99.4149,99.6331,99.7457,99.7786,99.9967,99.9969,YES,0.1455,99.7393,0.0016,NO,R12
44622DVRCHWESTF,325998,000067663,236340.0,Pounds,99.1675,NO,98.3839,99.26,99.3526,99.8441,100.0,99.9848,NO,0.5841,99.5553,0.0033,NO,R19
15857KYSTN1935S,332117,000079016,26400.0,Pounds,31.8725,NO,21.4703,39.4578,48.0524,51.4495,69.437,99.9811,YES,11.9917,52.9087,0.3938,NO,R11
43935LSCMR100PI,325314,000063252,2781.0,Pounds,73.6494,NO,54.2529,73.7471,73.8449,86.7433,100.0,99.6417,NO,12.9962,82.3787,0.1482,NO,R99
01085WSTFL221UN,325510,000108101,3300.0,Pounds,63.8051,NO,48.4806,69.0892,75.0,82.8283,100.0,95.0461,NO,13.7391,76.8123,0.1322,NO,R11
01085WSTFL221UN,325510,000108883,21000.0,Pounds,80.6668,NO,77.606,85.2443,88.4583,90.3365,97.9748,97.493,NO,5.0922,88.2543,0.0585,NO,R11
60411CTDFL500ST,323111,000078933,76000.0,Pounds,3.252,NO,0.0,3.8682,4.5346,10.8346,21.2842,87.3563,YES,6.9664,19.8337,1.406,YES,R11
13440VRFLX512WE,335999,001330207,5095.0,Pounds,10.5036,NO,0.0,10.5861,10.6686,48.9186,100.0,87.1685,NO,38.3324,36.1136,0.9997,NO,R11
19067PRFNS1295N,332812,000095636,2616.0,Pounds,1.7245,NO,0.0,1.7559,1.7884,44.4353,100.0,69.2063,NO,42.6794,23.5772,1.0462,YES,R11
48043DPNTM400GR,325510,000071363,396057.0,Pounds,60.6003,NO,52.475,68.2567,75.4619,78.7779,94.5596,99.9796,YES,10.5212,77.1776,0.1556,NO,R11
08861CHVRN1200S,324110,000071432,770.0,Pounds,7.1761,NO,0.0,9.0433,11.5442,18.9073,33.7034,99.3548,YES,9.864,25.7371,0.9891,NO,R19
08861CHVRN1200S,324110,000100414,3500.0,Pounds,58.3333,NO,36.7837,64.8328,72.9167,83.5322,100.0,99.8573,NO,18.6994,75.2489,0.1533,NO,R19
08861CHVRN1200S,324110,000110543,6100.0,Pounds,10.5811,NO,0.0,11.6468,12.9512,52.4792,100.0,96.063,NO,40.8323,34.7425,0.7876,NO,R19
08861CHVRN1200S,324110,000108883,3100.0,Pounds,22.135,NO,0.0,26.5388,32.2917,47.674,79.3767,99.839,YES,21.1352,45.6928,0.533,NO,R19
70126SGYPS5701L,327390,007439921,1.9,Pounds,1.7153,NO,0.0,1.7175,1.7198,87.3605,100.0,98.4456,NO,85.643,40.0052,1.1085,YES,R99
30263WLLML25BON,331316,007440508,7540.0,Pounds,89.9111,NO,75.6111,90.0833,90.2562,99.7315,100.0,100.0,NO,9.6482,94.7724,0.0511,NO,R29
77541THDWCBUILD,325520,000764410,1089603.0,Pounds,35.7307,NO,0.0,35.7307,35.7307,67.8653,100.0,99.9998,NO,32.1345,57.1538,0.5301,NO,R40
48040GNSSP2701R,325211,000110543,211400.0,Pounds,23.99,NO,1.1829,28.5724,33.3386,46.8321,74.2217,99.623,YES,18.2597,47.2019,0.5628,NO,R99
00851HSSLVLIMET,324110,000110543,133483.0,Pounds,90.1815,NO,87.4113,91.8773,93.5731,94.8546,99.3205,96.1361,NO,2.9773,93.2969,0.0261,NO,R19
67219WLKPN2727O,325510,001330207,3538.0,Pounds,26.1764,NO,2.0442,30.8177,35.4687,50.0,78.7735,99.8307,YES,19.1823,46.1587,0.5138,NO,R11
67219WLKPN2727O,325510,000100414,885.0,Pounds,26.0754,NO,1.6272,30.6679,35.273,50.0283,79.0689,99.7745,YES,19.3604,46.0736,0.5155,NO,R11
29488DYCPRPOBOX,326220,N982,1637.0,Pounds,4.7502,NO,0.0,4.7512,4.7522,99.3928,100.0,99.6955,NO,94.6416,48.9578,0.9653,NO,R99
55350MMGMDHIGHW,322222,000110827,57000.0,Pounds,22.1456,NO,0.0,22.6023,23.0769,89.7581,100.0,99.986,NO,67.1559,56.6189,0.6141,NO,R19
48040GNSSP2701R,325211,000115071,4107000.0,Pounds,65.3592,NO,16.7946,65.7288,66.0991,98.3516,100.0,99.927,NO,32.6228,79.9352,0.2053,NO,R99
43935LSCMR100PI,325314,000333415,4827.0,Pounds,67.1816,NO,42.9309,67.266,67.3504,83.4894,100.0,99.6285,NO,16.2234,78.0535,0.1955,NO,R99
00851HSSLVLIMET,324110,000091203,49046.0,Pounds,96.669,NO,91.9181,96.7281,96.7873,99.9348,100.0,99.9959,NO,3.2067,98.2787,0.0163,NO,R19
43935LSCMR100PI,325314,040487421,32659.0,Pounds,91.7182,NO,85.9364,91.8732,92.0283,95.8311,100.0,99.6339,NO,3.9579,94.4601,0.0388,NO,R99
42066GNRLTONEGE,326211,000110543,7614.0,Pounds,5.9341,NO,5.9341,5.9341,5.9341,5.9341,5.9341,5.9341,NO,0.0,5.9341,0.0,NO,R11
76503RLPHW10501,326130,000108952,0.5,Pounds,0.0001,NO,0.0,0.0001,0.0001,0.0029,0.0072,0.2114,YES,0.0028,0.0113,3.3219,YES,R99
19543MRGNCONEMO,336211,001330207,15.0,Pounds,0.2743,NO,0.0,0.3144,0.3653,1.3195,2.8271,3.5377,YES,1.0051,1.0636,1.0417,YES,R11
54302NTHRN1731C,332812,007697372,115955.0,Pounds,60.1314,NO,7.3994,60.8414,61.5575,96.4695,100.0,99.6162,NO,35.628,76.561,0.2375,NO,R40
46203CTZNS2950E,333994,000120127,63572.0,Pounds,99.8916,NO,99.7364,99.8931,99.8947,99.9976,100.0,99.9984,NO,0.1045,99.938,0.0005,NO,R99
59912CLMBF2000A,331312,000120127,112.0,Pounds,3.6305,NO,0.0,3.9506,4.3327,24.6199,55.6239,30.9392,NO,20.6693,13.7205,0.8689,NO,R99
61109CHMPR3910L,332813,000079016,1212680.0,Pounds,99.0838,NO,98.0478,99.1516,99.2195,99.8874,100.0,99.9495,NO,0.7359,99.4758,0.0038,NO,R11
43935LSCMR100PI,325314,000094746,1116.0,Pounds,27.9629,NO,0.0,27.9769,27.991,63.8169,100.0,99.6429,NO,35.84,51.8656,0.6514,NO,R99
61109CHMPR3910L,332813,000078933,3649.0,Pounds,18.2861,NO,0.0,21.283,24.3657,42.6009,74.5777,96.7135,YES,21.3179,38.1619,0.6746,NO,R11
44060XCLCR7373P,325510,N090,0.5,Pounds,0.2849,NO,0.0,0.2857,0.2865,16.8099,41.5963,33.3333,NO,16.5242,11.3016,1.3785,YES,R99
19067PRFNS1295N,332812,001330207,2616.0,Pounds,3.0933,NO,0.0,3.1695,3.2494,48.6512,100.0,80.5667,NO,45.4817,28.0408,1.0129,YES,R11
63103SPNTD831SO,325510,N230,32969.0,Pounds,43.7702,NO,28.6097,50.5409,57.5164,65.1617,87.0929,99.2474,YES,14.6208,64.116,0.298,NO,R11
35601WHTTKDECAT,325510,000078922,25902.0,Pounds,90.6615,NO,82.5868,91.6708,92.6859,97.7269,100.0,99.8343,NO,6.056,94.5682,0.0368,NO,R11
76503RLPHW10501,326130,000050000,0.5,Pounds,0.0042,NO,0.0,0.0048,0.0054,0.0204,0.0437,1.3699,YES,0.0156,0.1432,2.4134,YES,R99
76503RLPHW10501,326130,000067561,0.5,Pounds,0.0,NO,0.0,0.0,0.0,0.0003,0.0008,0.0199,YES,0.0003,0.0023,2.0854,YES,R99
30263WLLML25BON,331316,007439921,94.2,Pounds,73.565,NO,61.4004,77.5808,81.6291,88.3677,100.0,100.0,NO,10.7869,85.6025,0.1113,NO,R29
00654PHLPSPHILI,324110,000110543,69711.0,Pounds,86.5448,NO,81.6982,88.3957,90.2466,92.8608,99.5583,95.4749,NO,4.465,90.7555,0.0404,NO,R99
44060XCLCR7373P,325510,N420,0.1,Pounds,0.0135,NO,0.0,0.0135,0.0136,1.2263,3.0454,2.439,NO,1.2128,0.822,1.3909,YES,R99
28105RDTRS600RA,325998,000075092,2000.0,Pounds,9.9522,NO,0.0,10.7154,11.4811,42.8404,91.0279,99.2556,YES,32.125,32.5429,0.9415,NO,R99
47802WSTRN2525P,321114,000191242,216.0,Pounds,95.7023,NO,93.5298,96.4957,97.2973,98.473,100.0,99.677,NO,1.9773,97.5163,0.0137,NO,R19
47802WSTRN2525P,321114,000100425,76.0,Pounds,47.5,NO,40.5225,54.8975,62.2951,64.4809,78.8559,66.6667,NO,9.5833,58.8206,0.1394,NO,R19
43935LSCMR100PI,325314,000082688,6365.0,Pounds,63.7392,NO,36.8873,63.8128,63.8864,81.7632,100.0,99.6399,NO,17.9504,75.7552,0.2229,NO,R99
75090KSRLMHWY75,331314,007439921,261.0,Pounds,82.0755,NO,77.1188,84.9771,87.8788,90.216,98.0743,92.5532,NO,5.2389,87.5025,0.049,NO,R29
43935LSCMR100PI,325314,001918009,730.0,Pounds,27.704,NO,0.0,27.7198,27.7356,63.6631,100.0,99.5907,NO,35.9434,51.6768,0.6556,NO,R99
00654PHLPSPHILI,324110,000095636,12341.0,Pounds,31.3359,NO,0.0,31.6495,31.9682,95.5926,100.0,99.9514,NO,63.9431,61.9443,0.5233,NO,R99
47802WSTRN2525P,321114,000132649,3970.0,Pounds,94.4114,NO,92.0584,95.508,96.6172,97.8076,100.0,99.6486,NO,2.2997,96.7583,0.0177,NO,R19
43935LSCMR100PI,325314,001861401,1749.0,Pounds,72.8446,NO,52.8258,72.9359,73.0271,86.3426,100.0,99.6581,NO,13.4067,81.8433,0.1539,NO,R99
77592TXSCTLOOP1,324110,000110827,2748.0,Pounds,11.3954,NO,0.0,13.3499,16.0909,40.6238,81.5348,99.9636,YES,27.274,31.3978,0.7173,NO,R99
77592TXSCTLOOP1,324110,000100414,4660.0,Pounds,3.4939,NO,0.0,3.6515,3.8241,44.604,100.0,99.9785,NO,40.9524,26.4723,0.9784,NO,R99
49071RXNRDCONCO,325520,000095636,6771.0,Pounds,56.4579,NO,12.471,59.0828,61.9374,90.1572,100.0,98.6451,NO,31.0745,74.4615,0.2243,NO,R99
35601WHTTKDECAT,325510,000071363,19145.0,Pounds,64.6638,NO,47.5642,69.2992,73.956,83.7893,100.0,99.8331,NO,14.49,77.8043,0.1482,NO,R11
35601WHTTKDECAT,325510,000108883,173429.0,Pounds,87.6364,NO,76.2539,88.8098,89.9897,97.1804,100.0,99.8354,NO,8.3706,92.7774,0.051,NO,R11
77592TXSCTLOOP1,324110,007664417,0.5,Pounds,0.0,NO,0.0,0.0,0.0,0.0002,0.0003,3.0303,YES,0.0001,0.0089,11.6053,YES,R99
47802WSTRN2525P,321114,000120127,4769.0,Pounds,93.2356,NO,90.5887,94.578,95.9364,97.2375,100.0,99.6448,NO,2.6595,96.064,0.0216,NO,R19
71945HTFLD20MAR,321114,N100,23.0,Pounds,8.1272,NO,0.0,8.2734,8.4249,75.9199,100.0,82.1429,NO,67.6465,38.1545,0.9099,NO,R99
18848GTPRDHAWES,331419,N096,3434.0,Pounds,13.2741,NO,0.0,13.8924,14.57,70.7023,100.0,93.4168,NO,56.8099,41.8646,0.7353,NO,R30
43756GLDNC5045N,332813,007664939,13977.0,Pounds,95.1528,NO,91.6054,95.846,96.5462,98.6731,100.0,99.6578,NO,2.8271,97.1993,0.017,NO,R99
47802WSTRN2525P,321114,000100414,51.0,Pounds,54.8387,NO,48.365,61.8788,68.9189,70.888,84.4019,72.8571,NO,9.0092,65.5383,0.118,NO,R19
47802WSTRN2525P,321114,001330207,218.0,Pounds,39.4928,NO,28.9125,46.9643,54.5,58.9988,77.0505,99.5434,YES,12.0345,57.9232,0.322,NO,R19
43935LSCMR100PI,325314,082657043,946.0,Pounds,93.2939,NO,88.6398,93.4323,93.5707,96.6273,100.0,99.6839,NO,3.195,95.5162,0.0309,NO,R99
77592TXSCTLOOP1,324110,000067561,0.5,Pounds,0.0001,NO,0.0,0.0001,0.0001,0.0076,0.0189,33.3333,YES,0.0075,0.1558,8.0683,YES,R99
24541CRNNGROUTE,327212,000554132,10438.0,Pounds,72.6678,NO,31.9079,72.7057,72.7437,99.9043,100.0,99.9521,NO,27.1985,85.4048,0.159,NO,R99
77292NTRNT6001A,325510,000071363,17824.0,Pounds,12.9194,NO,0.0,13.7695,14.7365,63.7776,100.0,95.8331,NO,50.008,40.5019,0.7234,NO,R99
46402SSGRYONENO,331111,N020,33000.0,Pounds,78.0289,NO,52.8165,79.6217,81.2808,97.4918,100.0,99.9636,NO,17.8701,88.5501,0.1016,NO,R99
77292NTRNT6001A,325510,000100414,9916.0,Pounds,12.8689,NO,0.0,13.7357,14.7257,63.7582,100.0,95.8345,NO,50.0225,40.2164,0.7229,NO,R99
68949BCTNDWESTH,339112,001717006,9705.0,Pounds,5.983,NO,5.983,5.983,5.983,5.983,5.983,5.983,NO,0.0,5.983,0.0,NO,R11
89803BRRCK27MIL,212221,N458,539037.9,Pounds,17.8757,NO,0.0,20.3913,22.9118,44.8997,81.6625,99.9999,YES,24.5085,45.5338,0.7039,NO,R99
60480RWLLC10100,325181,007647010,22867.0,Pounds,94.8681,NO,91.1922,94.9331,94.9981,97.427,100.0,99.8559,NO,2.4939,96.574,0.024,NO,R99
15238CHSCR128FI,325510,001330207,481.0,Pounds,8.7043,NO,0.0,10.3632,12.022,18.0,29.4553,23.9781,NO,7.6369,14.9015,0.4402,NO,R11
88210KCHSP2411N,324121,N590,2.6,Pounds,28.2609,NO,0.0,28.4161,28.5714,62.4339,100.0,96.2963,NO,34.0177,51.0429,0.6269,NO,R99
32032CRNDP308OL,325510,000100414,100.0,Pounds,2.439,NO,0.0,2.6901,2.9412,7.7206,15.2663,12.5,NO,5.0305,5.9601,0.7767,NO,R99
32032CRNDP308OL,325510,N420,100.0,Pounds,25.0,NO,10.4167,29.1667,33.3333,41.6667,60.4167,50.0,NO,12.5,36.1111,0.2878,NO,R99
37030WLLMLHWY53,331316,007439921,330.0,Pounds,91.7508,NO,89.0014,93.0317,94.3127,95.7186,99.7489,97.1245,NO,2.6869,94.396,0.0232,NO,R29
78219KCHPT498PO,424710,000071432,10880.0,Pounds,74.1043,NO,41.9705,75.4142,76.7711,97.7099,100.0,99.9541,NO,22.2958,86.1471,0.1293,NO,R19
35602MCMPNSTATE,325211,001330207,144000.0,Pounds,69.0704,NO,55.1253,74.926,81.5956,88.1265,100.0,99.9979,NO,13.2005,82.4459,0.1101,NO,R11
15062MNSSN345DO,324199,007664417,1900.0,Pounds,14.0741,NO,0.0,15.9333,18.2692,46.1029,91.3574,88.3721,NO,30.1696,34.9417,0.6734,NO,R99
46402SSGRYONENO,331111,N010,99000.0,Pounds,80.0731,NO,52.8027,80.6068,81.1475,99.1428,100.0,99.9748,NO,18.536,89.8152,0.1034,NO,R99
35602MCMPNSTATE,325211,000108883,99000.0,Pounds,22.5564,NO,0.0,23.0536,23.5714,89.069,100.0,99.6979,NO,66.0154,55.965,0.6109,NO,R11
27320BHMFLROUTE,325613,007664417,2759.0,Pounds,84.6579,NO,82.8994,88.1747,91.6916,91.6916,96.9669,91.6916,NO,3.5169,89.347,0.0371,NO,R99
90749RCPRD1801E,324110,000067561,320.0,Pounds,93.2945,NO,87.6024,94.1185,94.9555,98.4625,100.0,99.3789,NO,4.344,96.113,0.0246,NO,R99
38654THMPS10136,325510,N230,4593.0,Pounds,89.2711,NO,83.3249,90.9887,92.713,96.0979,100.0,99.9782,NO,5.1092,94.3185,0.0412,NO,R99
98409TLSFN3021S,331513,007440020,240212.0,Pounds,97.7376,NO,96.9432,98.21,98.6829,99.0546,100.0,99.9994,NO,0.8446,98.8257,0.008,NO,R27
75212HTNRG4460S,562211,000127184,390000.0,Pounds,56.8579,NO,0.0,56.8685,56.879,99.9353,100.0,99.9987,NO,43.0668,75.3347,0.283,NO,R11
90280RCPRD8601S,424710,000110827,40296.0,Pounds,93.2044,NO,88.0802,94.2101,95.2376,98.2966,100.0,98.9029,NO,4.0866,96.0512,0.0231,NO,R99
90280RCPRD8601S,424710,000100414,4420.0,Pounds,92.8376,NO,87.114,93.9826,95.1561,98.5617,100.0,99.887,NO,4.5791,96.1076,0.0249,NO,R99
63702MWPCK14591,323111,000872504,536440.0,Pounds,95.2381,NO,92.6794,95.6237,96.0092,97.5865,100.0,99.1637,NO,1.9628,96.8037,0.0175,NO,R11
46402SSGRYONENO,331111,N725,19000.0,Pounds,87.5939,NO,79.3997,89.9409,92.4169,96.9685,100.0,99.9579,NO,7.0275,93.5288,0.0422,NO,R99
32032CRNDP308OL,325510,N982,300.0,Pounds,24.0,NO,12.0513,28.6667,33.3333,39.7436,56.359,46.1538,NO,11.0769,34.4957,0.2633,NO,R99
10940RVRSMRD2BA,331492,N090,32385.0,Pounds,39.3495,NO,4.1229,40.484,41.6185,64.7247,100.0,87.8309,NO,24.2407,56.2663,0.397,NO,R29
01887SRFCC100EA,325510,000872504,21770.0,Pounds,79.931,NO,65.4477,80.1019,80.2729,89.8714,100.0,99.47,NO,9.7695,86.5579,0.1055,NO,R11
75041SHRWN2802W,325510,000108883,13991.0,Pounds,20.3083,NO,0.0,20.9773,21.6646,78.5416,100.0,99.722,NO,57.5643,51.3949,0.6466,NO,R99
75041SHRWN2802W,325510,001330207,56887.0,Pounds,2.5072,NO,0.0,2.5139,2.5206,83.1786,100.0,99.7353,NO,80.6647,43.2881,1.0151,YES,R99
75041SHRWN2802W,325510,007632000,1157.0,Pounds,95.0698,NO,88.6806,95.2656,95.462,99.6555,100.0,99.8274,NO,4.39,97.1716,0.0227,NO,R99
38901BNSWNHWY8E,327215,000095636,1455.0,Pounds,5.3985,NO,0.0,5.4779,5.5573,35.4753,80.4713,65.3933,NO,29.9974,25.4497,1.1098,YES,R11
24540DNRVRSTATE,325211,001330207,191953.0,Pounds,69.3918,NO,36.6141,71.2593,73.1966,94.3561,100.0,99.7143,NO,23.0968,82.7982,0.1509,NO,R99
32809DSTNC2150W,325510,007439921,15.0,Pounds,92.0245,NO,82.965,92.5926,93.1677,99.011,100.0,99.3377,NO,6.4184,95.391,0.0341,NO,R99
16433LRDCRSOUTH,325510,000108883,3473.0,Pounds,3.121,NO,0.0,3.4681,3.857,16.2773,35.491,99.8562,YES,12.8092,21.8669,1.2439,YES,H20
97203RDDPN6123N,325510,N982,203.0,Pounds,32.5843,NO,0.0,34.5714,36.7754,77.3216,100.0,90.2222,NO,42.7501,54.7668,0.4325,NO,R99
40475THSHRBOGGS,325510,N120,277.0,Pounds,0.7847,NO,0.7847,0.7847,0.7847,0.7847,0.7847,0.7847,NO,0.0,0.7847,0.0,NO,R99
46402SSGRYONENO,331111,000191242,540.0,Pounds,12.5962,NO,0.0,13.6862,14.8352,46.6402,96.0713,90.4523,NO,32.954,34.0766,0.7969,NO,R99
08818CNLXC226TA,325510,N100,630.0,Pounds,27.9876,NO,0.0,28.8019,29.6192,83.6655,100.0,99.6835,NO,54.8636,54.6036,0.5532,NO,R99
78219KCHPT498PO,424710,000108883,34821.0,Pounds,63.3213,NO,17.8527,64.4431,65.5837,95.5034,100.0,99.9856,NO,31.0603,80.3088,0.2051,NO,R19
44870CHRYS3130W,336360,000078933,350.0,Pounds,0.0223,NO,0.0,0.0246,0.0272,0.133,0.2954,4.2424,YES,0.1083,0.5433,2.0662,YES,R11
54476JCSCM900AL,332312,001330207,325.2,Pounds,0.955,NO,0.0,0.9821,1.0091,8.0754,18.7155,15.1418,NO,7.0934,5.702,1.1706,YES,R11
06787QLTYR135SO,332813,000127184,24000.0,Pounds,17.4985,NO,0.0,23.1216,27.319,39.1042,63.0781,99.9792,YES,15.9826,36.0275,0.5799,NO,R11
28270QNTMC1337N,325510,N230,3758.0,Pounds,99.7346,NO,99.7015,99.8009,99.8671,99.8671,99.9665,99.8671,NO,0.0663,99.823,0.0006,NO,R19
95691RCPRD1601S,424710,000071432,0.5,Pounds,0.0032,NO,0.0,0.0033,0.0033,0.2067,0.5118,0.4785,NO,0.2034,0.1308,1.2313,YES,R99
84056SRFRC7274W,928110,N230,260.0,Pounds,1.9897,NO,0.3273,2.8388,3.6313,4.5131,7.0246,99.2366,YES,1.6743,14.9084,1.8359,YES,R13
71822NKSPPHIGHW,322121,000078933,1500.0,Pounds,2.0484,NO,0.0,2.8853,3.7779,5.8197,10.2213,99.4036,YES,2.9344,9.7446,1.7644,YES,R11
64116SRCLN20WES,325910,000095636,1788.0,Pounds,10.4159,NO,7.9674,14.5809,18.75,18.99,25.6035,99.9441,YES,4.409,32.8182,1.0276,YES,R11
78702PRCST2110E,331512,007440020,533.0,Pounds,2.9713,NO,0.0,2.9947,3.0183,68.062,100.0,99.9587,NO,65.0672,38.7298,1.0204,YES,R30
60914BRMNGRR1BO,331111,N090,6958.0,Pounds,8.6228,NO,0.0,8.6332,8.6437,97.8101,100.0,98.8914,NO,89.1768,47.0064,0.9427,NO,R30
70669PPGNDCOLUM,325181,000079016,230000.0,Pounds,53.3315,NO,30.8073,59.7375,67.6471,79.0242,100.0,99.9791,NO,19.2868,71.9331,0.2004,NO,R13
27320BHMFLROUTE,325613,000071363,201246.0,Pounds,99.9866,NO,99.9866,99.9866,99.9866,99.9866,99.9866,99.9866,NO,0.0,99.9866,0.0,NO,R99
77292NTRNT6001A,325510,000091203,220.0,Pounds,12.6874,NO,0.0,13.5434,14.5215,63.4137,100.0,95.6522,NO,49.8703,39.9655,0.7266,NO,R99
77028JTLBN4849H,324191,007440666,590.0,Pounds,99.1597,NO,99.1597,99.1597,99.1597,99.1597,99.1597,99.1597,NO,0.0,99.1597,0.0,NO,R30
26187THFNT700EL,327212,007440666,5983.0,Pounds,13.4983,NO,0.0,14.8965,16.3421,44.2588,88.3022,94.4585,YES,29.3623,34.6585,0.7961,NO,R99
75212HTNRG4460S,562211,000108883,170000.0,Pounds,5.634,NO,0.0,5.7278,5.8217,63.8198,100.0,99.8532,NO,58.092,39.9715,0.9648,NO,R11
53142LBNYC82001,331521,007440508,241600.0,Pounds,83.7638,NO,71.589,83.7646,83.7653,91.8816,100.0,99.9979,NO,8.1171,89.1757,0.0858,NO,R30
53142LBNYC82001,331521,007440020,30200.0,Pounds,83.754,NO,71.5876,83.7598,83.7656,91.8745,100.0,99.9834,NO,8.1147,89.1677,0.0858,NO,R30
50317GSTFS3124E,325320,005234684,307.0,Pounds,53.2062,NO,0.3339,54.7115,56.2271,90.9632,100.0,99.6753,NO,36.2517,71.494,0.274,NO,R99
50317GSTFS3124E,325320,000137268,1231.0,Pounds,81.4153,NO,75.9888,85.0056,88.6249,91.0167,100.0,99.7569,NO,6.0112,88.8345,0.0655,NO,R99
08818CNLXC226TA,325510,N982,2046.0,Pounds,28.0044,NO,0.0,28.8181,29.635,83.8009,100.0,99.9511,NO,54.9828,57.6441,0.5429,NO,R99
37046GNRLSHIGHW,331492,007439921,120000.0,Pounds,19.6335,NO,0.0,19.6528,19.6721,59.341,100.0,99.0099,NO,39.6882,46.1052,0.8114,NO,R29
89822NWMNT6MAIL,212221,N096,48000.0,Pounds,31.7803,NO,0.0,32.1062,32.4324,94.113,100.0,99.9896,NO,62.0068,62.202,0.5182,NO,R99
