TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
46312PLLTN4343K,562211,000050000,67391.0,Pounds,28.9412,NO,0.0,33.0904,37.8708,59.0368,97.9565,98.8993,YES,25.9464,53.717,0.4589,NO,H20
31323CHMTLCHEMI,325998,000079107,4700.0,Pounds,12.0606,NO,0.0,12.2621,12.4668,79.8807,100.0,96.5092,NO,67.6186,43.6175,0.8385,NO,H39
17752KPPRSTOWNS,321114,N590,218243.3,Pounds,97.0116,NO,93.6284,97.2478,97.4849,99.6607,100.0,99.9999,NO,2.4129,98.4756,0.0128,NO,H39
78469VLRRF5900U,324110,000095636,420948.0,Pounds,89.5645,NO,81.0898,90.7875,92.0169,97.2527,100.0,99.9993,NO,6.4652,94.6291,0.043,NO,H20
07114SHMRCFTFPA,325998,N230,25600.0,Pounds,56.0789,NO,25.7411,56.5472,57.0156,77.0846,100.0,97.1537,NO,20.5374,70.0827,0.2732,NO,H39
6746WCRTNT873NH,326199,N420,0.4624,Pounds,13.2024,NO,13.2024,13.2024,13.2024,13.2024,13.2024,13.2024,NO,0.0,13.2024,0.0,NO,H39
48217MRTHN1300S,324110,001330207,1799.0,Pounds,1.1833,NO,0.0,1.2288,1.2777,20.8266,50.2233,99.7781,YES,19.5978,18.1726,1.3546,YES,H20
59019STLLW1209L,331410,N450,70.0,Pounds,0.1339,NO,0.0,0.1339,0.1339,91.5072,100.0,98.5915,NO,91.3732,40.306,1.1522,YES,H10
77507LBMRL13BAY,325180,007664417,20000000.0,Pounds,99.7699,NO,99.6438,99.8126,99.8552,99.925,100.0,100.0,NO,0.1125,99.8831,0.0008,NO,H39
19713RDLNC451BE,313320,000068122,4850413.0,Pounds,82.5448,NO,74.8617,86.4889,90.1381,94.2403,100.0,99.999,NO,7.7514,90.6357,0.0543,NO,H20
67801FRMLN3MILE,325311,000067561,15000.0,Pounds,42.2,NO,0.0,42.5261,42.8571,98.0873,100.0,99.9667,NO,55.5612,68.4045,0.4046,NO,H39
36201MHVLV605WE,332911,007440508,163666.31,Pounds,45.2198,NO,0.0,45.2457,45.2715,99.7661,100.0,99.9999,NO,54.5205,72.3437,0.3775,NO,H39
62901TSTPN2200N,322220,001330207,29820.0,Pounds,57.1494,NO,37.5491,62.5277,68.1584,79.1801,100.0,99.9933,NO,16.6524,75.3091,0.2021,NO,H20
37172WCRNG1100I,335220,N096,2500.0,Pounds,43.096,NO,0.0,45.5856,48.0769,80.6322,100.0,99.96,NO,35.0466,63.3669,0.3387,NO,H39
61068LLNSR19STE,325193,000075070,71970.0,Pounds,90.6859,NO,83.9236,90.7651,90.8444,95.3262,100.0,99.808,NO,4.5611,93.7794,0.0455,NO,H39
33619GLFCS1901N,331492,007440360,29182.52,Pounds,69.757,NO,38.5011,71.5267,73.298,93.5438,100.0,99.9842,NO,22.0171,83.0868,0.1518,NO,H10
46312PLLTN4343K,562211,N590,2090.0,Pounds,91.3462,NO,89.9314,93.2596,95.173,95.4784,98.8065,95.7837,NO,2.2188,94.101,0.0209,NO,H20
31709MCFRT1611O,325314,N450,6179.0,Pounds,93.3102,NO,91.49,94.9962,96.3361,97.3337,100.0,98.3447,NO,2.3375,96.093,0.0172,NO,H39
44092THHLL28960,325180,N495,27527.42,Pounds,15.3939,NO,0.0,15.4067,15.4194,99.0216,100.0,99.8297,NO,83.6149,51.3571,0.8083,NO,H10
30213WNSCR7000M,327993,N090,4910.0,Pounds,1.8952,NO,0.0,1.9183,1.9414,44.4666,100.0,99.9593,NO,42.5483,32.7623,1.156,YES,H39
59759GLDNS453MO,212221,N420,0.1,Pounds,0.0002,NO,0.0,0.0002,0.0002,0.0021,0.005,25.0,YES,0.0019,1.5653,3.2226,YES,H39
49120NLSCH225FO,325510,000067561,4339.0,Pounds,38.9777,NO,27.213,44.9047,50.8318,56.6992,74.391,62.5667,NO,11.7945,50.7921,0.1896,NO,H20
61738DPNTLRT24E,325320,101200480,1126.2,Pounds,47.8223,NO,8.6897,47.8224,47.8225,73.9108,100.0,99.9991,NO,26.0884,65.2146,0.3772,NO,H39
80301LFRGW5959V,327320,N420,4.638,Pounds,99.7248,NO,99.7248,99.7248,99.7248,99.7248,99.7248,99.7248,NO,0.0,99.7248,0.0,NO,H39
42351MRCNLMELAN,327120,N090,8633.0,Pounds,62.1705,NO,5.7043,62.2019,62.2333,99.867,100.0,99.9421,NO,37.6651,78.3548,0.238,NO,H39
51248SSCTD101W1,311513,007697372,26528.0,Pounds,27.3993,NO,0.0,27.4,27.4007,63.6909,100.0,99.9812,NO,36.2909,51.5937,0.6632,NO,H39
36582BSFPR4201A,325211,000074908,10.0,Pounds,45.4545,NO,19.3182,47.7273,50.0,66.6667,95.0758,83.3333,NO,18.9394,59.596,0.2834,NO,H39
47331RCLMD1500W,562211,000108101,202350.0,Pounds,72.6545,NO,32.4299,72.7865,72.9189,99.6909,100.0,99.9827,NO,26.9044,85.826,0.1569,NO,H20
5050WCRTNT219QU,327420,007439921,57.024,Pounds,92.4379,NO,88.9717,93.2568,94.0757,96.1136,100.0,98.1514,NO,2.8568,94.8883,0.0253,NO,H39
70750HLLPTHWY10,324110,007664417,418304.0,Pounds,69.6703,NO,59.3857,74.7008,79.7969,84.9108,100.0,99.9988,NO,10.21,83.2289,0.1288,NO,H39
97378TYLRLROCKC,321114,N590,9.1,Pounds,84.2593,NO,67.6263,85.4479,86.6667,97.329,100.0,98.913,NO,11.8811,90.7704,0.0683,NO,H39
30125HNKLC701WI,325194,000091203,1306.0,Pounds,2.4533,NO,0.0,2.5325,2.6148,30.4913,72.4295,69.1005,NO,27.9588,20.0309,1.1723,YES,H20
48170TWRTM43955,336111,007439965,1099.0,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,H39
43025SFTYK581MI,562920,001330207,149881.79,Pounds,92.706,NO,84.0849,93.2051,93.7092,99.2852,100.0,100.0,NO,6.0801,96.0714,0.0321,NO,H20
28075MNRLRHWY49,325180,007664417,1173.0,Pounds,41.9797,NO,23.4796,49.2675,58.7319,66.4595,92.2473,99.1547,YES,17.1919,61.3421,0.267,NO,H39
07470CLFTNBURGE,325520,000110543,1955.0,Pounds,60.8655,NO,60.8655,60.8655,60.8655,60.8655,60.8655,60.8655,NO,0.0,60.8655,0.0,NO,H39
53558MCFRL4505T,424710,000110543,8248.0,Pounds,71.6034,NO,45.1625,74.1993,76.9547,93.5572,100.0,99.9758,NO,19.3579,83.855,0.1265,NO,H20
72086DPNTRINTER,332993,N420,4712100.0,Pounds,75.7609,NO,43.4609,76.3022,76.844,98.1964,100.0,99.9905,NO,21.8942,86.8741,0.1304,NO,H10
29728CNBRC1509V,331529,007439921,64792.0,Pounds,49.5291,NO,10.859,53.4133,57.7356,81.7828,100.0,99.9553,NO,28.3695,69.004,0.2562,NO,H10
89820BTTLMCOPPE,212221,N020,370.0,Pounds,0.0017,NO,0.0,0.0017,0.0017,86.9566,100.0,98.9305,NO,86.955,42.7593,1.0362,YES,H39
54221JNCTN2267H,424710,000100414,601.0,Pounds,44.5846,NO,2.3139,48.4355,52.812,79.1833,100.0,99.6683,NO,30.7477,66.8781,0.2981,NO,H20
52778NRTHSHWY38,331110,N420,138.0,Pounds,0.1656,NO,0.0,0.1662,0.1669,23.6302,58.8262,98.5714,YES,23.464,18.5022,1.3995,YES,H10
9261WSSCTD2591T,327310,N420,0.1,Pounds,2.0921,NO,2.0921,2.0921,2.0921,2.0921,2.0921,2.0921,NO,0.0,2.0921,0.0,NO,H39
29116THYLCCANNO,325412,000110543,673718.0,Pounds,81.1142,NO,59.0899,82.326,83.5725,97.8167,100.0,99.9984,NO,15.4907,90.2077,0.0887,NO,H20
1366WLCSCR1814S,331313,N590,2100.0,Pounds,63.5343,NO,26.1386,66.0934,68.8525,92.73,100.0,99.5591,NO,26.6365,78.9696,0.1771,NO,H39
80631LFRGW925N3,327320,N420,7.474,Pounds,92.3548,NO,92.3548,92.3548,92.3548,92.3548,92.3548,92.3548,NO,0.0,92.3548,0.0,NO,H39
52353WRNWB171E7,325199,000067561,18498101.0,Pounds,99.8018,NO,99.6575,99.8394,99.8769,99.9606,100.0,99.999,NO,0.1213,99.8977,0.0006,NO,H20
14150GNRLM305SA,325211,000075150,2015000.0,Pounds,82.5975,NO,58.5389,82.9134,83.2301,99.1631,100.0,99.9995,NO,16.2497,90.9458,0.0913,NO,H20
60007HSNRH670GR,332813,N090,3700.0,Pounds,36.8636,NO,0.0,37.5031,38.1443,91.7318,100.0,99.8112,NO,54.2287,61.8984,0.4569,NO,H10
44241RRPLS928JE,325991,N982,0.25,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,H39
89045SMKYV1SMOK,212221,N100,0.5,Pounds,0.0021,NO,0.0,0.0027,0.0033,0.0059,0.0106,33.3333,YES,0.0032,2.7388,3.0231,YES,H39
36507RCHHL251NE,325194,000050000,187.0,Pounds,0.7291,NO,0.0,0.8521,1.0216,4.0006,8.7234,97.3958,YES,3.1485,7.2098,2.1742,YES,H39
18252SLBRLRD2HO,331314,000095636,1377190.0,Pounds,99.5245,NO,99.3305,99.6335,99.7426,99.8354,100.0,99.9985,NO,0.202,99.7542,0.0015,NO,H39
26836MRCNW587RB,337110,000067561,13021.16,Pounds,7.7189,NO,0.0,8.8624,10.3444,27.275,54.8939,47.9326,NO,18.4126,19.7529,0.7184,NO,H20
7754WBLCBP231NB,325199,000056235,2866613.0,Pounds,89.1574,NO,81.4467,90.6186,92.0896,96.7332,100.0,99.9999,NO,6.1146,94.3587,0.0433,NO,H39
53151MNFCT2300S,326299,000108883,530.81,Pounds,2.6698,NO,0.0,3.0288,3.3877,7.2886,13.6784,11.1895,NO,4.2599,5.749,0.6711,NO,H20
17327PMXNC158IN,325998,000107186,14260.9,Pounds,26.7467,NO,0.0,26.7484,26.7501,99.9643,100.0,99.9762,NO,73.2158,58.1283,0.6234,NO,H20
73446MDMRC1327S,331110,N100,1.8,Pounds,0.0142,NO,0.0,0.0142,0.0143,3.103,7.7361,28.125,YES,3.0888,3.1854,2.1604,YES,H10
74362TCHMN6THHU,325998,N590,36.3,Pounds,0.0062,NO,0.0,0.0063,0.0063,8.7696,21.9146,99.3976,YES,8.7633,17.8119,1.7124,YES,H39
77541SHNTS565HW,325199,000067561,3468.0,Pounds,77.5665,NO,60.8626,77.6013,77.636,88.7604,100.0,99.8848,NO,11.1591,85.0291,0.1235,NO,H39
64836RCNCRROUTE,325920,N511,370239.0,Pounds,90.2837,NO,76.0064,90.3415,90.3994,99.8983,100.0,99.9779,NO,9.5567,94.8111,0.0504,NO,H39
95324HLMRC9001N,311513,007697372,18271.0,Pounds,0.7244,NO,0.0,0.7246,0.7247,96.0191,100.0,99.918,NO,95.2946,47.6001,1.0175,YES,H39
21741RCKYT1201M,321114,N020,107.24,Pounds,2.5572,NO,2.5572,2.5572,2.5572,2.5572,2.5572,2.5572,NO,0.0,2.5572,0.0,NO,H39
73135QDGRP681SS,323111,000108883,9676609.0,Pounds,99.4005,NO,98.8951,99.4802,99.56,99.8703,100.0,99.9375,NO,0.3901,99.657,0.0021,NO,H20
72112RKNSSVANDY,331110,N982,3588.0,Pounds,0.2747,NO,0.0,0.2753,0.2759,39.353,97.9694,99.3631,YES,39.0777,29.5114,1.2407,YES,H39
37040SVGZN1800Z,212230,N982,19423729.0,Pounds,74.286,NO,37.3581,74.596,74.9086,99.4213,100.0,99.9981,NO,24.8253,86.6022,0.1432,NO,H10
15025SSCLR400ST,324199,000100425,1500.0,Pounds,24.3427,NO,0.0,24.8758,25.4237,87.6425,100.0,99.8004,NO,62.7667,57.2866,0.5887,NO,H39
42276LGNLMPOBOX,331314,007439921,19819.0,Pounds,83.5339,NO,64.3861,84.5383,85.562,97.9731,100.0,99.9998,NO,13.4348,91.5442,0.0774,NO,H10
19804MDLLP305WA,326199,000067561,1827349.0,Pounds,97.009,NO,92.5233,97.0091,97.0093,99.9997,100.0,99.9999,NO,2.9905,98.2908,0.0151,NO,H20
43465WLBRD30610,332813,N495,10310.0,Pounds,15.7141,NO,0.0,15.7165,15.7189,99.8692,100.0,99.9709,NO,84.1528,54.9971,0.7635,NO,H10
37324NSSNP520WA,336310,007440508,302631.0,Pounds,36.2149,NO,0.0,36.2644,36.3141,99.3529,100.0,99.9999,NO,63.0884,66.9109,0.4731,NO,H10
9067WSNTFS12311,327320,N420,32.888000000000005,Pounds,83.6895,NO,80.75,87.2097,90.7305,91.5162,97.9759,99.995,YES,4.3065,90.2667,0.0569,NO,H39
89822NWMNT6MAIL,212221,N458,4900.0,Pounds,1.4602,NO,0.0,1.7539,2.086,5.0971,10.112,99.9062,YES,3.3432,17.7302,1.7068,YES,H39
50313BRTNS1970N,424690,001330207,1695.98,Pounds,79.0612,NO,66.2393,82.8399,86.9923,93.9069,100.0,99.8906,NO,11.0671,88.0644,0.0711,NO,H20
00701DPNTGHIGHW,325320,001330207,4387339.0,Pounds,89.7886,NO,78.5819,90.7087,91.6477,98.7932,100.0,100.0,NO,8.0845,94.7897,0.0436,NO,H20
21227DLLPL453AN,325991,N982,100.0,Pounds,28.5714,NO,28.5714,28.5714,28.5714,28.5714,28.5714,28.5714,NO,0.0,28.5714,0.0,NO,H39
65265CRRCP1500I,331529,007439921,11.0,Pounds,23.5108,NO,0.0,23.5176,23.5244,99.7823,100.0,99.9455,NO,76.2647,56.2258,0.6717,NO,H39
02883TCHNC217CH,325998,N982,4.2,Pounds,3.4241,NO,0.0,3.4447,3.4653,74.6025,100.0,98.5915,NO,71.1578,37.3679,1.0668,YES,H39
32602PCRNC5002S,325199,000100414,169.0,Pounds,0.4815,NO,0.0,0.4827,0.4839,49.7238,100.0,98.9693,NO,49.2411,28.6211,1.2533,YES,H39
9202WSCNDD131SI,327320,N420,42.104,Pounds,83.674,NO,80.7126,87.1937,90.714,91.5144,97.9955,99.995,YES,4.3207,90.257,0.057,NO,H39
89803BRRCK27MIL,212221,N770,350.0,Pounds,0.0111,NO,0.0,0.0112,0.0113,0.6977,1.7274,92.8382,YES,0.6865,13.4683,2.4059,YES,H39
60438BCHMC2700E,325510,000071363,6500.0,Pounds,54.0316,NO,21.0248,57.7614,61.588,82.2525,100.0,99.9231,NO,24.4911,72.5011,0.2344,NO,H20
53233GBHRD2615W,316110,N090,58870.0,Pounds,78.6822,NO,46.7377,78.6874,78.6927,99.9873,100.0,99.9915,NO,21.2998,87.8165,0.12,NO,H10
55121GPHRS3385S,331492,N420,44938800.0,Pounds,98.1642,NO,95.412,98.1645,98.1648,99.9995,100.0,99.9999,NO,1.835,98.951,0.0092,NO,H10
45750VNGRD1409G,325510,000071363,49.0,Pounds,6.9504,NO,0.0,7.6848,8.4192,18.4538,34.6073,28.4884,NO,10.769,14.6193,0.6721,NO,H20
89821CRTZGSTARA,212221,N096,866.0,Pounds,1.1963,NO,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963,NO,0.0,1.1963,0.0,NO,H39
84624NTRMN850BR,221112,N040,0.5,Pounds,0.0001,NO,0.0,0.0001,0.0001,0.0004,0.0009,9.0909,YES,0.0003,0.6326,3.5751,YES,H39
67801FRMLN3MILE,325311,007664417,600000.0,Pounds,15.2377,NO,4.2923,19.7169,25.0,30.0,45.4245,99.9992,YES,10.2831,38.8728,0.7503,NO,H39
75702LGLRL1702E,324110,000110827,62569.0,Pounds,97.0065,NO,95.287,97.5469,98.0905,99.0535,100.0,99.9971,NO,1.5066,98.4431,0.0105,NO,H39
94538VCTRN6600S,334418,007439921,669.0,Pounds,59.8385,NO,24.9435,62.5852,65.332,87.6796,100.0,99.9985,NO,25.0944,75.0998,0.2009,NO,H10
90670GLBLP11831,326299,N420,0.04,Pounds,86.8432,NO,67.4369,86.8999,86.9565,99.8752,100.0,99.95,NO,12.9753,92.4714,0.0696,NO,H39
31601SFTMR711IN,335911,N078,1004.0,Pounds,1.2885,NO,0.0,1.2907,1.2928,80.0415,100.0,99.9303,NO,78.7508,44.613,0.9987,NO,H39
53963FLNTHN424H,424710,000108883,0.5,Pounds,0.0102,NO,0.0,0.0121,0.0145,0.0435,0.0905,2.8571,YES,0.0314,0.1765,2.9113,YES,H20
2729WRRPLS18WEL,325991,N010,0.79,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,H39
44425LLWDN7158M,331511,N450,174090.0,Pounds,98.4508,NO,98.0361,98.8981,99.1853,99.4728,100.0,99.9912,NO,0.5747,99.1962,0.0043,NO,H39
36571LLPTRINDUS,324110,000071432,25707.0,Pounds,74.1541,NO,64.5473,80.2291,85.0015,90.6836,100.0,99.9844,NO,10.4546,85.628,0.0821,NO,H39
55071SHLND100WT,324110,000091203,1187.0,Pounds,49.2736,NO,33.2078,58.5453,64.4408,75.4369,100.0,99.9158,NO,16.8916,67.922,0.1786,NO,H20
06801BRNDYGRASS,331529,007440508,241000.0,Pounds,76.0052,NO,40.2673,76.0407,76.0761,99.8895,100.0,99.9979,NO,23.8489,87.6023,0.1363,NO,H10
9237WRBRTS13792,327320,N420,62.585,Pounds,83.682,NO,80.7322,87.202,90.7226,91.5152,97.985,99.995,YES,4.3132,90.262,0.0569,NO,H39
43402RMTCN11HAS,325120,000075694,105592.0,Pounds,99.2555,NO,99.0077,99.379,99.5025,99.6265,99.9978,99.7506,NO,0.2475,99.5029,0.002,NO,H39
02061VDSZL22LON,339992,007440508,674016.0,Pounds,92.3788,NO,86.6678,92.3806,92.3823,96.1891,100.0,99.9958,NO,3.8085,94.919,0.0378,NO,H39
2526WRMSTR141SE,327993,007439921,0.309,Pounds,1.4569,NO,0.0,1.563,1.6849,12.3951,28.6432,21.4732,NO,10.8321,7.5045,1.0052,YES,H39
0360WWHLNN99CED,336320,007439921,834.0,Pounds,26.9616,NO,26.9616,26.9616,26.9616,26.9616,26.9616,26.9616,NO,0.0,26.9616,0.0,NO,H10
42240MFNCH6805J,325199,001330207,5859628.0,Pounds,93.8882,NO,84.8853,93.9269,93.9655,99.9545,100.0,99.9968,NO,6.0277,96.7377,0.0311,NO,H20
54401LNTTX725S7,332812,000131113,314.0,Pounds,0.4213,NO,0.0,0.5496,0.6907,1.1217,1.9798,82.8496,YES,0.5721,8.5812,2.0545,YES,H20
50703HYDRT2815W,325180,007664417,900.0,Pounds,43.4363,NO,13.8279,48.3877,54.2169,71.4275,100.0,90.0,NO,23.0398,61.0405,0.2599,NO,H39
49738GRGPCROUTE,325211,000067561,800.0,Pounds,0.5517,NO,0.0,0.6068,0.6623,3.2257,7.1539,99.7506,YES,2.6188,21.1416,1.7344,YES,H39
46368NMLPRUSHWY,332812,000071363,213.0,Pounds,0.0671,NO,0.0,0.0793,0.0928,0.2658,0.5455,34.2444,YES,0.1865,2.2435,2.6494,YES,H20
31323BFLCRCHEMI,325199,000107131,1000.0,Pounds,31.1526,NO,0.0,31.2013,31.25,65.13,100.0,99.0099,NO,33.9286,53.8042,0.5941,NO,H39
22630TRYPL500TO,326150,007632000,231694.0,Pounds,96.3785,NO,94.5279,96.7124,97.0462,98.1687,100.0,99.2912,NO,1.4563,97.572,0.0128,NO,H39
44266FSFND5159S,331524,007439921,10756.1,Pounds,99.9095,NO,99.8505,99.9131,99.9166,99.9548,100.0,99.9929,NO,0.0417,99.9397,0.0004,NO,H39
35044SPLPNALABA,322110,010049044,17639.0,Pounds,10.7412,NO,0.0,10.7454,10.7495,99.2974,100.0,99.9717,NO,88.5521,48.7926,0.9004,NO,H39
42029WSTLK2468I,325199,000540590,3096.0,Pounds,92.7779,NO,88.5399,93.2129,93.6479,96.3283,100.0,99.0086,NO,3.1153,95.1448,0.029,NO,H20
90023CRTFD3342E,332812,001330207,3150.0,Pounds,9.0085,NO,0.0,9.0536,9.0988,90.4931,100.0,98.9943,NO,81.4396,45.1707,0.9251,NO,H20
77590MRTHNFOOTO,324110,007664417,4.0,Pounds,0.0072,NO,0.0,0.0073,0.0074,0.6298,1.5636,7.6923,YES,0.6225,0.7804,2.4082,YES,H39
43402RMTCN11HAS,325120,000353593,212634.0,Pounds,99.2555,NO,99.0078,99.379,99.5026,99.6265,99.9977,99.7504,NO,0.2475,99.5028,0.002,NO,H39
90032LPHTH5555V,325412,000067561,39895.0,Pounds,20.6008,NO,0.0,21.1942,21.796,79.8717,100.0,99.3166,NO,58.6774,52.2816,0.6478,NO,H20
76705KCHPT2017K,424710,000110543,45261.0,Pounds,75.6354,NO,43.0484,76.2131,76.7956,98.3229,100.0,99.947,NO,22.1098,87.2167,0.1305,NO,H20
82931XBWHYI80EX,324110,N420,0.08,Pounds,3.8948,NO,0.0,4.4791,5.0633,9.7519,17.6611,14.4404,NO,5.2728,7.7995,0.6052,NO,H39
44657SMMTV1310A,327120,N040,3241.0,Pounds,81.4936,NO,54.1906,81.5654,81.6373,99.8152,100.0,99.9383,NO,18.2498,89.4043,0.1012,NO,H39
12150SCHNC1000M,325211,001330207,450000.0,Pounds,80.0979,NO,70.0277,83.5527,87.2093,92.5694,100.0,99.9996,NO,9.0167,89.4433,0.075,NO,H20
70051MRTHNHWY61,324110,000110543,1188.0,Pounds,0.4069,NO,0.0,0.4432,0.486,3.737,8.6776,99.9159,YES,3.2937,11.7335,2.2285,YES,H20
83221BLCKF591W1,331529,N450,2589.0,Pounds,42.3624,NO,0.0,42.6437,42.9282,97.922,100.0,99.9892,NO,55.2784,70.3303,0.3969,NO,H39
01851DLTPC1400M,322220,000108883,817444.0,Pounds,52.5194,NO,2.3328,54.8826,57.458,89.9159,100.0,97.3716,NO,35.0332,72.0532,0.2575,NO,H20
90670GLBLP11831,326299,N982,108.0,Pounds,49.7696,NO,12.9001,49.8848,50.0,74.5413,100.0,99.0826,NO,24.6565,66.2841,0.3499,NO,H39
45802RCDNH1900F,325311,N511,4836920.0,Pounds,97.6591,NO,97.6591,97.6591,97.6591,97.6591,97.6591,97.6591,NO,0.0,97.6591,0.0,NO,H39
07105BNJMN134LI,325510,007439921,0.021,Pounds,5.2135,NO,0.0,6.1928,7.1721,11.6013,19.7141,16.0305,NO,5.4085,9.4721,0.4968,NO,H39
44425LLWDN7158M,331511,N495,115702.0,Pounds,99.9505,NO,99.9172,99.9606,99.9706,99.9895,100.0,99.9997,NO,0.0289,99.9744,0.0002,NO,H39
77590MRTHNFOOTO,324110,000106990,0.5,Pounds,0.813,NO,0.0,1.1014,1.4925,1.8976,3.0918,11.1111,YES,0.7962,2.7735,1.2361,YES,H39
72476FRTNDINDUS,325314,N420,7.0,Pounds,19.4444,NO,5.3123,25.5305,29.1667,39.0093,59.2275,50.0,NO,13.4788,32.5272,0.3037,NO,H39
84624NTRMN850BR,221112,N150,0.0001,Grams,0.0017,NO,0.0,0.0019,0.0022,0.0048,0.0092,0.0075,NO,0.0029,0.0038,0.6951,NO,H39
90058MBLLV2619E,424710,000071432,7200.0,Pounds,65.8376,NO,19.4218,66.5562,67.2897,97.9792,100.0,99.1599,NO,31.423,81.3092,0.1941,NO,H39
52627CLMXMHWY61,331410,001313275,580000.0,Pounds,96.5934,NO,95.6852,97.6139,98.1304,98.8997,100.0,99.9991,NO,1.2858,98.2487,0.0093,NO,H39
60627SCDYN13931,325998,000079061,8.0,Pounds,5.7971,NO,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,NO,0.0,5.7971,0.0,NO,H39
48170TWRTM43955,336111,007440666,57.0,Pounds,9.5,NO,9.5,9.5,9.5,9.5,9.5,9.5,NO,0.0,9.5,0.0,NO,H39
77474CMBRC562PE,327120,N450,11800.9,Pounds,99.6605,NO,99.6605,99.6605,99.6605,99.6605,99.6605,99.6605,NO,0.0,99.6605,0.0,NO,H39
82931XBWHYI80EX,324110,000100414,1046.81,Pounds,63.7141,NO,45.9188,70.348,77.5065,86.6341,100.0,99.9043,NO,16.2862,78.9399,0.1347,NO,H39
16365NTDRFPOBOX,324110,000100414,6794.0,Pounds,83.6082,NO,74.0961,86.9355,90.5384,95.4951,100.0,99.9706,NO,8.5596,91.2667,0.0533,NO,H39
44425LLWDN7158M,331511,007440473,68806.0,Pounds,99.9337,NO,99.9004,99.9494,99.9651,99.9821,100.0,99.9991,NO,0.0327,99.9658,0.0002,NO,H39
76705KCHPT2017K,424710,000098828,1584.0,Pounds,70.9996,NO,42.8073,73.7787,76.7814,94.4262,100.0,99.9369,NO,20.6476,84.1761,0.1275,NO,H20
4470WTHTMK2514W,331110,007439965,2015.0,Pounds,0.2214,NO,0.0,0.2223,0.2232,23.6687,58.8384,55.9722,NO,23.4464,14.8855,1.3223,YES,H10
54221GTZCR2318W,336310,007440473,107198.1,Pounds,53.8726,NO,26.6361,58.2716,62.678,79.362,100.0,100.0,NO,21.0903,73.1225,0.2354,NO,H10
30566THGLD4261W,325510,N230,3304.0,Pounds,60.1296,NO,45.9116,68.2175,72.5038,83.0882,100.0,99.8489,NO,14.8706,76.3372,0.1454,NO,H39
90250FLNSL12333,325211,000100425,1744.0,Pounds,2.2011,NO,0.0,2.4057,2.6522,19.3333,44.7248,60.6609,YES,16.9276,12.4474,1.2129,YES,H39
54476CRYST2608R,332812,000100414,4172.0,Pounds,22.1221,NO,10.3618,26.5347,30.9473,37.3166,53.4894,43.6859,NO,10.7819,32.2517,0.2745,NO,H20
29503KPPRSHIGHW,321114,008001589,2100000.0,Pounds,97.0437,NO,96.55,97.811,98.4898,98.6517,99.9127,99.9999,YES,0.8407,98.5033,0.0098,NO,H39
42420LCNNGKENTU,331313,N450,148.0,Pounds,2.1125,NO,0.0,2.55,3.0207,6.9093,13.4484,99.9595,YES,4.3594,19.4802,1.5254,YES,H39
71483CHMBNHIGHW,325211,000050000,71634.61,Pounds,37.4865,NO,0.0,37.8433,38.2034,95.8348,100.0,99.9325,NO,57.9914,65.5715,0.4525,NO,H39
14150NCNRG700GR,424710,000100414,14834.0,Pounds,95.957,NO,94.7703,96.6721,97.3871,97.9399,99.8417,98.4928,NO,1.2679,97.279,0.0107,NO,H20
83605WSTRN223RD,311119,N450,523.0,Pounds,96.1397,NO,93.4761,96.2282,96.3168,98.063,100.0,99.8092,NO,1.8347,97.4219,0.0173,NO,H39
98134GLCRN5975E,327320,N511,1499.6,Pounds,46.6976,NO,37.2201,54.2606,61.829,65.6208,82.6612,99.9667,YES,11.3603,64.0366,0.2577,NO,H39
3610WJNKNS1228N,327120,N450,39200.0,Pounds,99.9094,NO,99.9094,99.9094,99.9094,99.9094,99.9094,99.9094,NO,0.0,99.9094,0.0,NO,H39
70776CBGGYRIVER,325320,007664417,7000.0,Pounds,1.3541,NO,0.0,1.3643,1.3747,57.8728,100.0,99.8431,NO,56.5084,33.0196,1.0507,YES,H39
4470WTHTMK2514W,331110,007440666,1007.0,Pounds,0.0435,NO,0.0,0.0436,0.0437,7.1616,17.8387,14.2796,NO,7.118,4.7889,1.4013,YES,H10
44109CHMCL1010D,562211,000108883,380436.0,Pounds,41.669,NO,9.9171,47.8996,56.2304,73.2212,100.0,99.9343,NO,25.3216,62.3459,0.28,NO,H20
39208BSCSTFOURT,331110,N982,6365.06,Pounds,0.1779,NO,0.0,0.1913,0.2052,1.4405,3.3143,99.9526,YES,1.2492,13.8625,2.2337,YES,H10
71857FRSTNHWY24,326299,N590,32.56,Pounds,52.5594,NO,0.0,53.4179,54.2938,95.2618,100.0,99.8804,NO,41.8439,74.4667,0.2927,NO,H39
