TRIFID,CAS NUMBER,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
57216BGSTN48450,N458,0.89,,,,,2009
57216BGSTN48450,7664939,0.89,,,,,2009
19320HCKTTCOBLP,N495,0.77,,,,,2009
29048CHSPKHWY45,N090,0.78,,,,,2009
26739MTSTRHC76B,N090,0.95,,,,,2009
65802WBCNC33EPY,N450,0.7,,,,,2009
60632GLDGL4400S,67561,1.0,,,,,2009
97470LCNCB867NB,N010,0.58,,,,,2009
37174STRNC100SA,7439965,2.23,,,,,2009
77520LNXSS85WBA,108316,1.0,,,,,2009
77511SLTNCFM291,100425,0.76,,,,,2009
55016MCHMLHIGHW,75683,0.77,,,,,2009
55016MCHMLHIGHW,79107,0.83,,,,,2009
37041TRNCMHIGHW,75456,0.66,,,,,2009
06723THWTR114PO,7782505,1.0,,,,,2009
27330WBRSN2101N,7440666,1.0,,,,,2009
72209MRNNM11605,108101,1.14,,,,,2009
01370MYHWS2SEAR,67561,0.8,,,,,2009
72006NBCNCHWY33,7440508,0.86,,,,,2009
29379THTRRINDUS,7440508,0.48,,,,,2009
06605GNDST2426B,N590,0.8,,,,,2009
23022BRMPWRTE65,N458,0.77,,,,,2009
13209CRCBLSTATE,7697372,0.27,,,,,2009
37134DPNTJ1DUPO,118741,0.84,,,,,2009
37825RYLST1135H,75218,0.97,,,,,2009
45401MMPRC345SP,N495,0.8,,,,,2009
29448GNTCMPOBOX,110805,0.82,,,,,2009
84043MCRNT1550E,7697372,1.12,,,,,2009
98221PGTSN600ST,75150,1.0,,,,,2009
34219FPLMN19050,N458,1.01,,,,,2009
46219VNDPR2720T,7439921,0.79,,,,,2009
48215CHRYL2101C,71363,0.68,,,,,2009
84087CRYSN2355S,98828,0.94,,,,,2009
39703CLMBSCARSO,10049044,0.85,,,,,2009
65807SYNTX2460W,108883,0.71,,,,,2009
44136HYLVL21693,7440508,0.85,,,,,2009
33534GRDNRHIGHW,N420,1.07,,,,,2009
44482LTVST2234M,95636,0.25,,,,,2009
45840WHRLP4901N,N230,0.8,,,,,2009
03055KRKMT69MEA,7439921,1.0,,,,,2009
74017CNTRL2210E,N982,0.93,,,,,2009
11222MCLC0125AP,N590,0.94,,,,,2009
68025MGNSFSOUTH,7440508,0.34,,,,,2009
44482LTVST2234M,132649,0.25,,,,,2009
44482LTVST2234M,85018,0.25,,,,,2009
61547GLDSC8300W,N495,0.8,,,,,2009
37355BTSVLPOBOX,N230,0.88,,,,,2009
31415RZNCH121WL,N982,0.9,,,,,2009
46750MCCRP1345H,7439921,1.14,,,,,2009
29045HRDWC2114L,1330207,0.86,,,,,2009
44203BBCCK91STI,7440508,0.77,,,,,2009
53177JHNSN83111,100425,0.9,,,,,2009
32206JCKSN3117T,71432,0.97,,,,,2009
41105RMCSHUSROU,7439976,0.9,,,,,2009
70765THDWCHIGHW,78875,1.0,,,,,2009
41105RMCST4000E,85018,0.7,,,,,2009
01462GTTGL140LE,N010,0.83,,,,,2009
76067THNSB7510H,7664393,0.57,,,,,2009
60627CMSTL13500,N090,0.52,,,,,2009
28139RVSBRRAILR,N230,1.34,,,,,2009
46394MCLCX2815I,75058,1.07,,,,,2009
93420NCLSN2555W,N150,1.0,,,,,2009
70086CHVRNHWY18,100425,1.06,,,,,2009
55113SFLTR2430R,7697372,0.76,,,,,2009
5490WMZMTL66EMU,7440473,0.89,,,,,2009
44601WHTCR1400S,N450,0.8,,,,,2009
10001GDNNWJFKIN,100414,0.96,,,,,2009
37303MRCNLROUTE,N982,0.8,,,,,2009
15644LLTTTBOX80,N420,0.89,,,,,2009
48150STHWN118SE,67561,0.9,,,,,2009
40444LLSNB163IN,108952,0.65,,,,,2009
49460JHCMP17000,N096,0.96,,,,,2009
97116TKTRN1521P,7664417,0.7,,,,,2009
60480RWLLC10100,7647010,0.88,,,,,2009
18707CRTNT1220O,7664417,0.75,,,,,2009
46214CBLCP7950R,N590,0.67,,,,,2009
60162CNDZN4161B,N511,0.87,,,,,2009
18936MYCSN2CMME,123911,0.57,,,,,2009
36512LBMPWUSHWY,N100,0.89,,,,,2009
70391DWCHMLOUIS,7782505,1.0,,,,,2009
60633LFRGN2150E,N458,0.91,,,,,2009
92113RCSND2295E,1330207,0.98,,,,,2009
14048DNKRK88HOW,7664393,0.89,,,,,2009
08505STPNCFOURT,67561,1.02,,,,,2009
76567LMNMCSANDO,191242,0.34,,,,,2009
83639GSTFSBRUNE,82688,1.4,,,,,2009
70807XXNCH11675,67561,1.04,,,,,2009
00654PHLPSPHILI,95476,0.19,,,,,2009
49855PRSQS2701L,N040,0.78,,,,,2009
77506PSDNT1320W,91203,1.17,,,,,2009
01151MNSNT730WO,123728,0.63,,,,,2009
40216LSVLL5252C,N495,1.0,,,,,2009
59061SMCNY5MILE,N100,1.01,,,,,2009
93308RBRVP16608,N420,1.0,,,,,2009
13357DPNTRCLARK,N420,1.27,,,,,2009
28739GNRLL3010S,N511,0.76,,,,,2009
70723TXCRFFOOTO,74851,0.97,,,,,2009
28217WSTNG5101W,7440473,1.1,,,,,2009
47250CLFTY1335C,N982,1.0,,,,,2009
46802SSXGR1601W,95636,0.83,,,,,2009
96720HLTRM666KA,110543,1.87,,,,,2009
42087WSTVCHIGHA,50000,1.0,,,,,2009
55416DGLSC3250X,N420,0.62,,,,,2009
48551GMCTRG3100,7440473,0.43,,,,,2009
17604LMXML1480M,95636,0.86,,,,,2009
17604LMXML1480M,108883,1.07,,,,,2009
42071RYNMLECHES,N511,0.95,,,,,2009
02809DXNND386ME,872504,0.84,,,,,2009
77701BMNTREASTE,N982,1.04,,,,,2009
21205PTRLM511ER,110543,0.75,,,,,2009
97478WYRHS785N4,N150,1.08,,,,,2009
23430GWLTNHIGHW,N511,0.52,,,,,2009
35592MRTHNPOBOX,7439921,0.77,,,,,2009
33619TRDMR1216O,7697372,1.0,,,,,2009
18237NRTHSRTE30,N458,0.48,,,,,2009
21740NDPNDSECUR,7439921,0.6,,,,,2009
55965PRCRN701IN,50000,0.98,,,,,2009
4424WTRLLB178MI,7632000,0.7,,,,,2009
60499CHMCN7050W,79016,0.53,,,,,2009
29304MCHLN1000I,N982,0.81,,,,,2009
77640CLRKR1801S,108883,1.3,,,,,2009
22827MRCKCHIGHW,N106,1.3,,,,,2009
74477LBRGP1300N,7439965,0.65,,,,,2009
90710PRMWH23920,N495,0.75,,,,,2009
70734LLDSGHWY31,354234,1.03,,,,,2009
95050CSRFN705RE,N420,1.53,,,,,2009
43913CRDNL306CO,N090,1.04,,,,,2009
70821STFFRAIRLI,107211,0.9,,,,,2009
48917LNSNG3725S,191242,0.88,,,,,2009
57401BNNRN715NC,7439921,1.1,,,,,2009
72390LMXCT215PH,N420,0.71,,,,,2009
33316FPLPR8100E,N590,0.87,,,,,2009
72315NCRST7301E,7632000,0.7,,,,,2009
27820GRGPCAMPAC,100425,0.88,,,,,2009
35903LBMPW1000G,N020,0.44,,,,,2009
89506VKWST14250,N495,1.02,,,,,2009
58571LLNDL3901H,7664393,0.9,,,,,2009
70087HLLPT27009,191242,0.16,,,,,2009
45840CPRTRLIMAW,N420,0.94,,,,,2009
67460NTNLC2000M,1330207,1.05,,,,,2009
31521BRNSW14W9T,91203,0.98,,,,,2009
07069FNWDSNEWPR,N590,0.8,,,,,2009
20664MRGNT12620,7664393,1.0,,,,,2009
23324PXLCX428BA,100414,0.54,,,,,2009
93657FRNZS2916S,7664417,1.6,,,,,2009
52761LSGNR86021,N100,0.97,,,,,2009
70723TXCRFFOOTO,N982,1.0,,,,,2009
01069PLMRF22MTD,MIXTURE,1.01,,,,,2009
20664MRGNT12620,N450,1.0,,,,,2009
26134PLSNTNO1PO,N770,0.66,,,,,2009
47374LCCLS1701W,N230,1.76,,,,,2009
16137MRCRFEMARK,7440473,0.53,,,,,2009
26527PTRTMSTATE,N450,1.01,,,,,2009
71730NVRNM309AM,N078,1.0,,,,,2009
71730NVRNM309AM,108907,1.0,,,,,2009
71730NVRNM309AM,302012,1.0,,,,,2009
77536LBRZL41TID,67561,0.9,,,,,2009
73669DNLNNHWY47,N230,0.85,,,,,2009
48211SLCTY1923F,N040,1.12,,,,,2009
17512CLNLM2NDLI,N100,0.73,,,,,2009
71730DLTNF757DE,67561,0.87,,,,,2009
15061RMMTL27PEN,N090,0.46,,,,,2009
84087CRYSN2355S,N420,0.48,,,,,2009
53916MYVLL210CO,7440473,1.14,,,,,2009
12077NGRMHRTE14,7664417,1.21,,,,,2009
47591SSXGRESSEX,108952,0.31,,,,,2009
46902KKMTR2401S,7440473,0.52,,,,,2009
97005WLLMT5550S,N040,1.03,,,,,2009
38562RQPCRHWY53,7439965,0.56,,,,,2009
77590MCLCM24015,7664939,1.36,,,,,2009
43920VNRLL1250S,74873,0.81,,,,,2009
2318WTNCRP149WA,7440473,1.15,,,,,2009
17403YRKNT1499E,115071,1.0,,,,,2009
06492MTKNC21TOE,79016,0.65,,,,,2009
17517HGHCN125DE,7439921,0.25,,,,,2009
44707NVRTF2050C,N090,0.8,,,,,2009
47303MNCNT2100E,N590,0.94,,,,,2009
35811TTTLB4910M,7440473,0.78,,,,,2009
37918GRNWY4320G,100425,0.98,,,,,2009
23709SDDSNINTER,71363,0.93,,,,,2009
64120MBYCR8400H,43121433,1.55,,,,,2009
06040DYNMC967PA,7440020,0.95,,,,,2009
45804SHLCM1150S,107028,0.84,,,,,2009
45804SHLCM1150S,N106,0.84,,,,,2009
39581HLTRM5110W,N090,0.66,,,,,2009
29212MCMKN2000N,N040,0.55,,,,,2009
15139TRNGL931TH,128041,0.88,,,,,2009
26541FRTMRRTE53,7664417,0.61,,,,,2009
77065DNLVL19191,7440020,0.74,,,,,2009
47374LCCLS1701W,108101,1.76,,,,,2009
77507LBRZL12801,100414,1.3,,,,,2009
71730NVRNM309AM,1319773,1.0,,,,,2009
71730NVRNM309AM,110861,1.0,,,,,2009
48174RMLSR28000,110543,0.71,,,,,2009
68410MRCNMINDUS,7664417,0.84,,,,,2009
48211SLCTY1923F,N495,1.01,,,,,2009
77040BKRLT9100E,7440473,0.8,,,,,2009
2332WTCSMT466BA,7439921,1.0,,,,,2009
07801HWMTCROYST,7440484,0.87,,,,,2009
32087WRMLNONEWI,N982,0.56,,,,,2009
15061RMMTL27PEN,N495,0.46,,,,,2009
84087CRYSN2355S,95636,0.9,,,,,2009
97321GRGPC2190O,107211,0.58,,,,,2009
81626TRSTT2201R,N770,0.93,,,,,2009
79916SRMYRTAYLO,N420,1.19,,,,,2009
76001LSTTS7701A,7440508,0.9,,,,,2009
01824MLCTR279BI,N420,2.25,,,,,2009
79604RDRFNNORTH,91203,0.84,,,,,2009
68112MHPBL7475P,N150,0.86,,,,,2009
46231MCRNT1550R,N982,0.83,,,,,2009
84074KZSLT1428H,7440484,1.1,,,,,2009
60901HNKLCSKENS,50000,0.75,,,,,2009
60901HNKLCSKENS,554132,0.73,,,,,2009
79065CBTCR3MLSW,74908,0.81,,,,,2009
49507PLYMR1415S,78922,0.83,,,,,2009
77507DNLMR9675B,100425,0.88,,,,,2009
16686WSTVC1600P,7439976,1.0,,,,,2009
44846CRTNT11519,191242,0.81,,,,,2009
54308THPRC501EA,N982,1.07,,,,,2009
74008MRCNF14602,N420,1.32,,,,,2009
16136BBCCKMOUNT,N450,0.48,,,,,2009
77507MRCNC4923B,123319,1.48,,,,,2009
26155PPGNDSTATE,N420,0.74,,,,,2009
79027GDPSTSEHWY,7664417,1.0,,,,,2009
6044WLCKPR351SU,N420,0.91,,,,,2009
17331RHSHP101PH,7440020,1.3,,,,,2009
14012SSMRS7725L,N040,1.0,,,,,2009
21227CHSPK6754S,1330207,1.23,,,,,2009
50265MRCNC265S1,7439921,0.4,,,,,2009
85226CRFCN6975W,N590,1.12,,,,,2009
60638TBCHM4801S,67561,0.87,,,,,2009
17362PHGLT228SO,N450,0.84,,,,,2009
39208BSCSTFOURT,N090,0.53,,,,,2009
29646WSTNG2210L,7439965,0.95,,,,,2009
78226LCKHD661DU,100414,1.37,,,,,2009
35756DRCTP26655,108883,1.05,,,,,2009
27702STHCH2000E,N230,0.64,,,,,2009
76040KCHPT12550,110827,1.05,,,,,2009
37662TNNSSEASTM,106990,1.02,,,,,2009
37662TNNSSEASTM,N040,0.73,,,,,2009
37662TNNSSEASTM,123728,0.7,,,,,2009
77902DMNDFALOEI,100425,1.0,,,,,2009
10980CHRMT19KAY,108883,1.78,,,,,2009
31647MCRFLROUTE,60515,0.55,,,,,2009
29072CPRPW670IN,67561,0.52,,,,,2009
63701BKYWN975NA,7664417,0.84,,,,,2009
45154TRNTYFRONT,7440020,1.0,,,,,2009
22520CRRYN159IN,7439965,1.0,,,,,2009
80550MTLCN12011,7664393,1.01,,,,,2009
89030LSVGS34N5T,191242,1.22,,,,,2009
70669VSTCHOLDSP,75218,0.57,,,,,2009
32218CDRBY9640E,7647010,0.51,,,,,2009
84103MCLCM474WE,N590,0.96,,,,,2009
15857CRBNF1032T,N590,0.5,,,,,2009
56137HRNLK91246,7439976,1.2,,,,,2009
77562STHWS18310,71432,0.28,,,,,2009
38340GRNNL2870O,7439965,0.62,,,,,2009
84528PCFCR10MIL,N982,0.95,,,,,2009
39208BSCSTFOURT,N040,0.53,,,,,2009
75638TLSRF1100G,N590,1.32,,,,,2009
17362PHGLT228SO,191242,0.99,,,,,2009
79714WSTCN9998H,1336363,86.2,,,,,2009
44622DVRLG303EB,7664939,0.87,,,,,2009
12466RCNCRULSTE,N590,0.94,,,,,2009
21620HLSMRMDRTE,108883,0.77,,,,,2009
92335MRNST13032,108101,0.5,,,,,2009
44012WSTRN33672,7439921,0.61,,,,,2009
39736NTDCMSTATE,95807,0.0,,,,,2009
36470LBMRVOFFHI,7664417,1.06,,,,,2009
70821CPLYM5955S,7664417,2.23,,,,,2009
75040NGRSL2100N,71363,0.49,,,,,2009
16148DVNCDONELL,91203,0.78,,,,,2009
77701BMNTREASTE,110827,1.13,,,,,2009
16137MRCRFEMARK,7440020,0.53,,,,,2009
95401CNNNT5TESC,N420,1.23,,,,,2009
93311CMXCN11638,N420,0.9,,,,,2009
93223CMXRD532TE,N420,0.6,,,,,2009
77640CLRKR1801S,7647010,1.3,,,,,2009
86032CHLLPOLDUS,7647010,0.98,,,,,2009
95376BNTTR22888,1330207,1.07,,,,,2009
05301BSCSCBRUDI,N590,1.02,,,,,2009
24874SSTLMPINNA,N458,0.32,,,,,2009
53204MDCTY1521W,7439965,0.45,,,,,2009
27962WYRHSTROWB,N420,0.76,,,,,2009
39601GRDNRINDUS,N590,0.76,,,,,2009
77960CLTCRFMRD2,191242,0.95,,,,,2009
75040NGRSL2100N,107211,0.49,,,,,2009
36571PLLCX27JAC,N495,0.57,,,,,2009
36505TNCLNUSHWY,N511,0.78,,,,,2009
17331LLYRDKAREN,7440020,0.76,,,,,2009
77590MCLCM24015,115071,1.36,,,,,2009
90801LNZNC20851,75569,1.1,,,,,2009
38901NWSPRPAPER,N511,0.86,,,,,2009
15857PWDRM879WA,7429905,0.64,,,,,2009
77032NDRSY1662C,100425,0.9,,,,,2009
08086PNNWLCROWN,7647010,0.77,,,,,2009
19022DDYSTNO1IN,N420,0.95,,,,,2009
45804SHLCM1150S,74839,0.84,,,,,2009
45804SHLCM1150S,7439965,0.84,,,,,2009
39663JNMLSHWY43,N420,2.18,,,,,2009
29445WLLMS2242B,N100,0.94,,,,,2009
77536DSPSL2525B,111422,1.08,,,,,2009
17404LHGHP200HO,7439921,0.6,,,,,2009
73762TMTRL15EOK,7440020,1.16,,,,,2009
85007PHNXM2308S,7439921,0.71,,,,,2009
38301CTPLT360CO,MIXTURE,0.42,,,,,2009
08096GLFLL920KI,110827,0.88,,,,,2009
67213BGPRD701SW,100414,0.3,,,,,2009
77041NTDGL6123C,N982,1.27,,,,,2009
07036GLFLL2600M,95636,1.05,,,,,2009
60915BNGFD885NK,7440020,1.01,,,,,2009
94550SDSND7011E,7439921,0.52,,,,,2009
44087QLTYS1700H,N420,1.13,,,,,2009
55301CHMTC6551J,N230,5.8,,,,,2009
29677MCHLNHIGHW,N096,1.05,,,,,2009
60406BTLSP131ST,98828,0.74,,,,,2009
40324TYTMT1001C,71432,0.76,,,,,2009
44125MRCNS4300E,7439965,0.06,,,,,2009
47202TYTND5555I,7439965,0.55,,,,,2009
70767XXNPR2230H,7664417,1.0,,,,,2009
43952WHLNGMCLIS,N450,0.17,,,,,2009
98421SLPRN1825A,N230,2.6,,,,,2009
49855PRSQS2701L,N590,0.78,,,,,2009
53082DGWTR3739L,N770,0.89,,,,,2009
18848MSNTCMASON,75070,0.7,,,,,2009
18848MSNTCMASON,N450,0.88,,,,,2009
21227CHSPK6754S,N230,1.23,,,,,2009
54494CNSLD950FO,108952,0.96,,,,,2009
83716STKRP155EA,7439921,1.3,,,,,2009
23847CRTVP859IN,N100,0.5,,,,,2009
38113RGNTR1989C,95636,0.9,,,,,2009
18642SCHTT400YO,N420,0.65,,,,,2009
85713CHVRN3865E,91203,1.03,,,,,2009
97210WLLBR5501N,N420,1.0,,,,,2009
22827MRCKCHIGHW,121448,0.52,,,,,2009
07114CHMFL92896,67561,0.57,,,,,2009
46902KKMTR2401S,7439965,0.52,,,,,2009
52761MSCTN1700I,7782505,0.75,,,,,2009
77590MCLCM24015,N150,1.36,,,,,2009
43920VNRLL1250S,75070,1.09,,,,,2009
43920VNRLL1250S,64186,0.74,,,,,2009
17403YRKNT1499E,N120,1.0,,,,,2009
07055HRCLS111SO,N100,0.95,,,,,2009
48551GMCTRG3100,108883,1.0,,,,,2009
63851THLXCHIGHW,N150,0.78,,,,,2009
35186LBMPWHWY25,7664939,0.74,,,,,2009
29445WLLMS2242B,N982,0.94,,,,,2009
24019DYNXM568EP,67561,0.57,,,,,2009
32571RPRDC4575E,71363,0.41,,,,,2009
29038STHCR405TE,N040,0.99,,,,,2009
77530LYNDL8280S,78922,1.19,,,,,2009
17362PHGLT228SO,N420,0.85,,,,,2009
29827GRNTL9918B,N150,1.12,,,,,2009
74017PCNCX6746A,7439921,0.37,,,,,2009
44436FLCNF96SIX,7440508,0.83,,,,,2009
14206TRCPR50THI,7439921,0.9,,,,,2009
28086CMMRC101CA,N420,0.97,,,,,2009
67485KNTMF607MA,7439921,1.8,,,,,2009
27801TRPDWRT6IN,7440508,0.7,,,,,2009
62634LKHRTELKHA,N020,1.04,,,,,2009
60623BLLCT2001S,7697372,1.54,,,,,2009
92123DPSTN4540V,108883,0.31,,,,,2009
17350PLGRM304SW,N511,1.0,,,,,2009
39701SNDRSTUFFY,95636,0.99,,,,,2009
40216DPNTL4200C,75456,0.83,,,,,2009
30059CLCTR2030R,1330207,1.0,,,,,2009
14120BFFLP874OL,7440666,0.99,,,,,2009
23228MNVLL7400R,N010,0.85,,,,,2009
47006BTSVLEASTP,7439965,0.82,,,,,2009
74361LNSTR5MILE,N450,0.58,,,,,2009
3497WTRMCM71NE3,7439921,1.48,,,,,2009
98118DRGLD4058R,7697372,1.06,,,,,2009
6402WMRCNT1ITAL,74839,1.0,,,,,2009
28001CLLNS313BE,N420,0.74,,,,,2009
72112RKNSSVANDY,7440666,0.73,,,,,2009
80112STLLM6949S,7439965,1.0,,,,,2009
36264STHWR6771H,7440508,0.75,,,,,2009
01201CNNLL545ME,N590,0.93,,,,,2009
07470NRTNC150DE,7697372,0.7,,,,,2009
77028JTLBN4849H,7440666,0.9,,,,,2009
60085MDLND17EWA,108101,0.74,,,,,2009
37406SYNRC4001N,108952,0.48,,,,,2009
53597MRSHL6MARS,7439965,19.0,,,,,2009
84016SHLNDFREEP,111422,1.55,,,,,2009
14240PRCST710OH,108101,0.5,,,,,2009
75846LMSTNFM39A,N725,0.8,,,,,2009
72132NTRGY1100W,N770,0.95,,,,,2009
61104JLCLR2300S,100414,0.93,,,,,2009
61104JLCLR2300S,108101,0.93,,,,,2009
61032KLLYS3769R,N420,0.63,,,,,2009
01109LSTRN54WAL,N090,0.75,,,,,2009
83837SPFND1005M,N420,0.83,,,,,2009
55107VKNGD355ST,7440473,1.01,,,,,2009
77522XXNCH3525D,N420,1.09,,,,,2009
75042MCRNN369MA,N511,1.3,,,,,2009
54307MDLCR2660W,7440508,1.15,,,,,2009
76063STNDR94S6T,100414,0.89,,,,,2009
17325WSTNG1200B,7440508,0.78,,,,,2009
01536GGRGT116WO,N420,1.09,,,,,2009
5136WGRNPL14953,75070,2.69,,,,,2009
77530LYNDL8280S,N495,0.95,,,,,2009
29440VCHMCPENNY,75070,0.91,,,,,2009
77656STHHMFM418,100414,1.32,,,,,2009
30228TLSRF100GE,N590,1.82,,,,,2009
39208BSCSTFOURT,1336363,0.53,,,,,2009
37662MDPPRPOBOX,1319773,1.02,,,,,2009
44830NTNLL200NO,N590,0.41,,,,,2009
60901RMSTRRT50N,108054,1.06,,,,,2009
44711NNMTL19351,7440508,0.88,,,,,2009
15207GLVTC300MI,N420,0.83,,,,,2009
28458HSFRF3333H,7664417,1.25,,,,,2009
67401GRTPL601ID,7440473,0.8,,,,,2009
27702STHCH2000E,1330207,0.45,,,,,2009
51442MZNGN244WH,50000,1.21,,,,,2009
40422GNSCN1020H,108883,0.86,,,,,2009
04756FRSRP25BRI,7439976,0.75,,,,,2009
43026VNNRN4282R,N420,1.1,,,,,2009
70669VSTCHOLDSP,100414,1.04,,,,,2009
63385BCGRP1500E,71432,0.52,,,,,2009
84104TWDMB1847S,7440020,0.55,,,,,2009
53925MRCNP850WE,1330207,1.08,,,,,2009
38301CTPLT360CO,MIXTURE,0.24,,,,,2009
54748MPNRTMAINS,N511,1.02,,,,,2009
44145MRCNM1000C,N230,1.0,,,,,2009
54912FXRVR600VU,191242,0.57,,,,,2009
32226STJHN11201,N020,0.93,,,,,2009
01151SRFCS73AWR,80626,0.39,,,,,2009
46135LNSTRPUTNA,1634044,1.06,,,,,2009
32226STJHN11201,7664939,0.93,,,,,2009
58495WSHKS1122N,7440473,0.71,,,,,2009
18083HRCLS501CE,N150,0.84,,,,,2009
06516NTHNN350FR,N100,0.99,,,,,2009
43515BLYPV6191C,7782505,1.2,,,,,2009
98421SLPRN1825A,N420,0.13,,,,,2009
77012STFFR8615M,107211,0.96,,,,,2009
88130MDMRC1820S,N511,0.89,,,,,2009
89803BRRCK27MIL,N740,0.89,,,,,2009
72081MRCNB1211N,7440508,1.1,,,,,2009
53223BDGRM4545W,N100,0.92,,,,,2009
74112NCHRP6707E,107211,0.65,,,,,2009
28075MNRLRHWY49,7632000,0.49,,,,,2009
90640CHVRN601SV,N420,1.0,,,,,2009
49634PCKGN2245U,7664417,0.7,,,,,2009
44012FRDMT650MI,7632000,0.7,,,,,2009
14304NCTCR40047,N230,0.9,,,,,2009
44004FRSTN2133L,N150,0.52,,,,,2009
44004FRSTN2133L,7664393,0.52,,,,,2009
46802SSXGR1601W,1319773,0.97,,,,,2009
46802SSXGR1601W,108952,0.85,,,,,2009
45229VRLND3231F,N420,0.7,,,,,2009
43512MNVLLTHIRD,50000,0.8,,,,,2009
88210NVJRF501EA,100414,0.94,,,,,2009
19440PNNCL2755B,84742,0.9,,,,,2009
52406SQRDC3700S,7440224,0.74,,,,,2009
33041CTYLC6900F,1330207,1.05,,,,,2009
97210WCKRS7200N,N511,0.81,,,,,2009
77705CLNLT15651,91203,1.29,,,,,2009
92054DTSCHMUNIC,7439921,0.5,,,,,2009
42240MFNCH6805J,121448,0.91,,,,,2009
60439NTCTM15550,7632000,1.2,,,,,2009
28533SDDSMNCHWY,91203,0.45,,,,,2009
72562NRGYN555PO,7647010,0.95,,,,,2009
31907PRCSN4800C,7439921,0.52,,,,,2009
45154TRNTYFRONT,7439965,1.0,,,,,2009
23224SMPSN301HU,1330207,1.02,,,,,2009
65706TYLRC1300T,N982,0.6,,,,,2009
37055SHLHNNESHI,7439965,0.49,,,,,2009
79905LPSRF6500T,7439976,1.0,,,,,2009
60164GNRLP135WL,108883,0.8,,,,,2009
23936KYNTMRTE15,N590,0.91,,,,,2009
77536DSPSL2525B,108952,0.69,,,,,2009
30001WRMDW100RI,95636,0.94,,,,,2009
77803SNDRS2000S,7664417,1.03,,,,,2009
51449DBSNP200NI,7439921,0.36,,,,,2009
44108RTRMD341ED,N420,0.84,,,,,2009
96928SHLLGTENJO,91203,1.5,,,,,2009
60140WRMDWALLEN,98828,0.64,,,,,2009
85937STNST277SP,67561,0.58,,,,,2009
28451MRCND1690N,95476,0.15,,,,,2009
32226STJHN11201,191242,0.93,,,,,2009
77571NVSTS12455,115071,0.57,,,,,2009
30731BSTMNHIGHW,N982,0.6,,,,,2009
19067BSCCH5STEE,7697372,1.0,,,,,2009
63111SHLND7710P,110543,0.88,,,,,2009
46377PRDGN23326,108883,0.76,,,,,2009
44087SHLND1610E,67561,1.48,,,,,2009
77571LPRTC2400M,127184,0.76,,,,,2009
37040BRDGS1200I,N982,0.79,,,,,2009
16505THRCR3120W,N096,0.84,,,,,2009
16335DVNCDPOBOX,7632000,0.67,,,,,2009
45891RQPCR1225W,7440020,0.87,,,,,2009
77651TXCCHHWY36,106990,1.75,,,,,2009
77651TXCCHHWY36,7782505,1.0,,,,,2009
48071STLPR31624,7439965,0.93,,,,,2009
77536RSLTN5900H,106898,0.8,,,,,2009
11232GWNSG29THS,91203,0.71,,,,,2009
28075MNRLRHWY49,7697372,0.72,,,,,2009
75603HNTSMHWY14,N982,1.03,,,,,2009
70767PLCDR1940L,118741,1.14,,,,,2009
35124RSRCH402IN,95636,0.69,,,,,2009
2630WSTCKM2CLUM,91087,1.0,,,,,2009
29209MRCNT2AMER,74839,1.0,,,,,2009
45403FLWSR635NI,7440473,0.37,,,,,2009
45403FLWSR635NI,7440020,0.64,,,,,2009
75603NRRSC1535F,68122,1.07,,,,,2009
45831NWMLL21739,7439921,0.11,,,,,2009
86047MSKTW162CP,110543,0.74,,,,,2009
06615FDTMT905HO,7439921,0.3,,,,,2009
77303BLLPC1000N,7439921,0.97,,,,,2009
35044SPLPNALABA,50000,0.93,,,,,2009
58576GRTRV28753,N100,1.0,,,,,2009
58576GRTRV28753,N420,1.0,,,,,2009
31021YKKPM100FI,N120,0.67,,,,,2009
90061TSCLS13500,71432,1.16,,,,,2009
06050THSTN600MY,N230,0.69,,,,,2009
30121NRTHS19SMI,75092,0.73,,,,,2009
22601SLLVN1944V,108883,0.57,,,,,2009
46219CRSSR400SS,7697372,102.0,,,,,2009
57469RDFLD38651,7664417,1.0,,,,,2009
70663WSTLK900HA,100425,1.27,,,,,2009
36868MDCTDALABA,N040,0.92,,,,,2009
04974RVNGL52STA,191242,1.0,,,,,2009
35217STHST32FLE,7440473,0.66,,,,,2009
34428FLRDP15760,N100,0.82,,,,,2009
28352MNVLLPOBOX,N090,0.76,,,,,2009
36545BSCSC307WE,N982,0.91,,,,,2009
77034SHLND8901O,N230,0.77,,,,,2009
32177SHFFLCOMFO,N420,0.65,,,,,2009
52632SCHLG3200M,N982,0.84,,,,,2009
0633WMRCSS1761R,N982,1.25,,,,,2009
77520STFFR3439P,7782505,0.98,,,,,2009
96094RSBRG98MIL,N420,0.8,,,,,2009
29020DPNTCPOBOX,7782505,0.9,,,,,2009
3626WLBMSP152ME,7439965,0.74,,,,,2009
80112STLLM6949S,7440508,1.0,,,,,2009
95367SLGNC3250P,108101,1.11,,,,,2009
02910NTYTC72FEN,7440508,0.7,,,,,2009
66106HRCRS5200S,107211,0.89,,,,,2009
53019WSTRNN4520,N458,0.33,,,,,2009
70562SHLND2MILE,191242,1.15,,,,,2009
5224WNTGRT171CM,108883,1.13,,,,,2009
77481WPRSHYUJON,N770,0.96,,,,,2009
02852SNSCR139RG,71363,1.04,,,,,2009
43319HNDFM11000,N495,0.68,,,,,2009
