TRIFID,CAS NUMBER,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
08822NTDST408RO,7440666,0.98,,,,,1998
97812CHMCL17629,1332214,0.0,,,,,1998
97812CHMCL17629,7440439,0.0,,,,,1998
27102VRCPR1140W,107211,1.3,,,,,1998
44111PPGND3800W,N230,1.04,,,,,1998
43219GRCRN3355E,7664382,0.53,,,,,1998
16055RCMXF359NO,7440020,1.14,,,,,1998
15425BRDLY608WE,1330207,1.0,,,,,1998
08902JHNSNUSROU,N982,0.68,,,,,1998
95131QLNSN2165O,100414,0.0,,,,,1998
52808JHNDRHIGHW,7439965,0.96,,,,,1998
60633SPRYL1701E,71363,1.0,,,,,1998
22601GNRLLROUTE,N420,0.87,,,,,1998
38852LSSSF1309W,78933,0.92,,,,,1998
08014SFTYKRTE32,75718,1.04,,,,,1998
39168GRGPCHIGHA,108952,0.9,,,,,1998
68123RCDNCHIGHW,N982,1.06,,,,,1998
07036XXNCH1400P,108952,0.77,,,,,1998
54467FRMSTRIVER,7664382,1.0,,,,,1998
60510MRCNN475NO,108883,1.21,,,,,1998
91720FRNTR2480R,1330207,0.0,,,,,1998
17370BRNNRWAGOR,N420,8.58,,,,,1998
16417WLTNP710BE,108883,1.2,,,,,1998
35602MCMPNSTATE,75070,1.02,,,,,1998
90670SHLND10505,91203,0.0,,,,,1998
39401RSNLL103DI,77736,1.4,,,,,1998
54601HYDRT701SU,7664382,1.39,,,,,1998
16125SHRNS175RE,79016,0.83,,,,,1998
94043NTXXX1625P,7697372,1.2,,,,,1998
90248MCHNC15220,N511,0.0,,,,,1998
85019TRRNC4115W,79016,0.0,,,,,1998
77051FRMNC2434H,91203,1.0,,,,,1998
37662TNNSSEASTM,109864,1.0,,,,,1998
47620GPLSTLEXAN,75150,1.09,,,,,1998
60633SPRYL1701E,N230,1.0,,,,,1998
60185LMXXTPOWIS,7440508,1.09,,,,,1998
70068DPNTD560HW,872504,1.0,,,,,1998
40222FRDMT3001C,71363,1.13,,,,,1998
37343WHLND2800S,872504,0.89,,,,,1998
46860SSXGRUS30A,N100,1.13,,,,,1998
92127SNYMN16450,N420,1.0,,,,,1998
05478VRDYB75SWA,79016,1.13,,,,,1998
90640LLLYN901WE,110543,1.61,,,,,1998
35602MCMPNSTATE,1344281,1.05,,,,,1998
60510WHTTK1500L,1330207,1.11,,,,,1998
24141LYNCHFIRST,N450,0.94,,,,,1998
40216LSVLL5252C,N420,1.02,,,,,1998
77507RCCHM10801,106887,0.78,,,,,1998
49707LFRGCFORDA,107211,1.01,,,,,1998
49707LFRGCFORDA,N420,1.01,,,,,1998
24141SDDSRPOBOX,N511,1.19,,,,,1998
29325THTRROLDLA,7440473,0.96,,,,,1998
77041BNNZN7043C,100425,1.0,,,,,1998
49512TSTYL5050K,108883,0.6,,,,,1998
54771STLLF505NA,N511,1.03,,,,,1998
42029WSTLKHWY15,108883,0.84,,,,,1998
77028RLNCN6901C,N982,1.6,,,,,1998
30062MTLCT1150M,100414,0.96,,,,,1998
17404GTPRD1128R,79016,1.03,,,,,1998
44305SHLND200DA,100425,0.0,,,,,1998
30062MTLCT1150M,N982,0.96,,,,,1998
68107CMRCS41110,759944,1.06,,,,,1998
24141LYNCHFIRST,67561,0.94,,,,,1998
40216CHMCN1825A,95636,0.0,,,,,1998
47620GPLSTLEXAN,98828,1.02,,,,,1998
49707LFRGCFORDA,100425,1.08,,,,,1998
60064NRTHC2028S,7440508,0.99,,,,,1998
25303FMCCR3200M,67561,1.08,,,,,1998
27502LFKNXLUFKI,7440666,1.04,,,,,1998
02062NNVTV189DE,71556,1.1,,,,,1998
77507GDYRB13441,98828,1.5,,,,,1998
08014SFTYKRTE32,127184,1.04,,,,,1998
63401CNTNNHIGHW,78922,1.02,,,,,1998
44127LTVST3100E,7647010,0.97,,,,,1998
42240PLYMT201CO,7440020,1.0,,,,,1998
29512WLLMTHWY91,N450,1.06,,,,,1998
29405GSRFN2900B,50000,1.04,,,,,1998
13442KRSTC921SE,7440508,0.89,,,,,1998
48214PTRCH421LY,108101,0.87,,,,,1998
48214PTRCH421LY,108952,0.87,,,,,1998
29834VLCHMCARLI,N230,0.98,,,,,1998
38326TNNSSHIGHW,7647010,1.04,,,,,1998
26369CLRKSRTE19,108883,0.95,,,,,1998
06497BRDGP514SU,67561,1.08,,,,,1998
29681PRCHM863SO,141322,1.14,,,,,1998
61101BRRNN129MO,79016,0.93,,,,,1998
60007CMFNS1595O,108883,0.96,,,,,1998
17331BRNDY504FA,7440508,1.34,,,,,1998
46952DNCRP400SO,7440020,1.25,,,,,1998
29038STHCR405TE,N450,0.0,,,,,1998
29044STHCR142WA,N040,0.0,,,,,1998
70805XXNCH4999S,85449,0.97,,,,,1998
08846MRSLN125FA,68122,0.0,,,,,1998
44125BPXPL4800E,100414,0.0,,,,,1998
98032MKRNN10346,75092,1.1,,,,,1998
77480PHLLPFM14A,1330207,1.0,,,,,1998
70765GRGGLHIGHW,74851,1.08,,,,,1998
32226MCLC02054H,71432,0.0,,,,,1998
39462LFRVRHWY29,N040,0.84,,,,,1998
69145CLNHR5MISO,N100,0.0,,,,,1998
22560QLTYTRT627,78933,1.89,,,,,1998
47250RVNSN2905W,7439965,1.0,,,,,1998
24301MGNXP720CO,N096,1.07,,,,,1998
91016MSKFF345WE,117817,0.17,,,,,1998
27261RLNCN1431P,108101,1.0,,,,,1998
02071BRDMC100NE,7439965,0.0,,,,,1998
17821MNTRS18MCM,N090,9.66,,,,,1998
17821MNTRS18MCM,N982,9.66,,,,,1998
83349WRDSCHIWAY,7697372,0.59,,,,,1998
55102SHLND395JA,108883,1.24,,,,,1998
18064HPRCH731EN,7647010,0.0,,,,,1998
61265JHNDR5013R,N230,0.8,,,,,1998
85043RCPHN5333W,71432,1.0,,,,,1998
03222FRDNBPOBOX,117817,1.17,,,,,1998
15106THHMM235HO,7439921,55.0,,,,,1998
08014SFTYKRTE32,71363,1.04,,,,,1998
46803VNGNR1615L,100425,0.0,,,,,1998
49120NLSCH225FO,71363,0.92,,,,,1998
95356PCFCL4555N,1330207,0.63,,,,,1998
62401FDDRS415WW,75456,1.07,,,,,1998
08872NWJRSNORTH,7440666,0.74,,,,,1998
60426NVRTF16435,N982,0.0,,,,,1998
33316CSTLF2401E,110543,0.0,,,,,1998
53566SPTCH40518,7697372,1.0,,,,,1998
95354DDWLL212WI,7664417,0.94,,,,,1998
91016MSKFF345WE,108883,0.91,,,,,1998
70805XXNBT4050S,7664939,0.93,,,,,1998
30913FDRLPHIGHW,7782505,1.02,,,,,1998
28208SHLND3930G,67561,0.0,,,,,1998
97222MRKND4909S,7632000,0.83,,,,,1998
16873SHWVLRTE97,7664393,0.0,,,,,1998
63111SHLND7710P,108883,0.0,,,,,1998
02724KNLCN47SLA,75092,0.0,,,,,1998
90280LNDYT9301S,1330207,0.0,,,,,1998
53527HYDRT150WD,80626,0.22,,,,,1998
45133PMFDQ1495N,7440473,0.94,,,,,1998
32177SMNLGUSHWY,N420,0.0,,,,,1998
36582MTSBS7800M,7647010,0.0,,,,,1998
39180NTRNTPOBOX,108952,1.1,,,,,1998
33162SHLND200NE,110543,0.0,,,,,1998
15944CNMGHRTE20,N100,0.0,,,,,1998
15025RSTCH400ST,100414,1.02,,,,,1998
27203PLSTCHWY49,N420,0.77,,,,,1998
27410SHRWN113ST,108883,1.07,,,,,1998
27410SHRWN113ST,N230,1.07,,,,,1998
03106GNRLL31HOO,N511,1.01,,,,,1998
32899SNSKNNATIO,60344,0.31,,,,,1998
53527HYDRT150WD,79016,0.79,,,,,1998
15106THHMM235HO,67561,0.59,,,,,1998
01376JDDWR55TUR,N010,1.19,,,,,1998
19809DGMRH200HA,7664393,0.0,,,,,1998
25303CWSTV437MA,107131,1.07,,,,,1998
60426WHTNG15700,7440508,1.07,,,,,1998
21869VNNPWCHAPE,7664939,0.0,,,,,1998
76111TRNTY2548N,7439921,1.1,,,,,1998
17868MRCKC100AV,7664382,1.02,,,,,1998
52722RVRSD6001S,N450,0.9,,,,,1998
73143KFNDS1500S,7440473,1.5,,,,,1998
24506DVSPN3420C,108101,1.4,,,,,1998
90280DSNND9480B,7664382,0.0,,,,,1998
37401RKFND1601C,7440473,1.21,,,,,1998
44094KLCRC37721,1330207,0.81,,,,,1998
63118CLRKR4070S,108883,1.11,,,,,1998
91748SNTDR17851,N511,1.0,,,,,1998
55369CRMTR325HW,1330207,1.1,,,,,1998
36545BSCSC307WE,7782505,1.03,,,,,1998
63437HTBCXBUSIN,7440508,0.82,,,,,1998
56058LSRNC1409V,N511,1.27,,,,,1998
55107GRSSG75WES,N120,1.0,,,,,1998
55447CRCTS15831,7440508,1.6,,,,,1998
55060SLDLL2355L,7440020,0.0,,,,,1998
28466SWFTC1170C,7782505,0.83,,,,,1998
16801RTGRS201ST,50000,0.23,,,,,1998
32809CHMCN8120S,108883,0.0,,,,,1998
85043RCPHN5333W,1330207,1.0,,,,,1998
30906MNSNT1610M,7723140,0.03,,,,,1998
90001MDNWS6309S,7440508,0.99,,,,,1998
95344MDNWS2777N,7439921,0.86,,,,,1998
75040CPLXX1500E,N100,0.5,,,,,1998
17403DCTTN701GR,7440508,1.2,,,,,1998
84107KRMNK6000S,108883,1.11,,,,,1998
78380TXSCLPETRO,N090,0.0,,,,,1998
98671LLWTH725S3,N100,0.99,,,,,1998
73098KRRMC906SO,115071,1.01,,,,,1998
44068PRMXNROUTE,N982,0.98,,,,,1998
50849SGWRKHWY25,108883,1.89,,,,,1998
44068PRMXNROUTE,1163195,0.98,,,,,1998
36545BSCSC307WE,108952,1.03,,,,,1998
63501WLVRN810EA,78933,0.0,,,,,1998
72160RCLND1STCO,74839,1.0,,,,,1998
42029WSTLKHWY15,7782505,1.43,,,,,1998
24015RLNCN2837R,108101,1.13,,,,,1998
24112PRLLM825FI,N230,0.0,,,,,1998
94544CHMCN31702,1330207,0.0,,,,,1998
98108MDNWS115SO,7440508,0.8,,,,,1998
23851NNCMPHIGHW,50000,0.97,,,,,1998
32073NCHRL50IND,107211,1.02,,,,,1998
70051MRTHNHWY61,7664382,1.1,,,,,1998
70665CHMCL7170J,N495,0.0,,,,,1998
16115NVRTR118PA,N230,1.0,,,,,1998
28401MRDHS1312S,98828,0.0,,,,,1998
14611MRDHS22CAI,95636,0.0,,,,,1998
63110PPSCL647TO,7664382,0.0,,,,,1998
45040MTSBS4773B,7429905,1.07,,,,,1998
84057GNVST1600W,7440020,0.69,,,,,1998
06340MRDHS443EA,95636,0.0,,,,,1998
88043CHNMN210CO,N982,0.93,,,,,1998
42029LWDNC2475I,87865,0.0,,,,,1998
42718PRKRK395RO,7664417,0.95,,,,,1998
77003LMNSM3600C,7440508,0.0,,,,,1998
44094KLCRC37721,7440666,0.77,,,,,1998
55369CRMTR325HW,78933,1.1,,,,,1998
53094SCHMC316HA,7664382,1.15,,,,,1998
30828WHLND1117T,7440508,1.01,,,,,1998
45246CRNSH4933P,7440473,0.78,,,,,1998
42101LLLYN347CE,N230,2.01,,,,,1998
74112NCHRP6707E,108101,0.97,,,,,1998
40383KNTCKUS62P,7664939,1.02,,,,,1998
41045KNTCKUS42P,7664393,1.02,,,,,1998
26155MBYCRSTATE,75718,0.95,,,,,1998
53044KHLRC444HI,7440508,0.91,,,,,1998
63043CHMCN2646M,1330207,0.0,,,,,1998
26537SHDWBSISLE,7440508,1.01,,,,,1998
64683MDNMN822IN,N120,0.96,,,,,1998
55121BDCRM3350M,7440020,1.22,,,,,1998
24983BFGDRRT5BO,108883,1.01,,,,,1998
97503LLWTH7893P,N100,1.15,,,,,1998
31907THGLD6906D,100414,0.0,,,,,1998
60936CNTRLRT479,7782505,1.0,,,,,1998
31907THGLD6906D,1330207,2.42,,,,,1998
64116DVSPN1311I,1330207,87.0,,,,,1998
53225SKWLL4600N,N511,1.06,,,,,1998
07105MRDHS1111D,100414,0.0,,,,,1998
70123DSTNC1320S,75218,1.18,,,,,1998
53536STGHT101CO,108883,0.0,,,,,1998
01075JMSRV28GAY,108883,0.9,,,,,1998
77040KYSTN9700W,7439965,0.5,,,,,1998
30066VNNGS1650C,533744,0.96,,,,,1998
95014MRTXC885MA,7440508,0.9,,,,,1998
16323JYTCHRTE8N,67561,0.94,,,,,1998
67156GRFBRRT3BO,78933,1.11,,,,,1998
70510CSTLFHWY14,67561,0.0,,,,,1998
16514ZRNND1801P,N230,2.0,,,,,1998
46320MRCNM1100I,108883,1.3,,,,,1998
46241RLLYT1500S,124403,1.25,,,,,1998
40330SGNTS551TA,79016,0.92,,,,,1998
07306HDSNGDUFFI,N040,0.61,,,,,1998
54840PRKRH533NO,7440473,1.27,,,,,1998
30336LCHMP10ENT,100425,1.0,,,,,1998
28697DMLNCHWY16,7664417,0.8,,,,,1998
90248RMCHM210EA,80626,1.02,,,,,1998
61944MRGNM1800S,67561,1.22,,,,,1998
18505SDDSR156CE,N982,1.7,,,,,1998
48091MCHMP23343,7664393,0.84,,,,,1998
70734NRYLCPOBOX,62533,1.0,,,,,1998
17033HRSHY1033O,N511,0.99,,,,,1998
70734NRYLCPOBOX,10034932,0.95,,,,,1998
60434MBLJLINTER,74851,1.0,,,,,1998
04210GNRLL135RO,7439965,1.09,,,,,1998
49423BRKSP545E3,7664382,0.96,,,,,1998
74107SNCLR902W2,110543,1.0,,,,,1998
60638LCRLT6147W,7697372,100.0,,,,,1998
44482LTVST2234M,108952,1.0,,,,,1998
13045BCKBMKELLO,107211,1.15,,,,,1998
08066MBLLCBILLI,108883,1.02,,,,,1998
89045SMKYV1SMOK,74908,1.0,,,,,1998
44510NRTHS2669W,N495,0.79,,,,,1998
27407HLMNL3125S,7664417,0.96,,,,,1998
19137RHMND5000R,107062,0.99,,,,,1998
60434MBLJLINTER,1319773,1.0,,,,,1998
03303LKTRS126HI,105679,0.98,,,,,1998
55906RCHST425WS,7664393,0.95,,,,,1998
36462VNTYF624SO,872504,1.0,,,,,1998
08530BRNCL11KAR,7440473,1.06,,,,,1998
32905FRRSR2210W,108883,1.34,,,,,1998
36610MBLNR77BAY,7647010,1.06,,,,,1998
19446LHGHV880AL,7664382,1.0,,,,,1998
47802WSTRN2525P,132649,1.01,,,,,1998
47670HNSNM901SO,7439921,1.06,,,,,1998
55125NRRSC1930W,7664382,0.0,,,,,1998
07036SFTYK1200S,75092,1.0,,,,,1998
63044CRNNT12949,7440020,1.12,,,,,1998
12883NTRNTSHORE,75070,0.96,,,,,1998
92113RCSND2295E,1330207,1.0,,,,,1998
12010MSTRDWALLI,7697372,1.1,,,,,1998
16514ZRNND1801P,78922,2.0,,,,,1998
01450NSCCR412MA,7440473,1.35,,,,,1998
39601WSTQP301EA,1330207,1.1,,,,,1998
16601PNNJC4601C,N450,1.1,,,,,1998
60566MCRSRWARRE,74851,0.64,,,,,1998
46241RLLYT1500S,123386,0.83,,,,,1998
89003GLMSD5MILE,74908,0.0,,,,,1998
02173VRNVC121HA,7440473,0.71,,,,,1998
21017MNRCH2RICH,N120,0.9,,,,,1998
67042TXCRF1401S,7664393,1.04,,,,,1998
18062MCNGT5088S,100414,1.06,,,,,1998
38113MTLPR1836D,N090,1.09,,,,,1998
15061PLYSR370FR,79107,1.1,,,,,1998
38113HRCRS1585H,78933,0.0,,,,,1998
33404RVRPW20030,7647010,0.0,,,,,1998
33916HFSCN3052M,7647010,0.0,,,,,1998
48150LVNNG12200,N982,1.08,,,,,1998
34956MRTNPSR710,7664939,0.0,,,,,1998
97503BLTST8001T,1330207,1.0,,,,,1998
04210GNRLL135RO,N106,1.07,,,,,1998
06513MRDHS100RI,100414,0.0,,,,,1998
45214PLSTC2181G,108952,1.28,,,,,1998
35212HYSNT19435,91203,0.67,,,,,1998
08066MBLLCBILLI,7664417,1.02,,,,,1998
80120NRGRN5400S,N982,0.7,,,,,1998
45212MSCNC2909H,68122,2.5,,,,,1998
60455HYDRS8407S,N230,1.31,,,,,1998
64067SKNDS8THMA,67561,1.6,,,,,1998
01420CHMDS99DEV,7664382,0.86,,,,,1998
47401WSTNG300NO,7440508,0.5,,,,,1998
94086XRCRP740KI,7664382,1.5,,,,,1998
45005HPRND160IN,67561,1.35,,,,,1998
52808NCHLS1725R,N230,0.98,,,,,1998
15204FRRCR60GRE,N450,0.98,,,,,1998
34946SYCHT3901S,100425,1.2,,,,,1998
74063SHFFL2300S,N495,1.12,,,,,1998
98632LNGVWSOUTH,120809,0.85,,,,,1998
44044RSSNC36790,98953,1.0,,,,,1998
74107SNCLR902W2,7439976,1.0,,,,,1998
16157MDSCMROUTE,1330207,1.05,,,,,1998
46392NRTHR2723E,107211,0.0,,,,,1998
37879BRKSFHWY25,108883,0.88,,,,,1998
73119CBRNL3631S,7664382,0.99,,,,,1998
71130TRCKN7600G,7664382,1.2,,,,,1998
73036GMNLC101SW,67561,1.2,,,,,1998
35401HNTRF1855F,1330207,0.82,,,,,1998
23927BRLNGHWY72,71556,0.91,,,,,1998
61061WDSDVR2XXX,7439965,0.87,,,,,1998
18411SNDVKIVYIN,7664393,0.91,,,,,1998
15665WSTNGROUTE,1319773,1.44,,,,,1998
37172NRCMT70116,N230,0.0,,,,,1998
63090JFFRS711IN,7440473,1.06,,,,,1998
18505SDDSR156CE,N495,1.7,,,,,1998
18062MCNGT5088S,100425,1.06,,,,,1998
82644WSTRN4151S,7440508,0.0,,,,,1998
19134PHLDL725EE,7664417,0.0,,,,,1998
11231MRDHS722CT,108883,0.0,,,,,1998
11231MRDHS722CT,N590,0.0,,,,,1998
39428MRDHS135US,1330207,0.0,,,,,1998
21078MRCNC1300R,67561,1.01,,,,,1998
48178SNSTL550MI,7632000,1.11,,,,,1998
38108VLSCL1100W,77474,0.96,,,,,1998
43207CRNPL2141F,N495,1.39,,,,,1998
07936FRTZSMERRY,67561,1.89,,,,,1998
35212HYSNT19435,1634044,0.67,,,,,1998
66619SSXGRUNIVE,N010,1.03,,,,,1998
44313JTPCK1972A,78933,0.62,,,,,1998
18505SCKLC733DA,7439965,0.43,,,,,1998
23867BRSHD2230W,7664417,0.0,,,,,1998
72455HRVRD3200C,7440508,1.04,,,,,1998
06095TYLRF22DEE,7440473,0.98,,,,,1998
02172NTRDC580PL,1330207,0.95,,,,,1998
23434LLDCL2301W,107131,1.14,,,,,1998
47842LLLLYSTATE,91225,0.87,,,,,1998
28752NVRSLRTE1U,108883,0.62,,,,,1998
15748MHMRC1750P,7664939,0.0,,,,,1998
42134BRWNPBRODE,N040,1.09,,,,,1998
60651LLDMT4528W,7440508,1.02,,,,,1998
17009STNDR500WA,N495,1.1,,,,,1998
67042TXCRF1401S,108883,1.04,,,,,1998
67042TXCRF1401S,N590,1.04,,,,,1998
28128CRLNSROUTE,110543,1.0,,,,,1998
98368PRTTW100PA,N450,0.95,,,,,1998
45638DWCHMOLDHI,98828,0.91,,,,,1998
47670TYTMT4000T,100414,0.0,,,,,1998
60419SFTYK633E1,78933,1.0,,,,,1998
29648FJPHT211PU,67561,1.2,,,,,1998
75902CHMPNHIGHW,75070,1.11,,,,,1998
37066HGNSC810ST,N450,1.1,,,,,1998
13217KLNMN1728B,7439965,1.03,,,,,1998
44004LKMMT2700L,7782505,97.0,,,,,1998
68739MDMRCWESTH,7664382,1.1,,,,,1998
36732GLFSTHIGHW,N040,1.05,,,,,1998
54307VLLYP3155C,7440473,0.1,,,,,1998
34677MTLND801GI,7664939,0.96,,,,,1998
52101WSCNS806EA,7664382,1.26,,,,,1998
54724NLSNDWOODA,N120,1.15,,,,,1998
27260THLLL1717E,67561,0.97,,,,,1998
21741RSTLMINTER,N230,0.97,,,,,1998
28451DPNTXSTATE,7664382,1.0,,,,,1998
02021PLYMT104RE,N982,1.01,,,,,1998
30340MCLDR4064W,95636,0.0,,,,,1998
74603CNCPN1000S,91203,1.05,,,,,1998
26062RLLCT4502F,N982,3.99,,,,,1998
33619GLFCS1901N,N420,1.03,,,,,1998
42029LWDNC2475I,100414,0.0,,,,,1998
60632RCTCL5303S,75092,0.48,,,,,1998
23890SPRLCRT460,121448,0.0,,,,,1998
40361CNTRL125WH,7439965,1.2,,,,,1998
63139STRLN3150B,71363,1.2,,,,,1998
63638SWTMMHIGHW,N982,1.02,,,,,1998
54701WRRNV5200S,100414,0.0,,,,,1998
84337LZBYT350W1,108883,1.05,,,,,1998
53066PRMLD5656F,98828,0.05,,,,,1998
65704MNSSTHWYAX,108883,1.16,,,,,1998
30577PTTRSHWY12,7440508,0.0,,,,,1998
01102SMTHW2100R,75092,0.95,,,,,1998
76384KLNNP12567,N040,0.0,,,,,1998
06037MHRTN225EP,7440508,1.02,,,,,1998
89101NDRSN801SE,7664382,1.78,,,,,1998
94086XDXCR305SO,67561,0.9,,,,,1998
52804DVNPRHWY22,N090,0.96,,,,,1998
60434MBLJLINTER,7664393,0.91,,,,,1998
24060FDRLMRT460,N106,0.89,,,,,1998
60434MBLJLINTER,N982,1.0,,,,,1998
29160NCRBL200WH,N230,1.79,,,,,1998
29593BRLNGHWY15,7647010,1.12,,,,,1998
43056KSRLMROUTE,7782505,0.9,,,,,1998
52632KKKST240RO,7440473,0.83,,,,,1998
55107VKNGD355ST,79016,1.13,,,,,1998
77704MBLCHGULFS,N982,0.91,,,,,1998
46214CBLCP7950R,N420,1.04,,,,,1998
82604CSTMF6750Z,100425,0.62,,,,,1998
14048NGRMH106PO,N450,1.0,,,,,1998
60076RSNDN7557S,100425,0.9,,,,,1998
53403JCSCM24THM,1330207,1.02,,,,,1998
43613VRMNF4117F,7664417,1.05,,,,,1998
06795TTCNC169CA,N090,1.13,,,,,1998
15204PRTTSTABOR,1330207,0.66,,,,,1998
38113SNCPR2755H,1330207,0.98,,,,,1998
71730GRTLKRT7BO,7664417,1.09,,,,,1998
46224NNCRB1500P,7440020,0.37,,,,,1998
92127NRTHR16350,7664382,1.5,,,,,1998
30120BLSSL8DENT,7439965,1.09,,,,,1998
60185SSVKT475IN,7440508,1.0,,,,,1998
27260THLLL1717E,108101,0.97,,,,,1998
08873RLNCN100BE,95636,1.15,,,,,1998
29602GCXXXI85WO,7440020,0.7,,,,,1998
23005BRSLNPOBOX,7782505,1.03,,,,,1998
52601DMNDVBOX24,78933,1.28,,,,,1998
01720THHRT87HAY,1330207,1.01,,,,,1998
60434MCCHM12MIL,74839,0.95,,,,,1998
35903CLPLM205SP,N495,0.0,,,,,1998
45505PPGND19699,78933,1.04,,,,,1998
77012STFFR8615M,107211,0.96,,,,,1998
18015THWYLRD5EA,7439965,0.61,,,,,1998
77012STFFR8615M,91203,0.96,,,,,1998
45638DWCHMOLDHI,76142,1.5,,,,,1998
04694GRGPCMILLA,N040,0.97,,,,,1998
16157MDSCMROUTE,108907,1.05,,,,,1998
08065CLLHNBROAD,107211,0.69,,,,,1998
19443PNNFS40FOO,7440508,1.0,,,,,1998
60007FLDCN1500N,N230,1.21,,,,,1998
75902CHMPNHIGHW,7647010,1.11,,,,,1998
44077NRYLC720FA,128030,0.96,,,,,1998
65704MNSSTHWYAX,1330207,1.16,,,,,1998
91731CRWNC4350T,78933,0.83,,,,,1998
28043GNDST30PIN,108883,1.05,,,,,1998
21223LNMRN150SC,71363,1.14,,,,,1998
27013FRGHTHWY70,71363,1.66,,,,,1998
72450MRSNLPEKIN,1330207,1.1,,,,,1998
49501RCHST2100B,N982,1.27,,,,,1998
75751NVRSL2MILE,78933,0.67,,,,,1998
24153GRHMW1242C,7440473,0.86,,,,,1998
54451PHLLP939SO,71363,0.75,,,,,1998
75607TXSSTOFFHI,108883,0.95,,,,,1998
01843BFGDRONEJA,107211,1.25,,,,,1998
84601PCFCS2550S,7440508,1.17,,,,,1998
84054BGWST333WE,108883,1.12,,,,,1998
16804CRNNGROUTE,N420,1.07,,,,,1998
78410CCPCC1501M,95636,0.98,,,,,1998
77592NNCRB2800L,100425,1.01,,,,,1998
07033BLBLD123N8,7439965,1.05,,,,,1998
45750MRTTNOHIOS,N450,1.03,,,,,1998
49001THPJH7171P,50000,0.86,,,,,1998
01453GRYCHPIONE,N982,1.03,,,,,1998
46750KNKTN1605R,79016,1.14,,,,,1998
75090TXSNS6400H,N511,1.02,,,,,1998
31015HLNCHFENNR,58899,0.45,,,,,1998
77641THYLDSAVAN,111422,0.03,,,,,1998
63114RLBLB1945W,110543,1.57,,,,,1998
60565BTTRY31W23,N420,0.87,,,,,1998
46996PLYMT700W1,N982,0.95,,,,,1998
74063SHFFL2300S,N420,1.12,,,,,1998
38606BTSVL310CR,108883,1.06,,,,,1998
85307HRTSN7676N,100425,0.0,,,,,1998
16041PNNZLRD2BO,7647010,0.91,,,,,1998
16157MDSCMROUTE,7440508,1.05,,,,,1998
60510MRCNN600KI,95636,0.0,,,,,1998
60081SCTFR8001W,7440508,0.92,,,,,1998
53066PRMLD5656F,94360,3.75,,,,,1998
32209WDTRT2610F,N090,1.08,,,,,1998
16148LLWDC2727F,7440020,1.1,,,,,1998
48238QKRCH14301,N982,0.98,,,,,1998
77506SMPSNNORTH,67561,1.1,,,,,1998
45750BFGDRBFGOO,N010,0.71,,,,,1998
63077DYNQP10HAR,79016,0.0,,,,,1998
43812STNCN500N4,50000,1.03,,,,,1998
47630SGCFB3711D,N725,0.0,,,,,1998
92121PPLDM5502O,872504,1.46,,,,,1998
19804RCKLN538FI,67561,0.94,,,,,1998
08332WHTNG220GS,7664393,0.79,,,,,1998
98446TRYCM19002,108883,1.04,,,,,1998
19428SMTHK900RI,71363,3.3,,,,,1998
62040GRNTC20THS,71432,0.96,,,,,1998
66105PQCRP17THS,67561,1.47,,,,,1998
66115RCHHL3150F,50000,0.98,,,,,1998
66061MRLYCMARLE,100425,1.11,,,,,1998
45246GCSCC199CO,7664382,1.58,,,,,1998
48921BCLNS401NO,108101,0.6,,,,,1998
06497DRSSR250EA,7440020,1.05,,,,,1998
14603GNRLM1000L,7440508,1.05,,,,,1998
44035NGLHR120PI,N090,1.1,,,,,1998
48893RNDLL0520S,7440473,1.17,,,,,1998
06492MRCNCSOUTH,100425,0.0,,,,,1998
37881SVGZNRTE13,N511,0.75,,,,,1998
79008PHLLPSTATE,1634044,1.0,,,,,1998
79008PHLLPSTATE,67561,1.0,,,,,1998
27407BRLNG6008H,141322,0.9,,,,,1998
70734BRDNCLOUIS,N100,0.94,,,,,1998
70734BRDNCLOUIS,74851,0.97,,,,,1998
02148STRLN184CO,75092,0.0,,,,,1998
67454CMBRCOHIOS,N450,1.1,,,,,1998
28560WYRHSSTREE,7664417,88.0,,,,,1998
30566THGLD4261W,N230,0.96,,,,,1998
01876SHLND400MA,N230,1.4,,,,,1998
35631MCFRTCORNE,N511,0.86,,,,,1998
29115MCGRB3823R,N982,0.78,,,,,1998
28352RMGNTPLANT,7440508,1.66,,,,,1998
36611NNCRBLINDE,7664417,0.6,,,,,1998
48867VNGRD1070A,77736,1.0,,,,,1998
97051CHVRN63149,50000,0.94,,,,,1998
75115BRRCD315SE,7439921,0.0,,,,,1998
95351FSTRF415KA,N511,1.0,,,,,1998
14472STHCN250EA,7440020,1.11,,,,,1998
00607WSTNGRD174,7440508,1.08,,,,,1998
35674STVCL900CO,N090,0.0,,,,,1998
65706WLCRP1450W,108883,0.83,,,,,1998
27559CHRKSSTATE,7647010,1.31,,,,,1998
28144NTNLSCEDAR,107131,0.96,,,,,1998
46135LNSTRPUTNA,108883,1.25,,,,,1998
43207DSTNC2121N,98828,1.13,,,,,1998
19127NTNLM4601F,N982,1.0,,,,,1998
00918SPRRPTRESM,N230,0.78,,,,,1998
63044HSSMN12999,100414,1.15,,,,,1998
68131RBRTS2901C,7664382,1.01,,,,,1998
18951CLVLN350MI,78933,0.0,,,,,1998
44105RPRDC6626U,108054,0.67,,,,,1998
