TRIFID,TRI_CHEM_ID,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
44111MGNSM3425S,7440508,1.0,,,,,1989
44111MGNSM3425S,7440666,0.76,,,,,1989
30529RPRPM3475O,7440484,1.01,,,,,1989
75482RCKWL1511J,7439965,1.2,,,,,1989
30501STRKG1024A,7440508,1.44,,,,,1989
54660TRCXX200SI,107211,1.0,,,,,1989
54301PCKRL1330L,7664417,1.0,,,,,1989
71764BRRYPBERRY,110543,0.98,,,,,1989
44430DNMNT400DI,N982,1.31,,,,,1989
71764BRRYPBERRY,71432,0.98,,,,,1989
46312NLNDS3210W,7664939,1.01,,,,,1989
77507HCHST9502B,100414,1.0,,,,,1989
28352TNCRPHWY40,N982,1.09,,,,,1989
30643NVFCM300FI,7440508,1.05,,,,,1989
45246CRNSH4933P,7440473,1.0,,,,,1989
54301PCKRL1330L,7664382,1.0,,,,,1989
45042MMPCK1701R,108883,1.07,,,,,1989
60101FNSTL21NCH,N495,0.6,,,,,1989
07662CNNGC280MI,7439921,1.0,,,,,1989
71764BRRYPBERRY,1330207,0.98,,,,,1989
53207MLWKF1532E,N450,0.9,,,,,1989
44111SZTLD3180B,7439965,1.22,,,,,1989
62525DCTRF1745N,108952,1.0,,,,,1989
27260THMSB1408C,71363,1.02,,,,,1989
62525DCTRF1745N,101688,1.0,,,,,1989
36027CRBCR36ARC,7664417,1.05,,,,,1989
16142DRYFRRR1BO,7697372,1.0,,,,,1989
49801THNLSONENE,67561,1.0,,,,,1989
44280WBBST675LI,7440473,1.17,,,,,1989
75482RCKWL1511J,7440473,1.2,,,,,1989
44256RTNCR1030L,108883,1.0,,,,,1989
53209KLLYD6720N,7439965,0.85,,,,,1989
54660TRCXX200SI,78933,1.0,,,,,1989
44647MRCRY411OB,7440020,0.79,,,,,1989
44077QNTMC303HI,N420,0.45,,,,,1989
44077QNTMC303HI,67561,1.1,,,,,1989
43351MLLSC11500,108883,1.0,,,,,1989
30643NVFCM300FI,7440473,1.05,,,,,1989
17777WTSNTRTE40,7664393,0.93,,,,,1989
17603DWCRP2919O,7439965,0.85,,,,,1989
17777WTSNTRTE40,N450,0.93,,,,,1989
31079MRTNRHWY28,7664417,0.0,,,,,1989
77009STHWS1312H,N982,1.2,,,,,1989
62525DCTRF1745N,95636,1.0,,,,,1989
30501STRKG1024A,7439965,1.44,,,,,1989
27260THMSB1408C,7664382,1.02,,,,,1989
60101FNSTL21NCH,N090,0.6,,,,,1989
07662CNNGC280MI,71556,1.0,,,,,1989
44647MRCRY411OB,71556,0.79,,,,,1989
44647MRCRY411OB,7664417,0.79,,,,,1989
44647MRCRY411OB,7440473,0.79,,,,,1989
60101FNSTL21NCH,N100,0.6,,,,,1989
27260THMSB1408C,7440020,1.02,,,,,1989
44691GSTTN1550S,7697372,1.1,,,,,1989
44647MRCRY411OB,7664393,0.79,,,,,1989
04073YRKMF43COM,7439921,1.0,,,,,1989
44647MRCRY411OB,7697372,0.79,,,,,1989
33430QCHMC1602W,67561,1.28,,,,,1989
92663HXSNM829PR,127184,0.89,,,,,1989
77536SLTXP1230B,N982,0.0,,,,,1989
