TRIFID,CAS NUMBER,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
15233THVLS2000W,131113,1.27,,,,,2016
64161FRDYC3700N,N458,0.96,,,,,2016
46721NVRSLBOX10,7439965,1.0,,,,,2016
60110MCWHR400EA,91203,0.88,,,,,2016
42337STVPR13246,N020,0.85,,,,,2016
14443CRSMNRT520,7440473,0.77,,,,,2016
70047TRNSM14902,N770,1.0,,,,,2016
74603CNCPN1000S,120127,1.06,,,,,2016
48192BSFCR1609B,75218,1.59,,,,,2016
29802SDSVNSCHWY,91203,0.8,,,,,2016
43410WHRLP119BI,7440473,1.02,,,,,2016
2103WBYNNS16ALT,91203,0.99,,,,,2016
46526DRYFR1110S,7697372,1.05,,,,,2016
29602MCPRFPOBOX,74908,1.31,,,,,2016
35401BLCKW4601S,N590,1.03,,,,,2016
75670FRMNRSCOTT,100414,1.2,,,,,2016
5801WTHRLD35491,50000,1.33,,,,,2016
71923SPLST1111H,191242,1.0,,,,,2016
47201RLNCL3300E,7440020,1.0,,,,,2016
70518HLLBR1187S,7440473,0.66,,,,,2016
39367SNBMS224RU,N010,0.92,,,,,2016
02860CLYNC50EST,68122,0.93,,,,,2016
32205MTLCN1100N,7664939,0.79,,,,,2016
04005FBRMT5MORI,N590,0.9,R3,,,,2016
06001RFLXT120DA,108883,0.74,,,,,2016
71275WLLMT130GI,50000,1.1,,,,,2016
08876DVRNCSOUTH,7664417,1.12,,,,,2016
55016MCHMLHIGHW,50000,0.95,,,,,2016
29201SMRBR2105S,N495,0.93,,,,,2016
3704WMRCNS4483G,N503,0.83,,,,,2016
63147PDGRG5200N,100425,0.87,,,,,2016
78408CHMPL1801N,N150,1.05,,,,,2016
17832FSTRWMARIO,N090,0.98,,,,,2016
17832FSTRWMARIO,N450,0.98,,,,,2016
62644HVNPWSTRTE,N100,1.32,,,,,2016
90640CHVRN601SV,100414,0.95,,,,,2016
62739MRNCR134CI,N420,0.98,,,,,2016
13656CRWLYTHERE,N511,0.88,,,,,2016
97218KLTMF7320N,7439921,0.85,,,,,2016
77868NTRSTINTER,7439965,0.66,,,,,2016
33567SPRBR3304S,7697372,1.0,,,,,2016
64085PCFCP8905W,78842,0.86,,,,,2016
15025MRTHN1100G,91203,0.82,,,,,2016
12202MBLLL50CHU,95636,0.87,,,,,2016
30253SMMNS1608C,7439921,1.05,,,,,2016
62901TSTPN2200N,110543,1.03,,,,,2016
9890WYKMTR97FIR,7439921,0.88,,,,,2016
35403PHFRW4400K,79016,1.15,,,,,2016
71109TLSPR3333M,75150,1.03,,,,,2016
57754WHRFRTROJA,7440473,1.22,,,,,2016
60645CCRTT3550W,N090,0.97,,,,,2016
73135TRCSB5500S,7440020,0.55,,,,,2016
2721WCNCRT225HA,N511,0.32,,,,,2016
17517LPPRT1658D,7440473,1.39,,,,,2016
46721STLDY4500C,N458,1.13,,,,,2016
08014MNSNTROUTE,7782505,0.95,,,,,2016
08014MNSNTROUTE,79210,0.02,,,,,2016
44146SPRYN26300,1330207,1.03,,,,,2016
92121FRZPN6625M,7439921,2.25,,,,,2016
47995DWYRN204WS,7439976,0.6,,,,,2016
29918SHRMN25WOO,100425,1.04,,,,,2016
98055THBNG8THAN,91203,1.01,,,,,2016
54751BTRCH104RI,N511,1.05,,,,,2016
55432DGSBW7965M,7697372,0.59,,,,,2016
74037KMBRL13252,N511,0.65,,,,,2016
35594CNTNN2164T,7439965,1.0,,,,,2016
49423TRNSM300EA,7439965,1.05,,,,,2016
53704BRNTS2334P,N120,1.06,,,,,2016
3190WMRTHN53MIL,191242,1.03,,,,,2016
00701DPNTGHIGHW,100414,0.85,,,,,2016
84029SFTYK11600,7440020,1.0,,,,,2016
02360TCHTC45ALD,N420,0.95,,,,,2016
75051PLYMR2000W,1330207,1.28,,,,,2016
00701DPNTLHIGHW,N511,0.73,,,,,2016
04974DLTCHKIDDE,100425,1.26,,,,,2016
44511YNGST1140B,108883,1.22,,,,,2016
31068BCKYCOLDST,67561,1.0,,,,,2016
44146BLLFH26101,N495,0.97,,,,,2016
77572ZCHSY914SM,67561,1.8,,,,,2016
49085LCCRP3000L,7439921,0.5,,,,,2016
48215CHRYL2101C,7632000,0.99,,,,,2016
97218NDZNG5325N,7439921,0.99,,,,,2016
97210VNWTR3950N,108883,0.93,,,,,2016
68108NXCRT1444S,95636,0.75,,,,,2016
53223PRLCK8300W,7440020,1.18,,,,,2016
06111RCRFT179LU,7440020,1.05,,,,,2016
25515KZCHMSTATE,7664417,1.12,,,,,2016
84720MRCNZ10622,7664417,0.79,R6,R2,,,2016
29334CRYVC100RO,7440020,2.0,,,,,2016
07823HFFMN206RO,N511,1.02,,,,,2016
13322HMGNS2395M,7440484,1.19,,,,,2016
60410CLMNC23247,127184,1.05,,,,,2016
72143MTTHW501LI,7440020,1.03,,,,,2016
90744HNTWY1651A,108883,0.88,,,,,2016
07105HRCSP65EUC,7439921,0.57,,,,,2016
00804SSSTTCYRIL,98828,0.87,,,,,2016
92806BSFST1440N,79947,1.0,,,,,2016
61554PKNNR1300S,N458,1.15,,,,,2016
84404MCRPR1625W,N420,1.59,,,,,2016
58638HBRNBEASTW,N040,1.12,,,,,2016
45631HVLLY5758O,7664939,1.34,,,,,2016
61327LLNVCRR1XX,N150,0.95,,,,,2016
23460SNVLROCEAN,91203,0.94,,,,,2016
0376WHYPRT71HEA,7440508,0.99,,,,,2016
43616SHLCM4001C,N590,0.92,,,,,2016
43616SHLCM4001C,7440473,0.92,,,,,2016
7076WBLCBP21255,79005,1.0,,,,,2016
42134BRWNPBRODE,108883,1.08,,,,,2016
66061CNTRY1340W,N458,0.75,,,,,2016
23927MCKLN204CO,N420,1.39,,,,,2016
39441HWRDN3225P,N090,1.0,,,,,2016
5618WVLRWL14441,110827,1.01,,,,,2016
8065WLDCST427NF,N420,1.03,,,,,2016
36201SDDSR7FRAN,108101,0.8,,,,,2016
7204WBLSLP21NGR,108883,1.07,,,,,2016
77651TXCRFCORNE,100414,2.31,,,,,2016
47598STHRNROUTE,191242,0.94,,,,,2016
60629KTLCD4099W,N511,1.3,,,,,2016
64501WRRPC609NO,7439921,0.59,,,,,2016
17929CRSSNPOTTS,7439965,0.98,,,,,2016
70602CTGPTHIGHW,7664939,0.98,,,,,2016
35631MCFRTCORNE,N982,0.87,,,,,2016
71018KRRMCLA7SO,95636,0.85,,,,,2016
90802LNGBC1004P,7440020,0.92,,,,,2016
54813WSCNSNORTH,7440020,0.96,,,,,2016
77979NNCRBPOBOX,7550450,1.0,,,,,2016
7704WGDRSS1624P,7439921,1.2,,,,,2016
44103MNFCT1960E,N420,0.89,,,,,2016
15144PPGND125CO,1330207,1.05,,,,,2016
27962WYRHSTROWB,75070,1.02,,,,,2016
27962WYRHSTROWB,N770,1.02,,,,,2016
84319MLLRN410NO,7664417,1.07,,,,,2016
78408CHMPL1801N,74851,1.45,,,,,2016
4651WMCDWL21SUP,7440508,0.8,,,,,2016
07001PRDSL211RA,75650,1.21,,,,,2016
84651LBRTY1199W,7440020,0.94,,,,,2016
30120CHMCLTENNE,N420,0.98,,,,,2016
35131NTNLC80NAT,N150,1.05,,,,,2016
18017PHNXT1185W,7440020,1.0,,,,,2016
3774WLSGNC37EAS,7439965,1.0,,,,,2016
7411WTYLRF6333B,7440020,1.0,,,,,2016
44062MDDLF15815,N511,0.99,,,,,2016
70665VNTRC1920P,N458,0.89,,,,,2016
46552NTKXX30755,N450,1.0,,,,,2016
70785SNLND30103,1330207,0.45,,,,,2016
76131TRNTY104EB,N450,0.8,,,,,2016
77011LCTRC216BA,7439921,1.0,,,,,2016
77011LCTRC216BA,7697372,1.0,,,,,2016
19512CBTCRCOUNT,N458,0.75,,,,,2016
84302MRTNT9160N,7429905,1.74,,,,,2016
29720RXHMCHIGHW,N230,0.77,,,,,2016
10996SMNTXRT218,7440224,0.27,,,,,2016
70669GRGGL1600V,75003,0.88,,,,,2016
47620BBCCK1400O,7440473,1.32,,,,,2016
60062CMDCS3610C,7440508,1.38,,,,,2016
77041TSHBN13131,7440508,0.79,,,,,2016
01536WYMNG244WO,7440484,1.01,,,,,2016
71923LMCRFHIGHW,N120,1.0,,,,,2016
39180NTRNTPOBOX,N590,0.97,,,,,2016
03874DXTRDONEDE,872504,1.11,,,,,2016
32602PCRNC5002S,N230,1.53,,,,,2016
30129HMMND5963A,N450,0.88,,,,,2016
80915XLSNN3445N,7440473,0.65,,,,,2016
24301WSTPNBURGI,84742,0.7,,,,,2016
03060PCDHS3EAST,872504,1.13,,,,,2016
16515CSTMN2800M,7439965,1.0,,,,,2016
56303DCNCX600N5,N495,1.45,,,,,2016
46327MRTHN426CL,110543,1.06,,,,,2016
98032CNTRL20607,7439921,1.0,,,,,2016
00701DPNTGHIGHW,50000,0.73,,,,,2016
84029SFTYK11600,N725,1.0,,,,,2016
20166RBPXXBUILD,91203,0.98,,,,,2016
90670TRJNB12380,7664939,1.08,,,,,2016
48211SLCTY1923F,100425,1.0,,,,,2016
02903SPRGP144AL,N590,0.82,,,,,2016
36752GPLSTONEPL,108101,0.77,,,,,2016
70669KRNSL3300B,N450,1.03,,,,,2016
77041LRKHT6640M,7664417,0.65,,,,,2016
70665VNTRC1920P,7664939,0.89,,,,,2016
70810DSPCL15915,100425,1.92,,,,,2016
43612CMFRT55ENT,100425,1.1,,,,,2016
00692CRBGNSTATE,7440508,0.85,,,,,2016
33482TRPCN6500G,N511,0.95,,,,,2016
33482TRPCN6500G,7697372,1.05,,,,,2016
12095BMCJHUNION,7439921,1.06,,,,,2016
35601MNSNTCOURT,7697372,5.27,,,,,2016
75691MRTNL8850F,7647010,1.12,,,,,2016
44707NVRTF2050C,N450,0.74,,,,,2016
35035CHBPRRT1BO,118741,0.86,,,,,2016
4866WSTYRN164BU,68122,1.0,,,,,2016
90744HNTWY1651A,91203,0.88,,,,,2016
87421SNJNMCOUNT,N020,1.01,,,,,2016
46360NRTHRWABAS,N770,1.03,,,,,2016
36340RLBLNHWY27,108883,0.8,,,,,2016
93206SFTYK2500W,100425,0.55,,,,,2016
75046NTRCN1200N,N590,1.89,,,,,2016
83402MCRPR224SY,N511,1.57,,,,,2016
60423MTCLF401CE,N982,1.15,,,,,2016
46515LJHNS2100S,7440473,0.98,,,,,2016
20664MRGNT12620,N020,1.12,,,,,2016
68701MSDVT2911E,N420,0.94,,,,,2016
0156WFSFTL5HALL,7664393,0.85,,,,,2016
29802SDSVNSCHWY,7664417,1.0,,,,,2016
47834GRTDNUSHIG,N120,1.0,,,,,2016
4462WLLDMC485WE,7440473,1.03,,,,,2016
88260LRFNNSOUTH,91203,0.94,,,,,2016
29059SNTCMSCHWY,N982,0.94,,,,,2016
76711WNSLL5200B,7664417,1.07,,,,,2016
25213JHNMS1530W,N982,1.01,,,,,2016
25213JHNMS1530W,N100,1.01,,,,,2016
29059SNTCMSCHWY,92524,0.94,,,,,2016
58571GRTRV4001H,N590,1.0,,,,,2016
27886KHNCR4047M,106945,1.0,,,,,2016
55447CRNNC2705C,7697372,0.97,,,,,2016
19148NLXCHJACKS,107211,1.25,,,,,2016
18109MPRDC44UNI,7440020,0.91,,,,,2016
48183MNSNT5045W,75070,0.69,,,,,2016
77643WSTMNHWY73,68122,1.0,,,,,2016
16601MRWYN3701B,7439921,1.0,R5,,,,2016
36868MDCTDALABA,N450,0.91,,,,,2016
18411SNDVKIVYIN,7664393,1.11,,,,,2016
35044SPLPNALABA,N150,1.0,,,,,2016
73801WDWRD8MILE,7782505,1.0,,,,,2016
46544LTVMS13200,71363,1.0,,,,,2016
90040THMCC5501E,141322,1.19,,,,,2016
16148NTRST2797F,N230,1.0,,,,,2016
70765THDWCHIGHW,7440382,0.69,,,,,2016
7866WTXSNM251NI,N511,1.01,,,,,2016
33860TMPLC9995S,7664939,1.29,,,,,2016
43015PPGND760PI,95636,1.05,,,,,2016
7508WCLNPR631IN,7697372,1.0,,,,,2016
71654PTLTCHIGHW,7647010,0.98,,,,,2016
54935CHRTR1795S,N511,0.72,,,,,2016
40272LSVLL14660,N150,1.0,,,,,2016
29607RYMTL12MCD,N982,1.1,,,,,2016
44223GJNDS3783S,N230,0.88,,,,,2016
07114NWJRS139HA,7439921,0.95,,,,,2016
91761NNCRB5705E,7664417,1.7,,,,,2016
67005GNRLLSTROT,7440484,0.81,,,,,2016
66046STRNV3841G,108883,1.4,,,,,2016
82201LRMRV347GR,95636,0.96,,,,,2016
53014WRTHN3EBRE,N230,0.85,,,,,2016
99215KSRLME1500,N150,1.33,,,,,2016
83501PTLTC805MI,7647010,0.97,,,,,2016
44004PLSTC2600M,1330207,1.22,,,,,2016
77631PLYSRFM100,108907,0.89,,,,,2016
6017WHTCHM4637N,7440473,0.82,,,,,2016
84043STKRP11700,7439976,1.1,,,,,2016
60419SFTYK633E1,100414,0.7,,,,,2016
4677WNVCRP6NVAE,N495,1.37,,,,,2016
28166NGNRD250OL,7440473,0.79,,,,,2016
5618WVLRWL14441,64186,0.99,,,,,2016
19428LKNSSCONSH,7440020,0.79,,,,,2016
75951LSNPCHWY19,75070,0.98,,,,,2016
3676WNTRNT76HIG,67561,1.02,,,,,2016
36518RCKLNHIGHW,N982,0.94,,,,,2016
79912BRDRSVINTO,N982,0.8,,,,,2016
60139JNRCS2WLAK,7440473,0.9,,,,,2016
36470LBMRVOFFHI,64186,1.03,,,,,2016
3280WGRNTS435WE,N420,0.98,,,,,2016
31068BCKYCOLDST,1319773,1.0,,,,,2016
44146BLLFH26101,7439965,0.97,,,,,2016
6841WNBRSK7264L,7439976,0.18,,,,,2016
89506CLDCH664EC,N120,1.21,,,,,2016
77009DFNDR2408E,7440508,0.5,R2,,,,2016
82334SNCLREASTL,95636,1.07,,,,,2016
13202BYRND240ON,7697372,1.01,,,,,2016
63043THDVS2700W,N230,0.92,,,,,2016
46510LSDRY7344S,110543,1.13,R6,,,,2016
7513WZRNND4894I,7440020,1.25,,,,,2016
70669KRNSL3300B,N150,1.03,,,,,2016
70094MRCNC10800,7664939,0.98,,,,,2016
70094MRCNC10800,75070,1.05,,,,,2016
63043MRCHM2500A,N458,1.37,,,,,2016
82636NLCCH4900E,100414,0.68,,,,,2016
29606CRWNMECHEL,108316,1.0,,,,,2016
78132TXPRT7781F,7647010,0.94,,,,,2016
2907WTDWTR12GLA,100425,1.13,,,,,2016
61911CHVRH1485S,N120,0.96,,,,,2016
7749WBNSLM158KA,7439921,1.0,,,,,2016
98421DYNVR2144M,50000,0.92,,,,,2016
4793WDBSST4414E,7439921,0.57,,,,,2016
52761LSGNR86021,N100,0.84,,,,,2016
85714HCKMN3724E,7440020,1.1,,,,,2016
44221PLYMR2828S,N420,0.7,,,,,2016
54304FRCRP1015C,7440020,0.94,,,,,2016
77029MVRCK32NMC,7439921,0.52,,,,,2016
44011CHMTR35850,75058,0.75,,,,,2016
1585WSNTRG213IN,7440508,0.1,,,,,2016
27261MRSHF1001S,67561,1.05,R5,,,,2016
45320BLLNL950SF,7664393,1.08,R5,,,,2016
77522XXNCH5000B,1330207,1.26,,,,,2016
53080JHNSN270NM,7439921,1.04,,,,,2016
90221FLKMN19402,N230,1.09,,,,,2016
45885PRKRH1700E,7439921,0.35,,,,,2016
40299RSSTC11208,N511,1.0,,,,,2016
60419SFTYK633E1,67561,0.26,,,,,2016
8411WNRTHS111W2,7439921,,R6,,,,2016
27107STRCT1725V,7439965,0.94,,,,,2016
16148NTRST2797F,108101,1.0,,,,,2016
60434MCCHM12MIL,85449,1.04,,,,,2016
60140LCTRM15NRW,N511,1.1,,,,,2016
38109DRXLC2487P,67561,1.0,,,,,2016
90040THMCC5501E,71363,1.19,,,,,2016
47201NKMRC2900W,7429905,1.12,,,,,2016
54913PRCMN3100N,7440020,1.21,,,,,2016
00642CNGRNROUTE,N590,0.68,,,,,2016
94802CHVRN841ST,75150,0.87,,,,,2016
82636NLCCH4900E,108883,1.02,,,,,2016
40006LSVLL487CO,N495,1.0,,,,,2016
40006LSVLL487CO,7664417,1.0,,,,,2016
70805LLDSGCORNE,76142,0.4,,,,,2016
49036LCHML368WG,7647010,1.1,,,,,2016
55411BLDNG50LOW,N590,1.02,,,,,2016
33605NTRNT1616P,1344281,0.92,,,,,2016
77547CHVRN12523,108883,1.0,,,,,2016
46151NDNPL4040B,7664939,0.47,,,,,2016
55807LKSPR100NO,107211,0.97,,,,,2016
55721BSWLL1200N,N495,1.08,,,,,2016
55721BSWLL1200N,N982,1.08,,,,,2016
60101BTZLB333SO,N511,0.97,,,,,2016
19601MRTNP150CO,N982,0.89,R6,,,,2016
56649BSCSCSECON,7664417,1.03,,,,,2016
97501MDTCR2685N,50000,0.91,,,,,2016
46402SSGRYONENO,N770,0.99,,,,,2016
77091FRGDP655NH,7440473,0.13,,,,,2016
7570WTXTYL941HI,N420,1.61,,,,,2016
68310FRMLN4MIWE,7697372,1.27,,,,,2016
33860TMPLC9995S,7664393,1.29,,,,,2016
19510LLNTWFOOTO,7647010,0.95,,,,,2016
19510LLNTWFOOTO,7664939,0.95,,,,,2016
68601MNNST3000E,7783064,1.0,,,,,2016
49829MDPBLCOUNT,N458,1.04,,,,,2016
93455KNTCM2900S,7440508,0.96,,,,,2016
48131GLBLN58NAN,7440020,1.4,,,,,2016
0289WMTRLS8CENT,7440508,1.4,,,,,2016
79906STWRT44BUT,7697372,1.3,,,,,2016
14733LLSNB125WM,7440508,1.15,,,,,2016
48071HWRDP32565,N230,0.54,,,,,2016
31545TTRYNSAVAN,N590,0.59,,,,,2016
30117DCSTR1DECM,71363,0.95,,,,,2016
25159SFTYK15HAR,107211,1.47,,,,,2016
14814GRFFTSTATE,110543,1.07,,,,,2016
5860WWRTHN1796S,7439921,0.47,,,,,2016
3511WRNRFR61REN,108952,1.01,,,,,2016
91352NPLCR11912,100425,1.16,R6,,,,2016
4986WRTNTG651TR,N420,0.91,,,,,2016
85235SRCNC64ASA,N450,1.06,,,,,2016
20705DRNNC10406,7664417,1.38,,,,,2016
29625PLSTC5100O,N230,1.05,,,,,2016
53154PPGND10800,N010,0.97,,,,,2016
29207SRMYSESSAY,7440508,0.91,,,,,2016
42431GRCRFUSHWY,7440473,1.06,,,,,2016
43701RMCDV1724L,N495,0.82,,,,,2016
70765THDWCHIGHW,50000,1.0,,,,,2016
70765THDWCHIGHW,N740,1.0,,,,,2016
03839BRXND253RO,N590,1.2,,,,,2016
33605CTGPT801MC,1330207,0.91,,,,,2016
75120CRGLLPOBOX,100425,0.92,,,,,2016
48723MCHGN1551E,110543,1.11,,,,,2016
79915PHLPS897HA,N420,0.96,,,,,2016
4839WDPTPL354BE,N420,1.0,,,,,2016
38305DLTFC3441R,7439921,1.07,,,,,2016
90023RCDNC3225E,131113,1.0,,,,,2016
46241RLLYT1500S,50000,0.79,,,,,2016
48326RCTCL1653A,N420,1.0,,,,,2016
4671WGRNPL1441S,107028,1.01,,,,,2016
91702LSLVN1704W,872504,1.0,,,,,2016
48150BRGWR32059,7440020,1.4,,,,,2016
75833CHMPN1182E,N230,1.85,,,,,2016
77522XXNCH5000B,74908,1.0,,,,,2016
41008DWCRNUSHIG,7647010,1.1,,,,,2016
27261MRSHF1001S,1330207,1.05,R5,,,,2016
5884WCLTHB12324,110543,1.0,,,,,2016
40216DPNTL4200C,N010,0.92,,,,,2016
29706PPGND1497L,7439921,1.0,,,,,2016
70052GRMRC114JE,N458,1.0,,,,,2016
04974RVNGL52STA,7439921,0.95,,,,,2016
55113SFLTR2430R,N100,1.04,,,,,2016
66111CNTRY2140S,N010,0.95,,,,,2016
48005RMDRB24586,N982,0.98,,,,,2016
48164MRCNS36506,N420,1.0,,,,,2016
65536MRNLC141TW,100425,1.1,,,,,2016
13602SRMYFHQ10T,55630,0.65,,,,,2016
4355WMDWST14314,N100,1.18,,,,,2016
35772MDCNTHIGHW,N511,0.96,,,,,2016
29448GNTCMPOBOX,7723140,0.78,,,,,2016
28456FDRLPRIEGE,N450,0.81,,,,,2016
52761HNCXXHWY61,50000,1.0,,,,,2016
90810SHLND20915,108101,0.65,,,,,2016
16509HYSTR5599N,100425,1.0,,,,,2016
67401GRTPL601ID,7440473,0.57,,,,,2016
00610CRBGNCARR4,7439921,0.9,,,,,2016
77205GDNVT2050F,91203,0.97,,,,,2016
45817MCNTS18717,7439965,0.99,,,,,2016
70765THDWCHIGHW,7440393,1.0,,,,,2016
24540DNRVRSTATE,7697372,0.12,,,,,2016
90040THMCC5501E,1330207,1.19,,,,,2016
94802CHVRN841ST,115071,1.28,,,,,2016
77487NLCCH7701U,96333,3.67,,,,,2016
42135MRTRH115OG,7439965,0.88,,,,,2016
14901KNNDY1021E,N090,1.15,,,,,2016
0496WCNBRF335HU,7439965,0.7,,,,,2016
21226WRGRC5500C,7697372,0.93,,,,,2016
40601NSHVL616IN,N230,0.46,,,,,2016
77041DMVST12050,7440484,0.47,,,,,2016
77536SHLLLHIGHW,N458,0.98,,,,,2016
55720PTLTCNORTH,N590,1.05,,,,,2016
77547CHVRN12523,N590,1.0,,,,,2016
3371WSTPTR6124T,N420,1.54,,,,,2016
93291VLTGM8711W,N511,0.92,,,,,2016
36426CNTNRHIGHW,67561,1.0,,,,,2016
74337GRNDR3MIEO,N040,0.62,,,,,2016
77536DRPRK5900H,1319773,1.03,,,,,2016
30601SBRDF898BA,79210,1.32,,,,,2016
44241RRPLS928JE,N010,1.12,,,,,2016
37716SNTMT221FR,7440020,0.96,,,,,2016
55613TCNTH8124W,7664393,0.41,,,,,2016
2936WBRWSX378HU,7439921,1.0,,,,,2016
37409CHTTM3801S,78922,0.7,,,,,2016
77541HFFMN1000C,110543,1.12,,,,,2016
53121NTRTR960PR,7440020,0.91,,,,,2016
60188BNNRS494EL,7439965,0.94,,,,,2016
47903SBRSZ5500S,N982,1.11,,,,,2016
08066JHNSN2001A,N420,0.81,,,,,2016
47905CTRPL3701S,7440508,0.46,,,,,2016
67042TXCRF1401S,92524,1.03,,,,,2016
36590DGSSCDEGUS,91203,1.2,,,,,2016
45373BFGDRWACOS,7440020,0.96,,,,,2016
81007NTRST646NS,7697372,1.0,,,,,2016
67042TXCRF1401S,91203,1.03,,,,,2016
70767NTRNT2180L,1330207,1.05,,,,,2016
78409TRFNR6600U,71432,2.0,,,,,2016
15927CLVRP141IN,N770,0.89,,,,,2016
42223SRMYF8MILE,N420,1.02,,,,,2016
77012HLLPT9701M,7439921,1.48,,,,,2016
78611SRCST200SU,7440473,0.61,,,,,2016
07032SWWST115JA,N020,1.0,,,,,2016
77507PTRLT13200,71363,1.0,,,,,2016
83854DHSPH16425,N590,1.21,,,,,2016
77541THDWCBUILD,1330207,1.0,,,,,2016
36426CNTNRHIGHW,7647010,1.0,,,,,2016
0802WCHMRS67CAN,110827,0.57,,,,,2016
78216GDNVT8803W,100414,0.92,,,,,2016
77541GLFCH302MI,7647010,0.99,,,,,2016
89047MNRLR200MI,N511,0.9,,,,,2016
84054JRDNP1117N,N590,0.83,,,,,2016
33616PRTTM5500C,71432,0.93,,,,,2016
38108QCHMC3324C,108316,0.95,,,,,2016
37716SNTMT221FR,7440508,0.96,,,,,2016
92704PWRCR2645S,7664939,1.09,,,,,2016
90201MTLSR6060S,N420,1.0,,,,,2016
49112MRCRY2528U,7439976,0.86,,,,,2016
77587HSTNP1315G,N495,0.7,,,,,2016
77047DLTDS14826,95636,54.62,,,,,2016
44319FRSTN381WE,110827,1.25,,,,,2016
15024CHSWCPITTS,N458,0.96,,,,,2016
14807CRWLY25HUR,N511,1.0,,,,,2016
6061WPRGRS355NS,7440508,0.95,,,,,2016
15225GLFLL5050G,110543,0.84,,,,,2016
42420HYDRL5801R,7440508,1.0,,,,,2016
43015PPGND760PI,80626,1.0,,,,,2016
58523NTLPV294CO,N725,1.07,,,,,2016
70663WSTLK900HA,74851,0.88,,,,,2016
77522XXNCH5000B,98828,1.16,,,,,2016
55041JPTRN520N8,7439965,0.91,,,,,2016
06037MHRTN225EP,N495,0.8,,,,,2016
30813JHNDR700HO,1330207,0.88,,,,,2016
74112NCHRP6707E,108883,0.8,,,,,2016
37914SRYBT2601S,100425,1.75,,,,,2016
26037WHLNGPENNM,7664939,1.0,,,,,2016
77640TXCRFTEXAC,191242,1.0,,,,,2016
89801JRRTT50MIL,1330207,0.98,,,,,2016
27573CGNTR331AL,N100,1.02,,,,,2016
04841FSHRN50GOR,N090,0.98,,,,,2016
14513CLCTR105NO,7440508,0.67,,,,,2016
85235SRCNC64ASA,N020,1.06,,,,,2016
37809VSTWL920PO,131113,0.99,,,,,2016
23523CLNNS400EI,1330207,0.94,,,,,2016
54474WYRHS200GR,N040,1.0,,,,,2016
71052CLCCR963PO,N150,1.12,,,,,2016
42071RYNMLECHES,N511,1.02,,,,,2016
56308LXNDR401CO,7440473,0.72,,,,,2016
63103SPNTD831SO,108101,1.1,,,,,2016
43902HVLLY56854,7439921,0.64,,,,,2016
80913FRTCRCOMMA,N511,1.38,,,,,2016
33069JRCNC311NW,N420,0.89,,,,,2016
0421WTMBRN2879H,N590,0.99,,,,,2016
76063STNDR94S6T,1330207,0.66,,,,,2016
14227TTSTN175ST,7439965,0.86,,,,,2016
49424MTLFL11694,7440508,1.37,,,,,2016
53208THFLK3001W,N495,0.92,,,,,2016
32132BRNSW42MEG,100425,0.72,,,,,2016
77571LPRTM11603,78922,1.3,,,,,2016
5574WDTRTR3895S,7439921,15.03,,,,,2016
98134RCPRD1652S,191242,0.99,,,,,2016
89408QBCRP2000E,N982,0.87,,,,,2016
41045KNTCKUS42P,91203,1.0,,,,,2016
77643WSTMNHWY73,96333,1.0,,,,,2016
69165GRLDGSHWY2,N100,0.94,,,,,2016
4100WCRTNT64HWY,N458,1.06,,,,,2016
53081BRDNN2522S,121448,1.45,,,,,2016
38108NXRLL1211N,115071,0.8,,,,,2016
26041KMMRPRTE2X,N090,1.35,,,,,2016
29445HRMNNPOBOX,67561,0.9,,,,,2016
48393TMSPH30760,7632000,0.96,,,,,2016
16003RMCDVROUTE,N770,1.28,,,,,2016
30722STNDR1010V,67561,1.03,,,,,2016
77541SCHNC702FM,108394,0.0,,,,,2016
4614WHNGRB165WE,7440020,7.46,,,,,2016
3740WSTLWR6RIVE,7440020,1.53,,,,,2016
76063STNDR94S6T,108883,0.96,,,,,2016
77643WSTMNHWY73,75218,1.0,,,,,2016
41045KNTCKUS42P,N511,1.0,,,,,2016
98134RCPRD1652S,100414,0.99,,,,,2016
93206SFTYK2500W,7723140,1.14,,,,,2016
77643WSTMNHWY73,101200480,1.0,,,,,2016
70070MNSNTRIVER,74873,0.92,,,,,2016
77643WSTMNHWY73,99650,1.0,,,,,2016
14240DNLPT10SHE,191242,0.92,,,,,2016
26574MRCNBRTE17,N040,1.28,,,,,2016
70070MNSNTRIVER,7723140,0.92,,,,,2016
44021BRTNR14330,137268,0.92,,,,,2016
4101WLSTMP15JAM,7440473,0.92,,,,,2016
99801KNNCT13401,N040,1.01,,,,,2016
15632BSTFL6015E,7440473,0.93,,,,,2016
39701SVRCR1INDU,N982,1.15,,,,,2016
38305MSDVT87GER,7440020,0.89,,,,,2016
28025CHMTX2725A,108316,1.05,,,,,2016
70765THDWCHIGHW,85449,1.0,,,,,2016
42141RMNCX20ABE,7440508,0.78,,,,,2016
7835WDWKNS5431H,N420,0.55,,,,,2016
75844VLCRFHWY28,7439921,1.21,,,,,2016
35772MDCNTHIGHW,67561,0.96,,,,,2016
28160RGTRL100WA,7440508,0.6,,,,,2016
45144DYTNP14869,N982,0.98,,,,,2016
80022CNCDN5801B,108883,0.94,,,,,2016
80022CNCDN5801B,1330207,0.94,,,,,2016
77012HLLPT9701M,1313275,1.48,,,,,2016
