TRIFID,CAS NUMBER,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
76574GMNNC1610E,7440508,1.0,,,,,2014
7872WTXVLN1221V,N420,1.11,,,,,2014
84624BRSHW10MIL,N458,1.16,,,,,2014
24501WSTVR2801F,7697372,0.99,,,,,2014
19426SMTHL1250S,75058,0.67,,,,,2014
58576GRTRV28753,N458,1.0,,,,,2014
41045HCKTTBOX32,N420,0.82,,,,,2014
79714LVRNCHIGHW,7440020,1.11,,,,,2014
81004GCCRG3372L,N020,1.04,,,,,2014
85540PHLPS4521U,110543,1.1,,,,,2014
7759WBLNCH2415T,7664939,1.04,,,,,2014
61244MCLGH14005,7440020,0.85,,,,,2014
99737PGMNX38MIL,N100,1.3,,,,,2014
77507QSTRC5761U,109864,0.94,,,,,2014
77507QSTRC5761U,108883,0.94,,,,,2014
23824SRMYM316RI,N420,1.01,,,,,2014
1541WBRWNS18PAU,7439965,1.12,,,,,2014
80403BLLPC4525I,71363,1.14,,,,,2014
70560XCLBR462SL,7439921,1.94,,,,,2014
71753THYLCROUTE,107062,1.5,,,,,2014
26155MBYCRSTATE,302012,1.02,,,,,2014
54455WDSQP1962Q,7439965,1.19,,,,,2014
23322SNVYN132NW,N511,1.06,,,,,2014
91744TRPCN14380,N230,1.2,,,,,2014
55720PTLTCNORTH,67561,1.05,,,,,2014
78935HCMBL288FM,7439921,0.92,,,,,2014
01022SRFRC250PA,91203,1.2,,,,,2014
78131LFRGCSOLMS,N420,1.06,,,,,2014
47670TYTMT4000T,95636,1.04,,,,,2014
47670TYTMT4000T,7440473,1.04,,,,,2014
52404DMCRN1350W,110543,0.95,,,,,2014
71052CLCCR963PO,7664939,0.94,,,,,2014
28107CRNNG14556,7782505,1.26,,,,,2014
79915PHLPS897HA,N420,0.97,,,,,2014
39654GRGPCSANDI,1319773,0.94,,,,,2014
23323CHSPK2701V,N450,0.9,,,,,2014
26180DPNTWDUPON,7647010,0.93,,,,,2014
64772MNVDPHIGHW,N040,0.98,,,,,2014
24089MRTNPRTE68,110543,1.21,,,,,2014
94802CHVRN576ST,7783064,0.98,,,,,2014
67277BNGML3801S,N495,1.09,,,,,2014
77536SFTYK2027B,75558,2.14,,,,,2014
77536SFTYK2027B,94597,2.62,,,,,2014
46231HRTGN7901W,7664417,1.53,,,,,2014
92868NTNLL743NE,N982,0.55,,,,,2014
49007JMSRV243EA,N420,1.0,,,,,2014
7759WBLNCH2415T,1313275,1.05,,,,,2014
30906NTLPP4206M,7439921,1.04,,,,,2014
27260THLLL1717E,100414,0.96,,,,,2014
93420NCLSN2555W,N590,0.98,,,,,2014
48218DTRTL25MAR,N458,1.02,,,,,2014
39059KHLMN101KU,1330207,1.02,,,,,2014
75792DRBRN12032,110543,2.03,,,,,2014
85307PRKRH7777N,7440020,1.01,,,,,2014
19446MRCNL305RI,7439921,0.91,,,,,2014
6123WPTRTR11PAT,75070,1.06,,,,,2014
62959STHRN11543,7647010,1.0,,,,,2014
03801RVNGL5PREB,191242,1.16,,,,,2014
29304HCHSTI85AT,92524,0.84,,,,,2014
29415LBRGH2151K,107211,0.84,,,,,2014
53566SPTCH24511,7697372,1.0,,,,,2014
97016JMSRVWAUNA,7647010,0.92,,,,,2014
36868MDCTDALABA,N450,1.02,,,,,2014
55016MCHMLHIGHW,7697372,1.05,,,,,2014
48054DTRTD4505K,191242,1.58,,,,,2014
60180TCHLLOLSON,7439965,0.98,,,,,2014
90749RCPRD1801E,191242,0.95,,,,,2014
27261CLSSC31BRE,N090,1.0,,,,,2014
91016PNNWL1713S,122394,1.0,,,,,2014
70075MRPHY2500E,110827,1.2,,,,,2014
70075MRPHY2500E,74908,1.2,,,,,2014
79721FNLNDIS20E,N495,0.7,,,,,2014
90245RLQDL131EE,7664417,1.04,,,,,2014
47401GNRLL301NO,N120,0.73,,,,,2014
85623VLCNM11AVR,107211,1.31,,,,,2014
30828WHLND1117T,7439965,1.36,,,,,2014
47670TYTMT4000T,108101,1.04,,,,,2014
53224MLWKF9343N,108883,0.92,,,,,2014
38563SVGZN120ZI,N078,2.6,,,,,2014
40216DPNTL4200C,67663,0.95,,,,,2014
11222MTRTR498KI,110543,1.42,,,,,2014
44087TTTMT8001B,7439921,0.92,,,,,2014
64051CTYFN21500,7647010,0.57,,,,,2014
48229GRTLKNO1QU,N982,0.86,,,,,2014
29161HNDFS1111H,107211,1.15,,,,,2014
38242PLMLYHENRY,108883,1.2,,,,,2014
16117CLGNCPOBOX,142596,0.91,,,,,2014
68620VRSNL26152,7664417,1.3,,,,,2014
71447CLCCR275RO,N420,0.85,,,,,2014
43207BCKYS2211P,N120,1.16,,,,,2014
28704SHVLL200CP,N590,1.15,,,,,2014
28273KWKST15040,7440508,0.96,,,,,2014
46394MCLCX2815I,110543,1.23,,,,,2014
70583CBTCRSTATE,75150,1.05,,,,,2014
1461WRDRCH12RID,107211,3.0,,,,,2014
3031WMNSTL761BE,7439965,0.87,,,,,2014
74361PRYRFHUNTS,N450,1.2,,,,,2014
68008CRGLL650IN,110543,1.12,,,,,2014
6019WNXTRF1441W,7440508,1.0,,,,,2014
95380RGRSF151SW,75569,1.07,R2,,,,2014
84087PHLLP393SO,98828,1.0,,,,,2014
25502GDYRTSTRT2,7664417,0.98,,,,,2014
72402BPCHM8500C,80159,1.18,,,,,2014
31901GLDNS60012,7439921,1.15,,,,,2014
35986RNSVL189RT,1330207,1.0,,,,,2014
10009CNSLD801E1,7664417,0.89,,,,,2014
77868FRGDC9533F,7440020,1.34,,,,,2014
44111PPGND3800W,107211,1.02,,,,,2014
67231RPRDC6601S,107131,1.34,,,,,2014
73036GMNLC101SW,95636,1.05,R3,R4,R4,,2014
53154MDMRC8570S,N230,1.06,,,,,2014
2937WSBWLD256MI,7440508,1.0,R6,,,,2014
92257SMRNCNAVYS,7439921,1.0,,,,,2014
39746KRRMCUSHWY,7647010,0.99,,,,,2014
39746KRRMCUSHWY,N770,0.99,,,,,2014
24506DVSPN3420C,1330207,1.24,,,,,2014
3045WGRTDN177GA,N120,1.5,R5,,,,2014
16123VKNC0100VE,117817,2.1,,,,,2014
72315NBCNCHWY18,7440508,0.7,,,,,2014
50598PRCSS515WE,N982,0.97,,,,,2014
44644CLFRN3255A,7440020,1.08,,,,,2014
71914MDMRC847BL,111422,0.76,,,,,2014
75120CRGLLPOBOX,107211,1.07,,,,,2014
75002KMTCN301RI,7647010,1.0,,,,,2014
43055RGNCT1780T,110543,1.24,,,,,2014
54728PRKRH1715P,7439921,0.99,,,,,2014
48446LBRND780WH,1330207,1.36,,,,,2014
3010WVMCSP8MART,7439965,1.29,,,,,2014
15017CYTMPMAYER,7440508,1.23,,,,,2014
27893FRSTNFIRES,191242,1.02,,,,,2014
77009STHWS1312H,N106,1.1,,,,,2014
64056SFTYK901AS,N590,1.16,,,,,2014
90061TSCLS13500,71432,0.93,,,,,2014
32533MNSNT3000O,123728,1.07,,,,,2014
6814WNTRSY9575N,7440020,1.19,,,,,2014
7861WFLNTH1165E,191242,0.99,,,,,2014
67301CSSNR1CESS,108883,1.1,,,,,2014
77015MRCHM1914H,108394,0.79,,,,,2014
35096HNDMF1800H,107211,1.09,,,,,2014
35096HNDMF1800H,71363,1.09,,,,,2014
13413SPCLMMIDDL,7439921,1.2,,,,,2014
4820WKNGFL5EAST,N511,0.55,,,,,2014
30340PRFLX2654W,N450,1.1,,,,,2014
77536SFTYK2027B,872504,1.04,,,,,2014
77651TXCCHHWY36,108883,1.49,,,,,2014
38965CLTNDHIGHW,7440473,1.2,,,,,2014
45404HHMNP814HI,N420,0.2,,,,,2014
06489NRTHS411NO,N450,1.2,,,,,2014
94572NCLSNOLDHI,106990,0.98,,,,,2014
27573LSNPC10475,50000,0.96,,,,,2014
7759WBLNCH2415T,127184,1.05,,,,,2014
5880WTHMSP131ST,67561,0.76,,,,,2014
94802CHVRN576ST,75150,1.15,,,,,2014
94802CHVRN576ST,74851,1.0,,,,,2014
62040HDTMN10NOR,7440508,1.0,,,,,2014
77013BLTXM491AT,7440020,1.0,,,,,2014
00628LLLLY65THI,91203,0.99,,,,,2014
49120NLSCH225FO,N090,1.21,,,,,2014
2345WTTNVR16CEA,N511,1.21,,,,,2014
22202GDNVTRONAL,71432,0.96,,,,,2014
45015FTRFN40STA,N106,0.63,,,,,2014
85007WSTRN450SO,7439921,1.0,,,,,2014
55374GRCNC20500,7440473,1.02,,,,,2014
44811MGNSM301SA,N450,0.95,,,,,2014
3740WLCKJN6RIVE,7440473,1.07,,,,,2014
2845WSLRLB333NE,108883,1.55,,,,,2014
31015MSNTC924HI,50000,0.95,,,,,2014
90063PRCSN3301M,N511,1.03,,,,,2014
39367DMNDS800OD,709988,1.0,,,,,2014
28054WLSHC207TE,79061,1.0,,,,,2014
94510XXNCS3400E,110543,0.92,,,,,2014
70634BSSTHUSHIG,7664417,1.03,,,,,2014
70634BSSTHUSHIG,64186,0.7,,,,,2014
78012SNMGL6200F,N458,0.79,,,,,2014
29048CHSPKHWY45,N420,1.05,,,,,2014
48204PRKCH8074M,N040,1.0,,,,,2014
2960WDVRSF39ECH,95636,1.2,,,,,2014
45246HRBRT4600D,107211,1.1,,,,,2014
36590DLBSC3051H,N458,0.92,,,,,2014
30577PTTRSHWY12,7440508,0.72,,,,,2014
14086NTDMT561PA,N511,1.37,,,,,2014
77536RHMND6600L,50000,0.76,,,,,2014
77536RHMND6600L,123319,0.77,,,,,2014
62896CRWNL11884,100425,0.94,,,,,2014
95818CHVRN2420F,95636,1.02,,,,,2014
84029SFTYK11600,7782492,8.05,,,,,2014
01810CMBRD5FRNT,75092,1.16,,,,,2014
77643WSTMNHWY73,88062,1.1,,,,,2014
68025CTYFF2701E,7647010,0.95,,,,,2014
89101NDRSN801SE,7697372,1.05,,,,,2014
53085LDRCH6100H,123911,1.1,,,,,2014
15051MRCNRSTATE,108883,0.93,,,,,2014
90509MBLLC3700W,91203,0.96,,,,,2014
4819WPRMCN26SIB,N420,0.87,,,,,2014
37357BRDGSHWY55,N420,1.09,,,,,2014
41129NCLLYOLDUS,7440484,1.1,,,,,2014
53913SNCFD801SA,N982,0.87,,,,,2014
76504RTCBL1302I,N090,0.52,,,,,2014
77029WNSCR8360M,191242,0.58,,,,,2014
45215RDGWY410GL,N511,0.94,,,,,2014
60064MCCHM2100C,75650,1.02,,,,,2014
60064MCCHM2100C,127184,1.04,,,,,2014
60064MCCHM2100C,79016,1.03,,,,,2014
04106GLFLL175FR,N590,1.17,,,,,2014
12801MSGLD21ROG,N511,1.04,,,,,2014
84087CRWNS1710W,N590,1.13,,,,,2014
46231MCRNT1550R,N982,1.2,,,,,2014
7861WFLNTH1165E,110827,1.18,,,,,2014
76705KCHPT2017K,N420,1.0,,,,,2014
85344WSTTS2523M,7647010,1.28,,,,,2014
70734RCDNCHIGHW,7664417,1.18,,,,,2014
70734RCDNCHIGHW,7664939,0.9,,,,,2014
85301GLBRT5310W,7697372,1.0,,,,,2014
02322MSNLN85BOD,7440473,1.04,,,,,2014
3885WTYTBS1TBWA,584849,2.94,,,,,2014
9451WWRMDW652IN,95636,1.17,,,,,2014
01843CRWNC155SH,7439921,0.98,,,,,2014
60618SWTCH5555N,7440508,0.95,,,,,2014
71109TLSPR3333M,7783064,0.94,,,,,2014
30130HVRGR2200P,7440508,1.0,,,,,2014
9135WCTVMG93561,7440020,1.0,,,,,2014
54914MLLRL1635W,95636,0.27,,,,,2014
53051RNDLLN82W1,N230,0.99,,,,,2014
5704WMRNNR27283,67561,1.0,,,,,2014
36553HNTSM555HU,85449,1.74,,,,,2014
10918CHSTR15OAK,N010,0.93,,,,,2014
06037TRSTR101MA,7440473,0.98,,,,,2014
06037TRSTR101MA,7440508,1.15,,,,,2014
06037TRSTR101MA,7439921,1.15,,,,,2014
76230STCSWNECHW,N590,1.01,,,,,2014
87121LSTML6625B,N982,1.1,,,,,2014
13417DWHBB100MA,N420,0.94,,,,,2014
48551GMCTRG3100,95636,0.95,,,,,2014
46725STLDY2601C,N982,1.13,,,,,2014
43228RSYNX1979A,110543,0.91,,,,,2014
71836SHGRVPOBOX,107211,1.09,,,,,2014
7785WKGRVS13MIL,N458,0.79,,,,,2014
92392STHWSBLACK,7439976,1.14,,,,,2014
60098RNTZN14600,7440473,1.03,,,,,2014
2814WKZNBL485CE,108316,0.4,,,,,2014
92806BSFST1440N,50000,1.19,,,,,2014
42135FRNKL322BW,7440508,1.15,,,,,2014
76501DLTCN3402C,N495,0.89,,,,,2014
16374SCRBGRR1LI,N458,0.99,,,,,2014
16374SCRBGRR1LI,N982,0.99,,,,,2014
37208NSHVL1136S,N511,0.75,,,,,2014
26261GRGPC108EM,7439921,1.19,,,,,2014
23860LLDSGPOBOX,N982,0.27,,,,,2014
28001CLLNS313BE,N096,1.05,,,,,2014
12047NRLTC628SO,71751412,1.01,,,,,2014
53221HWRDP725WH,10028156,1.1,,,,,2014
64085PCFCP8905W,111422,0.96,,,,,2014
6871WNDKTH8759H,100414,2.38,,,,,2014
21213CLNDN4309E,7440473,1.06,,,,,2014
44663LRNMN2228R,N511,1.08,,,,,2014
5807WTRLKN2133R,7440473,1.14,,,,,2014
76705KCHPT2017K,110543,1.07,,,,,2014
5720WWTRTW13123,N420,1.06,,,,,2014
74651SNRGNHWY15,7647010,1.0,,,,,2014
86402NRTHS3000H,N420,1.0,R2,R2,R5,R5,2014
40324TYTMT1001C,7697372,0.92,,,,,2014
7861WFLNTH1165E,108883,1.18,,,,,2014
28052FRSTN322SD,100425,0.98,,,,,2014
24505GRFFNADAMS,N120,1.05,,,,,2014
35004VLCNN3DISP,7439921,0.96,,,,,2014
84074TLRMYSDSTE,55630,1.1,,,,,2014
54221JNCTN2267H,98828,0.99,,,,,2014
72740LBRGL403SW,7439921,1.05,,,,,2014
77571DPNTL12501,N511,0.46,,,,,2014
15767FMCMCSOUTH,7440508,1.12,,,,,2014
60005DSPLN1605A,100414,1.14,,,,,2014
75243RYTHN13510,7439921,1.0,R5,,,,2014
82637PCFCR1591T,N458,0.97,,,,,2014
82637PCFCR1591T,N495,0.97,,,,,2014
65536CLWNDINTER,7440508,1.01,,,,,2014
45177CNCNN894PR,N982,1.34,,,,,2014
5135WPLRSN94THS,7439965,5.77,,,,,2014
74107NRRSS4801W,7440473,0.98,,,,,2014
28021KYSTN100CO,7440508,0.87,,,,,2014
40509SFTYK550BL,107211,0.28,,,,,2014
24153GRHMW1242C,7440508,1.15,,,,,2014
14086NTDMT561PA,N458,0.54,,,,,2014
24089MRTNPRTE68,872504,1.03,,,,,2014
01027THCTB24ONE,110543,1.61,,,,,2014
6050WFHPBR2188A,7440473,0.0,,,,,2014
04974DLTCHKIDDE,7664417,1.25,,,,,2014
71635GRGPCPAPER,7782505,0.88,,,,,2014
77643WSTMNHWY73,95636,1.1,,,,,2014
79187BPNCXFARMR,7697372,0.85,,,,,2014
63401CNTNNHIGHW,N590,0.36,,,,,2014
84029SFTYK11600,N770,0.53,,,,,2014
21226BRNDN1000B,7664417,0.95,,,,,2014
7703WPPLTN13639,N120,2.21,,,,,2014
29044STHCR142WA,N420,1.29,,,,,2014
71280NGSCHLAHWY,71363,1.36,,,,,2014
74344PRDPL2900E,N090,1.5,,,,,2014
29442NTRNTKAMIN,N770,1.02,,,,,2014
48111WYNDS49350,191242,0.25,,,,,2014
92509DRCTP5361V,91203,0.99,,,,,2014
60517CHMPN1840I,107211,1.8,,,,,2014
65301SRRBL1400W,7440508,1.1,,,,,2014
27217NTNLS226GL,191242,1.06,,,,,2014
57201MWRLD292KE,N420,0.97,,,,,2014
7610WSPMFL761WY,7440020,3.62,R3,,,,2014
84065SRMYC178SR,7439921,1.4,,,,,2014
31533NTRMT1500P,N420,4.39,,,,,2014
30125KMTTC601CA,108883,1.15,,,,,2014
73077THCHR1959F,107211,1.01,,,,,2014
39577DSTTR941SM,N420,0.93,,,,,2014
35987NDSTR475DI,7439921,1.13,,,,,2014
16101LLWDD700MO,N420,1.04,,,,,2014
16101LLWDD700MO,N450,1.04,,,,,2014
23450STHLN536VI,108883,1.08,,,,,2014
18052LFRGC5160M,7664417,1.27,,,,,2014
61244TLSNR3110M,N120,1.23,,,,,2014
6704WBRTNS261PI,100414,0.93,,,,,2014
22110SFTYK11520,191242,7.26,,,,,2014
94553RPRDS110WA,115071,0.96,,,,,2014
46360BLDNG505NR,N590,0.8,,,,,2014
51502BRTNS21359,107211,1.23,,,,,2014
29706SQCHMONESE,79061,0.73,,,,,2014
17604LMXML1480M,7440508,1.02,,,,,2014
17604LMXML1480M,7647010,1.02,,,,,2014
54481WTRRN2691W,7664417,1.02,,,,,2014
71822NKSPPHIGHW,N420,1.04,,,,,2014
71822NKSPPHIGHW,N450,1.04,,,,,2014
77704MBLCHGULFS,110543,0.94,,,,,2014
06111RCRFT179LU,7439921,1.2,,,,,2014
47885PSWBS450BO,7664939,0.94,,,,,2014
75607TXSSTOFFHI,115071,0.92,R3,,,,2014
96707CHVRN91480,67561,1.18,,,,,2014
39581HLTRM5110W,1330207,3.22,,,,,2014
22601SLLVN1944V,N982,1.1,,,,,2014
39520CLGNC13121,191242,1.0,,,,,2014
39520CLGNC13121,7782505,1.0,,,,,2014
4944WLLYRS2281P,7440508,3.18,,,,,2014
14150CRHNT3500R,N458,1.12,,,,,2014
90810CRSNT2365E,100425,0.97,,,,,2014
77049VMSXX1631M,7439921,1.09,,,,,2014
30161MTLCN110MC,50000,0.98,,,,,2014
55746LMRDT1414E,7440508,1.56,R4,,,,2014
90744GSRFN1431W,N590,0.99,,,,,2014
45662SCNDS11THC,N450,1.04,,,,,2014
48667THDWCMICHI,67561,1.16,,,,,2014
44601MRCNS1001E,108952,1.46,,,,,2014
36521NBRCK715AR,7440473,1.2,,,,,2014
70764LLMNXHWY40,7647010,0.99,,,,,2014
34654PLLLN7070M,7440473,1.04,,,,,2014
48211SLCTY1923F,N090,1.03,,,,,2014
89820BTTLMCOPPE,7664417,1.17,,,,,2014
07114CHMFL92896,50000,0.79,,,,,2014
4671WGRNPL1441S,7664417,1.02,,,,,2014
65712PSTRN601WH,7439921,1.05,,,,,2014
96912TNGSSPARCE,91203,0.87,,,,,2014
6871WNDKTH8759H,50000,2.38,,,,,2014
2839WTRKYM564TU,N100,1.0,,,,,2014
54107KRGRN204WS,7439921,1.08,,,,,2014
42420PBSCH1405H,7782505,1.14,,,,,2014
44060STRSC6515H,79210,1.29,,,,,2014
66106HRCRS5200S,75218,1.13,,,,,2014
45636RSTCHRT52A,7647010,0.42,,,,,2014
46368NMLPRUSHWY,95636,1.05,,,,,2014
46368NMLPRUSHWY,100414,1.05,,,,,2014
5880WKNFRV56541,N511,0.8,,,,,2014
90058PKYMT2448E,N420,1.1,,,,,2014
30517MYFLD1160B,7697372,1.0,,,,,2014
94086SRRPR1108W,7697372,1.1,,,,,2014
37174STRNC100SA,7440508,0.95,,,,,2014
19335BRNDY300CR,7439965,1.07,,,,,2014
2821WMTVNT6851F,N590,1.12,,,,,2014
89015MNRLF430EA,7439921,0.9,,,,,2014
17604LMXML1480M,7439921,1.02,,,,,2014
37174STRNC100SA,71363,1.08,,,,,2014
29622WNSCRHIGHW,N420,1.02,,,,,2014
72076RSTCH1901R,108316,0.97,,,,,2014
78359CCDNTHWY36,111444,0.92,,,,,2014
31806THRML610AI,N010,1.1,,,,,2014
36426CNTNRHIGHW,N982,1.01,,,,,2014
3683WSHRMN214TW,N420,0.89,,,,,2014
20607BRTTS17601,7439921,1.0,,,,,2014
02056CMGRC364MA,108883,1.32,,,,,2014
72150STRLNOKLAH,7439921,0.99,,,,,2014
7706WNVMNF818BR,108101,9.27,,,,,2014
70391DWCHMLOUIS,71363,1.0,,,,,2014
18840MLLSP100LA,100414,12.8,,,,,2014
71836SHGRVPOBOX,N495,1.09,,,,,2014
46135LNSTRPUTNA,96333,0.99,,,,,2014
32254CTRPL5801H,7439965,1.16,,,,,2014
45750VRDYBCOUNT,N420,0.99,,,,,2014
27834SMGRN1125S,N420,0.95,,,,,2014
07036CNCPHFTFSW,100414,2.58,,,,,2014
07036CNCPHFTFSW,1330207,2.58,,,,,2014
01453SPCTR50FRA,N982,0.95,,,,,2014
30906SBTTR1895T,7439921,1.11,,,,,2014
01570SHLDPPETER,127184,12.7,,,,,2014
67401GRTPL244NO,7440020,1.2,,,,,2014
02351NWNGL10RAI,N420,0.31,,,,,2014
76504CNTRF3320P,N450,1.09,R6,R6,,,2014
95815CLTRD1630K,100425,1.0,,,,,2014
77507NSSNC12330,7647010,1.2,,,,,2014
84404LKYWS551SD,7440508,0.99,,,,,2014
75902LFKNCUSHWY,1330207,0.98,,,,,2014
44310GNRLM1195H,7440508,0.08,,,,,2014
49221HYDRT1400E,7782505,1.12,,,,,2014
76202CMBRC220ED,7664393,1.12,,,,,2014
64683MDNMN822IN,7439965,1.32,,,,,2014
60565BTTRY31W23,N420,1.21,R4,R6,,,2014
91746MCLNC420SO,N010,1.34,,,,,2014
28402GCMPNCASTL,7440473,1.05,,,,,2014
21222TNMCC2300E,100414,0.93,,,,,2014
19555BRSHWSHOEM,7440417,1.0,,,,,2014
34601FLRDC10311,N458,1.06,,,,,2014
73772HLLYT500EA,108883,1.39,,,,,2014
58108STGRT34011,7440473,0.87,,,,,2014
56308DGLSM16023,7697372,1.0,,,,,2014
48211DYNCL6520G,N982,0.85,,,,,2014
19947MFGJSEIGHT,100425,1.0,,,,,2014
89003SCLGYHWY95,7440473,0.78,,,,,2014
93243NTNLCSTATE,N458,1.1,,,,,2014
23236SPRRD451SO,7440020,1.0,,,,,2014
07054MTMCR700PA,7697372,1.33,,,,,2014
53151CHMCN2400S,1330207,12.3,,,,,2014
6293WTHMRC985HI,7439921,0.42,,,,,2014
3741WVLKSW81VLK,1330207,0.89,,,,,2014
78359CCDNTHWY36,67721,0.92,,,,,2014
80640SNCLR8581E,71432,0.94,,,,,2014
61080THTPD13910,7439921,1.04,,,,,2014
1553WCMBRP26CAL,N458,1.93,,,,,2014
45103MRCLM4288A,7439965,1.07,,,,,2014
42452RDGRN9000H,7782505,1.19,,,,,2014
45640PMLLC1664B,7440224,0.91,,,,,2014
46750LLDTM1850R,7439965,1.3,,,,,2014
16502NTDRN1429W,91203,1.0,,,,,2014
28120HCHSTPOBOX,75218,0.89,,,,,2014
70391DWCHMLOUIS,N090,1.0,,,,,2014
28278NXNTR182WI,N040,1.18,,,,,2014
39441SSMLL334AV,7440508,1.37,,,,,2014
46135LNSTRPUTNA,75058,0.99,,,,,2014
47620NDNFR1200R,7664393,0.96,,,,,2014
78735MTRLN6501W,872504,1.26,,,,,2014
47955SLNDN23W11,67561,1.22,,,,,2014
97402LDMCF90049,N150,0.93,,,,,2014
15024CHSWCPITTS,N150,1.01,,,,,2014
32206WNSCR1035T,N590,1.1,,,,,2014
78140LLPTRHWY87,106423,1.0,,,,,2014
2411WRTMRT11RTI,7440508,2.68,,,,,2014
55721BSWLL1200N,7664393,1.06,,,,,2014
71107GSRFN620AE,191242,1.0,,,,,2014
38652MSTRBHIGHW,68122,1.0,,,,,2014
29905SMCMRBLVDD,7440508,0.73,,,,,2014
53092THRMS10605,108883,1.02,,,,,2014
37821GRTLKROUTE,100414,1.4,R6,,,,2014
50317NDRSN2229H,7664417,1.0,,,,,2014
45840BLLPC12340,71363,0.96,,,,,2014
64060VRTXP825NO,N120,1.0,,,,,2014
62223CNTRY1300N,7439965,1.23,,,,,2014
47371TLDYNELAFA,7440473,0.6,,,,,2014
74066JGSTL2429I,7440473,1.1,,,,,2014
07005DRNNC94FAN,67561,1.0,,,,,2014
46515LJHNS2100S,7439965,0.93,,,,,2014
38751GRSHM412PE,71432,1.01,,,,,2014
38751GRSHM412PE,100414,1.01,,,,,2014
38478MRCNM2360I,N090,0.99,,,,,2014
78409CHMPL7350I,115071,1.0,,,,,2014
92113CHVRN2351E,N590,0.89,,,,,2014
92113CHVRN2351E,1330207,0.89,,,,,2014
55422HNYWL1985D,7439921,0.91,,,,,2014
68701NCRSTRURAL,N495,0.87,,,,,2014
82070MNTNC5SAND,N420,0.96,,,,,2014
94553TSCCRAVONR,1313275,0.94,,,,,2014
63869NRNDLSTJUD,N590,0.95,,,,,2014
89446HYCRF52MIL,7664417,1.19,,,,,2014
44483BLLNF2100G,N230,0.85,,,,,2014
90680LLMTL8401S,7697372,0.98,,,,,2014
77651TXCCHHWY36,67561,0.83,,,,,2014
77536SFTYK2027B,80159,1.8,,,,,2014
95301GLLCH10561,7697372,1.07,,,,,2014
4311WTSTRM638CA,110827,0.94,,,,,2014
50436CDLLC35NER,1330207,1.11,,,,,2014
94565GNRLCNICHO,7664417,0.08,R1,,,,2014
3740WSTCNC414JE,7440473,1.0,,,,,2014
94572NCLSNOLDHI,67561,0.98,,,,,2014
94802CHVRN576ST,106934,1.0,,,,,2014
27260THLLL1717E,N450,0.96,,,,,2014
43420STRLN1410M,1330207,2.27,,,,,2014
99216CMNCLEAST1,N982,1.08,,,,,2014
46135LNSTRPUTNA,100425,0.99,,,,,2014
85606RZNLCHWY19,N770,1.09,,,,,2014
62707CTYWT3100S,7664393,1.08,,,,,2014
94553SHLLL3485P,N982,0.49,,,,,2014
08069CRNYS500SH,N458,0.93,,,,,2014
3882WTYTMT12MAG,100414,1.2,,,,,2014
76131STRSR9000B,N420,1.0,,,,,2014
39212PRCTM1095M,91203,0.99,,,,,2014
50317NDRSN2229H,79210,1.0,,,,,2014
33316KRNKS1010S,N590,1.02,,,,,2014
65712MDMRC800WT,7697372,1.05,,,,,2014
0171WSYNQR155SW,7439921,0.95,,,,,2014
96707RYNLD91320,7439921,0.96,,,,,2014
07057FRMLN52MAI,N511,0.15,,,,,2014
71071CNTNN26755,100425,0.93,,,,,2014
90502RRDNN19681,N230,0.84,,,,,2014
56001RCHRD3RDHA,N150,1.01,,,,,2014
04106NTNLS333WE,7697372,0.94,,,,,2014
14750CLSSC251ST,7440508,1.02,,,,,2014
48060STVNS2015D,7440508,0.58,,,,,2014
67648GRTPL240SO,7440020,1.26,,,,,2014
6103WTRSTR611WL,7440473,1.3,,,,,2014
07074CRSTF100CA,26471625,0.98,,,,,2014
45833CNTRL234SJ,110543,1.05,,,,,2014
7752WBYTWN71NRT,7439921,1.66,R6,,,,2014
44062MDDLF15815,N511,1.01,,,,,2014
27407CFLNC2750P,7439976,1.1,,,,,2014
77805LNCXX615CA,95636,1.05,R3,R6,,,2014
67213RCPTL1702S,N511,1.1,,,,,2014
7577WTXMNL546CU,N420,1.07,,,,,2014
28144NTNLL1709J,7782505,0.9,,,,,2014
3304WSDDNSHIGHW,91203,1.37,,,,,2014
46526BNTLR910SE,7440473,0.96,,,,,2014
40216SPRRS4211B,67561,1.37,,,,,2014
20640SDDND101ST,N590,1.0,,,,,2014
71730NVRNM309AM,1332214,1.0,,,,,2014
03833SGRMS18IND,7440508,0.7,,,,,2014
29115KNTCX1063R,N420,0.91,,,,,2014
97402JHBXT85NBA,7664417,0.94,,,,,2014
24539JMHBRRT3HW,75070,1.02,,,,,2014
78045MDWST121GE,107211,0.77,,,,,2014
01887SRFCC100EA,872504,0.97,R6,R6,,,2014
01887SRFCC100EA,1330207,0.97,R6,R6,,,2014
78112VPRCN7124R,N420,1.0,,,,,2014
61951HYDRG1411H,7439921,1.28,,,,,2014
4411WFLWPL17STC,149304,1.25,R5,,,,2014
4411WFLWPL17STC,137268,1.25,R5,,,,2014
2813WCNSTR1221N,7440473,0.87,,,,,2014
33805CDMCN3030E,7440508,0.37,,,,,2014
45840CPRTRLIMAW,N982,1.81,,,,,2014
92665MRCLL230BR,N511,1.0,,,,,2014
6888WPNRTR7874S,107028,0.94,,,,,2014
