TRIFID,CAS NUMBER,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
44706THTMK1835D,7439965,1.07,,,,,2012
91350HSNCX23119,7782505,0.99,,,,,2012
61537BFGDRRR1BO,108883,0.97,,,,,2012
12188GNRLL260HU,N420,0.61,,,,,2012
9060WMLLRC253PA,7439921,1.02,,,,,2012
77588SLVNT4704S,98828,1.0,,,,,2012
77588SLVNT4704S,79016,1.0,,,,,2012
54904NWRKP298SA,7439921,1.02,,,,,2012
43920VNRLL1250S,N590,1.46,,,,,2012
11696MBLLN464DO,98828,1.0,,,,,2012
2835WSWLMB85SUT,7439921,0.85,,,,,2012
38821TRTMPHIGHW,N495,0.5,,,,,2012
60901DYTNS2150B,7440020,0.78,,,,,2012
11733NRTHV19TER,100414,1.61,,,,,2012
93206SFTYK2500W,107211,1.35,,,,,2012
78410KCHRFSUNTI,74908,1.12,,,,,2012
13148GLDSP240FA,7440473,1.28,,,,,2012
76031TCHNC3327P,110543,0.57,,,,,2012
78071DMNDS301LE,75150,0.94,,,,,2012
65708WLLSL808CO,95636,0.59,,,,,2012
15650TLDYNROUTE,N450,0.87,,,,,2012
94509WSTRN2200W,71363,0.96,,,,,2012
51101GRGNL11512,N150,0.74,,,,,2012
62201TRDWS7MOBI,71363,1.0,,,,,2012
62201TRDWS7MOBI,85449,2.8,,,,,2012
62201TRDWS7MOBI,7664939,0.98,,,,,2012
60013GNRLP201JA,N040,1.16,,,,,2012
43607BTBPR2900H,N230,1.01,,,,,2012
46312LTVST3001D,N040,1.06,,,,,2012
46312NLNDS3210W,N590,0.81,,,,,2012
93206SFTYK2500W,N090,0.71,,,,,2012
93206SFTYK2500W,N982,1.27,,,,,2012
36426CNTNRHIGHW,7782505,1.06,,,,,2012
36426CNTNRHIGHW,N450,1.07,,,,,2012
63055LBDPWNO10L,N420,0.78,,,,,2012
67504CSSNFEAST4,7439921,0.95,,,,,2012
46394MCLCX2815I,110827,1.01,,,,,2012
46394MCLCX2815I,115071,1.01,,,,,2012
41018MYRTL1462D,7440020,1.1,,,,,2012
31601LNGDL1202M,N420,1.17,,,,,2012
4202WWCKRC412NR,924425,1.25,,,,,2012
81007NTRST646NS,107211,1.01,,,,,2012
43616CLTNC1400O,77781,1.18,,,,,2012
01960TRBNC8FIFT,7697372,0.91,,,,,2012
62040GRNTC20THS,7647010,0.93,,,,,2012
25213JHNMS1530W,N090,0.85,,,,,2012
41230BGSNDUS236,7664393,0.42,,,,,2012
43913CRDNL306CO,N096,0.91,,,,,2012
37874NGKMT917ST,7440417,1.02,,,,,2012
76384KLNNP12567,N458,0.91,,,,,2012
70669GRGGL1600V,107211,1.3,,,,,2012
30340MCLDR4064W,95636,0.89,,,,,2012
37304PRCBR55IND,7439921,0.47,,,,,2012
53186BBLCT400SP,7440508,1.0,,,,,2012
2248WKNGGR1325J,7439921,1.0,,,,,2012
27320BTRSL226WA,N982,1.33,,,,,2012
06480TRRMC171BR,191242,0.77,,,,,2012
2802WCNCRD47MCG,7439921,1.47,,,,,2012
35756DRCTP26655,108101,1.1,,,,,2012
72503RKNSSSTATE,N150,1.0,,,,,2012
35476HRDWR8915E,7440473,1.27,,,,,2012
60191GMDCS789NC,7439921,0.96,,,,,2012
29532JMSRV126AV,7664417,1.06,,,,,2012
64701GRNTHPOBOX,4080313,1.08,,,,,2012
59808CNCMS3330R,N590,0.99,,,,,2012
71052CLCCR963PO,N100,0.99,,,,,2012
71052CLCCR963PO,N495,0.99,,,,,2012
39180NTRNTPOBOX,7647010,1.08,,,,,2012
60020PRCSN105PR,N090,1.2,,,,,2012
5321WBHPLL6682W,7440508,8.15,,,,,2012
60185SSVKT475IN,N420,1.0,,,,,2012
85938SPRNG12MIL,7439921,0.89,,,,,2012
2944WMRCNG27PEN,N458,1.07,,,,,2012
68522LNCLN600WE,7697372,1.05,,,,,2012
44105FRRCR4150E,N040,1.0,,,,,2012
31015HLNCHFENNR,13194484,1.63,,,,,2012
90224WNSCR1501N,191242,0.85,,,,,2012
15025SSCLR400ST,7439921,0.98,,,,,2012
0602WCTRNT1NICH,71432,1.0,,,,,2012
70805XXNBT4050S,N458,1.1,,,,,2012
03801RVNGL5PREB,100414,0.85,,,,,2012
61953QNTMCROUTE,108883,1.22,,,,,2012
48211CDLLC2500E,N420,0.99,,,,,2012
49631VRTPR601WS,108883,2.39,,,,,2012
98021RMCND2191A,7440473,0.88,,,,,2012
35563MXXXXHIGHW,N230,1.13,,,,,2012
52406PNFRD1001F,110827,0.92,,,,,2012
6208WMDWST735ST,67561,0.92,,,,,2012
29045HRDWC2114L,7783064,1.84,,,,,2012
30130GRGPRROUTE,7664417,1.03,,,,,2012
54479LNDLK306PA,N511,0.91,,,,,2012
75691MRTNL8850F,118741,0.86,,,,,2012
7656WSNDWG378CH,N458,1.07,,,,,2012
48732DKRNJNWEAD,7664939,0.85,,,,,2012
43920VNRLL1250S,98873,1.37,,,,,2012
43920VNRLL1250S,98828,1.55,,,,,2012
3160WCJBND71GIL,872504,2.03,,,,,2012
7730WCNLNS14292,67561,1.2,,,,,2012
39345SCCRPHIGHW,91203,0.93,,,,,2012
43607BTCCR1001B,107211,0.9,,,,,2012
38821TRTMPHIGHW,7697372,1.0,,,,,2012
44022STCKQ16490,7440473,1.0,,,,,2012
75119NNSXT4200K,N450,1.1,,,,,2012
53531MPWSC54GOL,7440508,1.08,,,,,2012
9280WMFNHM21EAS,7439965,0.91,,,,,2012
43125GRFFN3900B,7439921,0.96,,,,,2012
43125GRFFN3900B,7439965,0.96,,,,,2012
37172WCRNG1100I,78922,0.44,,,,,2012
77701BMNTREASTE,50000,1.0,,,,,2012
9462WCHMCL79166,7697372,1.12,,,,,2012
44805FMYRS1101M,7440508,1.02,,,,,2012
90061TSCLS13500,110827,0.99,,,,,2012
15650TLDYNROUTE,N420,0.87,,,,,2012
33873VNDLH2394V,1330207,0.04,,,,,2012
51101GRGNL2761P,7664393,1.02,,,,,2012
72301CSTLN1200S,N230,0.64,,,,,2012
1306WSNCFL376WE,1330207,1.3,,,,,2012
29349MLLKN1440C,121448,1.81,,,,,2012
71923RYNLD500ER,191242,1.18,,,,,2012
15690SSVND130LI,N420,1.05,,,,,2012
63701BKYWN975NA,7664417,1.03,,,,,2012
15074THVLS372CL,95636,0.92,,,,,2012
75846NCRSTHWY79,N450,0.94,,,,,2012
26037KPPRSKOPPE,71432,0.71,,,,,2012
9842WPBCRF1718T,7439976,0.89,,,,,2012
94545SKCTC2520B,872504,0.85,,,,,2012
58530MLTNR34012,7647010,1.01,,,,,2012
48732DKRNJNWEAD,7664417,0.85,,,,,2012
6132WMRQSN11953,71432,1.05,,,,,2012
78223HWLLH7811S,108883,1.16,,,,,2012
43920VNRLL1250S,77781,1.57,,,,,2012
00701CYNMDPRROA,191242,1.07,,,,,2012
72084NTRNT1400M,67561,1.1,,,,,2012
02702PLRDC238SO,75650,0.8,,,,,2012
39181RGNRFPOBOX,N590,0.91,,,,,2012
60639CHRLS2645N,7440020,0.89,,,,,2012
28711KNKLN1281O,7440508,1.0,,,,,2012
70037CHVRNHIGHW,91203,1.0,,,,,2012
7656WSNDWG378CH,N495,1.11,,,,,2012
33901PLLRP4245E,7439921,1.01,,,,,2012
47025TNNRSAEPDR,7664393,0.72,,,,,2012
45215MRTNT2000W,7782505,1.0,,,,,2012
53094SPNCSPOBOX,7440484,0.97,,,,,2012
30504WHTHD2600A,7440666,1.07,,,,,2012
53147RLSPR197GE,7439921,1.23,,,,,2012
33714VKNGY61014,100425,0.94,,,,,2012
3140WHNTRR16MAC,7439921,1.27,,,,,2012
31314SRMYF1550C,N150,1.11,,,,,2012
52553WCKRB1WACK,108883,1.02,,,,,2012
77474STWRT5000I,N450,0.25,,,,,2012
60134BRTCH500FL,7439965,0.93,,,,,2012
84720CRRCP888N5,7439921,0.96,,,,,2012
18240PNTHRRTE54,7664939,0.96,,,,,2012
45144DYTNP745US,N458,0.84,,,,,2012
60402MCLC04811S,100414,0.91,,,,,2012
19382SRTMRBOLMA,108883,1.11,,,,,2012
32748WLVRNPOBX3,108101,1.3,,,,,2012
35490MRCDS1MERC,100414,1.19,,,,,2012
00701DPNTLHIGHW,N740,0.43,,,,,2012
91406CPRLG7945R,N120,1.0,,,,,2012
92126NMPSX9395C,67561,1.3,,,,,2012
49036SMCLD180AS,7439921,0.97,,,,,2012
98909DWTYR2720W,7440020,1.07,,,,,2012
81212TLCRP550HW,7647010,0.87,,,,,2012
42642SPRRBHIGHW,N420,0.69,,,,,2012
70518CHMPN34IDA,100414,1.25,,,,,2012
78405CHMPN350CE,67561,15.37,,,,,2012
92069NPPSY360SO,N230,1.0,,,,,2012
77571QNTMC1515M,77736,1.05,,,,,2012
41042GVDNF95SAM,N511,1.77,,,,,2012
04756FRSRP25BRI,7439921,0.98,,,,,2012
15034SSRVNPOBOX,7647010,1.0,,,,,2012
16514LRDCR1635W,1330207,1.1,,,,,2012
70805XXNBT4050S,7664939,1.1,,,,,2012
27573MRMRKHWY50,1330207,0.94,,,,,2012
55071SHLND100WT,100414,1.15,,,,,2012
55071SHLND100WT,7783064,1.0,,,,,2012
57005LVRNT1200E,7440473,0.82,,,,,2012
90745NCLCR1520E,1313275,1.01,,,,,2012
46368NMLPRUSHWY,N495,0.97,,,,,2012
92113RCSND2295E,91203,0.84,,,,,2012
85007WSTRN450SO,71432,0.98,,,,,2012
98421SLRFN3001M,7783064,0.91,,,,,2012
30243WKNST1000W,7439921,2.44,,,,,2012
81226HLNMN3500S,N420,1.1,,,,,2012
85023SNTRN2501W,108883,1.1,,,,,2012
59270LWSCLSOFSI,191242,0.81,,,,,2012
35007GCTMT11TTA,7439921,1.92,,,,,2012
54113PPLTN540PR,N420,0.9,,,,,2012
95203QLNST3515N,1330207,0.79,,,,,2012
98055THBNG8THAN,N230,1.46,,,,,2012
50543PTBRF15623,75070,0.91,,,,,2012
90745SHLLL20945,1330207,0.93,,,,,2012
46402SSGRYONENO,106990,0.99,,,,,2012
92801KNSBR1314N,7440360,1.17,,,,,2012
60434MBLJLINTER,110827,1.0,,,,,2012
29520NBRNGIINAD,67561,0.91,,,,,2012
33316CTGPR81SE2,71432,1.13,,,,,2012
49412GRBRP405ST,7697372,0.99,,,,,2012
70084BTZLB500RO,1330207,1.86,,,,,2012
5475WTLSRSW1899,50000,0.59,,,,,2012
36505KZCHMUSHIG,79118,1.4,,,,,2012
99166KTTLR363FI,N420,0.9,,,,,2012
78408STHWS1700N,108952,1.04,,,,,2012
36426CNTNRHIGHW,50000,1.07,,,,,2012
63129MRMCP8200F,N150,0.73,,,,,2012
61520CLCDC17751,N450,0.85,,,,,2012
19145TLNTC3144P,N458,1.11,,,,,2012
91786HLLDY2193W,N590,0.8,,,,,2012
85532NSPRTPOBOX,N495,0.99,,,,,2012
43420CRWNB1445M,7440360,0.69,,,,,2012
28405CRNNG310NC,7647010,1.12,,,,,2012
83276NWSTN3010C,N100,0.94,,,,,2012
70805XXNCH4999S,N511,1.0,,,,,2012
32177SMNLGUSHWY,N770,1.0,,,,,2012
16050KPPRSMAINS,50000,0.98,,,,,2012
23692YRKTW1600W,N770,0.54,,,,,2012
62959STHRN11543,7647010,1.0,,,,,2012
98221SHLLLWESTM,120127,1.0,,,,,2012
49442JHNSN2034L,7439921,1.02,,,,,2012
55432NNMNF14007,N982,1.04,,,,,2012
60439NCLCR135TH,106990,1.05,,,,,2012
77253BKRLT6023N,7440020,1.1,,,,,2012
77631DPNTSFARMR,71432,0.94,,,,,2012
90023PCFCN3305E,25376458,0.76,,,,,2012
43056MRTHN84HEA,N420,0.77,,,,,2012
43056MRTHN84HEA,108883,0.77,,,,,2012
43056MRTHN84HEA,1330207,0.77,,,,,2012
04239NTRNTRILEY,7783064,1.02,,,,,2012
77541SCHNC702FM,108883,1.09,,,,,2012
73143BCHMN2220S,N230,0.97,,,,,2012
28146GNRLL1114O,7440508,0.97,,,,,2012
84526PCFCRINTER,7664393,0.96,,,,,2012
84526PCFCRINTER,7664939,0.96,,,,,2012
78410CCPCC1501M,77736,1.16,,,,,2012
30340PRFLX2654W,N450,1.05,,,,,2012
30073JYCHM1400I,N725,0.78,,,,,2012
40004TWRTM850WI,7439965,1.15,,,,,2012
70805XXNCH4999S,77736,0.82,,,,,2012
54143SLVNN2121C,7439965,0.8,,,,,2012
54216THVLL23KIL,7440020,1.1,,,,,2012
02453GGRGT537SS,7439976,0.99,,,,,2012
61242MXXXX22614,50000,0.9,,,,,2012
45853NVRFR18107,7440508,1.05,,,,,2012
37324NSSNP520WA,7440508,1.17,,,,,2012
19713RDLTC351BE,872504,0.98,,,,,2012
70079SHLLL1205R,N420,1.34,,,,,2012
70079SHLLL1205R,110543,1.34,,,,,2012
77631DPNTSFARMR,108952,1.04,,,,,2012
77631DPNTSFARMR,N590,1.04,,,,,2012
42051SBRDFUS45N,7664417,1.0,,,,,2012
78741DVNCD5204E,10028156,1.1,,,,,2012
19809DGMRH200HA,N150,1.33,,,,,2012
4839WMLLRM31BEC,7440020,1.3,,,,,2012
62448MRNCR6725N,N420,0.74,,,,,2012
62448MRNCR6725N,N982,0.74,,,,,2012
61607DDWRD7800S,7664939,0.8,,,,,2012
91730PRCSN11155,7697372,1.1,,,,,2012
74117NRDMS691NW,79947,0.92,,,,,2012
24416MDNMN1221M,7440473,0.96,,,,,2012
90061TSCLS13500,98828,0.99,,,,,2012
54474WSTNP2501M,N982,0.81,,,,,2012
37322CYMRL124CY,108883,1.06,,,,,2012
92335TMCXX11600,7439965,0.89,,,,,2012
51101GRGNL2761P,N420,1.02,,,,,2012
90670CSBYL1292E,95636,1.03,,,,,2012
90501CNSYS548AM,7697372,0.89,,,,,2012
29715RMNDSBANKS,108952,1.24,,,,,2012
44109MCGNR2910H,108883,0.26,,,,,2012
40225GPPLNAPPLI,7440020,1.09,,,,,2012
3121WMLLCS2919J,7439965,0.96,,,,,2012
40222FRDMT3001C,7440508,1.19,,,,,2012
75504NTRNTPOBOX,N150,0.95,,,,,2012
78236SRFRC1555A,100414,1.0,,,,,2012
45856PRTCC5000C,N982,0.98,,,,,2012
48801CNTCH205NG,7440020,1.0,,,,,2012
44707NVRTF2050C,N590,1.04,,,,,2012
8410WTSRLG475WE,120127,1.0,,,,,2012
8410WTSRLG475WE,N590,1.0,,,,,2012
00628LLLLY65THI,75058,1.03,,,,,2012
28779JCKSNPOSTO,N511,0.96,,,,,2012
39345SCCRPHIGHW,N230,0.93,,,,,2012
97210SCCRP2211N,N450,0.94,,,,,2012
70767XXNPR2230H,71432,0.89,,,,,2012
2654WLNGVW1375F,N150,2.47,,,,,2012
76202PTRBL3200A,N120,1.07,,,,,2012
76202PTRBL3200A,71363,1.07,,,,,2012
44648CNTRL70016,1330207,1.04,,,,,2012
70634BSSTHUSHIG,67561,1.01,,,,,2012
97330HWLTT1000N,N511,0.4,,,,,2012
73055WLCMC1326S,N770,1.2,,,,,2012
47421NDNST957JS,7439921,0.92,,,,,2012
76801SPRRCMORRI,N010,1.25,,,,,2012
60419SFTYK633E1,91203,1.0,,,,,2012
30268SPRLN625MA,100425,1.0,,,,,2012
98390SPRRW13702,N020,1.2,,,,,2012
47567FRNKR6825N,N420,0.54,,,,,2012
44077RCPLS786HA,100425,1.09,,,,,2012
44103SFCND970E6,7440473,1.17,,,,,2012
66227KCCTN8501H,N230,1.0,,,,,2012
51442MZNGN244WH,7664417,1.0,,,,,2012
36582PHNLC7770R,7664939,0.97,,,,,2012
13126LCNRLLAKER,7429905,0.95,,,,,2012
48161NRTHS3000E,N770,0.94,,,,,2012
20705GGPRS11642,N420,1.05,,,,,2012
64120MBYCR8400H,75150,0.85,,,,,2012
29448GNTCMPOBOX,95476,1.1,,,,,2012
44021BRTNR14330,N010,0.89,,,,,2012
08066CPLYRMANTU,107211,0.83,,,,,2012
65440BCKMNHWYKK,N982,1.1,,,,,2012
39345SCCRPHIGHW,N450,0.93,,,,,2012
4908WPRKRH8676E,7440508,2.37,,,,,2012
28461CGNTR1281C,N096,1.21,,,,,2012
01862SPNCRIRONH,7440020,1.36,,,,,2012
31601GRFFNROCKY,872504,0.0,,,,,2012
63957GSRFNHWY49,N090,1.14,,,,,2012
53002MYSTL6199C,7440473,0.95,,,,,2012
44820RYDRH126EI,7440508,1.09,,,,,2012
60504LCTTC969CO,N120,1.3,,,,,2012
37716DHCMP1260C,100414,1.2,,,,,2012
31408MNDSTOLEAR,7664417,0.93,,,,,2012
56340PLRTN12810,7440020,1.2,,,,,2012
47250CLFTY1335C,N982,0.54,,,,,2012
43207GRGPC1975W,108952,0.88,,,,,2012
1350WRMTPC31TUR,80057,0.88,,,,,2012
51501CNCLB2115N,N090,0.95,,,,,2012
51501CNCLB2115N,N450,0.95,,,,,2012
29607RYMTL12MCD,N982,1.0,,,,,2012
44515CBBSN380VI,7440020,0.94,,,,,2012
25265MRCNLSTATE,N982,0.66,,,,,2012
46368NMLPRUSHWY,N420,0.97,,,,,2012
54449FLKRB1707E,7697372,1.09,,,,,2012
30720CSTMC204WE,N120,0.99,,,,,2012
33309DMCRP6830N,N420,1.0,,,,,2012
53051SLGNCN90W1,67561,0.91,,,,,2012
4652WCQNTP262CL,7440473,1.27,,,,,2012
06023STNCH401BE,100425,1.25,,,,,2012
65807SYNTX2460W,67561,23.76,,,,,2012
61832TPKNC915NM,7783064,1.07,,,,,2012
4600WPTBRF13179,67561,0.99,,,,,2012
60402MCLC04811S,N458,0.91,,,,,2012
2982WCNCRT436LD,7439921,2.23,,,,,2012
69145CLNHR5MISO,7782492,0.48,,,,,2012
00701DPNTLHIGHW,91203,0.99,,,,,2012
60005BRKND511WA,7440020,1.3,,,,,2012
92126NMPSX9395C,75092,1.3,,,,,2012
47882MRMGNHWY54,7647010,0.88,,,,,2012
47882MRMGNHWY54,N495,0.81,,,,,2012
94608BYRHL4595H,78922,0.33,,,,,2012
46733THNDR2200W,7439921,0.99,,,,,2012
2905WDKMRC57KAV,N096,1.1,,,,,2012
13045CRTLN1911L,191242,0.0,,,,,2012
39181MRTHNPOBOX,7440508,1.0,,,,,2012
53401MDNMN1500D,107211,0.99,,,,,2012
62401QBCRW420WE,95636,0.82,,,,,2012
38655MRSNMHIGHW,84742,3.14,,,,,2012
2814WKZNBL485CE,107062,1.3,,,,,2012
48091WRRNT21500,108883,1.07,,,,,2012
71411WLLMTHIGHW,108952,1.04,,,,,2012
17815KWNRC500E1,1330207,1.28,,,,,2012
70094VNDLN5100R,7439965,0.61,,,,,2012
06043SYNDT201BO,N230,1.01,,,,,2012
10918CHSTR15OAK,7439921,0.97,,,,,2012
07036SFTYK1200S,7439921,0.81,,,,,2012
07036SFTYK1200S,108101,3.05,,,,,2012
44102MSTRC5709H,N420,1.0,,,,,2012
45373HBRTB600WM,7439965,1.1,,,,,2012
82636NVRSX282NF,67561,0.95,,,,,2012
73013JTTCR425CE,N120,1.16,,,,,2012
80723PBLCS14940,N150,1.11,,,,,2012
80216PBLCS6198F,7647010,0.76,,,,,2012
06260DMNSN78HIG,108883,0.9,,,,,2012
44035RCKCR320HU,N100,1.14,,,,,2012
48390FNSHT4205M,71363,1.09,,,,,2012
37134DPNTJ1DUPO,N150,0.77,,,,,2012
55421CFNSH5100I,N495,1.6,,,,,2012
20608CHLKP25100,N150,1.1,,,,,2012
60626SCLCT6601N,7439965,0.93,,,,,2012
80022CNCDN5801B,N096,1.06,,,,,2012
52501TTMWG20775,N770,0.85,,,,,2012
46506CPPRF1115W,N982,1.09,,,,,2012
12801MSGLD21ROG,7664417,0.68,,,,,2012
40258MSMTL711IN,7440473,0.78,,,,,2012
32899SNSKNNATIO,7439921,1.0,,,,,2012
70725DPNTB3460H,7783064,1.05,,,,,2012
17362PHGLT228SO,7783064,0.94,,,,,2012
97321FLKBR255LD,N120,1.05,,,,,2012
84006KNNCT12300,N420,1.32,,,,,2012
45373HBRTB101TR,7439965,1.2,,,,,2012
85283CPTLC5857S,N495,1.34,,,,,2012
31088NCHRGBOOTH,N420,0.97,,,,,2012
11590PRKNL1101P,7429905,1.1,,,,,2012
32234FLRDSHWY21,N100,0.91,,,,,2012
99363BSCSCPOBOX,N590,0.91,,,,,2012
99702LSNRF2258C,N420,1.0,,,,,2012
96912TNGSSPARCE,91203,0.86,,,,,2012
60411CMBST333ST,191242,0.87,,,,,2012
70805XXNCH4999S,85018,0.67,,,,,2012
23692YRKTW1600W,N590,0.54,,,,,2012
21702SRMYF81SCH,N458,0.1,,,,,2012
5618WVLRWL14441,110543,0.94,,,,,2012
65712CNCNC15138,N590,1.08,,,,,2012
40324LSVLL596TR,7440020,1.15,,,,,2012
65802MXXXX3211E,N120,1.15,,,,,2012
44095FRSTN10ERI,N982,0.67,,,,,2012
40216BRDNN6200C,N120,0.77,,,,,2012
37324NSSNP520WA,7440484,1.17,,,,,2012
60439NCLCR135TH,75150,0.85,,,,,2012
56241GRNTF1545H,110543,0.8,,,,,2012
52627CHVRN1800S,N511,3.71,,,,,2012
53132CHRMT10020,N090,2.36,,,,,2012
28631MRCNP407TH,7440508,1.14,,,,,2012
9731WSNYSL5475G,7664393,1.13,,,,,2012
77506CRWNC111RE,7439976,1.11,,,,,2012
6790WRKLNT481RA,7664417,0.47,,,,,2012
44667CTYFR1100P,7664939,0.68,,,,,2012
15201MCCNW10948,N450,1.11,,,,,2012
31408MNDSTOLEAR,7697372,0.73,,,,,2012
16148NTRST2797F,110827,1.02,,,,,2012
02854BBSTRDEVIL,N100,1.34,,,,,2012
18252RPRDCPOBOX,7782492,0.8,,,,,2012
55379CRTNT3303E,7439976,1.1,,,,,2012
53110LDSHC5481S,N511,0.91,,,,,2012
33870LSCSB722WE,N450,0.8,,,,,2012
3811WWMBRR217BU,108883,0.94,,,,,2012
52001SWSSV3510C,7697372,1.02,,,,,2012
70079SHLLL265RI,95636,1.0,,,,,2012
19809DPNTD104HA,N982,0.72,,,,,2012
71109TLSPR3333M,108883,1.02,,,,,2012
57216NRTHR48416,67561,0.5,,,,,2012
77547LBRPC780CL,N982,0.94,,,,,2012
74965BLRLCBALLM,7439921,1.05,,,,,2012
05301BSCSCBRUDI,N590,0.98,,,,,2012
9280WWRTCH1177N,7440484,0.79,,,,,2012
77501RSTCH4403L,106990,0.76,,,,,2012
35601MNSNTCOURT,N078,0.6,,,,,2012
54935CHRTR1795S,7664393,0.74,,,,,2012
21620HLSMRMDRTE,N590,0.95,,,,,2012
70075MRPHY2500E,7439976,0.71,,,,,2012
70075MRPHY2500E,N495,0.71,,,,,2012
43606HLCHR2282A,N420,1.05,,,,,2012
26527PTRTMSTATE,N420,0.73,,,,,2012
47130PLLMR71PRT,N590,7.06,,,,,2012
63026TNCRP62SCC,7440508,0.66,,,,,2012
62953MSSRPCOUNT,N090,0.55,,,,,2012
47374HLLND535N1,N010,0.9,,,,,2012
30903THNTR1750L,7647010,0.96,,,,,2012
60438BCHMC2700E,108883,1.0,,,,,2012
4202WWCKRC412NR,50000,1.25,,,,,2012
15144PPGND125CO,108883,0.92,,,,,2012
13827HDCCRBODLE,N100,0.98,,,,,2012
71447CLCCR275RO,N450,0.78,,,,,2012
39180NTRNTPOBOX,75070,1.08,,,,,2012
70079SHLLL265RI,1330207,1.0,,,,,2012
19809DPNTD104HA,N420,0.72,,,,,2012
75902LFKNNUSHWY,N590,1.1,,,,,2012
29841HLCRBNORTH,306832,0.8,,,,,2012
94572NCLSNOLDHI,1313275,1.02,,,,,2012
35125BNJMN109BA,141322,1.19,,,,,2012
28086CYPRSJCT18,110543,0.9,,,,,2012
73143KFNDS1500S,7440473,0.94,,,,,2012
00965SSCTBSTATE,1634044,0.8,,,,,2012
48034NTDPN24671,N230,1.11,,,,,2012
2420WSSCTD1SPUR,191242,0.96,,,,,2012
70079SHLLL1205R,71432,1.34,,,,,2012
70079SHLLL1205R,75150,1.34,,,,,2012
70079SHLLL1205R,302012,1.34,,,,,2012
16323MNYCHTWOMI,71363,0.82,,,,,2012
14048DNKRK88HOW,N511,0.98,,,,,2012
63104SCHFF102BA,108054,0.15,,,,,2012
64120MBYCR8400H,64186,1.16,,,,,2012
43756JPTRN5037N,N420,1.05,,,,,2012
48134FLTRC26601,N511,0.99,,,,,2012
29448GNTCMPOBOX,75070,1.1,,,,,2012
60650KPPRS3900S,85449,1.04,,,,,2012
43465KTBWL34EBR,7440473,0.4,,,,,2012
70765GRGGLHIGHW,105679,0.84,,,,,2012
70765GRGGLHIGHW,74851,0.96,,,,,2012
63629BRSHYHWYKK,N420,1.1,,,,,2012
32905HRRSCPALMB,872504,0.79,,,,,2012
15557RCKWD300MA,7439965,0.94,,,,,2012
83706MCRNT2805E,N420,2.0,,,,,2012
7540WTXGRN65NRT,N420,1.71,,,,,2012
48551GMCTRG3100,7439965,1.24,,,,,2012
99611TSRLSMILE2,1330207,0.87,,,,,2012
2952WSWCNW13WIN,7439921,0.72,,,,,2012
70075MRPHY2500E,7664939,0.71,,,,,2012
08701PRMCL1990R,1330207,0.97,,,,,2012
96707SHWNC91086,7647010,1.06,,,,,2012
60436JLTGN1800C,7664393,0.81,,,,,2012
53201WHBRD2230W,100425,0.99,,,,,2012
29801LFRGK134WI,7439921,1.7,,,,,2012
99224GDRCH11135,91203,1.1,,,,,2012
38108BCKMN1256N,N230,0.82,,,,,2012
77507PTRLT13200,N010,0.65,,,,,2012
76501DLTCN3402C,N096,0.8,,,,,2012
92335VSTMT13425,7429905,1.13,,,,,2012
66725SLRRYSPORT,N511,0.74,,,,,2012
29706CLTRD590EC,7439921,1.27,,,,,2012
07407MRCLP1MARK,N150,1.3,,,,,2012
53044KHLRC444HI,N450,1.09,,,,,2012
9050WPLYPP365MA,75092,1.0,,,,,2012
70560XCLBR462SL,7439976,2.49,,,,,2012
61008MDWSTPOBOX,N420,1.0,,,,,2012
50613MTKTC312SA,N982,1.12,,,,,2012
02861TKNRP505CE,N420,1.08,,,,,2012
5359WSFCNC111KE,110827,1.1,,,,,2012
5359WSFCNC111KE,67561,0.9,,,,,2012
54457NKSMLMARKE,108952,0.93,,,,,2012
28655STRND114IN,67561,1.19,,,,,2012
75042DSTNC701SH,55406536,1.08,,,,,2012
45237HLTND2235L,N450,0.87,,,,,2012
45840CPRTRLIMAW,N982,0.95,,,,,2012
29406WSTVC5600V,79107,1.0,,,,,2012
70075MRPHY2500E,7783064,0.71,,,,,2012
90509MBLLC3700W,78795,1.03,,,,,2012
11747TSCPP586UN,100414,1.03,,,,,2012
77507PTRLT13200,95636,0.96,,,,,2012
97302RLNCN1660C,108101,0.93,,,,,2012
42029GFCHMHIGHW,67561,1.13,,,,,2012
53044KHLRC444HI,7440508,1.09,,,,,2012
06241FRTLYMAPLE,N590,0.94,,,,,2012
39502MSSSSINTER,7647010,1.0,,,,,2012
55003NDRSNFOOTO,N495,0.97,,,,,2012
47905RMGNT2800C,106445,1.03,,,,,2012
32078GRGPCSTATE,108952,0.91,,,,,2012
29115CRPNTCAMER,7440484,0.55,,,,,2012
6080WSGRHT12WES,7439965,1.08,,,,,2012
39568NGLLSLITTO,N090,0.94,,,,,2012
19428CPRSCRIVER,91203,0.79,,,,,2012
19428CPRSCRIVER,1330207,0.79,,,,,2012
31604NKSPCHIGHW,75070,1.0,,,,,2012
35064PLYMR7001V,N100,1.11,,,,,2012
55808MBYSY110SP,108316,0.96,,,,,2012
06001PRLNP6SECU,N230,1.54,,,,,2012
77571QNTMC11603,74884,1.01,,,,,2012
70094HYDRL21KLE,N511,1.07,,,,,2012
55428VTCFN9101S,7697372,1.07,,,,,2012
73860SFTYK5MILE,N495,39.4,,,,,2012
29621RBRTBHWY81,7440224,1.0,,,,,2012
