TRIFID,CAS NUMBER,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
25303NNCRB437MA,7632000,0.81,,,,,2008
77541FRPRT2398V,1313275,0.0,,,,,2008
43160DNPRD1DOAN,N982,1.0,,,,,2008
27209KMMCH201MC,7439921,1.58,,,,,2008
46904KKMCS1001E,N230,0.71,,,,,2008
46401GRYCL2800E,7439921,0.91,,,,,2008
77541THDWCBUILD,107062,1.0,,,,,2008
77541THDWCBUILD,118741,1.0,,,,,2008
39209SFTYK120RI,107211,1.0,,,,,2008
52001DBQPW920KE,N458,0.88,,,,,2008
53081SHBYG1439N,1330207,0.97,,,,,2008
38127DPNTM2571F,7439976,0.96,,,,,2008
37771QZTCR300IN,100425,0.91,,,,,2008
02723RMCLR749QU,107211,0.31,,,,,2008
00628LLLLY65THI,N590,0.97,,,,,2008
84648STHWSHIWAY,N150,0.42,,,,,2008
38301MSTNC355JA,N150,1.33,,,,,2008
54401WSCHM2001N,67561,1.29,,,,,2008
80640THNLM851E9,100414,0.96,,,,,2008
84087PHLLP393SO,74851,0.89,,,,,2008
67042TXCRF1401S,74851,1.01,,,,,2008
76504CNTRF3320P,N450,1.03,,,,,2008
55449PRKRM14609,7439921,1.05,,,,,2008
61077SWRDS16377,7440473,0.74,,,,,2008
19713CHRMD9TYLE,N420,1.0,,,,,2008
16101LLWDD700MO,N420,1.02,,,,,2008
48921GMCGL920TO,110827,1.19,,,,,2008
01844YPLTC35DAN,7697372,1.3,,,,,2008
15650KNNMTUSRTE,7664417,0.8,,,,,2008
94545GLLNG25800,107211,1.04,,,,,2008
71280NGSCHLAHWY,75058,0.98,,,,,2008
08110GRGPC175DE,N420,1.0,,,,,2008
48087MNPCR44225,7439965,78.0,,,,,2008
21226WRGRC5500C,7664417,1.0,,,,,2008
60085MDLND17EWA,N230,0.88,,,,,2008
60085MDLND17EWA,71363,0.88,,,,,2008
45044SHPRD3444Y,N096,0.01,,,,,2008
44095FRSTN10ERI,N458,0.98,,,,,2008
49601FRWNN925FR,100425,0.66,,,,,2008
29379THTRRINDUS,7440473,0.99,,,,,2008
15120DMSCS1001E,7440508,1.63,,,,,2008
28273HRPRC11625,N090,1.05,,,,,2008
36067NNCMP100JE,N450,0.99,,,,,2008
90745NCLCR1520E,100414,0.89,,,,,2008
45804SHLCM1150S,95636,0.97,,,,,2008
45804SHLCM1150S,463581,0.97,,,,,2008
45804SHLCM1150S,110827,0.97,,,,,2008
45804SHLCM1150S,110543,0.97,,,,,2008
90670GLBLP11831,N982,0.79,,,,,2008
63088NLCHM3RDST,78922,0.95,,,,,2008
48706TRVRS13544,N590,0.99,,,,,2008
37218MRTHN292LD,N590,1.08,,,,,2008
28402GCMPNCASTL,7664393,1.36,,,,,2008
28402GCMPNCASTL,7440020,0.99,,,,,2008
58576GRTRV28753,7647010,1.0,,,,,2008
49512SMTHS3290P,7439921,0.85,,,,,2008
77378SYNRGMEADO,71363,1.1,,,,,2008
67530GRTBNSOUTH,7782505,0.98,,,,,2008
60630RYCLN5540N,N230,1.75,,,,,2008
74403MRCNL612SO,7440473,0.9,,,,,2008
37841TBBLS300SO,N230,0.98,,,,,2008
19703CTSTL4001P,N458,0.9,,,,,2008
14891CNTRL20FAI,191242,1.0,,,,,2008
46226MCRMT3035N,7439965,0.6,,,,,2008
49003MRCNC2715M,7664417,0.73,,,,,2008
29448GNTCMPOBOX,N590,0.83,,,,,2008
53042STLTN52HWY,7440473,5.92,,,,,2008
62217LLNSP1901B,N020,0.97,,,,,2008
6806WLYMNR91NRT,7439921,1.0,,,,,2008
85019TRRNC4115W,79016,1.0,,,,,2008
6860WCNTRL6621S,7439921,1.0,,,,,2008
90749RCPRD1801E,191242,1.02,,,,,2008
90749RCPRD1801E,7647010,1.02,,,,,2008
77477TXSNS12201,872504,0.68,,,,,2008
77643WSTMNHWY73,75150,1.04,,,,,2008
39462LFRVRHWY29,N590,0.98,,,,,2008
44145MRCNM1000C,71363,1.0,,,,,2008
44833VLNTC515NO,7440508,1.29,,,,,2008
46507CMPRM51650,N982,1.52,,,,,2008
44816MHRRSRTE11,7439921,0.78,,,,,2008
07068MRCNS565EA,N982,0.79,,,,,2008
19428CPRSCRIVER,8001589,0.97,,,,,2008
95050SGMCR393MA,7697372,1.06,,,,,2008
14652STMNK1669L,121448,0.94,,,,,2008
3221WFLRDR477GR,7439921,0.9,,,,,2008
15001NTDST1WOOD,N458,0.76,,,,,2008
89025RDGRD1WALL,N040,1.06,,,,,2008
13221GNRLLELECT,N420,1.3,,,,,2008
35221BRMNG2601W,100425,0.98,,,,,2008
03251BRNDYRT3AC,N100,1.07,,,,,2008
98248MBLLC3901U,110827,1.14,,,,,2008
43040HNDFM2400A,110543,0.74,,,,,2008
22031MCLFR9601C,108883,0.74,,,,,2008
58523TTRTL62401,N420,1.01,,,,,2008
42261MCRCY609GA,N982,1.0,,,,,2008
51502BRTNS21359,110543,0.39,,,,,2008
47905WBSHN3550E,7440020,0.7,,,,,2008
65775TNCRP210AL,7439976,0.7,,,,,2008
32602PCRNC5002S,1330207,4.4,,,,,2008
31995CLMBS1600N,7429905,0.9,,,,,2008
80915XLSNN3445N,7440473,1.07,,,,,2008
44055SSLRN1807E,1313275,0.9,,,,,2008
44055SSLRN1807E,N230,0.9,,,,,2008
44301KRNPN1390F,95636,7.72,,,,,2008
36611BLCHRVIADU,71432,1.0,,,,,2008
05759GNRLL16WIN,7697372,0.96,,,,,2008
29202WNSTL2405S,100414,0.95,,,,,2008
75507SDDRDSDSRR,107211,0.68,,,,,2008
14304NRTNW6600W,N511,0.95,,,,,2008
30263WLLML25BON,N511,0.84,,,,,2008
89439QNXVK1ERIC,7440473,1.1,,,,,2008
53081JLFRN4243G,7440508,3.49,,,,,2008
77656PLPPPPOBOX,108952,1.08,,,,,2008
21226CHMTL711PI,7647010,1.01,,,,,2008
08093SNCPM1CRWN,108883,0.07,,,,,2008
30728RPRCR1507B,7439965,0.78,,,,,2008
17972TMQCBFOOTO,N982,1.0,,,,,2008
34219FPLMN19050,N150,0.86,,,,,2008
14901KNNDY1021E,N096,0.8,,,,,2008
14901KNNDY1021E,N100,0.8,,,,,2008
47903SSXGR3400U,7440508,0.6,,,,,2008
43074SNBRY707WE,N982,0.95,,,,,2008
90748NCLLS1660W,7664417,0.89,,,,,2008
27890RNKVL290PO,N040,1.05,,,,,2008
14107CWMCH1550B,N040,36.3,,,,,2008
14107CWMCH1550B,191242,0.03,,,,,2008
03103VLCRS406BR,872504,0.94,,,,,2008
28075MNRLRHWY49,N100,0.85,,,,,2008
92879NCXXX1001C,7440508,0.06,,,,,2008
92301CBYCH978RA,80626,0.5,,,,,2008
49120NTNLS1631L,7697372,0.76,,,,,2008
02940STRNC35LIV,MIXTURE,0.9,,,,,2008
84513PCFCR3MILE,N458,1.06,,,,,2008
07077SHLLL111ST,N590,0.92,,,,,2008
44662BTZLB2118R,N511,0.82,,,,,2008
44662BTZLB2118R,7632000,0.82,,,,,2008
74015GRCVR23302,7697372,1.01,,,,,2008
15069LCTCHROUTE,107211,1.58,,,,,2008
31206MCNKR4891M,N982,1.02,,,,,2008
70079SHLLL1205R,7647010,0.79,,,,,2008
50595WHTCN600ST,71363,0.9,,,,,2008
43616SNRFN1819W,67561,0.89,,,,,2008
52732LLNTN2001B,7664939,0.67,,,,,2008
11222MCLC0125AP,100414,1.01,,,,,2008
62448MRNCR6725N,N420,0.93,,,,,2008
44446RMCMP1000W,7664393,0.89,,,,,2008
83347MLGMT500WE,7439976,0.81,,,,,2008
44830LLDSG1600N,7440508,0.79,,,,,2008
40225GPPLNAPPLI,7440473,0.8,,,,,2008
77643WSTMNHWY73,121448,1.04,,,,,2008
62301MRMNM1000N,N450,1.0,,,,,2008
78380TXSCLPETRO,7439976,2.5,,,,,2008
47933NCRST400SO,N090,0.96,,,,,2008
38301TCHST200SM,7439921,1.2,,,,,2008
23824SRMYM316RI,7439921,5.6,,,,,2008
38039SQNTN450NO,100425,0.83,,,,,2008
84006KNNCT8362W,7697372,0.85,,,,,2008
46041FRTLYROAD3,7697372,1.04,,,,,2008
60525CRRLL9550W,108883,0.77,,,,,2008
35999GDYRT922EA,137268,1.05,,,,,2008
70663WRGRCDAVIS,7647010,1.08,,,,,2008
77545CHMPN3130H,108883,0.77,,,,,2008
41317CGHZR2644F,7664417,0.64,,,,,2008
67215CSTMC3738N,71363,0.6,,,,,2008
48211CDLLC2500E,1330207,0.64,,,,,2008
18051KRFTNPOBOX,7697372,0.7,,,,,2008
88130HGHPL1827S,108883,0.57,,,,,2008
16161SHRNT20CHU,N511,1.2,,,,,2008
50111RYKMN11600,7440020,0.75,,,,,2008
63115CHMLN5151N,1163195,0.89,,,,,2008
49401LPRNF4700R,N511,1.0,,,,,2008
35961CGLSNPOBOX,N511,1.03,,,,,2008
06018MRCNS43CLA,N420,0.86,,,,,2008
33901PLLRP4245E,7440020,1.1,,,,,2008
90670PLTCH11756,111422,0.18,,,,,2008
37134STVJH535ST,N495,0.95,,,,,2008
37134STVJH535ST,N982,0.95,,,,,2008
44902GLPCH153EA,7440508,1.05,,,,,2008
44902GLPCH153EA,7440020,1.05,,,,,2008
64119FRDMTHWY69,N230,0.84,,,,,2008
62959STHRN11543,N450,0.0,,,,,2008
71275MDSTTLINCO,7440508,0.55,,,,,2008
37874GMTRNNEWHW,N096,1.31,,,,,2008
90723WSTRN14066,98828,0.3,,,,,2008
42086STVSH7900M,N420,1.01,,,,,2008
39552MSSSSHWY63,7647010,0.91,,,,,2008
75686WLSHPFM173,N590,0.98,,,,,2008
35903LBMPW1000G,N420,0.99,,,,,2008
35130LBMPW4250P,N020,1.0,,,,,2008
98106HLNMN5400W,191242,0.95,,,,,2008
49204QNXCRPOBOX,N420,0.84,,,,,2008
92278SMRNCBLDG1,7440508,1.17,,,,,2008
77503LBMRL2500N,7647010,1.2,,,,,2008
70734BSFCRRIVER,67663,0.79,,,,,2008
70734BSFCRRIVER,N511,0.84,,,,,2008
70734BSFCRRIVER,26471625,0.81,,,,,2008
77630RNGSH71MAR,7439921,0.92,,,,,2008
83624NVRSF1012M,7782492,0.53,,,,,2008
32533CHMPN375MU,75070,1.87,,,,,2008
77541VSCPL102SA,100425,1.0,,,,,2008
43078JHNSN625SE,N230,1.15,,,,,2008
15225NVLLC2800N,1330207,1.21,,,,,2008
29605MCHLN1920P,N590,1.04,,,,,2008
51566NCHRS1705N,7664417,0.7,,,,,2008
43015GNRLC550LI,91203,1.3,,,,,2008
11101CNSLD3854V,191242,0.64,,,,,2008
47842LLLLYSTATE,N511,0.6,,,,,2008
76017NTNLS1111W,7664393,1.0,,,,,2008
06704MRCNL1358T,7697372,1.01,,,,,2008
87413BLMFLNO50C,95636,0.89,,,,,2008
87413BLMFLNO50C,7782505,0.89,,,,,2008
27702STHCH2000E,7697372,1.6,,,,,2008
75428HYDRL2000E,7440473,1.16,,,,,2008
55976RCHST1500N,100414,0.96,,,,,2008
83467QBCRP142HW,108952,0.44,,,,,2008
39440MSNTCSOUTH,67561,0.85,,,,,2008
43608DVRST3729T,108883,0.45,,,,,2008
77960CLTCRFMRD2,7647010,0.98,,,,,2008
46706CNTCH1200P,7439921,0.67,,,,,2008
75006TSNGN2601B,7440473,0.99,,,,,2008
77503CSTLC3205P,67561,2.66,,,,,2008
47374JMHTT1501S,7440508,1.7,,,,,2008
37662TNNSSEASTM,71432,1.22,,,,,2008
37662TNNSSEASTM,7782505,2.57,,,,,2008
37662TNNSSEASTM,123386,1.06,,,,,2008
62201TRDWS7MOBI,N090,0.9,,,,,2008
40216RHMND4300C,75650,1.0,,,,,2008
75041SHLND3101W,N230,0.18,,,,,2008
63055LBDPWNO10L,N420,0.91,,,,,2008
77536SHLLLHIGHW,115071,1.18,,,,,2008
97124NTLCR2501N,N420,1.22,,,,,2008
29116THYLCCANNO,95636,0.42,,,,,2008
29116THYLCCANNO,74851,0.0,,,,,2008
44062KRFTM16052,100414,0.72,,,,,2008
45449CWMRS4301I,1330207,1.23,,,,,2008
60008LNHNT900CA,N230,1.2,,,,,2008
62206FLXSY500MO,78922,0.98,,,,,2008
77512CNCHMFM291,7664417,0.83,,,,,2008
77512CNCHMFM291,120127,0.83,,,,,2008
38115PRTNT4272S,7664417,1.11,,,,,2008
04416CHMPNMAINS,N982,1.08,,,,,2008
77590MRTHNFOOTO,N230,2.84,,,,,2008
77590MRTHNFOOTO,100414,0.84,,,,,2008
74764WYRHSHIGHW,7647010,93.11,,,,,2008
29304PRNTPI85AT,108883,0.95,,,,,2008
60409SHLND142ND,121448,1.14,,,,,2008
98221SHLLLWESTM,67561,0.83,,,,,2008
73860SFTYK5MILE,107211,0.74,,,,,2008
96913STHPC816NM,98828,1.5,,,,,2008
28053SCHND1228I,N495,1.09,,,,,2008
29483BRTLNHWY61,7697372,0.5,,,,,2008
38555STNPK238PR,N090,0.0,,,,,2008
45636RSTCHRT52A,74873,1.09,,,,,2008
54401NGXXX710S7,7664939,0.86,,,,,2008
55411BLDNG50LOW,N420,1.05,,,,,2008
40214LRDNC7753N,75683,0.3,,,,,2008
68310FRMLN4MIWE,N100,0.83,,,,,2008
60071GRDNC5710K,79016,1.17,,,,,2008
77034SHLND8901O,872504,0.75,,,,,2008
67201BCHRC9709E,108883,1.06,,,,,2008
60008NTLTC1101C,7439921,1.5,,,,,2008
73401BTLPLARDMO,100425,1.84,,,,,2008
60087WKGNG10GRE,N420,0.84,,,,,2008
70737SHLLCRIVER,N420,1.15,,,,,2008
45805BPCHMFORTA,50000,0.94,,,,,2008
50401GLDNG18334,75070,1.12,,,,,2008
83845MCRCYW4000,N982,1.05,,,,,2008
42303LMRSM4301U,N982,0.93,,,,,2008
97321GRGPC2190O,67561,0.86,,,,,2008
53558MCFRL4505T,98828,0.88,,,,,2008
79760LPSPR2400S,7664417,0.78,,,,,2008
27052DKNRGPINEH,N100,1.11,,,,,2008
27052DKNRGPINEH,N590,1.11,,,,,2008
61953TRGNC625EU,N590,0.97,,,,,2008
47885PSWBS450BO,N420,1.13,,,,,2008
90670SGYPS9306S,111422,0.0,,,,,2008
83837SPFND1005M,N450,0.91,,,,,2008
23803CHPRR25801,N420,1.1,,,,,2008
66111CNTRY8901W,N420,0.78,,,,,2008
54768CTHNL815WM,75070,1.0,,,,,2008
43207DSTNC2121N,98828,0.93,,,,,2008
08903KZCHM500JE,7697372,1.68,,,,,2008
38654THMPS10136,95636,0.87,,,,,2008
24551PPLDR1191V,80626,0.9,,,,,2008
21643BGFDS4715H,N590,0.93,,,,,2008
92704NWPRT3121W,100425,1.04,,,,,2008
44805TLSBL1628T,7664417,0.84,,,,,2008
36201STHRNHIGHW,N495,3.6,,,,,2008
50616VRSNC1787Q,64186,1.5,,,,,2008
46360VTMNS1700E,110543,0.98,,,,,2008
07080MNRLP1CLID,N982,0.89,,,,,2008
44240FRLYC4411C,110543,1.0,,,,,2008
33619BLDNG5138M,N590,1.05,,,,,2008
33182CSRMR1200N,N420,1.0,,,,,2008
85344WSTTS2523M,108883,1.7,,,,,2008
26037KPPRSKOPPE,N590,1.01,,,,,2008
60439MLSNSEASTO,111422,0.9,,,,,2008
36507BLDWN1307A,N150,0.89,,,,,2008
35616LRCHNHIGHW,N090,1.0,,,,,2008
53073SRCHS2EAST,7697372,0.98,,,,,2008
64098TNGNR20250,N495,0.96,,,,,2008
15225GLFLL5050G,71432,1.22,,,,,2008
15225GLFLL5050G,N420,1.22,,,,,2008
64088SBLYG3200E,N450,0.85,,,,,2008
59638MNTNT5MILE,N982,0.9,,,,,2008
37885SRYBT100SE,100425,0.53,,,,,2008
19611BLDWN841EW,79016,0.69,,,,,2008
69001DYCPR400SO,N230,1.41,,,,,2008
60090NGSCR105HI,7439921,2.02,,,,,2008
83333RCKYM1030A,N450,1.13,,,,,2008
37091WLKRD1125H,7440508,0.79,,,,,2008
89032STHRN413EG,N590,0.71,,,,,2008
25015DPNTB901WE,123319,0.63,,,,,2008
30170WNSLYGEORG,N090,0.96,,,,,2008
28107CRLNC13570,100425,0.34,,,,,2008
77571NLTXL12220,67561,0.97,,,,,2008
32501RMSTR300SO,7439921,0.83,,,,,2008
45502TRTCN4700G,79016,0.2,,,,,2008
63026CHRYS1001N,N450,0.52,,,,,2008
41015CVNGT230E3,71432,0.96,,,,,2008
46234MRTHN1833E,191242,1.14,,,,,2008
27292PPGNDNEWJE,7439921,1.15,,,,,2008
56143GCHMQ202IN,1330207,1.26,,,,,2008
99707FRTKN1FORT,108883,0.82,,,,,2008
67337FRMLNNORTH,N420,1.38,,,,,2008
77480PHLLPFM14A,71432,1.0,,,,,2008
35967WSTNG700EN,100425,1.43,,,,,2008
29223CRLNC9931T,7439965,1.0,,,,,2008
49093RMSTR816MA,7440020,1.06,,,,,2008
60139JNRCS2WLAK,7439965,1.24,,,,,2008
77009STHWS1312H,N982,0.8,,,,,2008
78758VNTTC9715A,N420,0.39,,,,,2008
43302NCHRS421LE,64186,0.7,,,,,2008
03906PRTTWROUTE,191242,0.91,,,,,2008
31206THTRN7610I,7440508,0.92,,,,,2008
61256MCKYS4075T,N982,0.96,,,,,2008
78071DMNDS301LE,N150,0.88,,,,,2008
43725LMCST804BY,N420,1.01,,,,,2008
39339GRGPCARMSA,67561,1.05,,,,,2008
54303PLLMP1530N,N590,0.92,,,,,2008
27042HLSTDHWY31,7440508,2.17,,,,,2008
16101LLWDD700MO,N090,1.02,,,,,2008
48921GMCGL920TO,7697372,1.19,,,,,2008
27533PVNRT1200A,7440508,0.8,,,,,2008
39601GMCPCINDUS,7439921,0.61,,,,,2008
63077PLZNC105BO,110543,0.95,,,,,2008
47374LCCLS1701W,N230,0.62,,,,,2008
29651HCHSTHOODR,N096,0.79,,,,,2008
49876CHMPNUSHIG,N450,1.06,,,,,2008
06098STRLN249RO,7440473,1.04,,,,,2008
60013FXVLL640IN,108883,0.59,,,,,2008
39359GRNCRHWY21,7664417,1.28,,,,,2008
28704SHVLL200CP,N458,1.03,,,,,2008
32256JHNSN75CEN,N982,0.83,,,,,2008
61085KRFTN300WR,N511,1.0,,,,,2008
21226FMCCR1701E,N458,0.3,,,,,2008
97070XRXFF26600,N420,0.79,,,,,2008
37415NVSTS451NA,7664417,0.77,,,,,2008
14432GWLSK2SOUT,79016,1.0,,,,,2008
30059CLCTR2030R,N420,1.0,,,,,2008
30059CLCTR2030R,108101,1.0,,,,,2008
54143SPCLT2STAN,108907,1.0,,,,,2008
54143SPCLT2STAN,100414,1.0,,,,,2008
29606MCMPNPERIM,67561,1.01,,,,,2008
43056QNTMC1855J,N040,0.8,,,,,2008
70765GRGGLHIGHW,75718,0.98,,,,,2008
49460JHCMP17000,N020,1.24,,,,,2008
06770DNHMC15EAS,N511,0.9,,,,,2008
03222FRDNBPOBOX,191242,0.63,,,,,2008
37167NSSNMNISSA,71432,0.76,,,,,2008
78071DMNDS301LE,N511,0.88,,,,,2008
41042MRLDN8060B,7664417,1.21,,,,,2008
94553TSCCRAVONR,127184,1.03,,,,,2008
36427TRMLLEASTE,87865,0.98,,,,,2008
19801NRMCF500OL,108883,0.9,,,,,2008
67357PRSNS3333M,7664393,0.98,,,,,2008
82636NLCCH4900E,1330207,1.22,,,,,2008
23004SLTCRSTATE,75058,2.25,,,,,2008
23004SLTCRSTATE,56235,2.25,,,,,2008
87421SNJNMCOUNT,N020,0.98,,,,,2008
80022CNCDN5801B,95636,0.96,,,,,2008
80022CNCDN5801B,108883,0.96,,,,,2008
67410GRTPL1100N,7440020,1.0,,,,,2008
69145CLNHR5MISO,71363,1.9,,,,,2008
16684PPGNDRTE22,N420,1.08,,,,,2008
16684PPGNDRTE22,N982,1.08,,,,,2008
23837STMNC27117,92524,0.21,,,,,2008
90744GSRFN1431W,191242,1.0,,,,,2008
7606WPRKRH7S4TH,7440473,0.95,,,,,2008
15853RCMTLRIVER,7439965,0.89,,,,,2008
37209CMGRL7260C,1634044,0.75,,,,,2008
29633GRNFLUS123,N040,0.61,,,,,2008
44095FRSTN10ERI,N770,0.98,,,,,2008
89025RDGRD1WALL,N150,1.0,,,,,2008
54221JNCTN2267H,1330207,1.09,,,,,2008
27893WLTRK2500A,N420,1.2,,,,,2008
98201SCTTP2600F,N458,1.05,,,,,2008
47903WBSHN1000S,7440484,0.74,,,,,2008
48091WRRNS22800,95636,0.62,,,,,2008
54937LCTRN385WR,7439921,0.32,,,,,2008
41042CMCCH8150H,N230,0.94,,,,,2008
06490SPRRPLACEY,N420,1.01,,,,,2008
60628MPRLS10316,N982,0.24,,,,,2008
44301KRNPN1390F,1330207,1.53,,,,,2008
67215VLCNC6200S,75092,1.37,,,,,2008
36601CSTLFHWY98,100414,1.0,,,,,2008
36601CSTLFHWY98,91203,1.0,,,,,2008
67042TXCRF1401S,463581,1.01,,,,,2008
72906RSYST7400S,7440020,0.98,,,,,2008
29526VXCRP8021H,N420,0.89,,,,,2008
48165CNTNN29201,N100,1.0,,,,,2008
54449HSMNF2608S,7439965,1.53,,,,,2008
70776CBGGYRIVER,1910425,120.53,,,,,2008
46074CNTRY17710,71432,0.9,,,,,2008
79108STHWSNLAKE,191242,1.03,,,,,2008
71360DRWDTWADLE,91203,0.97,,,,,2008
77512CNCHMFM291,7440020,0.83,,,,,2008
14546SBNMT1647W,7647010,1.04,,,,,2008
11547MBLLGSHORE,108883,1.04,,,,,2008
71730LNLRF1000M,91203,1.1,,,,,2008
77536SFTYK2027B,109864,0.45,,,,,2008
77536SFTYK2027B,22781233,1.15,,,,,2008
15061SBVRV394FR,N420,0.84,,,,,2008
14831CRNNGSTEUB,N982,1.12,,,,,2008
77507HNTSM12222,88857,0.91,,,,,2008
72764SCHND1609N,N450,0.81,,,,,2008
12189SDDSRBROAD,7440393,2.0,,,,,2008
7038WBKRHG1FIRS,N230,0.96,,,,,2008
36571LLPTRINDUS,100425,0.92,,,,,2008
57401HRTLN38469,50000,5.0,,,,,2008
63114BRNCR1900C,N120,1.0,,,,,2008
54494CNSLDNASHR,N458,1.66,,,,,2008
43207CLMBB1000B,N982,1.02,,,,,2008
83349WRDSCHIWAY,7697372,0.87,,,,,2008
86434CHMCL25MIL,N420,0.92,,,,,2008
76714HCKMN8001I,7697372,0.77,,,,,2008
14572GRFFT119MA,110543,1.03,,,,,2008
02702RKLSC1490C,7440508,0.32,,,,,2008
91203PRDCT5430S,108883,0.93,,,,,2008
16301LCTRL175MA,N100,1.07,,,,,2008
41031MCMPNNEWLA,1330207,0.8,,,,,2008
44060XCLCR7373P,7440666,1.0,,,,,2008
63461MRCNCSTATE,108101,0.71,,,,,2008
40769FRSTN1FIRE,N590,0.85,,,,,2008
70765THDWCHIGHW,75650,1.0,,,,,2008
70765THDWCHIGHW,75718,1.0,,,,,2008
55408NCPRD29291,79016,1.05,,,,,2008
44846CRTNT11519,191242,0.93,,,,,2008
72401DLTNC4800K,N120,0.58,,,,,2008
40505KNTCK903RU,7664393,0.87,,,,,2008
54221MNTWC1303S,N420,0.94,,,,,2008
15108BPXPL510NA,1330207,0.9,,,,,2008
29440WNYHG661ST,N020,1.0,,,,,2008
45241DBSCH3630E,7632000,0.49,,,,,2008
17821MNTRS18MCM,N982,2.87,,,,,2008
44482LTVST2234M,120127,0.98,,,,,2008
44136CHMCN21600,1330207,0.42,,,,,2008
83501PTLTC805MI,67561,1.0,,,,,2008
90503DWCHM305CR,75456,1.43,,,,,2008
50613WYNNG701PE,7440473,1.38,,,,,2008
49442GLLLY5142E,7439921,1.17,,,,,2008
49423TRNSM300EA,7440020,0.74,,,,,2008
92627GRSWL1701P,7440508,0.94,,,,,2008
50441WNNBG1401S,100425,0.49,,,,,2008
17368DNSCNC40NF,7439965,0.98,,,,,2008
14206BTTNF1575C,N040,1.25,,,,,2008
78526MLLRC3351F,7440508,0.98,,,,,2008
6016WDYNMC1725N,7440508,1.01,,,,,2008
48066PLLPL15765,N420,0.48,,,,,2008
48066PLLPL15765,N982,0.83,,,,,2008
37357BRDGSHWY55,N420,0.88,,,,,2008
16161SHRNT20CHU,N450,1.2,,,,,2008
01888CHMRC8COMM,7440508,1.03,,,,,2008
17963GLDMLPENND,191242,0.61,,,,,2008
17103DYTNP1300N,7439921,0.9,,,,,2008
36201MDNKP104NA,872504,1.0,,,,,2008
96707TXCBR91119,108883,0.99,,,,,2008
75160VKSTH17MET,N010,1.45,,,,,2008
41056SPRLCRTE8X,7664417,1.0,,,,,2008
35616SCTSS1834H,123386,1.07,,,,,2008
5305WWYMNG7NFUR,7439921,0.85,,,,,2008
84104TWDMB1847S,7439965,0.5,,,,,2008
5531WWCDRC11PAR,7439921,1.0,,,,,2008
89803BRRCK27MIL,115071,0.96,,,,,2008
53019WSTRNN4520,N458,1.0,,,,,2008
7706WNTRCS1429W,N230,1.0,,,,,2008
63111LMXFL6100S,N420,0.99,,,,,2008
49022GSTMN2300H,7440020,1.29,,,,,2008
60440HCMTR479QU,N420,1.0,,,,,2008
90749RCPRD1801E,95636,0.92,,,,,2008
60434MBLJLINTER,71432,1.08,,,,,2008
01757RCHRR213CE,N010,0.97,,,,,2008
97210WLLBR5501N,N590,1.0,,,,,2008
74361LNSTR5MILE,N450,1.05,,,,,2008
75110LCTYR909S1,N495,0.96,,,,,2008
46970SQRDC252NT,7440508,1.05,,,,,2008
77032GHYDR33NSA,107211,0.83,,,,,2008
88210NVJRF501EA,98828,1.0,,,,,2008
60188FTBND485EL,7440473,0.97,,,,,2008
84087PHLLP393SO,N458,0.89,,,,,2008
90509MBLLC3700W,98828,1.29,,,,,2008
49849RCNCRCORD4,7664417,0.84,,,,,2008
31545TTRYNSAVAN,64186,0.95,,,,,2008
07105DCCHM49RUT,95636,4.84,,,,,2008
43113PPGNDPITTS,584849,0.84,,,,,2008
43113PPGNDPITTS,1330207,0.84,,,,,2008
98021RMCND2191A,7440020,0.72,,,,,2008
90040KSRLM6250E,7439921,0.78,,,,,2008
19137LLDSGMARGA,123386,0.87,,,,,2008
62286SPRTN510EM,7440508,0.67,,,,,2008
27530HFLST1677O,7664417,0.72,,,,,2008
16323MNYCHTWOMI,N982,0.94,,,,,2008
87105CHVRN3200B,191242,0.88,,,,,2008
77704PNNWL2052G,107028,0.0,,,,,2008
61354MRCNNWESTM,71363,1.04,,,,,2008
97470RSBRGHIGHW,50000,0.9,,,,,2008
79417GLDSPPOBOX,7440020,2.39,,,,,2008
29620PRLLCPOBOX,N982,0.86,,,,,2008
60104BRGWR700SO,108952,1.5,,,,,2008
29445MBYCRHIGHW,98884,1.05,,,,,2008
56283CNTRLRRCOR,7664417,1.13,,,,,2008
30336MTLPL500SE,7439921,0.87,,,,,2008
50158LNNXN200S1,75456,0.56,,,,,2008
98531CNTRL913BI,N040,1.06,,,,,2008
66002MDWST1300M,50000,0.8,,,,,2008
72112FRMRS1033R,95636,1.21,,,,,2008
77592NNCRB33015,123728,0.82,,,,,2008
77592NNCRB33015,108316,0.88,,,,,2008
49461HWMTC3850W,7440473,0.77,,,,,2008
48310FRDMT39000,7440508,0.64,,,,,2008
60633FRDMT12600,N450,0.79,,,,,2008
35124RSRCH402IN,75092,0.86,,,,,2008
28602HTCHF41519,7439921,0.85,,,,,2008
00656DCRBNBOMAG,N770,1.03,,,,,2008
33850GRWRS312NB,N511,1.1,,,,,2008
06473NTDST195MC,75092,1.08,,,,,2008
85226SHLND6839W,71363,0.53,,,,,2008
60439NCLCR135TH,95636,0.93,,,,,2008
76017SPCLT1014C,1330207,1.37,,,,,2008
46219VNDPR2720T,7440508,1.0,,,,,2008
27108STRTF807SO,N100,1.0,,,,,2008
25276MNRCH388MA,N982,1.02,,,,,2008
77541NLCCHPODRA,75218,1.2,,,,,2008
