TRIFID,CAS NUMBER,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
44254DVNCB139OH,7439965,0.91,,,,,1992
63110CLGNV5035M,67561,1.35,,,,,1992
48212LRSGL4601N,101688,1.75,,,,,1992
93420NCLSN2555W,71432,0.97,,,,,1992
48622RNSLC505HO,111422,1.02,,,,,1992
76106SYNTH510EC,7664417,0.99,,,,,1992
53051SMTHNN93W1,101688,1.1,,,,,1992
42064PTTRBCHAPE,71556,1.3,,,,,1992
54307TPNCX2612S,79061,0.98,,,,,1992
90640LLLYN901WE,67561,1.0,,,,,1992
39074MCCRT110CL,7664417,1.07,,,,,1992
97850SLNDCHWY82,50000,1.02,,,,,1992
29003RCKLNCALHO,7664417,0.94,,,,,1992
70129MCHDS13800,7664939,1.15,,,,,1992
55110HBFLL3450L,108054,1.33,,,,,1992
37357CRRRCMORRI,71556,1.14,,,,,1992
06795PHLSN1465M,7664939,1.58,,,,,1992
40110JMBMBHIGHW,7664939,1.02,,,,,1992
07728FRSTB250HA,107211,0.87,,,,,1992
46785VLCRFCTYRD,N230,1.2,,,,,1992
04106STCSTONEWA,7440473,1.64,,,,,1992
07071PLYRT624SC,107211,1.14,,,,,1992
13850MRCNB200ST,7440508,1.53,,,,,1992
68601PPLTN2500E,N982,1.0,,,,,1992
92801QNTMC1045N,67561,1.03,,,,,1992
71753THYLCROUTE,75092,1.3,,,,,1992
02861RHDSL211CO,67561,0.79,,,,,1992
52808JHNDRHIGHW,107211,0.96,,,,,1992
06410DVNCD617WE,N982,1.6,,,,,1992
77571RHMND13300,7664417,1.4,,,,,1992
07644HKMTL35IND,7440020,0.95,,,,,1992
07644HKMTL35IND,7439965,1.01,,,,,1992
60007PRFNS2300E,7664382,1.1,,,,,1992
81152CLRDG04MIL,78933,2.28,,,,,1992
97217FRGHT5400N,7429905,1.37,,,,,1992
91730RBRTM10667,7664939,0.0,,,,,1992
56379JCKFR6005B,N100,1.0,,,,,1992
70602HMNTSLAHWY,7782505,0.88,,,,,1992
45750BRGHT2107T,7664382,0.97,,,,,1992
12183ZKNCR1TIBB,7440508,0.72,,,,,1992
38002PRSTF5885J,7697372,1.1,,,,,1992
36701STHLN2995O,71363,0.97,,,,,1992
59101XXNBL700EX,107211,1.0,,,,,1992
48220MCDRM1221F,N982,1.16,,,,,1992
19032MZRCH1830C,111422,1.11,,,,,1992
60627RVRDL680WE,7664417,1.38,,,,,1992
28145CLLNS209LO,71556,1.3,,,,,1992
30058WDBRD2399S,111422,0.89,,,,,1992
48556CSPRK1300N,71556,1.0,,,,,1992
28677WRLCK945MO,78933,1.29,,,,,1992
27823QLTYFHWY30,N090,0.82,,,,,1992
28613STHRN10992,67561,1.1,,,,,1992
42001SYNTC700TE,100425,2.3,,,,,1992
73432SNDWNHC61B,71363,1.32,,,,,1992
90746STFFR20720,7664939,0.96,,,,,1992
71302BRDNN3901S,108952,1.0,,,,,1992
06110HLKRM31BRO,71556,1.2,,,,,1992
30270BBBCXNO1OS,101688,0.91,,,,,1992
42071VNDRBPENNY,302012,6.7,,,,,1992
84104MRKST455W6,7439965,1.2,,,,,1992
52730PSCST18457,7440508,1.16,,,,,1992
27886MPRFC710PO,100425,0.9,,,,,1992
08104CLNLP1930S,7664939,1.03,,,,,1992
57702STHDK501NO,111422,1.24,,,,,1992
49203MCHNR1725A,7697372,1.38,,,,,1992
92128HRCTC13330,7664939,2.4,,,,,1992
30153RCKLNINDUS,N982,1.58,,,,,1992
53213WSTRN1211N,N450,1.16,,,,,1992
24333VGHNBOLDTO,67561,1.92,,,,,1992
06516DTSCH14FAR,108101,1.01,,,,,1992
55021CRWNCPOBOX,78933,1.11,,,,,1992
99352SDPRTPOBOX,7439921,1.38,,,,,1992
25303FMCCR3200M,67561,1.41,,,,,1992
92366MLYCRI15AN,7664417,1.42,,,,,1992
04401GTPRD200SY,71556,0.99,,,,,1992
77704PNNWL2052G,74851,0.75,,,,,1992
64128FRMNT3805V,7664382,1.1,,,,,1992
26070BNNRFWVAST,7783202,1.06,,,,,1992
06096THDXTTWOEL,7664939,0.09,,,,,1992
90248SLVNT230EA,1330207,0.2,,,,,1992
53713MPMRN1707S,7697372,1.09,,,,,1992
12801FNCHP1GLEN,7647010,1.05,,,,,1992
29670WSTNG116WE,67561,1.2,,,,,1992
81506SNDST2800S,76131,0.91,,,,,1992
30331DYNTR3700A,78933,0.65,,,,,1992
29728CMTCK601NO,N020,1.0,,,,,1992
07662THRML109N5,7440020,1.15,,,,,1992
82334SNCLREASTL,7782505,1.24,,,,,1992
77043MLLPR10875,7647010,0.6,,,,,1992
84074MXMGNROWLE,7664939,1.14,,,,,1992
46016GNRLM2915P,108883,1.0,,,,,1992
30434THRMKROUTE,108883,2.1,,,,,1992
48121FRDRG3001M,71363,1.0,,,,,1992
54308KRGRN1330B,100425,0.94,,,,,1992
54901PLSWD2880V,108101,1.06,,,,,1992
56002MDWSTHWY22,71556,1.0,,,,,1992
18016BTHLH701E3,N495,0.8,,,,,1992
46231CRRRC7310W,7664382,0.9,,,,,1992
07420RRWGRTHIRD,108883,0.78,,,,,1992
38732DFSTC800NP,N982,1.1,,,,,1992
91406CNTNN8201W,7664393,1.15,,,,,1992
44266DRCTC350NO,N010,1.6,,,,,1992
68127CNTNN4133S,N230,0.94,,,,,1992
15088SYLVNSECON,N100,0.68,,,,,1992
44017CHMXC55FIR,107211,0.75,,,,,1992
92101GNRLD3302P,7697372,0.97,,,,,1992
07036XXNXX1400P,95636,0.96,,,,,1992
18016BTHLH2400C,120127,1.01,,,,,1992
60090PRCYH430SO,75092,0.99,,,,,1992
45638RNTNR2520S,108952,1.58,,,,,1992
77541SCHNC702FM,108952,1.17,,,,,1992
24069VRGNSROUTE,127184,0.87,,,,,1992
31298BRWNW2600W,71556,1.15,,,,,1992
46910KRNFN501MA,7440473,1.0,,,,,1992
63401CNTNNHIGHW,127184,0.82,,,,,1992
63401CNTNNHIGHW,108883,0.82,,,,,1992
47803WBSHP1600H,N230,0.21,,,,,1992
28401NTRXX2830H,7697372,1.12,,,,,1992
76108SRFRCGRANT,79016,0.63,,,,,1992
99301NVRSL960GL,7664417,1.09,,,,,1992
28213FLRDSHWY11,N982,1.1,,,,,1992
37091HLQKR651HE,108883,5.38,,,,,1992
08601HLLRF360PE,101688,0.99,,,,,1992
44146SCHMN22500,N420,1.07,,,,,1992
63026STLSS1050D,1330207,1.14,,,,,1992
63026STLSS1050D,7440508,1.14,,,,,1992
63401CNTNNHIGHW,95476,0.82,,,,,1992
55369THPRN7401K,N230,1.3,,,,,1992
44281HBRSS8711W,N010,1.1,,,,,1992
03103DSGRNGRENI,78933,1.25,,,,,1992
63090MGNTN7CHAM,108883,1.38,,,,,1992
21224RDSTRHOLAB,7664382,1.06,,,,,1992
90003SRDTR6710S,7440508,1.15,,,,,1992
97208PNNWL6400N,7647010,1.05,,,,,1992
49085VLRBB521LA,101144,1.2,,,,,1992
53233LDRCH230SO,67561,1.14,,,,,1992
33167FLRDP3595N,7647010,0.74,,,,,1992
85282NLCTC1130W,7782505,0.97,,,,,1992
31601NNCMP1401E,108316,1.02,,,,,1992
51442BPNCXRURAL,7664417,1.13,,,,,1992
65807SYNTX2460W,75218,19.6,,,,,1992
33014SCHRN13900,55630,1.1,,,,,1992
06051CRDMN1PUCC,7440473,0.68,,,,,1992
26031LCLDS8THMC,N090,0.87,,,,,1992
75006TSNGN2601B,71556,1.05,,,,,1992
35360RYLLCHELTO,N982,0.99,,,,,1992
45232NRFBC4955S,7440020,0.97,,,,,1992
01801LPHND20SYL,67641,0.91,,,,,1992
29606CRWNMECHEL,108883,1.1,,,,,1992
33830FRMLNSTATE,7664382,0.91,,,,,1992
15017GNRLLMAYER,N420,0.92,,,,,1992
15017GNRLLMAYER,N078,1.1,,,,,1992
60101THLNG669WI,78933,0.81,,,,,1992
02746PLTNG41COF,N495,0.93,,,,,1992
49896RBNSNN1422,108883,1.13,,,,,1992
92050BNNST3202H,7440020,0.81,,,,,1992
44131MRCNJ4917V,108883,1.13,,,,,1992
30728BLBRDSHATT,107211,1.13,,,,,1992
94572NCLSNOLDHI,111422,1.3,,,,,1992
35541QLTYDWILSO,108883,1.07,,,,,1992
55021SNYDR30024,7440508,1.19,,,,,1992
61944LLNSC616SJ,7664939,0.67,,,,,1992
77009DFNDR2408E,7440508,0.6,,,,,1992
35805VXLCT4950G,7439921,1.15,,,,,1992
47202CMMNS10005,N230,1.25,,,,,1992
92807TRVSN4030L,78933,1.2,,,,,1992
53080FRMNCRAILR,108316,1.08,,,,,1992
48125NKKWL2525B,7664393,1.12,,,,,1992
48079VCMTF4662P,108883,1.0,,,,,1992
70123TLSST325HO,108883,1.04,,,,,1992
62998TRJNCRTE3X,N420,1.3,,,,,1992
14589THTCH4135R,7697372,1.6,,,,,1992
90045FNSTL5235W,7697372,1.8,,,,,1992
10702RFNDSONEFE,7647010,1.0,,,,,1992
06492BYKCH524SO,1330207,1.12,,,,,1992
37309BWTRSROUTE,120809,0.96,,,,,1992
90040SNCLR6100S,N230,1.16,,,,,1992
30701CHTCSHWY41,101688,0.0,,,,,1992
63133LVRBR1400N,N230,0.99,,,,,1992
60638THCLR5063S,N230,0.5,,,,,1992
62040HDTMN10NOR,7440020,0.95,,,,,1992
77292NTRNT6001A,N096,0.91,,,,,1992
77292NTRNT6001A,N982,0.91,,,,,1992
95134FXBRC199RI,7664939,1.0,,,,,1992
01613SPRGL115NO,7664939,6.86,,,,,1992
46767FRDNB1497G,108101,1.23,,,,,1992
47712BTZPL2301W,7664939,1.2,,,,,1992
07063NTNLS1735W,101688,3.48,,,,,1992
06383FDRLPINLAN,7664939,1.0,,,,,1992
28203PCKGP2203H,78933,0.8,,,,,1992
00759NTRRPRD854,7664939,1.28,,,,,1992
44139PLYCR33095,N420,1.0,,,,,1992
31323CHMTLCHEMI,79107,1.17,,,,,1992
21228SMKNSLOWER,7782505,0.0,,,,,1992
28655STRND114IN,71363,0.81,,,,,1992
15522WSTNGRTS30,108101,0.84,,,,,1992
58045MRCNCHWY81,7647010,1.16,,,,,1992
19401HNDYHTOWNS,7440473,0.94,,,,,1992
46158GNRLSHWY67,N090,1.16,,,,,1992
68521MTRML901WE,76131,0.65,,,,,1992
77507WLCHM11200,1330207,0.63,,,,,1992
21078CLLCR1354O,7647010,1.01,,,,,1992
70734BSFCRRIVER,107131,0.99,,,,,1992
77592STRLN201BA,74851,0.84,,,,,1992
77592STRLN201BA,7782505,1.0,,,,,1992
26259CNCSTRTES2,7439921,1.0,,,,,1992
44857PMSCN80NOR,N458,1.18,,,,,1992
28128CRLNSROUTE,78933,0.05,,,,,1992
62665NTNLSRR1XX,1330207,1.3,,,,,1992
98119RDDCM16301,108883,1.11,,,,,1992
39077MGNTKUSHWY,108952,1.08,,,,,1992
97402JHBXT85NBA,N982,0.82,,,,,1992
28105RDTRS600RA,107211,0.86,,,,,1992
61360JHNBW524EU,N090,0.6,,,,,1992
93270SRRFR9000R,7647010,1.0,,,,,1992
98108KNWRT8801E,67561,1.27,,,,,1992
47906GRTLKUSHIG,123911,1.58,,,,,1992
72764SCHND1609N,7664939,1.06,,,,,1992
47933RYBST1204D,78933,1.19,,,,,1992
31708MLLRB405CO,7664417,1.0,,,,,1992
33612RYNLD10420,7664939,1.01,,,,,1992
46241NVRSL5600W,7664382,1.12,,,,,1992
70583SCTTB812RE,108883,1.05,,,,,1992
24084CNNWLNEWBE,7440473,0.83,,,,,1992
19136CRWNC9300A,78933,1.1,,,,,1992
17851HSKNS1ARCO,7439965,0.95,,,,,1992
53222TNCRP4212N,75092,1.0,,,,,1992
07511DRGCNGORDO,84662,1.15,,,,,1992
29059SNTCMSCHWY,108883,1.2,,,,,1992
19446RXHTT8THST,7664417,1.27,,,,,1992
63026CNTNR2391C,71363,0.98,,,,,1992
30240NSGNB1600E,108054,1.1,,,,,1992
92658HGHSR500SU,7664382,0.89,,,,,1992
98390FLSCH1115Z,7664417,0.39,,,,,1992
40216BRDNN6200C,95487,1.06,,,,,1992
01603BRNLL41SUT,7697372,1.0,,,,,1992
44109CHMCL1010D,79016,1.1,,,,,1992
80004CBLBR14401,101688,1.0,,,,,1992
61265JHNDR5013R,7647010,0.98,,,,,1992
07410SNDZCFAIRL,7664939,1.16,,,,,1992
24055BRRTTPOBOX,100414,1.27,,,,,1992
02876MRPXLPROVI,67561,1.07,,,,,1992
43207BCKYS2211P,108952,1.09,,,,,1992
06710LKWDM95JOH,7440508,0.45,,,,,1992
36101KPPRS1451L,7440382,1.13,,,,,1992
61048KLBLN3990N,7697372,1.1,,,,,1992
26175NNCRBSTATE,7647010,1.09,,,,,1992
07727CRYCHRR2BO,80057,0.79,,,,,1992
28669BTBPRHWY26,50000,1.03,,,,,1992
16424MLDDFEASTE,100425,1.2,,,,,1992
55003NDRSNFOOTO,75092,1.04,,,,,1992
44641JLSPC1500W,7439965,0.99,,,,,1992
67005TTLPT1400S,7782505,0.84,,,,,1992
67005TTLPT1400S,7440473,0.84,,,,,1992
05482THSHLRTE7S,71556,1.12,,,,,1992
75902CHMPNHIGHW,67663,1.0,,,,,1992
17751GRMMNRD1BO,67561,1.02,,,,,1992
51566DGLSL2700N,7664939,3.0,,,,,1992
30720SHWND1020R,67561,1.12,,,,,1992
36590HRSCC4075H,7440020,0.94,,,,,1992
60609STRTR2306W,71363,28.4,,,,,1992
60473MCWHR192W1,71363,1.5,,,,,1992
63336DNDCMPOBOX,75092,1.37,,,,,1992
61265JHNDR5013R,7664939,0.98,,,,,1992
27264RVSBR2228S,71556,2.57,,,,,1992
07657PFSTRLINDE,123319,1.54,,,,,1992
60501CRNPR6400A,7783202,1.01,,,,,1992
37330TYSNF234TY,N100,1.06,,,,,1992
47331WHTCN2000I,7664382,0.29,,,,,1992
47331WHTCN2000I,N495,0.25,,,,,1992
43302WHRLP1300M,N230,1.08,,,,,1992
61547SHRXCROUTE,7664417,0.9,,,,,1992
36611BLCHRVIADU,100414,1.0,,,,,1992
03570SCSNSJERIC,78933,105.0,,,,,1992
03570SCSNSJERIC,7440020,100.0,,,,,1992
46553SMKRC68143,101688,1.2,,,,,1992
44109MCGNR2910H,107051,1.6,,,,,1992
44109MCGNR2910H,N495,1.6,,,,,1992
31601SFTMR711IN,7697372,1.76,,,,,1992
46808HRRSK2801W,71556,0.81,,,,,1992
30360GNRLM3900M,108101,0.73,,,,,1992
46515CCRPC2730M,67641,0.03,,,,,1992
04462GRTNR1KATA,7664382,1.02,,,,,1992
75941BRDNN100WE,7664939,1.3,,,,,1992
27526RYCHMROUTE,71556,1.15,,,,,1992
46802SSXGR1601W,50000,1.12,,,,,1992
08884KMBRL85MAI,67663,0.95,,,,,1992
60164GNRLP135WL,84742,1.2,,,,,1992
10918CHSTR15OAK,7440508,1.18,,,,,1992
13204CHRCH1416W,7664417,0.97,,,,,1992
45242JWHRR10930,7440508,1.1,,,,,1992
23149PTTSLRT17S,N100,0.81,,,,,1992
44811CNTRL605GO,7664939,106.0,,,,,1992
19422TMPKN550TO,N040,0.9,,,,,1992
06852HCKST9WILT,108883,0.99,,,,,1992
12534MSGMN2NDST,67641,1.2,,,,,1992
77028JTLBN4849H,7439921,0.74,,,,,1992
60629KTLCD4099W,7664417,1.5,,,,,1992
14701SSXSP125BL,78922,1.69,,,,,1992
55432MNNCS200NE,71556,0.98,,,,,1992
30813GWNDS5000W,101688,0.88,,,,,1992
23237RYNLD1701R,78933,1.1,,,,,1992
37343WHLND2800S,N982,1.35,,,,,1992
90045MPCPL5400W,71556,0.3,,,,,1992
77701BMNTREASTE,67561,1.0,,,,,1992
45241MNVLL10600,1330207,0.94,,,,,1992
44202LCSRS777LE,7440508,0.9,,,,,1992
48875TRWNC902LY,N495,1.16,,,,,1992
44055SSLRN1807E,N090,1.19,,,,,1992
30125SHBYGHWY10,100414,1.1,,,,,1992
14305GRFBR4901H,78933,1.0,,,,,1992
16157MDSCMROUTE,MIXTURE,0.72,,,,,1992
25414MNNSTPOBOX,7664393,1.12,,,,,1992
04530BTHRN700WA,71363,1.0,,,,,1992
60106PLYCR215PA,MIXTURE,0.46,,,,,1992
07657CLRTP101RA,N090,1.06,,,,,1992
97128RYLPC4035R,N020,1.77,,,,,1992
37660HLSTNWESTS,67641,1.0,,,,,1992
43545CMPBLEASTM,7782505,1.19,,,,,1992
62539BRDNCCANTR,7664382,1.0,,,,,1992
22801WMPLR590MT,7440508,1.1,,,,,1992
36582KYFRSRANGE,74873,0.8,,,,,1992
39204BRDNN1101H,7664382,1.7,,,,,1992
54474WYRHS200GR,7664939,1.1,,,,,1992
70715NNYPLLA1NO,N040,4.5,,,,,1992
44102WSTDL3275W,7664939,1.03,,,,,1992
61071NTNLM41USR,7647010,1.03,,,,,1992
44145MRCNM1000C,7439921,1.06,,,,,1992
75668LNSTRHWY25,N420,1.18,,,,,1992
80916NCRMD1635A,7647010,1.0,,,,,1992
97217STFFR4429N,7664939,96.82,,,,,1992
96707CHVRN91480,95636,1.1,,,,,1992
62454MRTHNMARAT,1330207,1.03,,,,,1992
28694THMSVHICEA,67641,0.96,,,,,1992
15857STMRY1939S,7440508,0.83,,,,,1992
39208GNBNCOLDFA,N420,1.0,,,,,1992
45801FRDMT1155B,N040,1.2,,,,,1992
46041CRSNSSTRT2,80626,1.06,,,,,1992
71836SHGRVPOBOX,117817,1.2,,,,,1992
45801FRDMT1155B,67561,1.2,,,,,1992
45801FRDMT1155B,71363,1.2,,,,,1992
90058CLFRN1861E,7782505,1.0,,,,,1992
49588DCPLS38013,108883,1.36,,,,,1992
60505HRDCR1900P,7664417,1.35,,,,,1992
75006TSNGN1000W,7664417,0.5,,,,,1992
49548LNPLS4901C,117817,0.7,,,,,1992
30336SLGCH840SE,N230,0.77,,,,,1992
46802GNRLL1635B,100425,0.92,,,,,1992
42071VNDRBPENNY,67561,1.85,,,,,1992
56001BGGNN416MA,N725,0.0,,,,,1992
21219BTHLHDUALH,7664939,1.01,,,,,1992
45817DTRND320SN,N982,1.82,,,,,1992
64060VRFRM303WM,N090,1.3,,,,,1992
49423HWRTHONEHA,78933,1.1,,,,,1992
98409NWTCH2601S,7440473,1.15,,,,,1992
37711GRTNR700NM,N100,1.22,,,,,1992
55057SHLDHHIGHW,N230,1.15,,,,,1992
90801LNZNC20851,107211,1.33,,,,,1992
04011BTHRNMALLE,7440020,1.0,,,,,1992
79915LMRDT6966M,108883,1.0,,,,,1992
22021CRCTS4230L,76131,1.09,,,,,1992
16107FLWLN1400N,7440020,0.59,,,,,1992
39563NTRNT2019G,10049044,0.99,,,,,1992
32347BCKYCROUTE,7664939,1.02,,,,,1992
98421CCDNT605AL,75718,0.91,,,,,1992
45212TXCRP2801H,7664939,1.16,,,,,1992
19526HDCNCVALLE,7440020,1.0,,,,,1992
33840LYKSG3502H,N450,1.0,,,,,1992
07501MPRMR195RI,100425,0.77,,,,,1992
06111CSTMM815NO,N010,1.07,,,,,1992
75149LMXLM227TO,1330207,1.58,,,,,1992
64093GTSNR617NO,N420,0.93,,,,,1992
08066MBLLCBILLI,7664417,0.99,,,,,1992
71801HDSNF1604N,N100,1.0,,,,,1992
46904KKMCS1001E,7664417,1.44,,,,,1992
12015TLNTCSCHOH,N020,0.95,,,,,1992
48237GNRLP21841,N090,1.19,,,,,1992
44706THTMK1835D,7440020,0.99,,,,,1992
90745MTLCN1145E,N230,1.02,,,,,1992
90023BRGLC3150E,67641,0.9,,,,,1992
61602RCHRDFOOTO,98828,1.5,,,,,1992
43201CLMBS1280N,N078,1.25,,,,,1992
60650KPPRS3900S,108952,0.89,,,,,1992
14305GRFBR4901H,71556,1.0,,,,,1992
33610MRCNL2601E,78933,0.67,,,,,1992
25414MNNSTPOBOX,7782505,1.61,,,,,1992
77631SMNTNFM100,67561,89.0,,,,,1992
44706THTMK1835D,7440666,1.0,,,,,1992
48198BCWLL2625T,71363,1.0,,,,,1992
48126MCHLN10501,7664382,0.0,,,,,1992
63401PTNCH1REDD,7664382,1.1,,,,,1992
43219RFRCP4300E,7664939,2.2,,,,,1992
60099RLNCN1915I,1330207,1.03,,,,,1992
30529GLDKSSTATE,N100,0.87,,,,,1992
14621RCHST333HO,N230,0.8,,,,,1992
14843MRRSN1MKDR,108883,0.5,,,,,1992
34297LYKSGHWY35,N100,1.0,,,,,1992
63382HRBSNBOOKE,8001589,0.77,,,,,1992
35077LBMFDFARMR,7664939,1.03,,,,,1992
53218HNTZN6937W,108883,0.92,,,,,1992
36653CBGGYGEIGY,95476,0.89,,,,,1992
88202TRNSPPOBOX,7440473,0.5,,,,,1992
88202TRNSPPOBOX,78933,0.5,,,,,1992
14305GNRLB2000C,7440473,0.05,,,,,1992
05468WYTHNGEORG,7664939,1.19,,,,,1992
67277BNGML3801S,100414,0.93,,,,,1992
67277BNGML3801S,7664393,0.93,,,,,1992
67002PRTTL630E1,84742,0.76,,,,,1992
31054NGLHRHWY57,7664939,0.46,,,,,1992
29924WSTNGPOBOX,7440360,0.71,,,,,1992
15853STMRY2BARK,7440508,1.04,,,,,1992
42303WRGRC5525U,107131,1.09,,,,,1992
76501RCRPN2611N,71556,1.06,,,,,1992
62427FRRTPRT2BO,N450,0.77,,,,,1992
62427FRRTPRT2BO,N495,1.57,,,,,1992
46725SSXWRPOBOX,N420,1.15,,,,,1992
64504GLMRC4900P,107211,1.37,,,,,1992
33166SHLDN8351N,N982,1.1,,,,,1992
40210PRTRP1301W,100414,0.92,,,,,1992
07065MRCKC126EL,98884,0.99,,,,,1992
07065MRCKC126EL,75150,1.23,,,,,1992
44142FSCNC20200,107211,3.43,,,,,1992
07008STFLXMIDDL,71363,7.83,,,,,1992
54307FRTHW1919S,95636,1.06,,,,,1992
75461LVRRB2305N,N982,1.15,,,,,1992
28728BSFCRSANDH,7664382,0.87,,,,,1992
02910HYSHT800WE,71556,1.21,,,,,1992
53140FRSTC65231,7664382,0.6,,,,,1992
77547MRCNT900CL,1330207,1.0,,,,,1992
43302TRCPRSTATE,108952,1.13,,,,,1992
44667WHTTK312CO,1330207,1.08,,,,,1992
43040HNDFM2400A,7697372,1.0,,,,,1992
48217MRTHN1300S,106990,0.96,,,,,1992
48217MRTHN1300S,67561,0.96,,,,,1992
43040HNDFM2400A,N420,1.0,,,,,1992
43040HNDFM2400A,7664382,1.0,,,,,1992
03773STRMRGUILD,7664939,0.58,,,,,1992
50616WHTNW300LA,7439965,0.9,,,,,1992
23222NDSTR500VA,7440020,2.0,,,,,1992
94536MCHMP37899,7664393,0.82,,,,,1992
46504NTDTC12340,101688,1.42,,,,,1992
75607TXSSTOFFHI,67641,0.9,,,,,1992
45103STHRN2565B,7440666,0.98,,,,,1992
70663LPHCH4809E,7664382,0.5,,,,,1992
41042CMCCH8150H,71363,1.11,,,,,1992
43512GMCXXSTATE,67561,0.8,,,,,1992
56537MDMRC301SO,7664939,1.27,,,,,1992
45439GNRLM2601W,N100,1.41,,,,,1992
78210FNDRS231VI,N100,1.06,,,,,1992
52498RCKWL400CO,7647010,0.7,,,,,1992
22942LBRTYCLEVE,N230,0.65,,,,,1992
74106MTLDY1145N,7440508,1.2,,,,,1992
94565SNCFB701WI,71556,0.83,,,,,1992
41105RMCST4000E,108883,1.29,,,,,1992
95050NSHCM365RE,76131,2.6,,,,,1992
46801SLTRS2400T,N096,0.99,,,,,1992
43512MNVLLCARPE,7664417,0.95,,,,,1992
38109STRLZ2396F,107211,1.1,,,,,1992
33912JHNSN2131A,N982,1.14,,,,,1992
08096HNTSMMANTU,N982,0.98,,,,,1992
01561BSTWYSTERL,N100,1.27,,,,,1992
63701BKYWN975NA,7647010,0.93,,,,,1992
72204PHLPS2701W,7440508,1.11,,,,,1992
44706THTMK1835D,7664382,1.05,,,,,1992
73018DLTFCHWY62,N100,1.04,,,,,1992
53056SSNTL28391,80626,0.92,,,,,1992
40509CNTRL2580P,7647010,1.18,,,,,1992
90023BRGLC3150E,1330207,0.66,,,,,1992
44706LTVST2201H,N100,1.02,,,,,1992
70518CHMCL102AB,100414,0.35,,,,,1992
47131KTCHNPOBOX,67561,1.09,,,,,1992
46036STTPL450NO,7664939,1.15,,,,,1992
35146GRDNR199MA,1332214,1.4,,,,,1992
63841PRLTR201BH,75092,1.2,,,,,1992
80125NCLML9481N,95636,0.68,,,,,1992
28637HNRYLHWY70,67561,1.0,,,,,1992
74121FRDMT5555S,75092,1.6,,,,,1992
16503KWLPX1015E,7440473,1.2,,,,,1992
12550MRCNFWALSH,7664939,0.88,,,,,1992
55113RTSTC2224T,108101,1.78,,,,,1992
77029XXNCH8230S,100414,0.86,,,,,1992
44515SCLMN3786O,7664939,0.79,,,,,1992
50662DNLDS301FI,1330207,1.0,,,,,1992
60624CLRCM4242W,108883,1.15,,,,,1992
77480PHLLPFM14A,100414,1.0,,,,,1992
12054WNSCRRT32S,7783202,0.88,,,,,1992
65254BBMNN400IN,7664939,107.0,,,,,1992
00708LLLLYSTATE,75058,0.6,,,,,1992
77086CSLMT16212,62737,0.6,,,,,1992
47130NTDTCPOBOX,7664939,0.98,,,,,1992
15857CRBNC150FO,7440508,0.52,,,,,1992
06430HNDYH1770K,7440439,1.0,,,,,1992
60411CTDFL500ST,67561,0.62,,,,,1992
42029GFCHMHIGHW,108316,0.98,,,,,1992
28241HNKLC3300W,N230,1.5,,,,,1992
45365STLLC2633C,78933,1.23,,,,,1992
39213HDFRN2605L,1330207,1.24,,,,,1992
77017TXSPT8600P,115071,1.18,,,,,1992
75229GHHNS2108J,7440473,97.0,,,,,1992
77029XXNCH8230S,91225,1.33,,,,,1992
89506GNRLP7970S,N982,1.1,,,,,1992
61105GCTHR1801M,71556,1.07,,,,,1992
37711GRTNR700NM,N090,1.22,,,,,1992
46952DVRST1700F,108054,1.19,,,,,1992
38358DGLSLKEFAU,584849,1.1,,,,,1992
83347MLGMT500WE,7647010,1.17,,,,,1992
28054NRYLC214WE,79107,1.05,,,,,1992
55144MCNTRI94AN,78933,1.0,,,,,1992
49548MGCFN2947B,108883,1.3,,,,,1992
13204CHRCH1416W,7664939,0.5,,,,,1992
38114NPKNC1699A,N420,1.05,,,,,1992
60025MNCRC1851E,7647010,1.09,,,,,1992
90749RCPRD1801E,107062,0.97,,,,,1992
97220CNTNN11555,78933,1.06,,,,,1992
63857PRKRHHWYEN,7664939,0.8,,,,,1992
13367KRFTNUTICA,7664382,1.1,,,,,1992
43420KLSYH1017D,101688,1.5,,,,,1992
17603DWCRP2919O,7439965,1.1,,,,,1992
98052BRNNT14615,75092,1.33,,,,,1992
24522RMSTRRT460,108101,1.1,,,,,1992
72390HLNCHHWY49,82688,0.4,,,,,1992
37662TNNSSEASTM,67561,1.4,,,,,1992
16344PNNZL2MAIN,N100,0.91,,,,,1992
64801TLSPWHIGHW,7647010,0.84,,,,,1992
70734BSFCRRIVER,50000,0.82,,,,,1992
70734BSFCRRIVER,101779,0.96,,,,,1992
48921BCLNS2800W,78933,1.66,,,,,1992
46550VTCNC900EW,N982,0.96,,,,,1992
43337MRRLC132PO,50000,1.1,,,,,1992
21795GNRLPINDUS,1330207,1.05,,,,,1992
61025PHNXC16675,6484522,1.1,,,,,1992
35072MDXNCHIGHW,N230,1.2,,,,,1992
50703GLTNN4455R,N090,1.37,,,,,1992
55057SHLDHHIGHW,108883,2.0,,,,,1992
35044SPLPNALABA,7664939,1.07,,,,,1992
18505SCRNT156CE,N090,0.83,,,,,1992
39046MRSHLOLDFL,7664417,0.94,,,,,1992
63147PDGRG5200N,108101,1.75,,,,,1992
67277BNGML3801S,7664939,0.93,,,,,1992
67277BNGML3801S,71556,0.93,,,,,1992
67277BNGML3801S,79016,0.93,,,,,1992
