PRIMARY NAICS CODE,TRIFID,REPORTING YEAR,DISPOSAL ACTIVITY,UNIT OF MEASURE,TRI_CHEM_ID,FLOW
331210,18411SNDVKIVYIN,1987,Other landfills,kg,7664393,0.226796
331110,72902QNXMC4700P,1987,Other landfills,kg,7664382,113.398
331110,72902QNXMC4700P,1987,Other landfills,kg,1344281,113.398
331110,72902QNXMC4700P,1987,Other landfills,kg,107211,113.398
331110,78156STRCTPOBOX,1987,Other landfills,kg,N450,68038.8
331110,72902QNXMC4700P,1987,Other disposal,kg,7440020,113.398
331110,62002LCLDSCUTST,1987,Other landfills,kg,1344281,21123.77944
331110,44004LKMMT2700L,1987,Underground injection to class i wells,kg,7647010,9979.024
331110,43725SHLDLSTATE,1987,Other disposal,kg,N450,952.5432
331110,43725SHLDLSTATE,1987,Other disposal,kg,7440622,3220.5032
331110,43725SHLDLSTATE,1987,Other disposal,kg,1344281,3220.5032
331110,25002LKMMTBOX61,1987,Other landfills,kg,7440473,7711.064
331110,62002LCLDSCUTST,1987,Other landfills,kg,7440473,1426.54684
331110,78156STRCTPOBOX,1987,Other landfills,kg,N420,190692.798352
331110,78156STRCTPOBOX,1987,Other landfills,kg,7440666,122469.84
331110,78156STRCTPOBOX,1987,Other landfills,kg,7440020,5896.696
331110,74063SHFFL2300S,1987,Other disposal,kg,1310732,113.398
331110,72902QNXMC4700P,1987,Underground injection to class i wells,kg,N090,113.398
331110,72902QNXMC4700P,1987,Other landfills,kg,N450,113.398
331110,72902QNXMC4700P,1987,Other landfills,kg,N420,113.398
331110,62040GRNTC20THS,1987,Other landfills,kg,7664939,161.02516
331110,62040GRNTC20THS,1987,Other landfills,kg,7664382,68.0388
331110,74063SHFFL2300S,1987,Other disposal,kg,N078,113.398
331110,62040GRNTC20THS,1987,Other landfills,kg,7440666,1360776.0
331110,62040GRNTC20THS,1987,Other landfills,kg,7440473,8164.656
331110,62040GRNTC20THS,1987,Other landfills,kg,7439965,167829.04
331110,62040GRNTC20THS,1987,Other landfills,kg,7439921,20411.64
331110,62040GRNTC20THS,1987,Other landfills,kg,7429905,0.226796
331110,62040GRNTC20THS,1987,Other landfills,kg,71556,23.586784
331110,62040GRNTC20THS,1987,Other landfills,kg,1344281,37648.136
331110,62040GRNTC20THS,1987,Other landfills,kg,7440508,2131.8824
331110,62002LCLDSCUTST,1987,Other landfills,kg,7664382,1148.494944
331110,74063SHFFL2300S,1987,Other disposal,kg,N090,113.398
331110,74063SHFFL2300S,1987,Other disposal,kg,N420,113.398
331110,78156STRCTPOBOX,1987,Other landfills,kg,7439965,68038.8
331110,78156STRCTPOBOX,1987,Land treatment/application farming,kg,N090,10886.208
331110,77592TXTNCHIGHW,1987,Other landfills,kg,7440666,1968.58928
331110,77592TXTNCHIGHW,1987,Other landfills,kg,7440382,2812.2704
331110,76065CHPRR300WA,1987,Other landfills,kg,N982,3220503.2
331110,76065CHPRR300WA,1987,Other landfills,kg,7440473,29029.888
331110,74063SHFFL2300S,1987,Other disposal,kg,N100,113.398
331110,76065CHPRR300WA,1987,Other landfills,kg,7440020,15422.128
331110,76065CHPRR300WA,1987,Other landfills,kg,7439921,498951.2
331110,76065CHPRR300WA,1987,Other landfills,kg,1344281,326586.24
331110,75846NCRSTHWY79,1987,Other disposal,kg,1344281,196926.9668
331110,74063SHFFL2300S,1987,Other disposal,kg,N982,340.194
331110,74063SHFFL2300S,1987,Other disposal,kg,N495,113.398
331110,74063SHFFL2300S,1987,Other disposal,kg,N450,113.398
331110,76065CHPRR300WA,1987,Other landfills,kg,7439965,408232.8
331110,46241CLDMT2301S,1987,Other landfills,kg,7664939,0.226796
331110,46241CLDMT2301S,1987,Other disposal,kg,7664939,0.226796
331110,46241CLDMT2301S,1987,Land treatment/application farming,kg,7664939,0.226796
331110,35061KPPRS2134K,1987,Other landfills,kg,1310732,0.226796
331110,35061KPPRS2134K,1987,Other landfills,kg,1330207,0.226796
331110,35061KPPRS2134K,1987,Other landfills,kg,71432,0.226796
331110,35061KPPRS2134K,1987,Other landfills,kg,91203,113.398
331110,35217BCCKDRAILR,1987,Other disposal,kg,107211,0.453592
331110,35904GLFST174SO,1987,Other landfills,kg,1344281,1246942.55168
331110,35904GLFST174SO,1987,Other landfills,kg,7439965,136528.016856
331110,35904GLFST174SO,1987,Other landfills,kg,7440473,128935.79396
331110,35904GLFST174SO,1987,Other landfills,kg,7440508,5291.604272
331110,35904GLFST174SO,1987,Other landfills,kg,7440666,141264.42452
331110,35904GLFST174SO,1987,Underground injection to class i wells,kg,1344281,0.226796
331110,38305FLRDSUSHIG,1987,Other disposal,kg,N090,2177.2416
331110,38305FLRDSUSHIG,1987,Other disposal,kg,N100,4218.4056
331110,38305FLRDSUSHIG,1987,Other disposal,kg,N420,113.398
331110,38305FLRDSUSHIG,1987,Other disposal,kg,N450,10432.616
331110,38305FLRDSUSHIG,1987,Other disposal,kg,N495,1542.2128
331110,38305FLRDSUSHIG,1987,Other disposal,kg,N982,113.398
331110,41105RMCSHUSROU,1987,Other landfills,kg,N106,113.398
331110,41105RMCSHUSROU,1987,Other landfills,kg,N100,113.398
331110,41105RMCSHUSROU,1987,Other landfills,kg,N090,1043.2616
331110,41105RMCSHUSROU,1987,Other landfills,kg,7664939,113.398
331110,41105RMCSHUSROU,1987,Other landfills,kg,7664417,113.398
331110,41105RMCSHUSROU,1987,Other landfills,kg,7664382,113.398
331110,35061KPPRS2134K,1987,Other landfills,kg,108883,0.226796
331110,41105RMCSHUSROU,1987,Other landfills,kg,7647010,113.398
331110,41105RMCSHUSROU,1987,Other landfills,kg,71556,340.194
331110,41105RMCSHUSROU,1987,Other landfills,kg,71432,113.398
331110,41105RMCSHUSROU,1987,Other landfills,kg,1344281,58966.96
331110,41105RMCSHUSROU,1987,Other landfills,kg,1310732,113.398
331110,41105RMCSHUSROU,1987,Other landfills,kg,107211,113.398
331110,41071NWPRTLICKI,1987,Other landfills,kg,1344281,517038.181
331110,41105RMCSHUSROU,1987,Other landfills,kg,7429905,113.398
331110,35061KPPRS2134K,1987,Other landfills,kg,107211,0.226796
331110,35061KPPRS2134K,1987,Other disposal,kg,7783202,10886.208
331110,29033WNLCT310NE,1987,Other landfills,kg,1344281,8164.656
331110,21219BTHLHDUALH,1987,Other landfills,kg,N106,0.226796
331110,21219BTHLHDUALH,1987,Other landfills,kg,N100,25854.744
331110,21219BTHLHDUALH,1987,Other landfills,kg,N090,72574.72
331110,21219BTHLHDUALH,1987,Other landfills,kg,91203,113.398
331110,21219BTHLHDUALH,1987,Other landfills,kg,7664417,1859.7272
331110,21219BTHLHDUALH,1987,Other landfills,kg,71432,113.398
331110,21219BTHLHDUALH,1987,Other landfills,kg,N450,11339.8
331110,21219BTHLHDUALH,1987,Other landfills,kg,1344281,204116.4
331110,21219BTHLHDUALH,1987,Other disposal,kg,92524,113.398
331110,21219BTHLHDUALH,1987,Other disposal,kg,91225,113.398
331110,21219BTHLHDUALH,1987,Other disposal,kg,91203,340.194
331110,21219BTHLHDUALH,1987,Other disposal,kg,7664939,113.398
331110,21219BTHLHDUALH,1987,Other disposal,kg,7664417,113.398
331110,21219BTHLHDUALH,1987,Other disposal,kg,71432,113.398
331110,21219BTHLHDUALH,1987,Other disposal,kg,95636,113.398
331110,41105RMCSHUSROU,1987,Other landfills,kg,N420,2404.0376
331110,21219BTHLHDUALH,1987,Other landfills,kg,N495,17236.496
331110,26037WHLNGROUTE,1987,Land treatment/application farming,kg,N090,3628.736
331110,29033WNLCT310NE,1987,Other disposal,kg,N450,589.6696
331110,29033WNLCT310NE,1987,Other disposal,kg,N090,18.14368
331110,29033WNLCT310NE,1987,Other disposal,kg,7440393,49.89512
331110,29033WNLCT310NE,1987,Other disposal,kg,7439921,1315.4168
331110,29033WNLCT310NE,1987,Other disposal,kg,107211,1315.4168
331110,29033WNLCT310NE,1987,Land treatment/application farming,kg,N450,22679.6
331110,21219BTHLHDUALH,1987,Underground injection to class i wells,kg,7697372,0.226796
331110,29033WNLCT310NE,1987,Land treatment/application farming,kg,N090,358.33768
331110,29033WNLCT310NE,1987,Land treatment/application farming,kg,7439921,31.75144
331110,29033WNLCT310NE,1987,Land treatment/application farming,kg,1344281,816.4656
331110,26062WRTNS400TH,1987,Underground injection to class i wells,kg,7440473,0.226796
331110,26037WHLNGROUTE,1987,Land treatment/application farming,kg,N982,3628736.0
331110,26037WHLNGROUTE,1987,Land treatment/application farming,kg,N495,14514.944
331110,26037WHLNGROUTE,1987,Land treatment/application farming,kg,N100,7257.472
331110,29033WNLCT310NE,1987,Land treatment/application farming,kg,7440393,771.1064
331110,41105RMCSHUSROU,1987,Other landfills,kg,N450,39916.096
331110,41105RMCSHUSROU,1987,Other landfills,kg,N495,290.29888
331110,41105RMCSHUSROU,1987,Underground injection to class i wells,kg,71432,113.398
331110,44704LTVST26338,1987,Other landfills,kg,N450,1088620.8
331110,44704LTVST26338,1987,Other landfills,kg,N420,4082.328
331110,44704LTVST26338,1987,Other landfills,kg,N100,8164.656
331110,44704LTVST26338,1987,Other landfills,kg,N090,208652.32
331110,44704LTVST26338,1987,Other landfills,kg,1344281,2313319.2
331110,44646LTVST410OB,1987,Other landfills,kg,N495,2449.3968
331110,44704LTVST26338,1987,Other landfills,kg,N495,25854.744
331110,44646LTVST410OB,1987,Other landfills,kg,N450,5443.104
331110,44646LTVST410OB,1987,Other landfills,kg,N090,1769.0088
331110,44641JLSPC1500W,1987,Underground injection to class i wells,kg,7697372,0.226796
331110,44641JLSPC1500W,1987,Underground injection to class i wells,kg,7664939,0.226796
331110,44641JLSPC1500W,1987,Underground injection to class i wells,kg,7664417,0.226796
331110,44641JLSPC1500W,1987,Underground injection to class i wells,kg,7664393,0.226796
331110,44641JLSPC1500W,1987,Underground injection to class i wells,kg,7647010,0.226796
331110,44646LTVST410OB,1987,Other landfills,kg,N420,0.453592
331110,44641JLSPC1500W,1987,Underground injection to class i wells,kg,1310732,0.226796
331110,44704LTVST26338,1987,Other landfills,kg,N982,42637.648
331110,44706LTVST2201H,1987,Other landfills,kg,N090,95.25431999999999
331110,45786GLBMTCOUNT,1987,Underground injection to class i wells,kg,7664939,0.226796
331110,45043RMCNCMIDDL,1987,Other landfills,kg,N495,113.398
331110,45043RMCNCMIDDL,1987,Other landfills,kg,N090,113.398
331110,45043RMCNC1801C,1987,Underground injection to class i wells,kg,7647010,1905086.4
331110,45043RMCNC1801C,1987,Other landfills,kg,N982,771106.4
331110,45043RMCNC1801C,1987,Other landfills,kg,N450,113.398
331110,44706LTVST2201H,1987,Other landfills,kg,1344281,6803.88
331110,45043RMCNC1801C,1987,Other landfills,kg,N420,113.398
331110,45043RMCNC1801C,1987,Other landfills,kg,7429905,113.398
331110,45043RMCNC1801C,1987,Other disposal,kg,67561,113.398
331110,45043RMCNC1801C,1987,Other disposal,kg,108952,113.398
331110,45043RMCNC1801C,1987,Other disposal,kg,107211,4989.512
331110,44706LTVST2201H,1987,Other landfills,kg,N495,635.0288
331110,44706LTVST2201H,1987,Other landfills,kg,N450,13154.168
331110,45043RMCNC1801C,1987,Other landfills,kg,N090,113.398
327213,74403WNSBRYORKA,1987,Other disposal,kg,1310732,113.398
331110,44641JLSPC1500W,1987,Other disposal,kg,7697372,113.398
331110,44641JLSPC1500W,1987,Other disposal,kg,7664417,0.226796
331110,44127LTVST3100E,1987,Other landfills,kg,N420,235867.84
331110,44127LTVST3100E,1987,Other landfills,kg,N100,0.453592
331110,44127LTVST3100E,1987,Other landfills,kg,N090,13154.168
331110,44127LTVST3100E,1987,Other landfills,kg,1344281,0.453592
331110,44055SSLRN1807E,1987,Other landfills,kg,N420,272155.2
331110,44055SSLRN1807E,1987,Other landfills,kg,N090,15875.72
331110,44127LTVST3100E,1987,Other landfills,kg,N450,0.453592
331110,44055SSLRN1807E,1987,Land treatment/application farming,kg,N982,195044.56
331110,43402CSTMS1145F,1987,Other landfills,kg,MIXTURE,113.398
331110,42029SKWLLHIGHW,1987,Other landfills,kg,7440393,51987.539896
331110,42029SKWLLHIGHW,1987,Other landfills,kg,7439965,197302.08738399998
331110,42029NRTHSPOBOX,1987,Other disposal,kg,7440508,0.226796
331110,41105RMCST4000E,1987,Other landfills,kg,N106,113.398
331110,41105RMCST4000E,1987,Other landfills,kg,1330207,113.398
331110,43725SHLDLSTATE,1987,Other disposal,kg,N090,113.398
331110,44641JLSPC1500W,1987,Other disposal,kg,7664939,113.398
331110,44127LTVST3100E,1987,Other landfills,kg,N495,5189.09248
331110,44481WRRNW1040P,1987,Land treatment/application farming,kg,7664417,0.226796
331110,44641JLSPC1500W,1987,Other disposal,kg,7664393,113.398
331110,44641JLSPC1500W,1987,Other disposal,kg,7647010,113.398
331110,44641JLSPC1500W,1987,Other disposal,kg,1310732,113.398
331110,44482CPPRW4000M,1987,Other landfills,kg,7664939,0.226796
331110,44482CPPRW4000M,1987,Other landfills,kg,7647010,0.226796
331110,44482CPPRW4000M,1987,Other landfills,kg,7440666,1680123.818864
331110,44127LTVST3100E,1987,Other landfills,kg,N982,453592.0
331110,44482CPPRW4000M,1987,Other landfills,kg,7439921,200547.084552
331110,44481WRRNW1040P,1987,Other landfills,kg,N982,0.226796
331110,44481WRRNW1040P,1987,Other landfills,kg,N450,2630833.6
331110,44481WRRNW1040P,1987,Other landfills,kg,N420,272155.2
331110,44481WRRNW1040P,1987,Other landfills,kg,N090,5896.696
331110,44481WRRNW1040P,1987,Other landfills,kg,7664417,2131.8824
331110,44481WRRNW1040P,1987,Other landfills,kg,1344281,1632931.2
331110,44482CPPRW4000M,1987,Other landfills,kg,1344281,36069.63584
331210,18411SNDVKIVYIN,1987,Underground injection to class i wells,kg,7664393,0.226796
327213,60544KRRXX1500N,1987,Underground injection to class i wells,kg,7757826,0.226796
327213,60544KRRXX1500N,1987,Land treatment/application farming,kg,7757826,0.226796
326291,90660GNRLF8320R,1987,Underground injection to class i wells,kg,91087,0.226796
326299,90660GNRLF8320R,1987,Underground injection to class i wells,kg,91087,0.226796
326299,01220WRGRCHARMO,1987,Other disposal,kg,108883,0.226796
336612,01220WRGRCHARMO,1987,Other disposal,kg,108883,0.226796
326299,02720GLBMN456BE,1987,Land treatment/application farming,kg,1310732,0.226796
336612,02720GLBMN456BE,1987,Land treatment/application farming,kg,1310732,0.226796
326299,02720GLBMN456BE,1987,Other landfills,kg,1310732,0.226796
336612,02720GLBMN456BE,1987,Other landfills,kg,1310732,0.226796
326299,03874BLYMN700LA,1987,Other disposal,kg,1310732,0.226796
336612,03874BLYMN700LA,1987,Other disposal,kg,1310732,0.226796
326299,06484LRDCROLDST,1987,Land treatment/application farming,kg,127184,0.226796
336612,06484LRDCROLDST,1987,Land treatment/application farming,kg,127184,0.226796
326299,06484LRDCROLDST,1987,Land treatment/application farming,kg,75092,0.226796
336612,06484LRDCROLDST,1987,Land treatment/application farming,kg,75092,0.226796
326299,06484LRDCROLDST,1987,Other landfills,kg,127184,0.226796
336612,06484LRDCROLDST,1987,Other landfills,kg,127184,0.226796
326299,06484LRDCROLDST,1987,Other landfills,kg,75092,0.226796
336612,06484LRDCROLDST,1987,Other landfills,kg,75092,0.226796
326299,06484LRDCROLDST,1987,Underground injection to class i wells,kg,127184,0.226796
336612,06484LRDCROLDST,1987,Underground injection to class i wells,kg,127184,0.226796
326299,06484LRDCROLDST,1987,Underground injection to class i wells,kg,75092,0.226796
336612,06484LRDCROLDST,1987,Underground injection to class i wells,kg,75092,0.226796
326299,07073STRGL2CARL,1987,Land treatment/application farming,kg,100425,0.226796
336612,07073STRGL2CARL,1987,Land treatment/application farming,kg,100425,0.226796
326299,07073STRGL2CARL,1987,Other landfills,kg,100425,0.226796
336612,07073STRGL2CARL,1987,Other landfills,kg,100425,0.226796
326299,07073STRGL2CARL,1987,Underground injection to class i wells,kg,100425,0.226796
336612,07073STRGL2CARL,1987,Underground injection to class i wells,kg,100425,0.226796
326299,08837DSNFM521SU,1987,Other landfills,kg,584849,0.226796
336612,08837DSNFM521SU,1987,Other landfills,kg,584849,0.226796
326299,08837DSNFM521SU,1987,Other landfills,kg,74908,0.226796
336612,08837DSNFM521SU,1987,Other landfills,kg,74908,0.226796
326299,08837DSNFM521SU,1987,Other landfills,kg,91087,0.226796
336612,08837DSNFM521SU,1987,Other landfills,kg,91087,0.226796
326299,29556CLNLREASTL,1987,Land treatment/application farming,kg,117817,0.226796
336612,29556CLNLREASTL,1987,Land treatment/application farming,kg,117817,0.226796
326299,29556CLNLREASTL,1987,Land treatment/application farming,kg,1163195,0.226796
336612,29556CLNLREASTL,1987,Land treatment/application farming,kg,1163195,0.226796
326299,27263LPFMN2222S,1987,Underground injection to class i wells,kg,91087,0.226796
336612,27263LPFMN2222S,1987,Underground injection to class i wells,kg,91087,0.226796
326299,27263LPFMN2222S,1987,Underground injection to class i wells,kg,75092,0.226796
336612,27263LPFMN2222S,1987,Underground injection to class i wells,kg,75092,0.226796
326299,27263LPFMN2222S,1987,Other landfills,kg,91087,0.226796
336612,27263LPFMN2222S,1987,Other landfills,kg,91087,0.226796
326299,27263LPFMN2222S,1987,Other landfills,kg,75092,0.226796
336612,27263LPFMN2222S,1987,Other landfills,kg,75092,0.226796
326291,90660GNRLF8320R,1987,Underground injection to class i wells,kg,584849,0.226796
326299,90660GNRLF8320R,1987,Underground injection to class i wells,kg,584849,0.226796
326299,27263LPFMN2222S,1987,Land treatment/application farming,kg,91087,0.226796
336612,27263LPFMN2222S,1987,Land treatment/application farming,kg,91087,0.226796
326299,25143MNSNT1MONS,1987,Other landfills,kg,62533,498.9512
336612,25143MNSNT1MONS,1987,Other landfills,kg,62533,498.9512
326299,25143MNSNT1MONS,1987,Other landfills,kg,1344281,6803.88
336612,25143MNSNT1MONS,1987,Other landfills,kg,1344281,6803.88
326299,25143MNSNT1MONS,1987,Other landfills,kg,108883,113.398
336612,25143MNSNT1MONS,1987,Other landfills,kg,108883,113.398
326299,08837DSNFM521SU,1987,Underground injection to class i wells,kg,91087,0.226796
336612,08837DSNFM521SU,1987,Underground injection to class i wells,kg,91087,0.226796
326299,08837DSNFM521SU,1987,Underground injection to class i wells,kg,74908,0.226796
336612,08837DSNFM521SU,1987,Underground injection to class i wells,kg,74908,0.226796
326299,08837DSNFM521SU,1987,Underground injection to class i wells,kg,584849,0.226796
336612,08837DSNFM521SU,1987,Underground injection to class i wells,kg,584849,0.226796
326299,27263LPFMN2222S,1987,Land treatment/application farming,kg,75092,0.226796
336612,27263LPFMN2222S,1987,Land treatment/application farming,kg,75092,0.226796
326291,90660GNRLF8320R,1987,Other landfills,kg,91087,0.226796
326299,90660GNRLF8320R,1987,Other landfills,kg,91087,0.226796
326291,90660GNRLF8320R,1987,Land treatment/application farming,kg,91087,0.226796
326299,90660GNRLF8320R,1987,Land treatment/application farming,kg,91087,0.226796
326291,77041GTSRB13601,1987,Other disposal,kg,N982,41.730464
326299,77041GTSRB13601,1987,Other disposal,kg,N982,41.730464
326220,38462BSTNNSWANA,1987,Other landfills,kg,N982,12572.663056
326220,38462BSTNNSWANA,1987,Other landfills,kg,117817,7076.0352
326220,29461GTSRB1BELT,1987,Other landfills,kg,75092,0.226796
326220,12809SHRWDCR45H,1987,Underground injection to class i wells,kg,117817,0.226796
326220,12809SHRWDCR45H,1987,Other disposal,kg,117817,0.907184
326211,79604BNDGNFARMR,1987,Other disposal,kg,N982,24.94756
326220,44004SHTBL2751W,1987,Land treatment/application farming,kg,7439921,0.0453592
326211,75712THKLLHWY31,1987,Other landfills,kg,107211,0.226796
326211,66618THGDY2000N,1987,Underground injection to class i wells,kg,7647010,0.226796
326211,66618THGDY2000N,1987,Underground injection to class i wells,kg,1330207,0.226796
