DISPOSAL ACTIVITY,TRIFID,UNIT OF MEASURE,PRIMARY NAICS CODE,TRI_CHEM_ID,REPORTING YEAR,FLOW
Other surface impoundment,72956BKRTCI40LE,kg,332999,N982,2017,0.453592
Other surface impoundment,72956BKRTCI40LE,kg,332999,N495,2017,0.453592
Other surface impoundment,72956BKRTCI40LE,kg,332999,N420,2017,0.453592
Other surface impoundment,72914PRCSN497CL,kg,327390,N420,2017,0.0453592
Other surface impoundment,72734FLNTC21797,kg,221112,N982,2017,771.1064
Other surface impoundment,72734FLNTC21797,kg,221112,N770,2017,1905.0864
Other surface impoundment,72734FLNTC21797,kg,221112,N458,2017,8.618248
Other surface impoundment,72734FLNTC21797,kg,221112,N450,2017,2494.756
Other surface impoundment,72734FLNTC21797,kg,221112,N420,2017,150.592544
Other surface impoundment,72734FLNTC21797,kg,221112,N100,2017,997.9024
Other surface impoundment,72734FLNTC21797,kg,221112,N040,2017,28122.703999999998
Other surface impoundment,72562NRGYN555PO,kg,221112,N982,2017,0.226796
Other surface impoundment,74053NRTHSJCTHW,kg,221112,N040,2017,54431.04
Other surface impoundment,74434MSKGG5501T,kg,221112,N150,2017,5.0000000000000004e-08
Other surface impoundment,74053NRTHSJCTHW,kg,221112,N420,2017,223.167264
Other surface impoundment,74053NRTHSJCTHW,kg,221112,N458,2017,4.53592
Other surface impoundment,74434MSKGG5501T,kg,221112,N090,2017,0.226796
Other surface impoundment,74434MSKGG5501T,kg,221112,N040,2017,0.226796
Other surface impoundment,7440WMTRLS13S43,kg,327390,N420,2017,0.0453592
Other surface impoundment,74362TCHMN6THHU,kg,325998,N590,2017,171.24005183999998
Other surface impoundment,74362TCHMN6THHU,kg,325998,85018,2017,29.551518800000004
Other surface impoundment,74362TCHMN6THHU,kg,325998,7439976,2017,0.0130180904
Other surface impoundment,74362TCHMN6THHU,kg,325998,7439921,2017,2.1772416
Other surface impoundment,74361LNSTR5MILE,kg,327310,N982,2017,0.226796
Other surface impoundment,74361LNSTR5MILE,kg,327310,N458,2017,0.0453592
Other surface impoundment,74361LNSTR5MILE,kg,327310,N420,2017,0.0453592
Other surface impoundment,74361LNSTR5MILE,kg,327310,N150,2017,5.0000000000000004e-08
Other surface impoundment,74361LNSTR5MILE,kg,327310,7440473,2017,0.226796
Other surface impoundment,7411WCNTNM991E5,kg,326199,131113,2017,0.226796
Other surface impoundment,7411WCNTNM991E5,kg,326199,100425,2017,0.226796
Other surface impoundment,7406WPRGNN3778W,kg,331210,7439965,2017,0.226796
Other surface impoundment,7406WPRGNN3778W,kg,331210,7439921,2017,0.0453592
Other surface impoundment,7405WGRNHL5411N,kg,327320,N511,2017,165.93302544
Other surface impoundment,7405WGRNHL5411N,kg,327320,7439921,2017,1.38799152
Other surface impoundment,74053NRTHSJCTHW,kg,221112,N770,2017,2902.9888
Other surface impoundment,74053NRTHSJCTHW,kg,221112,N450,2017,5896.696
Other surface impoundment,75650HWPRK2400F,kg,221112,N725,2017,131.54167999999999
Other surface impoundment,75650HWPRK2400F,kg,221112,N760,2017,5896.696
Other surface impoundment,75650HWPRK2400F,kg,221112,N770,2017,16329.312
Other surface impoundment,77503LBMRL2500N,kg,325199,92524,2017,2.26796
Other surface impoundment,77503LBMRL2500N,kg,325199,62533,2017,2.26796
Other surface impoundment,77503LBMRL2500N,kg,325199,25376458,2017,2.26796
Other surface impoundment,77503LBMRL2500N,kg,325199,110827,2017,2.26796
Other surface impoundment,77503LBMRL2500N,kg,325199,110543,2017,2.26796
Other surface impoundment,77503LBMRL2500N,kg,325199,108883,2017,2.26796
Other surface impoundment,77423LDCST212FM,kg,327390,N458,2017,0.0453592
Other surface impoundment,77423LDCST212FM,kg,327390,N420,2017,0.453592
Other surface impoundment,77423LDCST212FM,kg,327390,N040,2017,1.814368
Other surface impoundment,77303HMPLC600CO,kg,325510,N982,2017,0.907184
Other surface impoundment,77303HMPLC600CO,kg,325510,N420,2017,0.0453592
Other surface impoundment,77303HMPLC600CO,kg,325510,N100,2017,0.226796
Other surface impoundment,77303HMPLC600CO,kg,325510,95636,2017,0.226796
Other surface impoundment,77303HMPLC600CO,kg,325510,71363,2017,0.226796
Other surface impoundment,77303HMPLC600CO,kg,325510,1330207,2017,0.226796
Other surface impoundment,77303HMPLC600CO,kg,325510,108101,2017,0.226796
Other surface impoundment,77303HMPLC600CO,kg,325510,100414,2017,0.226796
Other surface impoundment,77095CMRNF10825,kg,332111,7440484,2017,0.226796
Other surface impoundment,77095CMRNF10825,kg,332111,7440473,2017,0.226796
Other surface impoundment,77503LBMRL2500N,kg,325199,95534,2017,2.26796
Other surface impoundment,77095CMRNF10825,kg,332111,7440020,2017,0.226796
Other surface impoundment,77503LBMRL2500N,kg,325199,N420,2017,0.38101727999999996
Other surface impoundment,77507LBMRL13BAY,kg,325180,7664417,2017,2.26796
Other surface impoundment,77522XXNBY2800D,kg,324110,71432,2017,7.711064
Other surface impoundment,77522XXNBY2800D,kg,324110,67561,2017,0.226796
Other surface impoundment,77522XXNBY2800D,kg,324110,50000,2017,0.226796
Other surface impoundment,77522XXNBY2800D,kg,324110,463581,2017,0.226796
Other surface impoundment,77522XXNBY2800D,kg,324110,191242,2017,2.4947559999999998
Other surface impoundment,77522XXNBY2800D,kg,324110,1330207,2017,249.4756
Other surface impoundment,77522XXNBY2800D,kg,324110,1313275,2017,0.226796
Other surface impoundment,77522XXNBY2800D,kg,324110,127184,2017,0.226796
Other surface impoundment,77522XXNBY2800D,kg,324110,120127,2017,0.907184
Other surface impoundment,77522XXNBY2800D,kg,324110,115071,2017,0.226796
Other surface impoundment,77522XXNBY2800D,kg,324110,110827,2017,0.226796
Other surface impoundment,77522XXNBY2800D,kg,324110,110543,2017,0.226796
Other surface impoundment,77522XXNBY2800D,kg,324110,108952,2017,0.907184
Other surface impoundment,77522XXNBY2800D,kg,324110,108883,2017,16.329312
Other surface impoundment,77522XXNBY2800D,kg,324110,108101,2017,0.226796
Other surface impoundment,77522XXNBY2800D,kg,324110,106990,2017,0.226796
Other surface impoundment,77522XXNBY2800D,kg,324110,100425,2017,0.226796
Other surface impoundment,77522XXNBY2800D,kg,324110,100414,2017,63.50288
Other surface impoundment,77507LBMRL13BAY,kg,325180,7697372,2017,2.26796
Other surface impoundment,77506PHLLP1400J,kg,325211,108883,2017,0.226796
Other surface impoundment,77095CMRNF10825,kg,332111,7439965,2017,0.226796
Other surface impoundment,77048LDCST136WA,kg,327390,N458,2017,0.0453592
Other surface impoundment,77048LDCST136WA,kg,327390,N420,2017,1.4968536
Other surface impoundment,76065HLNMT1600D,kg,327310,7664417,2017,0.226796
Other surface impoundment,76065HLNMT1600D,kg,327310,7439976,2017,0.0453592
Other surface impoundment,76063LDCST11HER,kg,327390,N458,2017,0.0453592
Other surface impoundment,76063LDCST11HER,kg,327390,N420,2017,0.0453592
Other surface impoundment,75859TXPSL2MILE,kg,212324,N458,2017,2.315133568
Other surface impoundment,75859TXPSL2MILE,kg,212324,N420,2017,27.7826914368
Other surface impoundment,75686WLSHPFM173,kg,221112,N982,2017,3129.7848
Other surface impoundment,75686WLSHPFM173,kg,221112,N770,2017,7257.472
Other surface impoundment,75686WLSHPFM173,kg,221112,N495,2017,3674.0951999999997
Other surface impoundment,75686WLSHPFM173,kg,221112,N458,2017,19.504456
Other surface impoundment,75686WLSHPFM173,kg,221112,N450,2017,14514.944
Other surface impoundment,75686WLSHPFM173,kg,221112,N420,2017,612.802792
Other surface impoundment,75686WLSHPFM173,kg,221112,N100,2017,2902.9888
Other surface impoundment,75686WLSHPFM173,kg,221112,N090,2017,2948.348
Other surface impoundment,75686WLSHPFM173,kg,221112,N040,2017,131541.68
Other surface impoundment,75670MRCNNWESTE,kg,325998,7439976,2017,17.1457776
Other surface impoundment,75670MRCNNWESTE,kg,325998,7439965,2017,16572.890904
Other surface impoundment,75670MRCNNWESTE,kg,325998,7439921,2017,1396.156176
Other surface impoundment,75650HWPRK2400F,kg,221112,N982,2017,3991.6096
Other surface impoundment,76065HLNMT1600D,kg,327310,N420,2017,0.0453592
Other surface impoundment,76307PGGNDI44EA,kg,327211,N982,2017,0.226796
Other surface impoundment,76384KLNNP12567,kg,221112,N040,2017,39916.096
Other surface impoundment,76384KLNNP12567,kg,221112,N420,2017,200.034072
Other surface impoundment,7703WTXSHN2ALDI,kg,332710,7440473,2017,0.226796
Other surface impoundment,7703WTXSHN2ALDI,kg,332710,7440020,2017,0.226796
Other surface impoundment,7702WSTNDR562AR,kg,332710,7440508,2017,0.226796
Other surface impoundment,7702WSTNDR562AR,kg,332710,7440484,2017,0.226796
Other surface impoundment,7702WSTNDR562AR,kg,332710,7440473,2017,0.226796
Other surface impoundment,7702WSTNDR562AR,kg,332710,7440020,2017,0.226796
Other surface impoundment,7702WSTNDR562AR,kg,332710,7439965,2017,0.226796
Other surface impoundment,76629TXSNWHWY6X,kg,221112,N982,2017,10003.02808864
Other surface impoundment,76629TXSNWHWY6X,kg,221112,N770,2017,31599.917592399997
Other surface impoundment,77522XXNBY2800D,kg,324110,74908,2017,0.226796
Other surface impoundment,76629TXSNWHWY6X,kg,221112,N495,2017,8710.66283408
Other surface impoundment,76629TXSNWHWY6X,kg,221112,N450,2017,174044.87425936002
Other surface impoundment,76629TXSNWHWY6X,kg,221112,N420,2017,3516.45383632
Other surface impoundment,76629TXSNWHWY6X,kg,221112,N100,2017,13269.017494400001
Other surface impoundment,76629TXSNWHWY6X,kg,221112,N096,2017,6484.088568159999
Other surface impoundment,76629TXSNWHWY6X,kg,221112,N090,2017,13749.68440088
Other surface impoundment,76629TXSNWHWY6X,kg,221112,N040,2017,16004.96650448
Other surface impoundment,76384KLNNP12567,kg,221112,N770,2017,2313.3192
Other surface impoundment,76384KLNNP12567,kg,221112,N458,2017,10.886208
Other surface impoundment,76384KLNNP12567,kg,221112,N450,2017,5443.104
Other surface impoundment,76629TXSNWHWY6X,kg,221112,N458,2017,142.55489376
Other surface impoundment,61641KYSTN7000S,kg,331110,N420,2017,124.78315920000001
Other surface impoundment,61641KYSTN7000S,kg,331110,N100,2017,701.706824
Other surface impoundment,61641KYSTN7000S,kg,331110,N090,2017,681.295184
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N450,2017,0.226796
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N420,2017,0.0453592
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N150,2017,5.0000000000000004e-08
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N100,2017,0.226796
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N096,2017,0.226796
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N090,2017,5082.49836
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N040,2017,0.226796
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N020,2017,0.226796
Other surface impoundment,47528PSDWR15400,kg,221118,N982,2017,0.226796
Other surface impoundment,47528PSDWR15400,kg,221118,N770,2017,0.226796
Other surface impoundment,47528PSDWR15400,kg,221118,N590,2017,0.0453592
Other surface impoundment,47528PSDWR15400,kg,221118,N458,2017,0.0453592
Other surface impoundment,47528PSDWR15400,kg,221118,N450,2017,0.226796
Other surface impoundment,47528PSDWR15400,kg,221118,N420,2017,0.0453592
Other surface impoundment,47528PSDWR15400,kg,221118,N100,2017,0.226796
Other surface impoundment,47528PSDWR15400,kg,221118,N090,2017,0.226796
Other surface impoundment,47528PSDWR15400,kg,221118,N040,2017,0.226796
Other surface impoundment,47528PSDWR15400,kg,221118,N020,2017,0.226796
Other surface impoundment,47528PSDWR15400,kg,221118,191242,2017,0.0453592
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N458,2017,0.0453592
Other surface impoundment,47250CLFTY1335C,kg,221112,N982,2017,6641.040472
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N495,2017,1016.499672
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N725,2017,0.226796
Other surface impoundment,47630LMNMCHIGHW,kg,331313,N420,2017,1503.203888
Other surface impoundment,47630LMNMCHIGHW,kg,331313,N100,2017,5716.619976
Other surface impoundment,47630LMNMCHIGHW,kg,331313,N090,2017,3773.88544
Other surface impoundment,47630LMNMCHIGHW,kg,331313,N050,2017,498.497608
Other surface impoundment,47630LMNMCHIGHW,kg,331313,N040,2017,11729.435528
Other surface impoundment,47630LMNMCHIGHW,kg,331313,N020,2017,1973.1252
Other surface impoundment,47620SGCBB8511W,kg,221112,N982,2017,8164.656
Other surface impoundment,47620SGCBB8511W,kg,221112,N770,2017,15422.128
Other surface impoundment,47620SGCBB8511W,kg,221112,N590,2017,0.0453592
Other surface impoundment,47620SGCBB8511W,kg,221112,N495,2017,5443.104
Other surface impoundment,47620SGCBB8511W,kg,221112,N458,2017,11.294440799999999
Other surface impoundment,47620SGCBB8511W,kg,221112,N450,2017,5896.696
Other surface impoundment,47620SGCBB8511W,kg,221112,N420,2017,2443.3186672
Other surface impoundment,47620SGCBB8511W,kg,221112,N150,2017,5.0000000000000004e-08
Other surface impoundment,47620SGCBB8511W,kg,221112,N100,2017,5896.696
Other surface impoundment,47620SGCBB8511W,kg,221112,N090,2017,6350.288
Other surface impoundment,47620SGCBB8511W,kg,221112,N040,2017,12700.576
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N982,2017,0.226796
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N770,2017,0.226796
Other surface impoundment,47567NDNPLRRTE1,kg,221112,N590,2017,0.0453592
Other surface impoundment,47630LMNMCHIGHW,kg,331313,N450,2017,4546.806208
Other surface impoundment,47250CLFTY1335C,kg,221112,N770,2017,16959.351287999998
Other surface impoundment,47250CLFTY1335C,kg,221112,N450,2017,11069.459168
Other surface impoundment,45631HVLLY5758O,kg,221112,7440484,2017,2006.8270856000001
Other surface impoundment,45631HVLLY5758O,kg,221112,7439976,2017,11.8387512
Other surface impoundment,45620MRCNL7397N,kg,221112,N982,2017,1880.592432
Other surface impoundment,45620MRCNL7397N,kg,221112,N770,2017,4242.445976
Other surface impoundment,45620MRCNL7397N,kg,221112,N760,2017,119.294696
Other surface impoundment,45620MRCNL7397N,kg,221112,N725,2017,64.863656
Other surface impoundment,45620MRCNL7397N,kg,221112,N495,2017,3161.9898319999998
Other surface impoundment,45620MRCNL7397N,kg,221112,N458,2017,3.628736
Other surface impoundment,45620MRCNL7397N,kg,221112,N450,2017,3675.002384
Other surface impoundment,45620MRCNL7397N,kg,221112,N420,2017,399.614552
Other surface impoundment,45620MRCNL7397N,kg,221112,N100,2017,8902.196592
Other surface impoundment,45620MRCNL7397N,kg,221112,N096,2017,982.480272
Other surface impoundment,45620MRCNL7397N,kg,221112,N090,2017,2114.645904
Other surface impoundment,45620MRCNL7397N,kg,221112,N050,2017,137.891968
Other surface impoundment,45620MRCNL7397N,kg,221112,N040,2017,11385.1592
Other surface impoundment,45620MRCNL7397N,kg,221112,N020,2017,124.7378
Other surface impoundment,45202CGMMF10800,kg,221112,N982,2017,498.9512
Other surface impoundment,45202CGMMF10800,kg,221112,N770,2017,680.388
Other surface impoundment,45202CGMMF10800,kg,221112,N495,2017,176.90088
Other surface impoundment,45631HVLLY5758O,kg,221112,N020,2017,2181.6868016
Other surface impoundment,47250CLFTY1335C,kg,221112,N495,2017,9912.345976
Other surface impoundment,45631HVLLY5758O,kg,221112,N040,2017,52649.55742
Other surface impoundment,45631HVLLY5758O,kg,221112,N100,2017,6104.6225728
Other surface impoundment,47250CLFTY1335C,kg,221112,N420,2017,1985.372184
Other surface impoundment,47250CLFTY1335C,kg,221112,N100,2017,12856.611648
Other surface impoundment,47250CLFTY1335C,kg,221112,N096,2017,4238.363648
Other surface impoundment,47250CLFTY1335C,kg,221112,N090,2017,9112.209687999999
Other surface impoundment,47250CLFTY1335C,kg,221112,N020,2017,491.240136
Other surface impoundment,47250CLFTY1335C,kg,221112,7439976,2017,0.0453592
Other surface impoundment,47201CMMNS1460N,kg,333618,7440473,2017,0.226796
Other surface impoundment,47150PSNRG30JAC,kg,221112,N458,2017,0.0453592
Other surface impoundment,47150PSNRG30JAC,kg,221112,N420,2017,0.0453592
Other surface impoundment,47150PSNRG30JAC,kg,221112,91203,2017,0.226796
Other surface impoundment,46268FLSCH4300W,kg,311512,7664417,2017,0.226796
Other surface impoundment,45750LKMMTROUTE,kg,331110,N450,2017,482195.51152
Other surface impoundment,45750LKMMTROUTE,kg,331110,7439976,2017,272.1552
Other surface impoundment,45750LKMMTROUTE,kg,331110,7439921,2017,619.15308
Other surface impoundment,45631HVLLY5758O,kg,221112,N982,2017,3568.6804192
Other surface impoundment,45631HVLLY5758O,kg,221112,N770,2017,7925.2501424
Other surface impoundment,45631HVLLY5758O,kg,221112,N495,2017,4643.6027408
Other surface impoundment,45631HVLLY5758O,kg,221112,N450,2017,5328.345224
Other surface impoundment,45631HVLLY5758O,kg,221112,N420,2017,1199.297248
Other surface impoundment,45631HVLLY5758O,kg,221112,N090,2017,3599.9329079999998
Other surface impoundment,47630LMNMCHIGHW,kg,331313,N458,2017,13.154168
Other surface impoundment,47630LMNMCHIGHW,kg,331313,N495,2017,3302.14976
Other surface impoundment,47630LMNMCHIGHW,kg,331313,N770,2017,8463.119536
Other surface impoundment,48161DTRTD3500E,kg,221112,N020,2017,0.226796
Other surface impoundment,48161DTRTD3500E,kg,221112,7664417,2017,0.226796
Other surface impoundment,48054DTRTD4505K,kg,221112,N982,2017,0.453592
Other surface impoundment,48054DTRTD4505K,kg,221112,N770,2017,0.453592
Other surface impoundment,48054DTRTD4505K,kg,221112,N590,2017,0.0907184
Other surface impoundment,48054DTRTD4505K,kg,221112,N495,2017,0.453592
Other surface impoundment,48054DTRTD4505K,kg,221112,N458,2017,0.0907184
Other surface impoundment,48054DTRTD4505K,kg,221112,N450,2017,0.453592
Other surface impoundment,48054DTRTD4505K,kg,221112,N420,2017,0.0907184
Other surface impoundment,48054DTRTD4505K,kg,221112,N150,2017,1.0000000000000001e-07
Other surface impoundment,48054DTRTD4505K,kg,221112,N100,2017,0.453592
Other surface impoundment,48054DTRTD4505K,kg,221112,N090,2017,0.453592
Other surface impoundment,48054DTRTD4505K,kg,221112,N040,2017,0.453592
Other surface impoundment,48006DTRTD7000K,kg,221112,N590,2017,0.0453592
Other surface impoundment,47928PSCYG3300N,kg,221112,N982,2017,0.226796
Other surface impoundment,47928PSCYG3300N,kg,221112,N770,2017,0.226796
Other surface impoundment,47928PSCYG3300N,kg,221112,N495,2017,104.32616
Other surface impoundment,47928PSCYG3300N,kg,221112,N458,2017,0.0453592
Other surface impoundment,47928PSCYG3300N,kg,221112,N450,2017,86.18248
Other surface impoundment,48161DTRTD3500E,kg,221112,N040,2017,0.226796
Other surface impoundment,47928PSCYG3300N,kg,221112,N420,2017,0.0453592
Other surface impoundment,48161DTRTD3500E,kg,221112,N090,2017,0.226796
Other surface impoundment,48161DTRTD3500E,kg,221112,N100,2017,0.226796
Other surface impoundment,48192CDNPL3715E,kg,332812,N230,2017,0.226796
Other surface impoundment,48183DTRTD4695W,kg,221112,N770,2017,0.226796
Other surface impoundment,48183DTRTD4695W,kg,221112,N458,2017,0.0453592
Other surface impoundment,48183DTRTD4695W,kg,221112,N450,2017,0.226796
Other surface impoundment,48183DTRTD4695W,kg,221112,N420,2017,0.0453592
Other surface impoundment,48183DTRTD4695W,kg,221112,N150,2017,5.0000000000000004e-08
Other surface impoundment,48183DTRTD4695W,kg,221112,N040,2017,0.226796
Other surface impoundment,4816WCSMBD54725,kg,336390,7440473,2017,0.226796
Other surface impoundment,4816WCSMBD54725,kg,336390,7440020,2017,0.226796
Other surface impoundment,4816WCSMBD54725,kg,336390,7439965,2017,0.226796
Other surface impoundment,48161DTRTD3500E,kg,221112,N982,2017,0.226796
Other surface impoundment,48161DTRTD3500E,kg,221112,N770,2017,0.226796
Other surface impoundment,48161DTRTD3500E,kg,221112,N725,2017,0.226796
Other surface impoundment,48161DTRTD3500E,kg,221112,N590,2017,0.0453592
Other surface impoundment,48161DTRTD3500E,kg,221112,N495,2017,0.226796
Other surface impoundment,48161DTRTD3500E,kg,221112,N458,2017,0.0453592
Other surface impoundment,48161DTRTD3500E,kg,221112,N450,2017,0.226796
Other surface impoundment,48161DTRTD3500E,kg,221112,N420,2017,0.0453592
Other surface impoundment,48161DTRTD3500E,kg,221112,N150,2017,5.0000000000000004e-08
Other surface impoundment,48161DTRTD3500E,kg,221112,N096,2017,0.226796
Other surface impoundment,47928PSCYG3300N,kg,221112,N100,2017,0.226796
Other surface impoundment,47928PSCYG3300N,kg,221112,N090,2017,149.68536
Other surface impoundment,47928PSCYG3300N,kg,221112,N040,2017,0.226796
Other surface impoundment,47635RCKPR2791N,kg,221112,N450,2017,17962.2432
Other surface impoundment,47635RCKPR2791N,kg,221112,N420,2017,1128.536896
Other surface impoundment,47635RCKPR2791N,kg,221112,N100,2017,9035.55264
Other surface impoundment,47635RCKPR2791N,kg,221112,N096,2017,2385.89392
Other surface impoundment,47635RCKPR2791N,kg,221112,N090,2017,5624.5408
Other surface impoundment,47635RCKPR2791N,kg,221112,N040,2017,133809.63999999998
Other surface impoundment,47635RCKPR2791N,kg,221112,N020,2017,580.144168
Other surface impoundment,47630SGCFB3711D,kg,221112,N982,2017,2585.4744
Other surface impoundment,47630SGCFB3711D,kg,221112,N770,2017,4989.512
Other surface impoundment,47630SGCFB3711D,kg,221112,N495,2017,1088.6208
Other surface impoundment,47630SGCFB3711D,kg,221112,N458,2017,3.4926584
Other surface impoundment,47630SGCFB3711D,kg,221112,N450,2017,6032.7735999999995
Other surface impoundment,47630SGCFB3711D,kg,221112,N420,2017,758.4511832
Other surface impoundment,47630SGCFB3711D,kg,221112,N150,2017,5.0000000000000004e-08
Other surface impoundment,47630SGCFB3711D,kg,221112,N100,2017,2177.2416
Other surface impoundment,47630SGCFB3711D,kg,221112,N090,2017,1950.4456
Other surface impoundment,47630SGCFB3711D,kg,221112,N040,2017,4218.4056
Other surface impoundment,47630SGCFB3711D,kg,221112,191242,2017,0.0453592
Other surface impoundment,47630LMNMCHIGHW,kg,331313,N982,2017,5936.158504
Other surface impoundment,47635RCKPR2791N,kg,221112,N458,2017,36.740952
Other surface impoundment,47635RCKPR2791N,kg,221112,N495,2017,6758.5208
Other surface impoundment,47635RCKPR2791N,kg,221112,N770,2017,12246.984
Other surface impoundment,47635RCKPR2791N,kg,221112,N982,2017,5043.94304
Other surface impoundment,47928PSCYG3300N,kg,221112,N020,2017,0.226796
Other surface impoundment,47928PSCYG3300N,kg,221112,7664417,2017,0.226796
Other surface impoundment,4784WBRCKC2NSR5,kg,327331,N040,2017,2.30878328
Other surface impoundment,47670PSNRGHWY64,kg,221112,N982,2017,0.226796
Other surface impoundment,47670PSNRGHWY64,kg,221112,N770,2017,0.226796
Other surface impoundment,47670PSNRGHWY64,kg,221112,N760,2017,0.226796
Other surface impoundment,47670PSNRGHWY64,kg,221112,N725,2017,0.226796
Other surface impoundment,47670PSNRGHWY64,kg,221112,N495,2017,734.81904
Other surface impoundment,47670PSNRGHWY64,kg,221112,N458,2017,0.0453592
Other surface impoundment,45202CGMMF10800,kg,221112,N458,2017,2.26796
Other surface impoundment,47670PSNRGHWY64,kg,221112,N450,2017,621.42104
Other surface impoundment,47670PSNRGHWY64,kg,221112,N100,2017,0.226796
Other surface impoundment,47670PSNRGHWY64,kg,221112,N096,2017,0.226796
Other surface impoundment,47670PSNRGHWY64,kg,221112,N090,2017,1075.01304
Other surface impoundment,47670PSNRGHWY64,kg,221112,N050,2017,0.226796
Other surface impoundment,47670PSNRGHWY64,kg,221112,N040,2017,0.226796
Other surface impoundment,47670PSNRGHWY64,kg,221112,N020,2017,0.226796
Other surface impoundment,47670PSNRGHWY64,kg,221112,N010,2017,0.226796
Other surface impoundment,47670PSNRGHWY64,kg,221112,91203,2017,0.226796
Other surface impoundment,47670PSNRGHWY64,kg,221112,7664417,2017,301.63868
Other surface impoundment,47670PSNRGHWY64,kg,221112,N420,2017,0.0453592
Other surface impoundment,48218DTRTD1BELA,kg,221112,71432,2017,0.226796
Other surface impoundment,45202CGMMF10800,kg,221112,N450,2017,498.9512
Other surface impoundment,45202CGMMF10800,kg,221112,N100,2017,0.226796
Other surface impoundment,4310WSBLMN3979S,kg,325193,7664417,2017,0.907184
Other surface impoundment,42519CPRPW1247S,kg,221112,N040,2017,0.226796
Other surface impoundment,42519CPRPW1247S,kg,221112,7664417,2017,0.226796
Other surface impoundment,42452RDGRN9000H,kg,221112,N982,2017,1483.24584
Other surface impoundment,42452RDGRN9000H,kg,221112,N770,2017,1646.53896
Other surface impoundment,42452RDGRN9000H,kg,221112,N495,2017,889.04032
Other surface impoundment,42452RDGRN9000H,kg,221112,N458,2017,4.1276872
Other surface impoundment,42452RDGRN9000H,kg,221112,N450,2017,2381.358
Other surface impoundment,42452RDGRN9000H,kg,221112,N420,2017,76.203456
Other surface impoundment,42452RDGRN9000H,kg,221112,N150,2017,5.0000000000000004e-08
Other surface impoundment,42452RDGRN9000H,kg,221112,N100,2017,535.23856
Other surface impoundment,42452RDGRN9000H,kg,221112,N090,2017,3683.16704
Other surface impoundment,42452RDGRN9000H,kg,221112,N040,2017,3066.28192
Other surface impoundment,42452RDGRN9000H,kg,221112,N020,2017,46.719976
Other surface impoundment,42452RDGRN9000H,kg,221112,91203,2017,0.226796
Other surface impoundment,42452RDGRN9000H,kg,221112,7664417,2017,0.226796
Other surface impoundment,42350WLSNSHWY85,kg,221112,N982,2017,0.226796
Other surface impoundment,42350WLSNSHWY85,kg,221112,N770,2017,0.226796
Other surface impoundment,42350WLSNSHWY85,kg,221112,N495,2017,0.226796
Other surface impoundment,43430GRYMN21880,kg,327410,7439921,2017,234.960656
Other surface impoundment,42350WLSNSHWY85,kg,221112,N458,2017,0.0453592
Other surface impoundment,43430GRYMN21880,kg,327410,N458,2017,0.41730464
Other surface impoundment,43616SHLCM4001C,kg,324110,100414,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,78795,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,7783064,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,7664417,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,75150,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,74851,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,71432,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,67561,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,463581,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,191242,2017,0.0453592
Other surface impoundment,43616SHLCM4001C,kg,324110,1330207,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,1319773,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,120127,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,115071,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,110827,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,110543,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,108952,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,108883,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,106990,2017,0.226796
Other surface impoundment,43616SHLCM4001C,kg,324110,100425,2017,0.226796
Other surface impoundment,4353WSTNCP136FR,kg,324121,N511,2017,434.200942
Other surface impoundment,43616SHLCM4001C,kg,324110,85018,2017,0.226796
Other surface impoundment,42350WLSNSHWY85,kg,221112,N450,2017,0.226796
Other surface impoundment,42350WLSNSHWY85,kg,221112,N150,2017,5.0000000000000004e-08
Other surface impoundment,42303LMRSM4301U,kg,221112,N982,2017,0.226796
