REPORTING YEAR,PRIMARY NAICS CODE,DISPOSAL ACTIVITY,UNIT OF MEASURE,TRI_CHEM_ID,TRIFID,FLOW
2004,327120,Other disposal,kg,7440393.0,68522YNKHL3705S,0.226796
2004,327120,Other landfills,kg,7439965.0,43840THSTNNORTH,4263.7648
2004,327120,Other landfills,kg,7439965.0,50003NTDBR1831W,5905.314248
2004,327120,Other landfills,kg,7439965.0,51054BLLBR504FS,2231.67264
2004,327120,Other landfills,kg,7440393.0,68522YNKHL3705S,0.226796
2004,327120,Other surface impoundment,kg,7440393.0,68522YNKHL3705S,0.226796
2004,327120,RCRA c surface impoundment,kg,7440393.0,68522YNKHL3705S,0.226796
2004,326299,Other disposal,kg,149304.0,25143MNSNT1MONS,0.226796
2004,336612,Other disposal,kg,149304.0,25143MNSNT1MONS,0.226796
2004,326299,Other disposal,kg,140885.0,25143SLTPR1MONS,0.226796
2004,336612,Other disposal,kg,140885.0,25143SLTPR1MONS,0.226796
2004,326299,Other disposal,kg,1330207.0,25143SLTPR1MONS,0.226796
2004,336612,Other disposal,kg,1330207.0,25143SLTPR1MONS,0.226796
2004,326299,Other disposal,kg,1330207.0,25143MNSNT1MONS,0.226796
2004,336612,Other disposal,kg,1330207.0,25143MNSNT1MONS,0.226796
2004,326220,Other disposal,kg,1163195.0,29620FLXBLCARWE,113.398
2004,326220,Other disposal,kg,117817.0,17545FNNRM311WS,0.226796
2004,326220,Other disposal,kg,117817.0,49601MCHGN12EIG,0.226796
2004,326220,Other disposal,kg,117817.0,66502PRKRH1501H,0.226796
2004,326220,Other disposal,kg,127184.0,32671DYCPR3100M,0.226796
2004,326220,Other disposal,kg,149304.0,49601MCHGN12EIG,0.226796
2004,326220,Other disposal,kg,191242.0,01139TTFLX603HE,0.0453592
2004,326199,Other landfills,kg,117817.0,64030PTRSN4200E,291.20606399999997
2004,336612,Other landfills,kg,117817.0,64030PTRSN4200E,291.20606399999997
2004,326220,Other disposal,kg,75092.0,32671DYCPR3100M,0.226796
2004,326220,Other surface impoundment,kg,117817.0,66502PRKRH1501H,0.226796
2004,326220,RCRA c surface impoundment,kg,117817.0,66502PRKRH1501H,0.226796
2004,326220,RCRA subtitle c landfills,kg,117817.0,66502PRKRH1501H,0.226796
2004,326291,Other disposal,kg,108883.0,34620TSNDS52601,0.226796
2004,326299,Other disposal,kg,108883.0,34620TSNDS52601,0.226796
2004,326291,Other disposal,kg,26471625.0,34620TSNDS52601,9.07184
2004,326299,Other disposal,kg,26471625.0,34620TSNDS52601,9.07184
2004,326291,Other disposal,kg,872504.0,34620TSNDS52601,0.226796
2004,326299,Other disposal,kg,872504.0,34620TSNDS52601,0.226796
2004,326299,Other disposal,kg,108883.0,49093DYNTR111DA,0.226796
2004,336612,Other disposal,kg,108883.0,49093DYNTR111DA,0.226796
2004,326220,Other landfills,kg,117817.0,66502PRKRH1501H,0.226796
2004,326113,Other disposal,kg,71363.0,64772MNVDPHIGHW,0.226796
2004,326199,Other landfills,kg,108883.0,30240LGRNG1501O,0.226796
2004,336612,Other landfills,kg,108883.0,30240LGRNG1501O,0.226796
2004,326199,Other landfills,kg,100425.0,64030PTRSN4200E,37.194544
2004,336612,Other landfills,kg,100425.0,64030PTRSN4200E,37.194544
2004,326130,Other disposal,kg,68122.0,90245LCTRP139IL,2.26796
2004,326130,Other disposal,kg,7440508.0,43812GNRLL1350S,0.226796
2004,326130,RCRA subtitle c landfills,kg,100425.0,43338GRCHF7004V,113.398
2004,326150,Other disposal,kg,26471625.0,76501RCRPN2611N,0.226796
2004,326150,Other disposal,kg,26471625.0,88008FMXPR2500A,148.778176
2004,326150,Other disposal,kg,584849.0,30058WDBRD2399S,0.226796
2004,326150,Other disposal,kg,7697372.0,48192CNCPP169BI,0.226796
2004,326191,Land treatment/application farming,kg,100425.0,35570HMLTNHWY78,0.226796
2004,326191,Other disposal,kg,100425.0,16102NVRSLEASDT,881.329256
2004,326191,Other disposal,kg,100425.0,16254CLRNB44AMS,0.226796
2004,326191,Other disposal,kg,100425.0,29483QLTYM252DE,0.226796
2004,326191,Other disposal,kg,100425.0,55428PRLBT92247,0.226796
2004,326199,Other landfills,kg,108054.0,08619MRCNB1945E,718.489728
2004,326199,Other landfills,kg,7440666.0,12584TRKTTRTE94,589.6696
2004,326199,Land treatment/application farming,kg,101144.0,45231PRKWY10293,0.226796
2004,336612,Land treatment/application farming,kg,101144.0,45231PRKWY10293,0.226796
2004,326130,Other disposal,kg,108883.0,43812GNRLL1350S,0.226796
2004,326199,Other disposal,kg,100414.0,43420STRLN1410M,0.226796
2004,336612,Other disposal,kg,100414.0,43420STRLN1410M,0.226796
2004,326121,Other disposal,kg,100425.0,46733GLDSH2709P,0.226796
2004,326113,Other landfills,kg,71363.0,76804MCMPNCAMPB,176.90088
2004,326113,Other disposal,kg,75058.0,28302DPNTFHIGHW,0.226796
2004,326113,Other disposal,kg,75070.0,29606MCMPNPERIM,0.226796
2004,326113,Other disposal,kg,7647010.0,28302DPNTFHIGHW,0.226796
