DISPOSAL ACTIVITY,TRIFID,UNIT OF MEASURE,PRIMARY NAICS CODE,TRI_CHEM_ID,REPORTING YEAR,FLOW
Other surface impoundment,83201JRSMPDONSI,kg,325312,7664393,2018,452771.905664
Other surface impoundment,83101NGHTN5MISO,kg,221112,N982,2018,8935.7624
Other surface impoundment,83101NGHTN5MISO,kg,221112,N770,2018,17880.59664
Other surface impoundment,83101NGHTN5MISO,kg,221112,N458,2018,29.755635199999997
Other surface impoundment,83101NGHTN5MISO,kg,221112,N450,2018,104008.6456
Other surface impoundment,83101NGHTN5MISO,kg,221112,N420,2018,3112.2761487999996
Other surface impoundment,83101NGHTN5MISO,kg,221112,N040,2018,140205.2872
Other surface impoundment,82942JMBRD9MILE,kg,221112,N982,2018,68.0388
Other surface impoundment,83201JRSMPDONSI,kg,325312,N982,2018,257895.628296
Other surface impoundment,82942JMBRD9MILE,kg,221112,N495,2018,34.926584
Other surface impoundment,83211LMBWSLAMBW,kg,311411,7664417,2018,7084.653448
Other surface impoundment,83227THMPSSQUAW,kg,212299,N100,2018,108862.08
Other surface impoundment,83402MCRPR224SY,kg,327332,N420,2018,1.1793392
Other surface impoundment,83303MLGMTPOBOX,kg,311313,7664417,2018,1107.9891784
Other surface impoundment,83303MLGMTPOBOX,kg,311313,67561,2018,15127.882869600002
Other surface impoundment,83276NWSTN3010C,kg,325312,N982,2018,28694.683512
Other surface impoundment,83276NWSTN3010C,kg,325312,N770,2018,38923.636704
Other surface impoundment,83276NWSTN3010C,kg,325312,N725,2018,8890.856792
Other surface impoundment,83276NWSTN3010C,kg,325312,N495,2018,4233.374136
Other surface impoundment,83276NWSTN3010C,kg,325312,N458,2018,607.9493576
Other surface impoundment,83276NWSTN3010C,kg,325312,N450,2018,1356.6936719999999
Other surface impoundment,83276NWSTN3010C,kg,325312,N420,2018,19857.6680904
Other surface impoundment,83276NWSTN3010C,kg,325312,N100,2018,18049.332864
Other surface impoundment,83276NWSTN3010C,kg,325312,N096,2018,82.553744
Other surface impoundment,83276NWSTN3010C,kg,325312,N090,2018,20291.43812
Other surface impoundment,83276NWSTN3010C,kg,325312,N078,2018,32274.431576
Other surface impoundment,83276NWSTN3010C,kg,325312,N050,2018,8.164656
Other surface impoundment,83276NWSTN3010C,kg,325312,N040,2018,44709.202664
Other surface impoundment,83276NWSTN3010C,kg,325312,N020,2018,506.662264
Other surface impoundment,83227THMPSSQUAW,kg,212299,N590,2018,0.0453592
Other surface impoundment,83227THMPSSQUAW,kg,212299,N420,2018,3424.6196
Other surface impoundment,83211LMBWSLAMBW,kg,311411,N511,2018,5918.468416
Other surface impoundment,82942JMBRD9MILE,kg,221112,N450,2018,10.432616
Other surface impoundment,82942JMBRD9MILE,kg,221112,N100,2018,153.314096
Other surface impoundment,82942JMBRD9MILE,kg,221112,N090,2018,0.453592
Other surface impoundment,82637PCFCR1591T,kg,221112,N982,2018,175.993696
Other surface impoundment,82637PCFCR1591T,kg,221112,N770,2018,211.373872
Other surface impoundment,82637PCFCR1591T,kg,221112,N458,2018,1.2700576
Other surface impoundment,82637PCFCR1591T,kg,221112,N450,2018,559.732528
Other surface impoundment,82637PCFCR1591T,kg,221112,N420,2018,46.3571024
Other surface impoundment,82637PCFCR1591T,kg,221112,N100,2018,194.137376
Other surface impoundment,82637PCFCR1591T,kg,221112,N090,2018,120.655472
Other surface impoundment,82637PCFCR1591T,kg,221112,N040,2018,4227.9310319999995
Other surface impoundment,82601KNFRV1461B,kg,324121,N511,2018,2.45846864
Other surface impoundment,82431THWST400GR,kg,311313,7664417,2018,898.11216
Other surface impoundment,82334SNCLREASTL,kg,324110,N590,2018,0.0453592
Other surface impoundment,82334SNCLREASTL,kg,324110,N495,2018,0.226796
Other surface impoundment,82334SNCLREASTL,kg,324110,N458,2018,0.0453592
Other surface impoundment,82334SNCLREASTL,kg,324110,N420,2018,0.0453592
Other surface impoundment,82334SNCLREASTL,kg,324110,N230,2018,0.226796
Other surface impoundment,82334SNCLREASTL,kg,324110,N150,2018,5.0000000000000004e-08
Other surface impoundment,82334SNCLREASTL,kg,324110,N096,2018,0.226796
Other surface impoundment,82334SNCLREASTL,kg,324110,98828,2018,0.226796
Other surface impoundment,82334SNCLREASTL,kg,324110,95636,2018,0.226796
Other surface impoundment,82701WYMNG740WE,kg,324110,100414,2018,101.92212239999999
Other surface impoundment,82701WYMNG740WE,kg,324110,108883,2018,1558.2245976000002
Other surface impoundment,82701WYMNG740WE,kg,324110,110543,2018,389.1365768
Other surface impoundment,82701WYMNG740WE,kg,324110,1330207,2018,531.2469504000001
Other surface impoundment,82901CHVRN525SH,kg,325312,N982,2018,147213.2836
Other surface impoundment,82901CHVRN525SH,kg,325312,N770,2018,15848.50448
Other surface impoundment,82901CHVRN525SH,kg,325312,N725,2018,6701.8218
Other surface impoundment,82901CHVRN525SH,kg,325312,N495,2018,12927.372
Other surface impoundment,82901CHVRN525SH,kg,325312,N450,2018,22280.43904
Other surface impoundment,82901CHVRN525SH,kg,325312,N420,2018,9428.363312
Other surface impoundment,82901CHVRN525SH,kg,325312,N100,2018,6792.993792
Other surface impoundment,82901CHVRN525SH,kg,325312,N090,2018,203843.791208
Other surface impoundment,82901CHVRN525SH,kg,325312,N040,2018,37577.375648
Other surface impoundment,85629SRCNC4201W,kg,212230,N458,2018,418.138795688
Other surface impoundment,82901CHVRN525SH,kg,325312,N020,2018,4994.04792
Other surface impoundment,82901CHVRN525SH,kg,325312,7664417,2018,19.958047999999998
Other surface impoundment,82901CHVRN525SH,kg,325312,7664393,2018,525983.01524
Other surface impoundment,82901CHVRN525SH,kg,325312,7439976,2018,65.317248
Other surface impoundment,8271WBSNLC1246N,kg,221112,7664417,2018,0.226796
Other surface impoundment,8271WBSNLC1246N,kg,221112,7664393,2018,0.226796
Other surface impoundment,82717TRTNC9543N,kg,212111,7439976,2018,0.043544832
Other surface impoundment,82717TRTNC9543N,kg,212111,7439921,2018,0.8845044
Other surface impoundment,82701WYMNG740WE,kg,324110,91203,2018,63.049288
Other surface impoundment,82701WYMNG740WE,kg,324110,71432,2018,413.0408752
Other surface impoundment,82901CHVRN525SH,kg,325312,7782505,2018,51.709488
Other surface impoundment,8562WHRMSX749HA,kg,212230,N420,2018,4127.6872
Other surface impoundment,8562WHRMSX749HA,kg,212230,N458,2018,3.628736
Other surface impoundment,85936CRNDG7MINE,kg,221112,7664417,2018,10.432616
Other surface impoundment,89822NWMNT25MIL,kg,212221,N090,2018,0.226796
Other surface impoundment,89822NWMNT25MIL,kg,212221,N040,2018,0.226796
Other surface impoundment,89822NWMNT25MIL,kg,212221,N020,2018,0.226796
Other surface impoundment,89822NWMNT25MIL,kg,212221,N010,2018,0.226796
Other surface impoundment,89822NWMNT15MIL,kg,212221,N511,2018,5443.104
Other surface impoundment,89822NWMNT15MIL,kg,212221,N458,2018,0.1360776
Other surface impoundment,89822NWMNT15MIL,kg,212221,N420,2018,0.0453592
Other surface impoundment,89822NWMNT15MIL,kg,212221,N106,2018,0.226796
Other surface impoundment,89821CRTZGSTARA,kg,212221,N982,2018,193098.65032
Other surface impoundment,89821CRTZGSTARA,kg,212221,N511,2018,679379.211392
Other surface impoundment,89821CRTZGSTARA,kg,212221,N495,2018,53772.878008
Other surface impoundment,89821CRTZGSTARA,kg,212221,N458,2018,191406.4346456
Other surface impoundment,89821CRTZGSTARA,kg,212221,N450,2018,49124.467192
Other surface impoundment,89821CRTZGSTARA,kg,212221,N420,2018,472915.10991839995
Other surface impoundment,89821CRTZGSTARA,kg,212221,N106,2018,255807.74432
Other surface impoundment,89821CRTZGSTARA,kg,212221,N100,2018,105155.326176
Other surface impoundment,89821CRTZGSTARA,kg,212221,N096,2018,34338.728768
Other surface impoundment,89821CRTZGSTARA,kg,212221,N090,2018,71060.629904
Other surface impoundment,89821CRTZGSTARA,kg,212221,N078,2018,16438.627672
Other surface impoundment,89822NWMNT25MIL,kg,212221,N100,2018,0.226796
Other surface impoundment,89821CRTZGSTARA,kg,212221,N020,2018,10730122.910472
Other surface impoundment,89822NWMNT25MIL,kg,212221,N106,2018,0.226796
Other surface impoundment,89822NWMNT25MIL,kg,212221,N450,2018,0.226796
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N495,2018,403696.88
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N458,2018,57470.1064
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N450,2018,2086523.2
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N420,2018,598287.848
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N106,2018,18597.272
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N100,2018,412768.72
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N096,2018,63502.88
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N078,2018,39008.912
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N040,2018,95254.31999999999
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N020,2018,8164656.0
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N010,2018,952543.2
Other surface impoundment,89822NWMNT6MAIL,kg,212221,7664417,2018,1723.6496
Other surface impoundment,89822NWMNT6MAIL,kg,212221,7440473,2018,49895.12
Other surface impoundment,89822NWMNT6MAIL,kg,212221,128041,2018,0.226796
Other surface impoundment,89822NWMNT25MIL,kg,212221,N982,2018,0.226796
Other surface impoundment,89822NWMNT25MIL,kg,212221,N770,2018,0.226796
Other surface impoundment,89822NWMNT25MIL,kg,212221,N511,2018,0.226796
Other surface impoundment,89822NWMNT25MIL,kg,212221,N495,2018,0.226796
Other surface impoundment,89822NWMNT25MIL,kg,212221,N458,2018,0.0453592
Other surface impoundment,89822NWMNT25MIL,kg,212221,N420,2018,0.0453592
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N511,2018,34472.992
Other surface impoundment,89821CRTZGSTARA,kg,212221,N010,2018,45328.809336
Other surface impoundment,89821CRTZGSTARA,kg,212221,1330207,2018,0.226796
Other surface impoundment,89803BRRCK27MIL,kg,212221,N495,2018,439140.105288
Other surface impoundment,89803BRRCK27MIL,kg,212221,N458,2018,74478.7177792
Other surface impoundment,89803BRRCK27MIL,kg,212221,N450,2018,1260035.031168
Other surface impoundment,89803BRRCK27MIL,kg,212221,N420,2018,246208.4221832
Other surface impoundment,89803BRRCK27MIL,kg,212221,N106,2018,159049.76684
Other surface impoundment,89803BRRCK27MIL,kg,212221,N100,2018,276262.47556
Other surface impoundment,89803BRRCK27MIL,kg,212221,N096,2018,47868.924536
Other surface impoundment,89803BRRCK27MIL,kg,212221,N090,2018,710017.083032
Other surface impoundment,89803BRRCK27MIL,kg,212221,N078,2018,27167.89284
Other surface impoundment,89803BRRCK27MIL,kg,212221,N020,2018,5550798.534192
Other surface impoundment,89803BRRCK27MIL,kg,212221,N010,2018,566169.905664
Other surface impoundment,89803BRRCK27MIL,kg,212221,91203,2018,0.226796
Other surface impoundment,89803BRRCK27MIL,kg,212221,7782505,2018,0.226796
Other surface impoundment,89803BRRCK27MIL,kg,212221,7697372,2018,0.226796
Other surface impoundment,89803BRRCK27MIL,kg,212221,7664939,2018,0.226796
Other surface impoundment,89803BRRCK27MIL,kg,212221,7664417,2018,8519.364943999999
Other surface impoundment,89803BRRCK27MIL,kg,212221,115071,2018,0.226796
Other surface impoundment,89803BRRCK27MIL,kg,212221,107211,2018,0.226796
Other surface impoundment,89803BLDMN70MIL,kg,212221,7664417,2018,0.226796
Other surface impoundment,89803BRRCK27MIL,kg,212221,N511,2018,325844.163488
Other surface impoundment,89821CRTZGSTARA,kg,212221,91203,2018,0.226796
Other surface impoundment,89803BRRCK27MIL,kg,212221,N725,2018,87811.782464
Other surface impoundment,89803BRRCK27MIL,kg,212221,N760,2018,29335.609008
Other surface impoundment,89821CRTZGSTARA,kg,212221,115071,2018,0.226796
Other surface impoundment,89821CRTZGSTARA,kg,212221,108883,2018,0.226796
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N982,2018,3401940.0
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N725,2018,140613.52
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N511,2018,108862.08
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N495,2018,498951.2
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N458,2018,609.7183664
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N450,2018,4989512.0
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N420,2018,1083176.6527384
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N106,2018,68038.8
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N100,2018,2676192.8
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N096,2018,199580.48
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N090,2018,861824.8
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N078,2018,34926.584
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N050,2018,4989.512
Other surface impoundment,89820BTTLMCOPPE,kg,212221,N020,2018,7711064.0
Other surface impoundment,89820BTTLMCOPPE,kg,212221,7664417,2018,11339.8
Other surface impoundment,89803BRRCK27MIL,kg,212221,N982,2018,2397424.22864
Other surface impoundment,89803BRRCK27MIL,kg,212221,N770,2018,1009190.4905119999
Other surface impoundment,89803BRRCK27MIL,kg,212221,N740,2018,16674.495512
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N725,2018,25854.744
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N760,2018,394625.04
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N770,2018,1224698.4
Other surface impoundment,93291GLSNC2000N,kg,311514,79210,2018,11323.017096
Other surface impoundment,93272CLFRN11894,kg,311514,79210,2018,7887.9648799999995
Other surface impoundment,93206SFTYK2500W,kg,562211,N100,2018,0.032445435759999995
Other surface impoundment,93206SFTYK2500W,kg,562211,7440622,2018,0.226796
Other surface impoundment,93206SFTYK2500W,kg,562211,7440393,2018,0.06476840168
Other surface impoundment,93201WSTRN3201A,kg,325314,N982,2018,113.398
Other surface impoundment,93201WSTRN3201A,kg,325314,N511,2018,2.26796
Other surface impoundment,93201WSTRN3201A,kg,325314,N450,2018,2.26796
Other surface impoundment,93201WSTRN3201A,kg,325314,N100,2018,2.26796
Other surface impoundment,93201WSTRN3201A,kg,325314,7664417,2018,2.26796
Other surface impoundment,9257WLDCST22GET,kg,327390,N458,2018,0.0453592
Other surface impoundment,9257WLDCST22GET,kg,327390,N420,2018,0.7711064
Other surface impoundment,9254WTYCLC5733W,kg,334417,N010,2018,113.398
Other surface impoundment,92335TLTYV10650,kg,327390,N511,2018,0.226796
Other surface impoundment,92335TLTYV10650,kg,327390,N458,2018,0.0453592
Other surface impoundment,92335TLTYV10650,kg,327390,N420,2018,0.2721552
Other surface impoundment,92335TLTYV10650,kg,327390,N040,2018,4.9895119999999995
Other surface impoundment,92335KCHMT14929,kg,324121,N590,2018,0.0453592
Other surface impoundment,92335KCHMT14929,kg,324121,191242,2018,0.0453592
Other surface impoundment,93308WNSCR2600P,kg,326199,100425,2018,0.0907184
Other surface impoundment,92310SDDNTDIREC,kg,928110,N511,2018,67694.523672
Other surface impoundment,93312FRTLY22801,kg,311919,7697372,2018,0.226796
Other surface impoundment,93420NCLSN2555W,kg,324110,108883,2018,0.1360776
Other surface impoundment,94086SRRPR1108W,kg,334412,N100,2018,0.226796
Other surface impoundment,94086SRRPR1108W,kg,334412,7697372,2018,0.226796
Other surface impoundment,9363WLDCST81SUT,kg,326199,N420,2018,0.226796
Other surface impoundment,93637MDRGL24441,kg,327213,N420,2018,0.0453592
Other surface impoundment,93637MDRGL24441,kg,327213,N090,2018,0.453592
Other surface impoundment,93635NGMRP25922,kg,311421,7664417,2018,0.226796
Other surface impoundment,93524RFRCF1SROS,kg,928110,N511,2018,4926.916304
Other surface impoundment,93420NCLSN2555W,kg,324110,N590,2018,0.8164656
Other surface impoundment,93420NCLSN2555W,kg,324110,N458,2018,0.0453592
Other surface impoundment,93420NCLSN2555W,kg,324110,98828,2018,0.3175144
Other surface impoundment,93420NCLSN2555W,kg,324110,95636,2018,0.3628736
Other surface impoundment,93420NCLSN2555W,kg,324110,92524,2018,0.000453592
Other surface impoundment,93420NCLSN2555W,kg,324110,91203,2018,0.0453592
Other surface impoundment,93420NCLSN2555W,kg,324110,71432,2018,0.226796
Other surface impoundment,93420NCLSN2555W,kg,324110,191242,2018,0.8164656
Other surface impoundment,93420NCLSN2555W,kg,324110,1330207,2018,0.0453592
Other surface impoundment,93420NCLSN2555W,kg,324110,110827,2018,1.0432616
Other surface impoundment,93420NCLSN2555W,kg,324110,110543,2018,0.00453592
Other surface impoundment,93420NCLSN2555W,kg,324110,108952,2018,0.226796
Other surface impoundment,93420NCLSN2555W,kg,324110,100414,2018,0.226796
Other surface impoundment,92227HLLYS395WE,kg,311313,7664417,2018,1632.9312
Other surface impoundment,92055MRNCRPOBOX,kg,928110,N511,2018,9525.432
Other surface impoundment,9204WLDCST1441V,kg,327390,N458,2018,0.0453592
Other surface impoundment,90509MBLLC3700W,kg,324110,191242,2018,0.0453592
Other surface impoundment,90509MBLLC3700W,kg,324110,1330207,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,1319773,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,1313275,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,110543,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,108952,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,108883,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,106990,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,100425,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,100414,2018,0.226796
Other surface impoundment,8983WNWMNT688JH,kg,212221,7440508,2018,0.226796
Other surface impoundment,8982WNWMNT91DUN,kg,221112,N982,2018,216.7262576
Other surface impoundment,8982WNWMNT91DUN,kg,221112,N458,2018,0.01814368
Other surface impoundment,8982WNWMNT91DUN,kg,221112,N450,2018,1.13398
Other surface impoundment,8982WNWMNT91DUN,kg,221112,N420,2018,0.49895120000000004
Other surface impoundment,8982WNWMNT91DUN,kg,221112,N100,2018,1.7236496
Other surface impoundment,8982WNWMNT91DUN,kg,221112,N040,2018,43.1819584
Other surface impoundment,8982WNWMNT91DUN,kg,221112,7664417,2018,1701.877184
Other surface impoundment,89822NWMNT6MAIL,kg,212221,N982,2018,2177241.6
Other surface impoundment,90509MBLLC3700W,kg,324110,67561,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,71432,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,74908,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,75150,2018,0.226796
Other surface impoundment,9204WLDCST1441V,kg,327390,N420,2018,0.1814368
Other surface impoundment,9171WPNTRQ1395M,kg,339999,N120,2018,0.226796
Other surface impoundment,9171WPNTRQ1395M,kg,339999,7439921,2018,0.0453592
Other surface impoundment,9171WPNTRQ1395M,kg,339999,50000,2018,0.226796
Other surface impoundment,91719MXXXX8500M,kg,212319,N982,2018,16.057156799999998
Other surface impoundment,91719MXXXX8500M,kg,212319,N450,2018,2.2145722216
Other surface impoundment,91719MXXXX8500M,kg,212319,N420,2018,0.8527529599999999
Other surface impoundment,91719MXXXX8500M,kg,212319,N090,2018,11.793392
Other surface impoundment,91719MXXXX8500M,kg,212319,N010,2018,0.226796
Other surface impoundment,89801JRRTT50MIL,kg,212221,N982,2018,45359.2
Other surface impoundment,91710SHLDP5165G,kg,325998,110543,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,N590,2018,0.0453592
Other surface impoundment,90509MBLLC3700W,kg,324110,N495,2018,15.87572
Other surface impoundment,90509MBLLC3700W,kg,324110,N458,2018,0.1814368
Other surface impoundment,90509MBLLC3700W,kg,324110,N420,2018,38.1924464
Other surface impoundment,90509MBLLC3700W,kg,324110,98828,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,95636,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,91203,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,85018,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,78795,2018,0.226796
Other surface impoundment,90509MBLLC3700W,kg,324110,N982,2018,58.96696
RCRA subtitle c landfills,46402SSGRYONENO,kg,331110,N020,2018,0.226796
Other surface impoundment,89801JRRTT50MIL,kg,212221,N770,2018,49895.12
Other surface impoundment,89801JRRTT50MIL,kg,212221,N511,2018,77110.64
Other surface impoundment,87413BLMFLNO50C,kg,424710,110543,2018,0.226796
Other surface impoundment,87413BLMFLNO50C,kg,424710,108883,2018,0.226796
Other surface impoundment,87413BLMFLNO50C,kg,424710,100414,2018,2.721552
Other surface impoundment,87301GNTRFROUTE,kg,324110,N590,2018,0.0453592
Other surface impoundment,87301GNTRFROUTE,kg,324110,N511,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,N458,2018,0.0453592
Other surface impoundment,87301GNTRFROUTE,kg,324110,N420,2018,0.0453592
Other surface impoundment,87301GNTRFROUTE,kg,324110,N150,2018,5.3e-06
Other surface impoundment,87301GNTRFROUTE,kg,324110,98828,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,95636,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,91203,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,7783064,2018,4411.1822
Other surface impoundment,87301GNTRFROUTE,kg,324110,7664417,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,7664393,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,74908,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,74851,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,71432,2018,9.07184
Other surface impoundment,87301GNTRFROUTE,kg,324110,67561,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,191242,2018,0.0453592
Other surface impoundment,87413BLMFLNO50C,kg,424710,110827,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,1330207,2018,0.226796
Other surface impoundment,87413BLMFLNO50C,kg,424710,1330207,2018,0.226796
Other surface impoundment,87413BLMFLNO50C,kg,424710,71432,2018,0.226796
Other surface impoundment,87421SNJNGCOUNT,kg,221112,N090,2018,148.324584
Other surface impoundment,87421SNJNGCOUNT,kg,221112,N040,2018,4762.716
Other surface impoundment,87421SNJNGCOUNT,kg,221112,91203,2018,0.226796
Other surface impoundment,87421SNJNGCOUNT,kg,221112,7664417,2018,467.19975999999997
Other surface impoundment,87416FRCRNCOUNT,kg,221112,N982,2018,556.8295392
Other surface impoundment,87416FRCRNCOUNT,kg,221112,N770,2018,394.9425544
Other surface impoundment,87416FRCRNCOUNT,kg,221112,N495,2018,236.5935872
Other surface impoundment,87416FRCRNCOUNT,kg,221112,N458,2018,0.5125589599999999
Other surface impoundment,87416FRCRNCOUNT,kg,221112,N450,2018,2631.8768616
Other surface impoundment,87416FRCRNCOUNT,kg,221112,N420,2018,61.951595360000006
Other surface impoundment,87416FRCRNCOUNT,kg,221112,N100,2018,248.9766488
Other surface impoundment,87416FRCRNCOUNT,kg,221112,N090,2018,381.0626392
Other surface impoundment,87416FRCRNCOUNT,kg,221112,N050,2018,12.065547200000001
Other surface impoundment,87416FRCRNCOUNT,kg,221112,N040,2018,0.226796
Other surface impoundment,87416FRCRNCOUNT,kg,221112,7664417,2018,1293.8258208
Other surface impoundment,87413BLMFLNO50C,kg,424710,N590,2018,0.0453592
Other surface impoundment,87413BLMFLNO50C,kg,424710,95636,2018,0.226796
Other surface impoundment,87413BLMFLNO50C,kg,424710,91203,2018,0.453592
Other surface impoundment,87413BLMFLNO50C,kg,424710,7439921,2018,0.0453592
Other surface impoundment,87413BLMFLNO50C,kg,424710,191242,2018,0.0453592
Other surface impoundment,87421SNJNGCOUNT,kg,221112,N096,2018,52.16308
Other surface impoundment,87301GNTRFROUTE,kg,324110,1319773,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,115071,2018,0.226796
Other surface impoundment,85938SPRNG12MIL,kg,221112,N982,2018,0.907184
Other surface impoundment,85938SPRNG12MIL,kg,221112,N770,2018,1.814368
Other surface impoundment,85938SPRNG12MIL,kg,221112,N495,2018,0.453592
Other surface impoundment,85938SPRNG12MIL,kg,221112,N458,2018,0.0453592
Other surface impoundment,85938SPRNG12MIL,kg,221112,N450,2018,3.175144
Other surface impoundment,85938SPRNG12MIL,kg,221112,N420,2018,0.49895120000000004
Other surface impoundment,85938SPRNG12MIL,kg,221112,N100,2018,4970.914728
Other surface impoundment,85938SPRNG12MIL,kg,221112,N096,2018,0.453592
Other surface impoundment,85938SPRNG12MIL,kg,221112,N090,2018,0.907184
Other surface impoundment,85938SPRNG12MIL,kg,221112,N040,2018,34.926584
Other surface impoundment,85938SPRNG12MIL,kg,221112,N020,2018,0.453592
Other surface impoundment,85936CRNDG7MINE,kg,221112,N982,2018,500.311976
Other surface impoundment,85936CRNDG7MINE,kg,221112,N770,2018,331.575752
Other surface impoundment,85936CRNDG7MINE,kg,221112,N458,2018,8.9357624
Other surface impoundment,85936CRNDG7MINE,kg,221112,N450,2018,1923.683672
Other surface impoundment,85936CRNDG7MINE,kg,221112,N420,2018,91.398788
Other surface impoundment,85936CRNDG7MINE,kg,221112,N100,2018,256.733072
Other surface impoundment,85936CRNDG7MINE,kg,221112,N090,2018,220.445712
Other surface impoundment,85936CRNDG7MINE,kg,221112,N040,2018,8835.064976
Other surface impoundment,86032CHLLPOLDUS,kg,221112,N020,2018,799.229104
Other surface impoundment,87301GNTRFROUTE,kg,324110,1313275,2018,0.226796
Other surface impoundment,86032CHLLPOLDUS,kg,221112,N040,2018,38310.833912
Other surface impoundment,86032CHLLPOLDUS,kg,221112,N100,2018,1600.726168
Other surface impoundment,87301GNTRFROUTE,kg,324110,110827,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,110543,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,108952,2018,165.56108
Other surface impoundment,87301GNTRFROUTE,kg,324110,108883,2018,1.5422128
Other surface impoundment,87301GNTRFROUTE,kg,324110,106990,2018,0.226796
Other surface impoundment,87301GNTRFROUTE,kg,324110,100414,2018,0.5443104
Other surface impoundment,87117SDNNPBLDG3,kg,922190,N420,2018,8040.371792
Other surface impoundment,86321CYPRS1MAIN,kg,212230,N458,2018,11203.7224
Other surface impoundment,86321CYPRS1MAIN,kg,212230,N420,2018,304360.232
Other surface impoundment,86321CYPRS1MAIN,kg,212230,N100,2018,58966.96
Other surface impoundment,86321CYPRS1MAIN,kg,212230,7440473,2018,90718.4
Other surface impoundment,86321CYPRS1MAIN,kg,212230,7440020,2018,26308.336
Other surface impoundment,86321CYPRS1MAIN,kg,212230,7439965,2018,86182.48
Other surface impoundment,86032CHLLPOLDUS,kg,221112,N982,2018,2548.733448
Other surface impoundment,86032CHLLPOLDUS,kg,221112,N770,2018,4034.247248
Other surface impoundment,86032CHLLPOLDUS,kg,221112,N495,2018,1913.251056
Other surface impoundment,86032CHLLPOLDUS,kg,221112,N458,2018,17.1457776
Other surface impoundment,86032CHLLPOLDUS,kg,221112,N450,2018,16978.402152
Other surface impoundment,86032CHLLPOLDUS,kg,221112,N420,2018,1025.3900752
Other surface impoundment,86032CHLLPOLDUS,kg,221112,N090,2018,3382.435544
Other surface impoundment,87421SNJNGCOUNT,kg,221112,N100,2018,3619.66416
Other surface impoundment,87421SNJNGCOUNT,kg,221112,N150,2018,5.0000000000000004e-08
Other surface impoundment,87421SNJNGCOUNT,kg,221112,N420,2018,318.64838
