DISPOSAL ACTIVITY,REPORTING YEAR,UNIT OF MEASURE,TRIFID,PRIMARY NAICS CODE,CAS NUMBER,FLOW
Underground injection to class i wells,1993,kg,49424BSFCR471HO,325910,7647010,0.226796
Underground injection to class i wells,1993,kg,49424BSFCR471HO,325910,107211,340.194
Underground injection to class i wells,1993,kg,49424BSFCR471HO,325130,N040,725.7472
Underground injection to class i wells,1993,kg,49423HNZSX431WE,311421,7782505,113.398
Underground injection to class i wells,1993,kg,49221HYDRT1400E,325199,7782505,0.226796
Underground injection to class i wells,1993,kg,49221HYDRT1400E,325199,7664417,0.226796
Underground injection to class i wells,1993,kg,49221HYDRT1400E,325180,7783202,40265.815432
Underground injection to class i wells,1993,kg,49221HYDRT1400E,325180,7664939,0.226796
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,N982,42637.648
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,N450,340.194
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,N090,14968.536
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,78933,113.398
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,7782505,23586.784
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,75650,997.9024
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,75092,72574.72
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,75058,2.26796
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,67641,90718.4
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,67561,426376.48
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,110861,15422.128
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,110827,2585.927992
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,108883,90718.4
Underground injection to class i wells,1993,kg,49001THPJH7171P,325412,107062,113.398
Underground injection to class i wells,1993,kg,48881LCKSN6138R,326199,7664939,2.26796
Underground injection to class i wells,1993,kg,48881LCKSN6138R,336612,7664939,2.26796
Underground injection to class i wells,1993,kg,48802TTLPTESUPE,324110,N495,19.504456
Underground injection to class i wells,1993,kg,48802TTLPTESUPE,324110,7664417,108862.08
Underground injection to class i wells,1993,kg,48802TTLPTESUPE,324110,71432,2585.4744
Underground injection to class i wells,1993,kg,48802TTLPTESUPE,324110,111422,27215.52
Underground injection to class i wells,1993,kg,48802TTLPTESUPE,324110,108883,281.22704
Underground injection to class i wells,1993,kg,37862MCWLL1301C,327991,67641,0.226796
Underground injection to class i wells,1993,kg,75110JTCCHEASTH,325110,N230,39.916095999999996
Underground injection to class i wells,1993,kg,75110JTCCHEASTH,325199,N495,54.431039999999996
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,98828,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,95476,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,7664939,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,7647010,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,75003,49.89512
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,74851,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,71432,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,67641,353.80176
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,67561,19504.456
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,1634044,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,115071,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,110861,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,110827,13.607759999999999
Underground injection to class i wells,1993,kg,79065CBTCR3MLSW,325180,7647010,113.398
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,108952,18.14368
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,108383,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,107186,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,107062,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,106990,453.592
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,106467,907.184
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,106423,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,100447,15.87572
Underground injection to class i wells,1993,kg,79008CMNCMFMROA,325311,N982,34.0194
Underground injection to class i wells,1993,kg,79008CMNCMFMROA,325311,N495,34.0194
Underground injection to class i wells,1993,kg,79008CMNCMFMROA,325311,N100,26.308336
Underground injection to class i wells,1993,kg,79008CMNCMFMROA,325311,N090,22.226008
Underground injection to class i wells,1993,kg,79008CMNCMFMROA,325311,7782505,0.226796
Underground injection to class i wells,1993,kg,79008CMNCMFMROA,325311,7664939,0.226796
Underground injection to class i wells,1993,kg,79008PHLLP2MILE,325199,108883,2177.2416
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,100414,191.869416
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,106934,7.257472
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,107062,7.257472
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,N740,45.3592
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,N725,1043.2616
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,N495,1905.0864
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,N420,331.12216
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,N100,29483.48
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,N040,403.69688
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,N020,23586.784
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,N010,952.5432
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,7697372,2.26796
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,7664939,2585474.4
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,7647010,2.26796
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,62566,2404.0376
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,N420,52.16308
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,98828,28.122704
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,95636,421.38696799999997
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,91203,237.682208
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,7782505,0.226796
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,7664939,0.226796
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,7664417,91323.038136
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,75650,252.650744
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,74851,0.226796
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,71432,2976.924296
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,67561,9670.127848
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,1634044,287.577328
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,1330207,3178.772736
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,115071,0.226796
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,110827,45.3592
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,108883,10886.208
Underground injection to class i wells,1993,kg,79086DMNDSSTARR,324110,107211,5505.246104
Underground injection to class i wells,1993,kg,79008CMNCMFMROA,325311,7664417,350015.173984
Underground injection to class i wells,1993,kg,79120SRCNCHWY13,331410,N982,2.26796
Underground injection to class i wells,1993,kg,79008CMNCMFMROA,325311,50000,153.767688
Underground injection to class i wells,1993,kg,78410CCPCC1501M,325110,91203,113.398
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,7664417,6350288.0
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,75070,2676.1928
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,75058,1723649.6
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,74908,0.226796
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,71432,131.54167999999999
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,67641,32205.032
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,67561,163293.12
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,60355,40369.688
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,50000,4.53592
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,1313275,24947.56
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,123319,86182.48
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,115071,0.226796
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,110861,36287.36
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,7664939,0.226796
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,107131,281227.04
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325211,108054,50.802304
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,N982,5.443104
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,N495,41739.53584
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,N106,113993.566296
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,N100,64734.835871999996
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,N090,1482.792248
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,88891,17369.852048
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,78933,96094.372384
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,7697372,7290130.624
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,7664417,1509626.75072
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,75058,50743.33704
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,74908,55893.8742
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,71432,53304.771064
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,107028,20.865232
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,7782505,0.226796
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,79061,421840.56
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,79107,72574.72
Underground injection to class i wells,1993,kg,78410CCPCC1501M,325110,71432,113.398
Underground injection to class i wells,1993,kg,78410CCPCC1501M,325110,1330207,113.398
Underground injection to class i wells,1993,kg,78410CCPCC1501M,325110,108883,113.398
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,N495,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,7782505,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,7664939,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,7664393,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,7664382,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,7647010,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,75650,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,67641,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,67561,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,1344281,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,1332214,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,1313275,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,115071,0.226796
Underground injection to class i wells,1993,kg,78403CSTLR1300C,324110,110827,0.226796
Underground injection to class i wells,1993,kg,78362DPNTCHIGHW,325120,76142,0.226796
Underground injection to class i wells,1993,kg,78362DPNTCHIGHW,325120,76131,1.814368
Underground injection to class i wells,1993,kg,78343CLNSNONEMI,325199,7664939,226.796
Underground injection to class i wells,1993,kg,78343CLNSNONEMI,325199,75070,14514.944
Underground injection to class i wells,1993,kg,78343CLNSNONEMI,325199,71432,113.398
Underground injection to class i wells,1993,kg,78343CLNSNONEMI,325199,71363,9525.432
Underground injection to class i wells,1993,kg,78343CLNSNONEMI,325199,67641,54431.04
Underground injection to class i wells,1993,kg,78343CLNSNONEMI,325199,67561,240403.76
Underground injection to class i wells,1993,kg,78343CLNSNONEMI,325199,50000,281227.04
Underground injection to class i wells,1993,kg,78343CLNSNONEMI,325199,108952,86182.48
Underground injection to class i wells,1993,kg,78156SRVSR1502E,333111,67630,0.226796
Underground injection to class i wells,1993,kg,77979BPCHMTEXAS,325199,N106,77110.64
Underground injection to class i wells,1993,kg,78410CCPCC1501M,325110,95636,113.398
Underground injection to class i wells,1993,kg,79187BPNCXFARMR,311611,7664417,46266.384
Underground injection to class i wells,1993,kg,79187BPNCXFARMR,311611,7664939,0.226796
Underground injection to class i wells,1993,kg,79187BPNCXFARMR,311611,N090,113.398
Underground injection to class i wells,1993,kg,93308TXCRF6451R,324110,108883,88.904032
Underground injection to class i wells,1993,kg,93308TXCRF6451R,324110,100414,9.525432
Underground injection to class i wells,1993,kg,93308TXCRF3663G,324110,7664417,34937.470208
Underground injection to class i wells,1993,kg,93308TXCRF3663G,324110,71432,7.711064
Underground injection to class i wells,1993,kg,93308TXCRF3663G,324110,1330207,12.700576
Underground injection to class i wells,1993,kg,93308TXCRF3663G,324110,108883,13.607759999999999
Underground injection to class i wells,1993,kg,93308TXCRF3663G,324110,100414,1.360776
Underground injection to class i wells,1993,kg,93276SDNVL28590,211120,7664393,1596.1902479999999
Underground injection to class i wells,1993,kg,93276SDNVL28590,211130,7664393,1596.1902479999999
Underground injection to class i wells,1993,kg,93276SDNVL28590,211120,7647010,64604.201376
Underground injection to class i wells,1993,kg,93276SDNVL28590,211130,7647010,64604.201376
Underground injection to class i wells,1993,kg,93276SDNVL28590,211120,67561,1636373.96328
Underground injection to class i wells,1993,kg,93276SDNVL28590,211130,67561,1636373.96328
Underground injection to class i wells,1993,kg,93276SDNVL28590,211120,1330207,3401.94
Underground injection to class i wells,1993,kg,93276SDNVL28590,211130,1330207,3401.94
Underground injection to class i wells,1993,kg,93276SDNVL28590,211120,107211,631.853656
Underground injection to class i wells,1993,kg,93276SDNVL28590,211130,107211,631.853656
Underground injection to class i wells,1993,kg,92806RDNDV2905B,334416,71556,0.226796
Underground injection to class i wells,1993,kg,93308TXCRF6451R,324110,110827,88.904032
Underground injection to class i wells,1993,kg,92705PCFCC1701E,334412,7697372,0.226796
Underground injection to class i wells,1993,kg,92704PWRCR2645S,334412,7664939,0.226796
Underground injection to class i wells,1993,kg,92704PWRCR2645S,334412,7647010,0.226796
Underground injection to class i wells,1993,kg,92704PWRCR2645S,334412,7440508,0.226796
Underground injection to class i wells,1993,kg,92703DTLCT410NN,334412,7664939,0.226796
Underground injection to class i wells,1993,kg,92703DTLCT410NN,334412,7440508,0.226796
Underground injection to class i wells,1993,kg,92649SPDYC5332C,334412,7440508,0.226796
Underground injection to class i wells,1993,kg,92621LCTRN537WE,332813,7697372,0.226796
Underground injection to class i wells,1993,kg,92621BRSTL630EL,332722,7664939,0.226796
Underground injection to class i wells,1993,kg,92621BRSTL630EL,332722,1344281,0.226796
Underground injection to class i wells,1993,kg,92366MLYCRI15AN,212299,N040,0.226796
Underground injection to class i wells,1993,kg,92366MLYCRI15AN,212299,7697372,0.226796
Underground injection to class i wells,1993,kg,92301MFGWS9400H,326199,100425,0.226796
Underground injection to class i wells,1993,kg,92301MFGWS9400H,336612,100425,0.226796
Underground injection to class i wells,1993,kg,92138NTNLSHARBO,336611,N100,0.226796
Underground injection to class i wells,1993,kg,92704PWRCR2645S,334412,7697372,0.226796
Underground injection to class i wells,1993,kg,93308TXCRF6451R,324110,1330207,56.245408
Underground injection to class i wells,1993,kg,93308TXCRF6451R,324110,67561,5896.696
Underground injection to class i wells,1993,kg,93308TXCRF6451R,324110,71432,89.357624
Underground injection to class i wells,1993,kg,99611NCLCHMILE2,325311,67561,19.050864
Underground injection to class i wells,1993,kg,99352LMBWS2013S,311411,7782505,0.226796
Underground injection to class i wells,1993,kg,98421NRSNN3320L,322220,108952,0.226796
Underground injection to class i wells,1993,kg,98223SMTHW61151,326140,101688,0.226796
Underground injection to class i wells,1993,kg,97441NTRNTHWY10,322130,7697372,0.226796
Underground injection to class i wells,1993,kg,97333WSTRN5025S,322299,7664939,0.226796
Underground injection to class i wells,1993,kg,97202BLLSY3722S,327211,N982,0.226796
Underground injection to class i wells,1993,kg,97202BLLSY3722S,327211,N420,0.0453592
Underground injection to class i wells,1993,kg,97058KRRMCTIEPL,321114,8001589,0.226796
Underground injection to class i wells,1993,kg,96732MPNPP120KA,311421,7783202,28796.28812
Underground injection to class i wells,1993,kg,96732MPNPP120KA,311421,7664939,0.226796
Underground injection to class i wells,1993,kg,96732MPNPP120KA,311421,7664417,0.226796
Underground injection to class i wells,1993,kg,96707RYNLD91320,332431,7664393,0.226796
Underground injection to class i wells,1993,kg,96707RYNLD91320,332431,7439965,113.398
Underground injection to class i wells,1993,kg,96707RLMJR91104,332812,7647010,113.398
Underground injection to class i wells,1993,kg,96707HWNND91325,324110,95476,2.26796
Underground injection to class i wells,1993,kg,96707HWNND91325,324110,7664417,43544.832
Underground injection to class i wells,1993,kg,96707HWNND91325,324110,71432,2.26796
Underground injection to class i wells,1993,kg,96707HWNND91325,324110,108883,2.26796
Underground injection to class i wells,1993,kg,96707HWNND91325,324110,108383,2.26796
Underground injection to class i wells,1993,kg,96707HWNND91325,324110,106423,2.26796
Underground injection to class i wells,1993,kg,96707HWNND91325,324110,100414,2.26796
Underground injection to class i wells,1993,kg,95205MRLYC150NO,333415,7664939,0.226796
Underground injection to class i wells,1993,kg,95076WSTCS1080W,334412,N100,0.226796
Underground injection to class i wells,1993,kg,94572NCLSNOLDHI,324110,111422,0.226796
Underground injection to class i wells,1993,kg,93308TXCRF6451R,324110,N982,340.194
Underground injection to class i wells,1993,kg,93308TXCRF6451R,324110,N100,113.398
Underground injection to class i wells,1993,kg,93308TXCRF6451R,324110,95636,27.215519999999998
Underground injection to class i wells,1993,kg,93308TXCRF6451R,324110,7664417,141086.616456
Underground injection to class i wells,1993,kg,91746LGHTM13329,331314,N100,0.226796
Underground injection to class i wells,1993,kg,91746LGHTM13329,331314,7782505,0.226796
Underground injection to class i wells,1993,kg,91731THRFT9200T,311520,7664417,340.194
Underground injection to class i wells,1993,kg,91719SBTTR1675S,335911,7664939,0.226796
Underground injection to class i wells,1993,kg,90045MPCPL5400W,332813,7664939,0.226796
Underground injection to class i wells,1993,kg,90045MPCPL5400W,332813,7647010,0.226796
Underground injection to class i wells,1993,kg,87004SHLLNNORTH,321114,N020,0.226796
Underground injection to class i wells,1993,kg,85282SCHRB2122S,311513,7664382,0.226796
Underground injection to class i wells,1993,kg,85226PMLCX6833W,331318,7440508,5.896696
Underground injection to class i wells,1993,kg,85226PMLCX6833W,331318,7440473,0.453592
Underground injection to class i wells,1993,kg,85226PMLCX6833W,331318,7439965,1.814368
Underground injection to class i wells,1993,kg,85222STRCK1112A,336212,7439965,0.226796
Underground injection to class i wells,1993,kg,82007WYCNC8305O,325120,7697372,7556.84272
Underground injection to class i wells,1993,kg,82007WYCNC8305O,325120,7664939,340.194
Underground injection to class i wells,1993,kg,82007WYCNC8305O,325120,7664417,1643817.408
Underground injection to class i wells,1993,kg,82007WYCNC8305O,325120,7664382,113.398
Underground injection to class i wells,1993,kg,82007WYCNC8305O,325120,6484522,4922108.2288
Underground injection to class i wells,1993,kg,82007WYCNC8305O,325120,107211,8602.825872
Underground injection to class i wells,1993,kg,81004CFSTL225CA,331110,N982,0.226796
Underground injection to class i wells,1993,kg,81002BCRLC2300S,332999,7440473,113.398
Underground injection to class i wells,1993,kg,81002BCRLC2300S,332999,7439965,113.398
Underground injection to class i wells,1993,kg,81001THPRY33163,327310,7664382,0.226796
Underground injection to class i wells,1993,kg,79760LPSPR2400S,325211,N982,174.179328
Underground injection to class i wells,1993,kg,79760LPSPR2400S,325211,N090,174.179328
Underground injection to class i wells,1993,kg,79760LPSPR2400S,325211,91203,464.9318
Underground injection to class i wells,1993,kg,79760LPSPR2400S,325211,7664417,0.226796
Underground injection to class i wells,1993,kg,79760LPSPR2400S,325211,74851,0.226796
Underground injection to class i wells,1993,kg,79760LPSPR2400S,325211,71432,15.422128
Underground injection to class i wells,1993,kg,79760LPSPR2400S,325211,67561,53085.686128
Underground injection to class i wells,1993,kg,79760LPSPR2400S,325211,1330207,4.53592
Underground injection to class i wells,1993,kg,79760LPSPR2400S,325211,108883,4.53592
Underground injection to class i wells,1993,kg,79760LPSPR2400S,325211,100425,14.514944
Underground injection to class i wells,1993,kg,79760LPSPR2400S,325211,100414,6.8038799999999995
Underground injection to class i wells,1993,kg,90045MPCPL5400W,332813,7697372,0.226796
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,67641,140750.504784
Underground injection to class i wells,1993,kg,90045MPCPL5400W,332813,N495,0.226796
Underground injection to class i wells,1993,kg,90224SCHLL3000E,326113,7664939,0.226796
Underground injection to class i wells,1993,kg,91503KLNDZ1200S,332813,7664939,0.226796
Underground injection to class i wells,1993,kg,91503KLNDZ1200S,332813,67641,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,N495,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,98828,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,95636,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,91203,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,7782505,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,7664939,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,7664417,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,7664393,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,74851,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,71432,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,67561,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,56235,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,1344281,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,1332214,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,1330207,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,1313275,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,115071,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,110827,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,108952,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,108883,0.226796
Underground injection to class i wells,1993,kg,90670PWRLN12354,324110,100414,0.226796
Underground injection to class i wells,1993,kg,90670BRWNP13639,331222,7440020,0.226796
Underground injection to class i wells,1993,kg,90620PPSCL6261C,312111,7664417,4.53592
Underground injection to class i wells,1993,kg,90620PPSCL6261C,312111,7664382,4.53592
Underground injection to class i wells,1993,kg,90262CSTML2805L,331492,N100,0.226796
Underground injection to class i wells,1993,kg,90250RCRFT12233,332813,7664939,0.226796
Underground injection to class i wells,1993,kg,90248CSTRT515EA,331523,N100,0.226796
Underground injection to class i wells,1993,kg,90221GLWRM2835E,332119,N100,0.226796
Underground injection to class i wells,1993,kg,75110JTCCHEASTH,325199,7647010,19.050864
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,67561,17111.304608
Underground injection to class i wells,1993,kg,77902DPNTVOLDBL,325180,110827,73764.038224
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325320,67561,725747.2
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325320,50000,81646.56
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325220,79107,12246.984
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325220,7664939,0.226796
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325220,7647010,0.226796
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325220,75092,72574.72
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325220,75058,63502.88
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325220,123319,49895.12
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325220,108952,163293.12
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325220,108101,725.7472
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325220,107211,13154.168
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325220,107131,589669.6
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325220,107028,23133.192
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325320,71432,16329.312
Underground injection to class i wells,1993,kg,77507HCHST9502B,325180,7440224,95.25431999999999
Underground injection to class i wells,1993,kg,77507HCHST9502B,325110,75218,12700.576
Underground injection to class i wells,1993,kg,77507HCHST9502B,325110,75070,68038.8
Underground injection to class i wells,1993,kg,77507HCHST9502B,325110,67561,104326.16
Underground injection to class i wells,1993,kg,77507HCHST9502B,325110,50000,33112.216
Underground injection to class i wells,1993,kg,77507HCHST9502B,325110,140885,1088.6208
Underground injection to class i wells,1993,kg,77507HCHST9502B,325110,108054,231331.91999999998
Underground injection to class i wells,1993,kg,77507HCHST9502B,325110,107211,2540115.2
Underground injection to class i wells,1993,kg,77414HCHSTPOBOX,325220,7782505,0.226796
Underground injection to class i wells,1993,kg,77414HCHSTPOBOX,325220,7664939,0.226796
Underground injection to class i wells,1993,kg,77414HCHSTPOBOX,325220,7664417,3997.959888
Underground injection to class i wells,1993,kg,77414HCHSTPOBOX,325220,7647010,205.930768
Underground injection to class i wells,1993,kg,77414HCHSTPOBOX,325220,75092,0.226796
Underground injection to class i wells,1993,kg,77414HCHSTPOBOX,325220,75003,0.226796
Underground injection to class i wells,1993,kg,77507HCHST9502B,325180,67641,5896.696
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325320,74908,77110.64
Underground injection to class i wells,1993,kg,77511MNSNTFM291,325320,7664417,16329312.0
Underground injection to class i wells,1993,kg,77530HWLLC1201S,324199,100414,0.226796
Underground injection to class i wells,1993,kg,77532PNNWL18000,424690,7647010,11793.392
Underground injection to class i wells,1993,kg,77532PNNWL18000,424690,67641,86182.48
Underground injection to class i wells,1993,kg,77532PNNWL18000,424690,100414,10.432616
Underground injection to class i wells,1993,kg,77532PNNWL18000,325199,80159,0.226796
Underground injection to class i wells,1993,kg,77532PNNWL18000,325199,75650,285762.96
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325199,78933,2821.34224
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325199,67641,8495.77816
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325110,75650,64.863656
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325110,75569,2336.452392
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325110,71432,5074.7872959999995
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325110,67561,65127.192952
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325110,1634044,3978.909024
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325110,123386,4219.312784
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325110,108952,1537.67688
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325110,108883,12712.822984
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325110,107186,87527.833872
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325110,100425,60134.9594
Underground injection to class i wells,1993,kg,77530RCCHM2502S,325110,100414,151180.852824
