FRS ID,LATITUDE,LONGITUDE
110041657249,40.8460539,-73.949008
110041657310,40.8489392,-73.9458204
110041661966,40.8221227,-73.9568358
110041662288,40.8514489,-73.9438396
110041662545,40.8011717,-73.9702128
110041662901,40.8079875,-73.9725711
110041663349,40.8258156,-73.9617359
110041668656,40.7011016,-73.9435736
110041668914,38.4332763,-102.4686191
110041669432,40.705288,-73.9327778
110041669502,40.7069646,-73.9332211
110041669593,40.7069646,-73.9332211
110041669799,40.7903042,-73.9781445
110041669815,40.792771,-73.9800848
110041669833,40.790938,-73.9776974
110041669922,40.7909373,-73.9776974
110041669940,40.7248873,-73.9839198
110041669968,40.7935576,-73.9757927
110041669977,40.7985878,-73.9819119
110041675489,40.7954771,-73.9743708
110041675504,40.7998256,-73.9770509
110041675531,40.7891954,-73.9882973
110041675611,40.7991387,-73.975406
110041675648,40.7838892,-73.988831
110041675755,40.8284002,-73.9540568
110041675817,40.7766827,-73.9918018
110041675844,40.7848978,-73.982756
110041675960,40.7820451,-73.9804654
110041676077,40.7884921,-73.9898261
110041676095,40.7861965,-73.9819112
110041676111,40.7876259,-73.9857397
110041676120,40.7908813,-73.9814895
110041676175,40.7901838,-73.9837094
110041676237,40.7933298,-73.9748502
110041676273,40.7933298,-73.9748502
110041676399,40.7933298,-73.9748502
110041676415,40.7278251,-74.0035217
110041676479,40.7501141,-73.9836874
110041676807,40.7979177,-73.9725972
110041683434,40.7969905,-73.9405135
110041684610,40.8153807,-73.9468919
110041684656,40.8185212,-73.950227
110041684772,40.8165481,-73.9436694
110041692736,40.8002055,-73.9442111
110041694547,40.8044444,-73.9503721
110041696073,40.7679743,-73.9769638
110041696279,40.7824445,-73.9894762
110041697269,40.7795896,-73.9705933
110041697321,40.7759404,-73.9619377
110041697385,40.7788144,-73.9567272
110041697517,40.8266288,-73.9479092
110041637529,40.8488371,-73.9489182
110041637547,40.7858481,-73.9530732
110041637654,40.8492956,-73.94251
110041637672,40.8495333,-73.9451586
110041639652,40.790614,-73.9571457
110041640631,40.8723109,-73.9215127
110041640855,40.7503605,-73.9919105
110041640882,40.7928205,-73.9464885
110041641088,40.7788144,-73.9567272
110041641202,40.7248873,-73.9839198
110041641284,40.8217129,-73.943983
110041643709,40.777537,-73.9837497
110041643816,40.946239,-73.8864147
110041644129,40.6408376,-74.0898183
110041644236,40.8285395,-73.958663
110041646289,40.7589828,-73.9711986
110041646500,40.6160538,-74.034492
110041646582,40.6191611,-74.0388277
110041646706,40.6293302,-74.0198983
110041646831,40.6424868,-74.0251979
110041647028,40.7401188,-73.9683802
110041647126,40.8213547,-73.9627943
110041650148,40.8212609,-73.9547814
110041650255,40.6350979,-74.0392054
110041650843,40.6377847,-74.0298553
110041651593,40.7976799,-73.9460443
110041655964,40.7791874,-73.9595506
110041656188,40.6702413,-73.9919982
110041656561,40.7797977,-73.9531411
110041656650,40.7376418,-73.9948673
110041656712,40.9119504,-73.88846
110041656801,40.8171906,-73.9451484
110041661350,40.7806718,-73.9851721
110041661485,40.7921977,-73.976792
110041662019,40.5786258,-73.9762915
110041662126,40.8134281,-73.9459029
110041662279,40.8663437,-73.9337666
110041667906,40.7509679,-73.9914749
110041668095,40.7190692,-74.0443416
110041668380,40.7502918,-73.9898918
110041669110,40.7749648,-73.9655432
110041669343,40.6509927,-73.9883372
110041669361,40.6492019,-73.9806509
110041669405,40.7960037,-73.9441628
110041669600,40.6221123,-74.0002515
110041675023,40.6179696,-74.0152098
110041675256,40.6248523,-74.0077095
110041675416,40.6048947,-74.0254258
110041675470,40.6543786,-73.9859172
110041675540,40.6334938,-73.9806326
110041675568,40.6451384,-73.9863169
110041675595,40.6439229,-73.9851113
110041675719,40.6439229,-73.9851113
110041675746,40.6439229,-73.9851113
110041675782,40.6439229,-73.9851113
110041675880,40.6454362,-73.9795399
110041675906,40.6289773,-73.9807925
110041675924,40.6089083,-74.0119856
110041675997,40.6088639,-74.009414
110041651067,40.6099557,-74.0081968
110041651129,40.6043027,-74.0140398
110041651290,40.6358025,-73.9852776
110041651361,40.7794353,-73.9562567
110041651478,40.7803887,-73.9568088
110041652976,40.8024448,-73.9475988
110041653154,40.7370187,-73.9942788
110041657686,40.714319,-73.7977856
110041657695,40.7139907,-73.788723
110041657828,40.7130682,-73.8261513
110041657926,40.7662787,-73.8970339
110041658220,40.7179815,-73.8320949
110041659229,40.7832801,-73.9898936
110041659354,40.7213848,-73.8133486
110041663884,40.7773241,-73.8999059
110041664197,40.6801804,-73.7441953
110041664286,40.6963384,-73.8081561
110041665043,40.7022383,-73.7990413
110041670019,40.7033667,-73.7967822
110041670402,40.7344475,-73.9986626
110041670581,40.7572514,-73.9985433
110041670616,40.7625912,-73.9771856
110041670652,40.76257,-74.0428488
110041670769,40.5520562,-74.1582549
110041670821,40.7878018,-73.9602154
110041677735,40.7791874,-73.9595506
110041677799,40.7804396,-73.9586414
110041677904,40.7740298,-73.963319
110041677977,40.7221469,-73.9221208
110041677995,40.7106879,-74.0232558
110041678011,40.7776794,-73.9719867
110041688260,40.8413249,-73.9404694
110041688714,40.6575281,-73.9458265
110041689492,40.6751352,-73.9515106
110041689580,40.6646618,-73.9414905
110041689759,40.6925387,-73.9997447
110041696304,40.6767853,-73.9295155
110041696386,40.6780777,-73.9535758
110041696457,40.648872,-73.9012612
110041696554,40.6514867,-73.9489448
110041696563,40.6629549,-73.9435636
110041663991,40.5996347,-73.9679503
110041697722,40.5972587,-73.9696552
110042433541,40.6047931,-73.9750775
110041697786,40.6180695,-73.9787292
110041697839,40.5896665,-73.9872544
110041697857,40.6064236,-73.9743098
110041697866,40.6252684,-73.9799506
110041697928,40.5960962,-73.9732768
110041641300,40.6982445,-73.9137355
110041641337,40.7017505,-73.8919956
110041641346,40.7017841,-73.8896473
110041641382,40.7032895,-73.9041992
110041641480,40.7132912,-73.8803462
110041641505,40.7128668,-73.9310057
110041641658,40.7259392,-73.9271182
110041641667,40.7294267,-73.93423
110041641676,40.7293709,-73.9372456
110041641694,40.7293652,-73.9635104
110041641710,40.7351804,-73.9259737
110041641747,40.7299486,-73.9205057
110041641765,40.7359257,-73.9090258
110041641774,40.7359068,-73.9024087
110041641836,40.7598928,-73.8326862
110041644343,40.6911837,-73.8768138
110041644478,40.6646395,-73.8586764
110041644496,40.6650442,-73.857248
110041644833,40.6671858,-73.8642132
110041645164,40.6742742,-73.8274734
110041645244,40.6703506,-73.8503768
110041647572,40.6791713,-73.8710944
110041647778,40.6951284,-73.8553433
110041647787,40.6815837,-73.8563388
110041647849,40.6808118,-73.8539425
110041647929,40.6824684,-73.8536383
110041648125,40.6852106,-73.8327277
110041648170,40.6857498,-73.8495245
110041648376,31.3330969,-132.9403012
110041648483,40.687877,-73.8719102
110041648517,40.6895756,-73.8592065
110041648580,40.7009672,-73.8292491
110041648606,40.6893007,-73.8538004
110041648624,40.6900267,-73.8580363
110041651977,40.7069567,-73.8362048
110041652002,40.7083064,-73.8467873
110041652128,40.7087157,-73.8647296
110041652155,40.7129518,-73.8318192
110041652164,40.7130416,-73.8385662
110041652468,40.7988275,-73.9783936
110041652501,40.7978697,-73.9763298
110041652538,40.797869,-73.9763298
110041652609,40.7883717,-73.9787988
110041652645,40.7721552,-73.9913872
110041652681,40.7876967,-73.9502206
110041652814,40.6910449,-73.9690513
110041652921,40.7026072,-74.0136524
110041657383,40.9097067,-73.8964248
110041657588,40.7801083,-73.9592983
110041657819,40.7710844,-73.9563454
110041657953,40.7488429,-73.9787617
110041658097,40.7665649,-73.9991791
110041659210,40.7801083,-73.9592983
110041659381,40.7814419,-73.9648964
110041659559,40.7296795,-73.9835516
110041662910,40.6590826,-74.0032885
110041663107,40.7320346,-73.9908314
110041663786,40.7501206,-73.9956893
110041663964,40.7291383,-73.9839431
110041669691,40.8178023,-73.8972964
110041669744,2.6811575,-84.2981544
110041669824,40.9002524,-73.8878894
110041669842,40.8261803,-73.916779
110041669897,40.8434335,-73.9199362
110041669904,40.7364416,-73.9862593
110041650692,40.7134435,-73.9825936
110041670073,40.8935186,-73.8636422
110041670359,40.6078776,-73.9576183
110041670368,40.6131095,-73.9547596
110041670386,40.9398676,-73.9007521
110041676068,40.6812987,-73.8851038
110041676200,40.7018253,-73.9454515
110042433578,40.6772131,-73.9089567
110042403743,40.7315265,-73.9669973
110041676433,40.9180972,-73.8959765
110042403761,40.6729628,-73.8972675
110041660681,40.9194904,-73.8822468
110041676558,40.9340635,-73.8697078
110041676576,40.9258995,-73.8742739
110042403798,40.6769458,-73.9088887
110041676763,40.805352,-73.9814112
110041676852,40.9154051,-73.8861578
110041676861,40.9248344,-73.8766646
110041677147,40.9235348,-73.9025591
110041646555,40.926072,-73.8744847
110041646920,40.9186527,-73.9706071
110041646984,40.9150224,-73.8891504
110041647037,40.9150224,-73.8891504
110041653314,40.7697267,-74.0152393
110041654279,40.9417936,-73.8614169
110041659844,40.8852173,-73.8881102
110041659853,40.8952225,-73.8887951
110041660084,40.9417936,-73.8614169
110041660235,40.7457281,-73.980373
110041660315,40.731975,-73.9969125
110041660333,40.731975,-73.9969125
110041665524,40.8527283,-73.9431994
110041666480,40.7634934,-73.9977196
110041666612,40.7609592,-73.9834042
110041671054,40.7011463,-73.939301
110041671072,40.7425971,-73.9891529
110041671526,40.7838956,-73.9802637
110041678547,40.7202498,-73.9932446
110041678672,40.7202441,-74.0195094
110008094855,42.15238,-77.1374166
110008112737,40.7528162,-74.1808606
110043086530,40.7644107,-73.7557879
110032650646,42.2881778,-78.0518814
110032650664,42.2785253,-78.1072918
110032635361,42.2972561,-74.3724853
110032650691,42.9183584,-76.5537555
110032650708,42.9183584,-76.5537555
110032635682,42.6980016,-73.8545241
110032653420,42.7076083,-73.8682657
110032635691,42.5278682,-73.79556
110033156313,42.0016204,-76.6253613
110064220169,42.0077545,-76.6364795
110033156368,42.0084015,-76.6588565
110033156386,42.0131528,-76.7226091
110033156821,42.4574433,-77.2541083
110037435308,40.7687389,-73.9159017
110037435317,40.7697713,-73.9856313
110037436245,43.10983,-79.0450316
110037435497,41.3233915,-73.9121245
110037432061,42.3221444,-79.6129689
110038899341,40.6649918,-73.9316633
110038899902,43.0182977,-78.2252544
110038900044,43.0172477,-78.2952456
110038900053,42.7716067,-78.8606888
110038860088,43.0121194,-77.4728551
110038900099,42.9074695,-78.7811396
110038901178,42.2218383,-78.294033
110038905110,42.0239767,-76.3757194
110038905129,42.0239767,-76.3757194
110038905138,42.0247783,-76.4453825
110038905165,42.0265324,-76.5875636
110038905236,42.0006211,-76.8681469
110038905245,42.0574912,-77.3181088
110038905254,42.182764,-78.2787246
110038862031,44.0090038,-75.6792183
110038905682,42.1106075,-76.292257
110038906039,42.1475612,-77.0211704
110038898805,43.4266629,-73.7383633
110039083130,42.3622552,-77.6368673
110039083176,40.8462992,-73.8795682
110039085389,43.1427485,-75.3612824
110039085398,43.2071227,-78.5849005
110039594515,40.6971112,-74.04805
110039594524,40.6927782,-74.1396759
110039594542,40.704057,-74.001849
110039594551,40.7002239,-74.0659665
110039595532,40.6930052,-74.0029336
110039595596,40.5947612,-74.0141125
110039527599,40.594331,-73.797218
110039579168,40.7670897,-73.4875002
110039565299,40.8115885,-73.9515422
110039568116,42.0777117,-78.4325098
110039572049,41.0875103,-73.9442265
110038862594,39.2206297,-84.4633498
110038856011,39.337179,-84.2564807
110039076273,45.52805,-122.6853777
110039084665,43.324206,-123.0570729
110013359908,40.7187555,-76.2042603
110024436449,40.3088394,-79.6005271
110007813027,18.0830743,-67.1679806
110041695779,41.876601,-71.3986619
110041695813,41.8221258,-71.4206534
110041695822,41.8223272,-71.420461
110041695831,41.8245765,-71.4482284
110041695840,41.8346582,-71.5745177
110041695859,14.951595,-172.8712733
110000372472,36.1888015,-82.7510004
110041682970,40.3475314,-111.8542375
110006883649,37.0974166,-80.7005506
110039079065,47.2320594,-119.2189842
110039555530,48.825649,-122.2510531
110040127760,46.8408436,-123.2410793
110040161071,47.6474189,-117.451792
110041686930,44.7327714,-91.5059286
110005502946,45.1555429,-91.1746668
110042297485,43.1048115,-88.0496234
110031292937,42.8468486,-91.9036145
110035444445,43.7322549,-88.4770058
110070638157,44.5483966,-89.6440385
110037449687,45.1669708,-89.7168424
110037449712,45.1669708,-89.7168424
110070640036,43.1257978,-87.9614406
110037450549,44.9389609,-91.4975733
110037450558,44.9389609,-91.4975733
110070640994,43.1868738,-89.2733008
110038916206,45.4014998,-92.656989
110038840902,44.4611499,-91.1032039
110039079163,44.7175607,-88.0441866
110039079172,44.6312146,-88.0935798
110039589889,45.180736,-89.6839828
110039086501,45.1815249,-89.7192286
110039218094,43.2743363,-88.2098111
110039217674,43.2858593,-88.2507695
110039526901,42.6211684,-88.6628702
110041687760,37.3740263,-81.0889228
110041687804,37.7926469,-80.3271041
110000453438,35.3278745,-94.3880713
110041648875,37.8307774,-121.348979
110041650068,37.5231006,-122.3570137
110000430604,41.8717219,-87.8718765
110018218720,41.5558306,-90.2335107
110037885447,41.6807965,-88.0934877
110000581816,40.6946747,-74.2006625
110056972307,43.3002737,-76.3889148
110000455873,35.4177544,-96.92318
110042267490,37.0479414,-80.7955114
110005989056,38.690267,-75.4206361
110000772717,41.7957491,-88.2695746
110039076353,44.0630257,-123.1328593
110001381451,42.0187219,-87.7956943
110000595525,41.5596109,-89.117319
110038861452,32.8229668,-103.7714382
110007796448,40.3894364,-80.30191
110042160595,34.0124342,-118.2290707
110000888736,41.9106895,-87.8888913
110000431088,41.9418664,-87.9074462
110022532339,35.2268807,-89.4771818
110042154593,37.8033931,-122.4096209
110000474228,33.9536983,-118.1664622
110000888549,41.6424357,-87.6070798
110018364633,38.5542261,-89.8332827
110042163654,32.8500851,-117.0131981
110042420733,37.2404635,-121.8127054
110038890411,34.2002857,-118.3935715
110039083247,34.1476247,-118.2794838
110027985624,41.1943896,-90.7361625
110043807538,38.6990576,-90.1376251
110004736698,40.7560126,-81.7876032
110031364477,40.1370338,-84.2680352
110042294013,34.1611702,-79.7742606
110038913156,31.8588034,-97.367422
110041687797,38.8598568,-80.6755565
110041693487,41.4958626,-81.7183999
110038891544,38.6576518,-121.2437171
110015804860,42.6435201,-86.2209108
110041645440,43.7102589,-74.9713506
110041645477,42.1960903,-79.5061568
110041645556,43.2175311,-78.4105983
110041645654,43.1398377,-76.1851788
110041645690,42.5301949,-78.4799162
110041645789,42.9867841,-78.1907788
110041645805,43.0405366,-76.1466467
110039586196,40.8238652,-73.9056179
110041660039,40.7997741,-73.9184498
110041661555,41.0997267,-73.8077178
110041653369,40.8050845,-73.8918597
110041670910,40.6068561,-73.8299735
110031409526,40.7841692,-73.8554988
110037435638,40.5616816,-74.200244
110040446880,42.8934501,-78.8277334
110024470393,41.1722968,-87.8550328
110045552166,36.1085229,-80.857384
110045552175,36.1085229,-80.857384
110025042200,34.7699173,-92.186093
110046524141,39.770014,-120.6029338
110055378559,38.0107923,-122.0522354
110054812734,33.9845125,-118.3984604
110043862013,25.7740501,-80.175565
110005816395,42.0200051,-87.9268354
110018331189,42.2983385,-89.1081612
110001822760,41.7605626,-88.1621465
110001811335,41.5353327,-88.0597938
110018276015,42.2659145,-89.0826811
110001686186,38.5108606,-89.9979084
110018315269,42.0104984,-87.9016199
110000747229,42.2457815,-89.1013263
110001386018,40.6098047,-89.4796218
110002392571,42.0654703,-87.6864661
110000439419,39.0047112,-87.7657714
110001381228,42.0102894,-87.9760784
110001351251,40.7636878,-87.1662375
110054597575,39.2823461,-94.9053902
110002382680,40.8669807,-96.6281047
110044942783,43.0715961,-70.8322757
110045554039,36.1516556,-115.1922061
110001579284,42.9009833,-77.2799398
110000814913,38.7007997,-82.8393548
110000605382,40.9501668,-83.4085027
110022532053,44.4448357,-87.8743128
110054813528,41.4610429,-88.1850196
110000436065,41.6670225,-87.7298646
110024429581,43.7161503,-87.7758253
110045415742,44.9949431,-93.2861931
110043647872,43.2049563,-75.439356
110041670732,42.1905361,-88.1321988
110054817980,39.9198348,-80.7822854
110045548699,38.153813,-91.261857
110002002181,33.4518887,-94.0083936
110044978227,38.8020064,-90.737324
110031398173,40.721499,-73.9602966
110038906164,42.8865635,-74.1309451
110028261342,41.021256,-87.7214683
110000432372,41.5025114,-87.6199556
110043773146,44.2544689,-71.4467242
110001687354,41.3418684,-89.0138947
110043860382,42.4125826,-119.9119594
110045412790,41.8926395,-87.9688297
110005940713,42.2276262,-88.3215451
110033154789,37.8979689,-88.9583885
110003968751,38.7463623,-90.4323196
110003973843,39.7941377,-94.8190265
110045552488,36.0375699,-75.6813828
110045552512,34.7825662,-77.4329923
110017114781,34.2041155,-82.2233875
110043853318,32.4414527,-80.7043304
110044992407,34.0565755,-81.1720307
110002287971,40.6530449,-111.9913256
110008192213,37.0996404,-82.8799675
110070634040,42.730993,-90.4632667
110008450023,43.6034657,-84.0781248
110002124781,42.1904797,-87.944037
110041656302,37.5093243,-122.0297072
110070641253,38.1594372,-81.1983452
110043859919,45.5218327,-122.6710858
110000434334,41.6759807,-87.5648668
110001232737,38.6191337,-90.1786148
110043968098,39.7074238,-79.965621
110028243791,33.7904939,-118.2384894
110046524294,34.9250857,-120.4727028
110046229880,34.3555225,-119.1372964
110046234268,41.8241249,-90.2444412
110000438303,40.110886,-88.3235525
110044282040,30.5209533,-93.0807616
110064436025,15.226697,145.7019802
110064436034,14.1395562,145.1372426
110046239762,40.7260248,-95.9205393
110035792130,39.9566156,-75.0562202
110046240420,40.746797,-74.10504
110046535031,40.9949386,-73.8871699
110043658208,40.9930636,-73.8868385
110046534513,40.7184779,-74.0035739
110044826757,40.8450681,-73.8756338
110044827774,40.9947982,-73.8871255
110044828470,40.728833,-73.9926598
110044828719,40.8209138,-73.9520873
110044829139,40.8168979,-73.9441466
110044985825,40.8763559,-73.882458
110046244809,42.3194177,-76.5733558
110044299513,39.0935921,-111.1671488
110037448624,43.9498076,-89.6932228
110046229407,33.4772943,-94.0155971
110046251220,35.4859319,-93.8408434
110046229149,34.0369326,-93.4301318
110025015409,36.1772707,-94.1139414
110055161104,32.871102,-116.4632797
110055161122,33.8946708,-118.2944134
110055378470,34.2114252,-114.2430667
110054812789,33.7755561,-118.0844972
110046524374,38.0678059,-122.682078
110044804209,37.8039437,-122.3804363
110046526283,40.3686872,-105.2496685
110045536121,30.4779809,-83.1211269
110045536158,25.6781923,-83.1567971
110045412040,21.309444,-157.8812549
110045971301,44.0438231,-116.9344463
110007227027,41.6502077,-88.0486171
110000435208,41.6720702,-87.5586621
110000431989,41.9089502,-88.1185192
110018305760,37.9974399,-88.9252259
110018162030,37.4153088,-88.9678841
110045972382,42.0653096,-88.1630548
110039561756,41.6536482,-87.4665973
110043659617,39.4637364,-87.427368
110017872293,30.4338842,-91.2186644
110046265466,38.5361103,-76.7897624
110054598903,42.9047653,-84.2274505
110044976942,42.9300099,-85.7199696
110045449966,43.0168356,-83.7861498
110007597573,42.9765576,-83.898895
110007594923,42.9645043,-84.125917
110007908675,39.4332141,-92.5672673
110046259767,36.1204689,-78.676839
110045552022,36.0506775,-76.7578492
110045552031,35.1721268,-81.0039963
110045552040,35.24596,-81.2418629
110045552086,35.2166604,-80.8552892
110045552102,35.2166604,-80.8552892
110045552111,35.2166604,-80.8552892
110045552120,35.6799944,-82.0450196
110045552139,35.7499944,-81.7250196
110045552148,35.4190391,-82.6401553
110045552157,35.5467875,-82.7223222
110045552184,35.6795153,-82.0707432
110045552193,35.2521768,-80.8909263
110045552219,35.9804985,-77.9879552
110045552228,35.9804985,-77.9879552
110045552255,35.2297148,-81.3874638
110045552264,35.2297148,-81.3874638
110045552371,35.2457427,-80.6508784
110045552399,34.9810653,-80.4430493
110045552406,35.2457427,-80.6508784
110045552415,35.0699898,-80.8171192
110045552424,35.7278648,-82.399435
110045552433,35.3402116,-80.9345389
110045552442,35.5344846,-80.855348
110045552451,35.4746431,-81.0281643
110045552460,35.4746431,-81.0281643
110044979994,43.6266441,-71.6451572
110044304829,42.7800046,-72.4352755
110042171869,43.8716557,-71.6734063
110044283003,43.7721853,-71.9651699
110044942872,43.1463971,-71.0348894
110007960938,39.8020934,-75.3570316
110007963365,39.2585917,-74.7424158
110045553245,40.8651917,-74.4492759
110046240411,40.4484429,-74.4329001
110038859900,40.6977034,-74.196389
110038859982,40.7352195,-74.1034241
110038860685,40.74774,-74.1998902
110043409031,40.7953016,-74.3192025
110038859170,40.1994416,-74.0457007
110039082042,40.9036697,-74.118251
110039085263,40.8987109,-74.228741
110039082060,40.8714711,-74.434124
110039082079,40.8660968,-74.504894
110040446274,39.5869646,-75.0819193
110040446283,39.5872899,-75.1432277
110040528998,40.7498672,-74.1765498
110042172895,40.8163421,-74.2530034
110046533603,40.8793093,-74.0491715
110054815090,40.9162254,-74.2626271
110044825115,40.6971013,-74.2323505
110046240803,43.0170794,-74.81223
110046240812,42.9324053,-74.6275495
110046241358,43.1197117,-75.2334808
110046241367,43.1197117,-75.2334808
110046241394,42.9586188,-76.9174827
110046241410,42.9586188,-76.9174827
110046241535,41.5199072,-74.0088858
110046241401,40.9160409,-73.7907363
110046241544,42.8762861,-78.8055287
110046241376,42.4493105,-73.5817977
110046241624,42.4521896,-73.6459178
110046241900,43.0143004,-74.9530215
110046241919,43.0143004,-74.9530215
110008085482,33.6905959,-104.3971255
110046241688,42.7398618,-78.9178236
110046241697,42.7402314,-78.9179069
110046242026,40.8699371,-73.8420173
110046242044,43.045796,-75.2336249
110046242053,43.0175256,-75.0071297
110046242874,40.6788866,-73.9122518
110046242892,42.8870232,-78.8816028
110046243864,40.7012672,-73.9895729
110046243873,40.7012457,-74.0508587
110046243882,40.7012033,-74.0508588
110046243917,40.7507823,-73.9853031
110046243926,40.8092847,-73.957369
110046243953,40.9293946,-73.820322
110043661061,40.7791723,-73.9535169
110043662211,40.7136475,-73.9958425
110043662284,40.7119286,-74.0135165
110043663755,40.7278622,-74.0018893
110043663915,40.8668744,-73.9328176
110043665138,40.7972629,-73.9492738
110043647426,40.93559,-73.9093207
110043648853,41.0818436,-73.8714138
110043650509,40.8228315,-73.9506732
110043651535,40.7103394,-74.0182879
110043652650,40.709747,-74.0051334
110043651321,40.7759404,-73.9619377
110046534826,40.7901838,-73.9837094
110046534880,40.7633738,-73.9679962
110046534899,40.7139774,-74.021453
110046534942,40.8027599,-73.9423349
110046534951,40.9276186,-73.8437272
110046534960,40.9277933,-73.8196599
110046534997,40.7155834,-74.0117925
110046535086,40.7375459,-74.0135676
110046535102,40.725475,-73.9927202
110046535111,40.9454725,-73.8027831
110046535157,40.7359941,-73.8556483
110043652918,40.7873021,-73.9630828
110043656718,40.7580435,-73.9689585
110043657343,40.7093743,-74.0187339
110043657478,40.7059737,-74.0213694
110043657487,40.7093779,-74.02063
110043657539,40.7521498,-73.9885276
110043658501,40.691747,-74.0012272
110043659163,40.8571524,-73.9370107
110043659181,40.7226641,-74.0067354
110043659350,40.7074645,-74.0207015
110043660179,40.8212609,-73.9547814
110043652669,40.7098129,-74.0187343
110043660348,40.7244968,-73.9903885
110043660375,40.7393513,-74.0107315
110043661150,40.7861798,-73.9544675
110043661203,40.766715,-73.9778832
110043653855,40.827631,-73.9575194
110043664068,40.7612352,-73.9726504
110043664353,40.7612137,-74.0339362
110046534461,40.7614854,-73.9693612
110043665646,40.8367794,-73.9359699
110046534470,40.8428616,-73.9315017
110046534489,40.7277595,-73.9849364
110046534504,40.9133712,-73.848545
110046534522,40.639329,-74.0565069
110046534577,40.7491119,-73.9928222
110046534586,40.6616338,-73.910214
110046534620,40.9017497,-73.800865
110046534657,40.8034228,-73.9418472
110046534666,40.7636448,-73.9807203
110046243365,40.5774284,-73.9891407
110046534675,40.7798079,-73.959092
110046534684,40.7787477,-73.956077
110044826828,40.7423946,-74.0123521
110046534693,40.8289996,-73.947727
110046534700,40.7313426,-74.0419575
110044826267,40.7257809,-74.0096618
110044826294,40.7920962,-73.9497296
110044826310,40.7840607,-73.9652391
110044826490,40.8378592,-73.8723688
110044826506,40.773609,-73.9665548
110044826542,40.7133395,-74.0197555
110044826604,40.7587523,-73.970961
110044826622,40.7193286,-74.0060708
110044826686,40.8587119,-73.9078828
110044826695,40.7942882,-73.9558378
110044826739,40.7942882,-73.9558378
110044826837,40.7942882,-73.9558378
110044827220,40.7083102,-74.0104139
110044827257,40.7492097,-73.9969708
110046534906,40.9041061,-73.8605989
110046534924,40.8109183,-73.8938439
110044827373,40.6558385,-73.7378068
110039567563,40.8003501,-73.9229354
110044827630,40.7694603,-73.9608887
110044827783,40.7199897,-74.0133868
110044827836,40.7140633,-73.9989499
110044828666,40.7564808,-73.9990103
110044828728,40.8410338,-73.8732366
110044829111,40.9993406,-73.8563437
110044983113,40.7785625,-73.9600292
110044983131,40.7169288,-74.0178847
110044983159,40.7845717,-73.962612
110044983248,40.7641005,-73.9739458
110044983257,40.7391054,-74.0332179
110044983328,40.7249158,-74.0011571
110044828041,40.6853326,-73.9894682
110044983710,40.7337997,-74.0060492
110044983863,40.758371,-74.0110579
110044983916,40.6799348,-73.7704567
110044983943,40.6593156,-73.7643917
110044983952,40.7629147,-73.9944018
110044984023,40.7835892,-73.956388
110044984577,40.8087563,-73.968409
110044984595,40.8404978,-73.9452717
110044984620,40.6916065,-73.9944207
110044984773,40.6857394,-74.0055546
110044985031,40.7613254,-73.9750946
110044985166,40.6961815,-73.9812224
110044985255,40.817979,-73.9691283
110044985273,40.8021716,-73.9764544
110044985488,40.8005747,-73.9768604
110044985736,40.7776794,-73.9719867
110044986316,40.886228,-73.8367764
110044986370,40.7636481,-73.9822166
110044982882,40.7992527,-73.9478168
110017274518,40.8235399,-73.2755098
110033022814,40.824841,-74.9542506
110037434960,43.071974,-77.5474145
110037435102,40.8414,-73.9515394
110037432846,40.6679732,-74.4055536
110038855780,42.1417207,-75.9118798
110038855815,42.1752368,-75.9722032
110038860006,42.3077177,-74.2665279
110039595523,40.6902113,-74.011646
110039524789,40.7401771,-74.1135539
110039524994,44.2449287,-73.8498969
110046244970,40.861124,-73.9976439
110046245194,40.8316237,-73.8760128
110040447102,43.4529847,-76.5259199
110040447415,40.7031371,-73.9963441
110046245050,40.7333804,-74.049255
110041678075,40.7457925,-74.2541184
110046245238,43.1961776,-76.2817437
110046245568,42.0684631,-78.2326742
110046535326,44.2764299,-76.0430223
110046246068,43.0466857,-77.6479184
110046246077,43.0477934,-77.7180122
110046246157,40.6759464,-73.9515322
110046244603,42.5953074,-73.7944273
110046244612,42.4493105,-73.5817977
110046244621,42.9464231,-74.3769233
110046244630,42.492143,-73.716457
110046244649,42.492143,-73.716457
110046244658,42.492143,-73.716457
110046244667,42.492143,-73.716457
110046244747,40.6630547,-73.7497432
110046244756,40.6693225,-73.7472379
110046244765,40.6675801,-73.7382201
110046244783,40.6984851,-73.9055546
110044945003,40.8053821,-73.919783
110046244863,43.0099376,-78.9540479
110046244989,43.1355586,-77.6842387
110044945183,40.7434791,-73.9678026
110046245069,43.0452325,-77.7813847
110046245078,42.8542783,-81.0365036
110046245087,42.9506508,-78.7406083
110046245096,42.8758468,-79.0730142
110043634314,40.9759466,-73.7913201
110043552287,40.5756148,-74.110257
110043552296,40.5763982,-74.1091745
110046245149,40.6227907,-73.9696948
110045559454,42.1271356,-76.4206116
110044945441,42.2295617,-79.1588188
110044945450,42.888039,-79.5106617
110044945478,42.1046527,-79.667611
110046090145,42.3978461,-79.4142193
110044945496,42.3862955,-79.4170803
110044945502,42.3406157,-79.3517245
110044945511,42.317083,-79.3614411
110044945593,42.5735418,-76.3031617
110046245595,42.6243923,-79.0720134
110046245602,40.9211992,-73.7791036
110046246059,43.1100974,-75.1992805
110043585732,42.9362774,-74.2073314
110045451266,40.813119,-72.9962451
110046244827,43.0887033,-78.5615558
110045559748,39.9276798,-83.8152132
