ID,NAT_AGG_PPV,YEAR,UNIT,Internal Tracking Number,Substance Name
3681718,100000,2012,lb,118000,"3-Hexen-1-ol, 1-acetate, (3Z)-"
36870027,100000,2015,lb,272419,"Titanium, bis(2,4-pentanedionato-.kappa.O2,.kappa.O4)(1,3-propanediolato-.kappa.O1,.kappa.O3)-"
36870027,100000,2014,lb,272419,"Titanium, bis(2,4-pentanedionato-.kappa.O2,.kappa.O4)(1,3-propanediolato-.kappa.O1,.kappa.O3)-"
36870027,100000,2013,lb,272419,"Titanium, bis(2,4-pentanedionato-.kappa.O2,.kappa.O4)(1,3-propanediolato-.kappa.O1,.kappa.O3)-"
36870027,100000,2012,lb,272419,"Titanium, bis(2,4-pentanedionato-.kappa.O2,.kappa.O4)(1,3-propanediolato-.kappa.O1,.kappa.O3)-"
36878203,100000000,2015,lb,272468,"Benzenamine, ar-nonyl-N-(nonylphenyl)-"
36878203,50000000,2014,lb,272468,"Benzenamine, ar-nonyl-N-(nonylphenyl)-"
36878203,50000000,2013,lb,272468,"Benzenamine, ar-nonyl-N-(nonylphenyl)-"
36878203,50000000,2012,lb,272468,"Benzenamine, ar-nonyl-N-(nonylphenyl)-"
36888990,500000,2015,lb,272500,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5,5'-(1H-isoindole-1,3(2H)-diylidene)bis-"
36888990,500000,2014,lb,272500,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5,5'-(1H-isoindole-1,3(2H)-diylidene)bis-"
36888990,500000,2013,lb,272500,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5,5'-(1H-isoindole-1,3(2H)-diylidene)bis-"
36888990,500000,2012,lb,272500,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5,5'-(1H-isoindole-1,3(2H)-diylidene)bis-"
36968271,500000,2015,lb,272716,"2-Naphthalenecarboxamide, 4-[2-[4-(aminocarbonyl)phenyl]diazenyl]-3-hydroxy-N-(2-methoxyphenyl)-"
36968271,500000,2014,lb,272716,"2-Naphthalenecarboxamide, 4-[2-[4-(aminocarbonyl)phenyl]diazenyl]-3-hydroxy-N-(2-methoxyphenyl)-"
36968271,500000,2013,lb,272716,"2-Naphthalenecarboxamide, 4-[2-[4-(aminocarbonyl)phenyl]diazenyl]-3-hydroxy-N-(2-methoxyphenyl)-"
36968271,500000,2012,lb,272716,"2-Naphthalenecarboxamide, 4-[2-[4-(aminocarbonyl)phenyl]diazenyl]-3-hydroxy-N-(2-methoxyphenyl)-"
3699545,10000000,2015,lb,118299,"2-Imidazolidinone, 1-(2-hydroxyethyl)-"
3699545,10000000,2014,lb,118299,"2-Imidazolidinone, 1-(2-hydroxyethyl)-"
3699545,10000000,2013,lb,118299,"2-Imidazolidinone, 1-(2-hydroxyethyl)-"
3699545,10000000,2012,lb,118299,"2-Imidazolidinone, 1-(2-hydroxyethyl)-"
3710847,10000000,2015,lb,118380,"Ethanamine, N-ethyl-N-hydroxy-"
3710847,10000000,2014,lb,118380,"Ethanamine, N-ethyl-N-hydroxy-"
3710847,10000000,2013,lb,118380,"Ethanamine, N-ethyl-N-hydroxy-"
3710847,10000000,2012,lb,118380,"Ethanamine, N-ethyl-N-hydroxy-"
3720976,10000000,2015,lb,118422,"2-Imidazolidinone, 4,5-dihydroxy-"
3720976,10000000,2014,lb,118422,"2-Imidazolidinone, 4,5-dihydroxy-"
3720976,1000000,2013,lb,118422,"2-Imidazolidinone, 4,5-dihydroxy-"
3720976,500000,2012,lb,118422,"2-Imidazolidinone, 4,5-dihydroxy-"
37220829,1000000,2015,lb,273292,"9-Octadecenoic acid (9Z)-, ester with 1,2,3-propanetriol"
37220829,1000000,2014,lb,273292,"9-Octadecenoic acid (9Z)-, ester with 1,2,3-propanetriol"
37220829,1000000,2013,lb,273292,"9-Octadecenoic acid (9Z)-, ester with 1,2,3-propanetriol"
37220829,1000000,2012,lb,273292,"9-Octadecenoic acid (9Z)-, ester with 1,2,3-propanetriol"
37242458,100000,2015,lb,273482,"Phosphoric acid, hexyl ester, potassium salt"
37242458,500000,2014,lb,273482,"Phosphoric acid, hexyl ester, potassium salt"
37242458,500000,2013,lb,273482,"Phosphoric acid, hexyl ester, potassium salt"
37242458,500000,2012,lb,273482,"Phosphoric acid, hexyl ester, potassium salt"
3724434,500000,2015,lb,118455,"Methanaminium, N-(chloromethylene)-N-methyl-, chloride (1:1)"
3724434,500000,2014,lb,118455,"Methanaminium, N-(chloromethylene)-N-methyl-, chloride (1:1)"
3724434,500000,2013,lb,118455,"Methanaminium, N-(chloromethylene)-N-methyl-, chloride (1:1)"
3724434,500000,2012,lb,118455,"Methanaminium, N-(chloromethylene)-N-methyl-, chloride (1:1)"
3724650,1000000,2015,lb,118489,2-Butenoic acid
3724650,1000000,2014,lb,118489,2-Butenoic acid
3724650,1000000,2013,lb,118489,2-Butenoic acid
3724650,1000000,2012,lb,118489,2-Butenoic acid
37247919,10000000000,2015,lb,273524,Calcium magnesium oxide
37247919,10000000000,2014,lb,273524,Calcium magnesium oxide
37247919,10000000000,2013,lb,273524,Calcium magnesium oxide
37247919,10000000000,2012,lb,273524,Calcium magnesium oxide
37340606,25000,2015,lb,274266,"Poly(oxy-1,2-ethanediyl), .alpha.-(nonylphenyl)-.omega.-hydroxy-, phosphate, sodium salt"
37340606,25000,2014,lb,274266,"Poly(oxy-1,2-ethanediyl), .alpha.-(nonylphenyl)-.omega.-hydroxy-, phosphate, sodium salt"
37340606,25000,2013,lb,274266,"Poly(oxy-1,2-ethanediyl), .alpha.-(nonylphenyl)-.omega.-hydroxy-, phosphate, sodium salt"
37340606,100000,2012,lb,274266,"Poly(oxy-1,2-ethanediyl), .alpha.-(nonylphenyl)-.omega.-hydroxy-, phosphate, sodium salt"
3734336,25000,2015,lb,118547,"Benzenemethanaminium, N-[2-[(2,6-dimethylphenyl)amino]-2-oxoethyl]-N,N-diethyl-, benzoate (1:1)"
3734336,25000,2014,lb,118547,"Benzenemethanaminium, N-[2-[(2,6-dimethylphenyl)amino]-2-oxoethyl]-N,N-diethyl-, benzoate (1:1)"
3734336,25000,2013,lb,118547,"Benzenemethanaminium, N-[2-[(2,6-dimethylphenyl)amino]-2-oxoethyl]-N,N-diethyl-, benzoate (1:1)"
3734336,25000,2012,lb,118547,"Benzenemethanaminium, N-[2-[(2,6-dimethylphenyl)amino]-2-oxoethyl]-N,N-diethyl-, benzoate (1:1)"
3738009,25000,2015,lb,118638,"Naphtho[2,1-b]furan, dodecahydro-3a,6,6,9a-tetramethyl-"
3738009,25000,2014,lb,118638,"Naphtho[2,1-b]furan, dodecahydro-3a,6,6,9a-tetramethyl-"
3738009,25000,2013,lb,118638,"Naphtho[2,1-b]furan, dodecahydro-3a,6,6,9a-tetramethyl-"
3738009,25000,2012,lb,118638,"Naphtho[2,1-b]furan, dodecahydro-3a,6,6,9a-tetramethyl-"
37437211,25000,2015,lb,1731454,"Thioperoxydicarbonic diamide ([(H2N)C(S)]2S2), N,N,N',N'-tetrakis(2-ethylhexyl)-"
37437211,25000,2014,lb,1731454,"Thioperoxydicarbonic diamide ([(H2N)C(S)]2S2), N,N,N',N'-tetrakis(2-ethylhexyl)-"
37437211,25000,2013,lb,1731454,"Thioperoxydicarbonic diamide ([(H2N)C(S)]2S2), N,N,N',N'-tetrakis(2-ethylhexyl)-"
37437211,25000,2012,lb,1731454,"Thioperoxydicarbonic diamide ([(H2N)C(S)]2S2), N,N,N',N'-tetrakis(2-ethylhexyl)-"
37475846,500000,2015,lb,274639,"Benzenesulfonic acid, dodecyl-, compd. with 2-amino-2-methyl-1-propanol (1:1)"
37475846,500000,2014,lb,274639,"Benzenesulfonic acid, dodecyl-, compd. with 2-amino-2-methyl-1-propanol (1:1)"
37475846,500000,2013,lb,274639,"Benzenesulfonic acid, dodecyl-, compd. with 2-amino-2-methyl-1-propanol (1:1)"
37475846,100000,2012,lb,274639,"Benzenesulfonic acid, dodecyl-, compd. with 2-amino-2-methyl-1-propanol (1:1)"
3748138,10000000,2015,lb,118778,"Benzene, 1,3-bis(1-methylethenyl)-"
3748138,10000000,2014,lb,118778,"Benzene, 1,3-bis(1-methylethenyl)-"
3748138,10000000,2013,lb,118778,"Benzene, 1,3-bis(1-methylethenyl)-"
3748138,10000000,2012,lb,118778,"Benzene, 1,3-bis(1-methylethenyl)-"
37609259,25000,2015,lb,274936,5-Cyclohexadecen-1-one
37609259,25000,2014,lb,274936,5-Cyclohexadecen-1-one
37609259,25000,2013,lb,274936,5-Cyclohexadecen-1-one
37609259,25000,2012,lb,274936,5-Cyclohexadecen-1-one
37640576,1000000,2015,lb,275008,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, compd. with 1,3,5-triazine-2,4,6-triamine (1:1)"
37640576,500000,2014,lb,275008,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, compd. with 1,3,5-triazine-2,4,6-triamine (1:1)"
37640576,500000,2013,lb,275008,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, compd. with 1,3,5-triazine-2,4,6-triamine (1:1)"
37640576,500000,2012,lb,275008,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, compd. with 1,3,5-triazine-2,4,6-triamine (1:1)"
37788559,100000,2015,lb,275271,"1H-Imidazole-1-ethanol, .alpha.-methyl-"
37788559,500000,2014,lb,275271,"1H-Imidazole-1-ethanol, .alpha.-methyl-"
37788559,100000,2013,lb,275271,"1H-Imidazole-1-ethanol, .alpha.-methyl-"
37788559,500000,2012,lb,275271,"1H-Imidazole-1-ethanol, .alpha.-methyl-"
37871128,10000000,2015,lb,275446,"Benzene, (1,1-dimethylethyl)ethyl-"
37871128,1000000,2014,lb,275446,"Benzene, (1,1-dimethylethyl)ethyl-"
37871128,1000000,2013,lb,275446,"Benzene, (1,1-dimethylethyl)ethyl-"
37871128,10000000,2012,lb,275446,"Benzene, (1,1-dimethylethyl)ethyl-"
3794830,10000000,2015,lb,119255,"Phosphonic acid, P,P'-(1-hydroxyethylidene)bis-, sodium salt (1:4)"
3794830,10000000,2014,lb,119255,"Phosphonic acid, P,P'-(1-hydroxyethylidene)bis-, sodium salt (1:4)"
3794830,10000000,2013,lb,119255,"Phosphonic acid, P,P'-(1-hydroxyethylidene)bis-, sodium salt (1:4)"
3794830,10000000,2012,lb,119255,"Phosphonic acid, P,P'-(1-hydroxyethylidene)bis-, sodium salt (1:4)"
37953052,100000,2015,lb,275586,"Benzenesulfonic acid, (1-methylethyl)-"
37953052,100000,2014,lb,275586,"Benzenesulfonic acid, (1-methylethyl)-"
37953052,500000,2013,lb,275586,"Benzenesulfonic acid, (1-methylethyl)-"
37953052,25000,2012,lb,275586,"Benzenesulfonic acid, (1-methylethyl)-"
37971361,10000000,2015,lb,275636,"1,2,4-Butanetricarboxylic acid, 2-phosphono-"
37971361,10000000,2014,lb,275636,"1,2,4-Butanetricarboxylic acid, 2-phosphono-"
37971361,10000000,2013,lb,275636,"1,2,4-Butanetricarboxylic acid, 2-phosphono-"
37971361,10000000,2012,lb,275636,"1,2,4-Butanetricarboxylic acid, 2-phosphono-"
3806346,10000000,2015,lb,119289,"2,4,8,10-Tetraoxa-3,9-diphosphaspiro[5.5]undecane, 3,9-bis(octadecyloxy)-"
3806346,10000000,2014,lb,119289,"2,4,8,10-Tetraoxa-3,9-diphosphaspiro[5.5]undecane, 3,9-bis(octadecyloxy)-"
3806346,10000000,2013,lb,119289,"2,4,8,10-Tetraoxa-3,9-diphosphaspiro[5.5]undecane, 3,9-bis(octadecyloxy)-"
3806346,500000,2012,lb,119289,"2,4,8,10-Tetraoxa-3,9-diphosphaspiro[5.5]undecane, 3,9-bis(octadecyloxy)-"
3811049,500000,2015,lb,119354,"Chloric acid, potassium salt (1:1)"
3811049,500000,2014,lb,119354,"Chloric acid, potassium salt (1:1)"
3811049,500000,2013,lb,119354,"Chloric acid, potassium salt (1:1)"
3811049,500000,2012,lb,119354,"Chloric acid, potassium salt (1:1)"
38285493,25000,2015,lb,276261,"Pentitol, 1,5-anhydro-2-butyl-2,4-dideoxy-4-methyl-, 3-acetate"
38285493,25000,2014,lb,276261,"Pentitol, 1,5-anhydro-2-butyl-2,4-dideoxy-4-methyl-, 3-acetate"
38285493,25000,2013,lb,276261,"Pentitol, 1,5-anhydro-2-butyl-2,4-dideoxy-4-methyl-, 3-acetate"
38285493,25000,2012,lb,276261,"Pentitol, 1,5-anhydro-2-butyl-2,4-dideoxy-4-methyl-, 3-acetate"
38321185,10000000,2015,lb,276352,"Ethanol, 2-(2-butoxyethoxy)-, sodium salt (1:1)"
38321185,10000000,2014,lb,276352,"Ethanol, 2-(2-butoxyethoxy)-, sodium salt (1:1)"
38321185,10000000,2013,lb,276352,"Ethanol, 2-(2-butoxyethoxy)-, sodium salt (1:1)"
38321185,10000000,2012,lb,276352,"Ethanol, 2-(2-butoxyethoxy)-, sodium salt (1:1)"
3844459,10000000,2015,lb,119578,"Benzenemethanaminium, N-ethyl-N-[4-[[4-[ethyl[(3-sulfophenyl)methyl]amino]phenyl](2-sulfophenyl)methylene]-2,5-cyclohexadien-1-ylidene]-3-sulfo-, inner salt, sodium salt (1:2)"
3844459,10000000,2014,lb,119578,"Benzenemethanaminium, N-ethyl-N-[4-[[4-[ethyl[(3-sulfophenyl)methyl]amino]phenyl](2-sulfophenyl)methylene]-2,5-cyclohexadien-1-ylidene]-3-sulfo-, inner salt, sodium salt (1:2)"
3844459,10000000,2013,lb,119578,"Benzenemethanaminium, N-ethyl-N-[4-[[4-[ethyl[(3-sulfophenyl)methyl]amino]phenyl](2-sulfophenyl)methylene]-2,5-cyclohexadien-1-ylidene]-3-sulfo-, inner salt, sodium salt (1:2)"
3844459,1000000,2012,lb,119578,"Benzenemethanaminium, N-ethyl-N-[4-[[4-[ethyl[(3-sulfophenyl)methyl]amino]phenyl](2-sulfophenyl)methylene]-2,5-cyclohexadien-1-ylidene]-3-sulfo-, inner salt, sodium salt (1:2)"
38462225,25000,2015,lb,276782,"Cyclohexanone, 2-(1-mercapto-1-methylethyl)-5-methyl-"
38462225,25000,2014,lb,276782,"Cyclohexanone, 2-(1-mercapto-1-methylethyl)-5-methyl-"
38462225,25000,2013,lb,276782,"Cyclohexanone, 2-(1-mercapto-1-methylethyl)-5-methyl-"
38462225,25000,2012,lb,276782,"Cyclohexanone, 2-(1-mercapto-1-methylethyl)-5-methyl-"
3852093,500000,2015,lb,119636,"Propanoic acid, 3-methoxy-, methyl ester"
3852093,500000,2014,lb,119636,"Propanoic acid, 3-methoxy-, methyl ester"
3852093,100000,2013,lb,119636,"Propanoic acid, 3-methoxy-, methyl ester"
3852093,500000,2012,lb,119636,"Propanoic acid, 3-methoxy-, methyl ester"
38618121,1000000,2015,lb,277152,"9-Octadecenoic acid (9Z)-, compd. with 1,1'-iminobis[2-propanol] (1:1)"
38618121,1000000,2014,lb,277152,"9-Octadecenoic acid (9Z)-, compd. with 1,1'-iminobis[2-propanol] (1:1)"
38618121,1000000,2013,lb,277152,"9-Octadecenoic acid (9Z)-, compd. with 1,1'-iminobis[2-propanol] (1:1)"
38618121,500000,2012,lb,277152,"9-Octadecenoic acid (9Z)-, compd. with 1,1'-iminobis[2-propanol] (1:1)"
38640629,500000,2015,lb,277244,"Naphthalene, bis(1-methylethyl)-"
38640629,500000,2014,lb,277244,"Naphthalene, bis(1-methylethyl)-"
38640629,500000,2013,lb,277244,"Naphthalene, bis(1-methylethyl)-"
38640629,500000,2012,lb,277244,"Naphthalene, bis(1-methylethyl)-"
3864991,100000,2015,lb,119693,"Phenol, 2-(5-chloro-2H-benzotriazol-2-yl)-4,6-bis(1,1-dimethylethyl)-"
3864991,100000,2014,lb,119693,"Phenol, 2-(5-chloro-2H-benzotriazol-2-yl)-4,6-bis(1,1-dimethylethyl)-"
3864991,100000,2013,lb,119693,"Phenol, 2-(5-chloro-2H-benzotriazol-2-yl)-4,6-bis(1,1-dimethylethyl)-"
3864991,100000,2012,lb,119693,"Phenol, 2-(5-chloro-2H-benzotriazol-2-yl)-4,6-bis(1,1-dimethylethyl)-"
38714475,1000000,2015,lb,277517,"Zinc(2+), tetraammine-, (T-4)-, carbonate (1:1)"
38714475,1000000,2014,lb,277517,"Zinc(2+), tetraammine-, (T-4)-, carbonate (1:1)"
38714475,1000000,2013,lb,277517,"Zinc(2+), tetraammine-, (T-4)-, carbonate (1:1)"
38714475,1000000,2012,lb,277517,"Zinc(2+), tetraammine-, (T-4)-, carbonate (1:1)"
38820596,1000000,2015,lb,277848,"Phosphonic acid, P,P'-[1,6-hexanediylbis[nitrilobis(methylene)]]tetrakis-, potassium salt (1:?)"
38820596,1000000,2014,lb,277848,"Phosphonic acid, P,P'-[1,6-hexanediylbis[nitrilobis(methylene)]]tetrakis-, potassium salt (1:?)"
38820596,500000,2013,lb,277848,"Phosphonic acid, P,P'-[1,6-hexanediylbis[nitrilobis(methylene)]]tetrakis-, potassium salt (1:?)"
38820596,500000,2012,lb,277848,"Phosphonic acid, P,P'-[1,6-hexanediylbis[nitrilobis(methylene)]]tetrakis-, potassium salt (1:?)"
38900297,500000,2015,lb,278036,"Nonanedioic acid, lithium salt (1:2)"
38900297,500000,2014,lb,278036,"Nonanedioic acid, lithium salt (1:2)"
38900297,500000,2013,lb,278036,"Nonanedioic acid, lithium salt (1:2)"
38900297,500000,2012,lb,278036,"Nonanedioic acid, lithium salt (1:2)"
3891596,100000,2015,lb,119933,"D-Glucose, 2,3,4,5,6-pentaacetate"
3891596,100000,2014,lb,119933,"D-Glucose, 2,3,4,5,6-pentaacetate"
3891596,25000,2013,lb,119933,"D-Glucose, 2,3,4,5,6-pentaacetate"
3891596,100000,2012,lb,119933,"D-Glucose, 2,3,4,5,6-pentaacetate"
3896115,1000000,2015,lb,119958,"Phenol, 2-(5-chloro-2H-benzotriazol-2-yl)-6-(1,1-dimethylethyl)-4-methyl-"
3896115,500000,2014,lb,119958,"Phenol, 2-(5-chloro-2H-benzotriazol-2-yl)-6-(1,1-dimethylethyl)-4-methyl-"
3896115,1000000,2013,lb,119958,"Phenol, 2-(5-chloro-2H-benzotriazol-2-yl)-6-(1,1-dimethylethyl)-4-methyl-"
3896115,500000,2012,lb,119958,"Phenol, 2-(5-chloro-2H-benzotriazol-2-yl)-6-(1,1-dimethylethyl)-4-methyl-"
39072703,500000,2015,lb,1731692,"Urea, N,N''-1,6-hexanediylbis[N'-(phenylmethyl)-"
39072703,100000,2014,lb,1731692,"Urea, N,N''-1,6-hexanediylbis[N'-(phenylmethyl)-"
39072703,100000,2013,lb,1731692,"Urea, N,N''-1,6-hexanediylbis[N'-(phenylmethyl)-"
39072703,100000,2012,lb,1731692,"Urea, N,N''-1,6-hexanediylbis[N'-(phenylmethyl)-"
391232998,100000,2015,lb,17009283,"1-Propanaminium, 3-amino-N,N,N-trimethyl-, N-soya acyl derivs., chlorides"
391232998,500000,2014,lb,17009283,"1-Propanaminium, 3-amino-N,N,N-trimethyl-, N-soya acyl derivs., chlorides"
391232998,500000,2013,lb,17009283,"1-Propanaminium, 3-amino-N,N,N-trimethyl-, N-soya acyl derivs., chlorides"
391232998,500000,2012,lb,17009283,"1-Propanaminium, 3-amino-N,N,N-trimethyl-, N-soya acyl derivs., chlorides"
3913028,1000000,2015,lb,120089,"1-Octanol, 2-butyl-"
3913028,10000000,2014,lb,120089,"1-Octanol, 2-butyl-"
3913028,10000000,2013,lb,120089,"1-Octanol, 2-butyl-"
3913028,10000000,2012,lb,120089,"1-Octanol, 2-butyl-"
3923793,100000,2015,lb,120196,"2-Imidazolidinone, 4,5-dihydroxy-1,3-dimethyl-"
3923793,100000,2014,lb,120196,"2-Imidazolidinone, 4,5-dihydroxy-1,3-dimethyl-"
3923793,100000,2013,lb,120196,"2-Imidazolidinone, 4,5-dihydroxy-1,3-dimethyl-"
3923793,100000,2012,lb,120196,"2-Imidazolidinone, 4,5-dihydroxy-1,3-dimethyl-"
39255328,500000,2015,lb,278564,"Pentanoic acid, 2-methyl-, ethyl ester"
39255328,500000,2014,lb,278564,"Pentanoic acid, 2-methyl-, ethyl ester"
39255328,500000,2013,lb,278564,"Pentanoic acid, 2-methyl-, ethyl ester"
39255328,500000,2012,lb,278564,"Pentanoic acid, 2-methyl-, ethyl ester"
3926623,50000000,2015,lb,120204,"Acetic acid, 2-chloro-, sodium salt (1:1)"
3926623,50000000,2014,lb,120204,"Acetic acid, 2-chloro-, sodium salt (1:1)"
3926623,50000000,2013,lb,120204,"Acetic acid, 2-chloro-, sodium salt (1:1)"
3926623,50000000,2012,lb,120204,"Acetic acid, 2-chloro-, sodium salt (1:1)"
39290783,250000000,2015,lb,278689,Aluminum chloride hydroxide sulfate
39290783,250000000,2014,lb,278689,Aluminum chloride hydroxide sulfate
39290783,250000000,2013,lb,278689,Aluminum chloride hydroxide sulfate
39290783,250000000,2012,lb,278689,Aluminum chloride hydroxide sulfate
39290909,100000,2015,lb,17119579,Magnesium potassium titanium oxide
39290909,25000,2014,lb,17119579,Magnesium potassium titanium oxide
39290909,100000,2013,lb,17119579,Magnesium potassium titanium oxide
39290909,100000,2012,lb,17119579,Magnesium potassium titanium oxide
39318304,500000,2015,lb,17009309,Lithium potassium titanium oxide
39318304,500000,2014,lb,17009309,Lithium potassium titanium oxide
39318304,500000,2013,lb,17009309,Lithium potassium titanium oxide
39318304,500000,2012,lb,17009309,Lithium potassium titanium oxide
39322786,500000,2015,lb,278861,"Phosphoric acid, dodecyl ester, potassium salt"
39322786,500000,2014,lb,278861,"Phosphoric acid, dodecyl ester, potassium salt"
39322786,500000,2013,lb,278861,"Phosphoric acid, dodecyl ester, potassium salt"
39322786,500000,2012,lb,278861,"Phosphoric acid, dodecyl ester, potassium salt"
393759,500000,2015,lb,44792,"Benzene, 2-chloro-1,3-dinitro-5-(trifluoromethyl)-"
393759,500000,2014,lb,44792,"Benzene, 2-chloro-1,3-dinitro-5-(trifluoromethyl)-"
393759,500000,2013,lb,44792,"Benzene, 2-chloro-1,3-dinitro-5-(trifluoromethyl)-"
393759,25000,2012,lb,44792,"Benzene, 2-chloro-1,3-dinitro-5-(trifluoromethyl)-"
39385676,500000,2015,lb,279141,"Dodecanoic acid, ester with 2,2-bis(hydroxymethyl)-1,3-propanediol"
39385676,500000,2014,lb,279141,"Dodecanoic acid, ester with 2,2-bis(hydroxymethyl)-1,3-propanediol"
39385676,500000,2013,lb,279141,"Dodecanoic acid, ester with 2,2-bis(hydroxymethyl)-1,3-propanediol"
39385676,500000,2012,lb,279141,"Dodecanoic acid, ester with 2,2-bis(hydroxymethyl)-1,3-propanediol"
39430518,500000,2015,lb,279331,"Acetic acid, chromium salt, basic"
39430518,500000,2014,lb,279331,"Acetic acid, chromium salt, basic"
39430518,500000,2013,lb,279331,"Acetic acid, chromium salt, basic"
39430518,500000,2012,lb,279331,"Acetic acid, chromium salt, basic"
39445233,500000000,2015,lb,279406,Calcium magnesium hydroxide (CaMg(OH)4)
39445233,500000000,2014,lb,279406,Calcium magnesium hydroxide (CaMg(OH)4)
39445233,500000000,2013,lb,279406,Calcium magnesium hydroxide (CaMg(OH)4)
39445233,500000000,2012,lb,279406,Calcium magnesium hydroxide (CaMg(OH)4)
3944727,500000,2015,lb,1714114,1-Octanesulfonic acid
3944727,500000,2014,lb,1714114,1-Octanesulfonic acid
3944727,500000,2013,lb,1714114,1-Octanesulfonic acid
3944727,500000,2012,lb,1714114,1-Octanesulfonic acid
3964189,100000,2015,lb,120428,"Butane, 2,3-dimethyl-2,3-dinitro-"
3964189,25000,2014,lb,120428,"Butane, 2,3-dimethyl-2,3-dinitro-"
3964189,100000,2013,lb,120428,"Butane, 2,3-dimethyl-2,3-dinitro-"
3964189,100000,2012,lb,120428,"Butane, 2,3-dimethyl-2,3-dinitro-"
40039938,25000,2015,lb,280701,"Phenol, 4,4'-(1-methylethylidene)bis[2,6-dibromo-, polymer with 2-(chloromethyl)oxirane"
40039938,500000,2014,lb,280701,"Phenol, 4,4'-(1-methylethylidene)bis[2,6-dibromo-, polymer with 2-(chloromethyl)oxirane"
40039938,25000,2013,lb,280701,"Phenol, 4,4'-(1-methylethylidene)bis[2,6-dibromo-, polymer with 2-(chloromethyl)oxirane"
40039938,25000,2012,lb,280701,"Phenol, 4,4'-(1-methylethylidene)bis[2,6-dibromo-, polymer with 2-(chloromethyl)oxirane"
40292828,10000000,2015,lb,281113,Neodecanoyl chloride
40292828,10000000,2014,lb,281113,Neodecanoyl chloride
40292828,1000000,2013,lb,281113,Neodecanoyl chloride
40292828,10000000,2012,lb,281113,Neodecanoyl chloride
403507186,10000000,2015,lb,17009465,"Fatty acids, C16-18 and C18-unsatd., branched and linear, esters with trimethylolpropane"
403507186,10000000,2014,lb,17009465,"Fatty acids, C16-18 and C18-unsatd., branched and linear, esters with trimethylolpropane"
403507186,10000000,2013,lb,17009465,"Fatty acids, C16-18 and C18-unsatd., branched and linear, esters with trimethylolpropane"
403507186,10000000,2012,lb,17009465,"Fatty acids, C16-18 and C18-unsatd., branched and linear, esters with trimethylolpropane"
40372665,10000000,2015,lb,281220,"1,2,4-Butanetricarboxylic acid, 2-phosphono-, sodium salt (1:?)"
40372665,10000000,2014,lb,281220,"1,2,4-Butanetricarboxylic acid, 2-phosphono-, sodium salt (1:?)"
40372665,10000000,2013,lb,281220,"1,2,4-Butanetricarboxylic acid, 2-phosphono-, sodium salt (1:?)"
40372665,10000000,2012,lb,281220,"1,2,4-Butanetricarboxylic acid, 2-phosphono-, sodium salt (1:?)"
40372723,10000000,2015,lb,281238,"3,16-Dioxa-8,9,10,11-tetrathia-4,15-disilaoctadecane, 4,4,15,15-tetraethoxy-"
40372723,10000000,2014,lb,281238,"3,16-Dioxa-8,9,10,11-tetrathia-4,15-disilaoctadecane, 4,4,15,15-tetraethoxy-"
40372723,10000000,2013,lb,281238,"3,16-Dioxa-8,9,10,11-tetrathia-4,15-disilaoctadecane, 4,4,15,15-tetraethoxy-"
40372723,10000000,2012,lb,281238,"3,16-Dioxa-8,9,10,11-tetrathia-4,15-disilaoctadecane, 4,4,15,15-tetraethoxy-"
405160181,500000,2015,lb,17009481,"Fatty acids, C16-18 and C18-unsatd., branched and linear, reaction products with diisopropanolamine"
405160181,500000,2014,lb,17009481,"Fatty acids, C16-18 and C18-unsatd., branched and linear, reaction products with diisopropanolamine"
405160181,500000,2013,lb,17009481,"Fatty acids, C16-18 and C18-unsatd., branched and linear, reaction products with diisopropanolamine"
405160181,500000,2012,lb,17009481,"Fatty acids, C16-18 and C18-unsatd., branched and linear, reaction products with diisopropanolamine"
40601761,10000000,2015,lb,281717,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-tris[[4-(1,1-dimethylethyl)-3-hydroxy-2,6-dimethylphenyl]methyl]-"
40601761,10000000,2014,lb,281717,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-tris[[4-(1,1-dimethylethyl)-3-hydroxy-2,6-dimethylphenyl]methyl]-"
40601761,10000000,2013,lb,281717,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-tris[[4-(1,1-dimethylethyl)-3-hydroxy-2,6-dimethylphenyl]methyl]-"
40601761,10000000,2012,lb,281717,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-tris[[4-(1,1-dimethylethyl)-3-hydroxy-2,6-dimethylphenyl]methyl]-"
4067167,10000000,2015,lb,121137,"3,6,9,12-Tetraazatetradecane-1,14-diamine"
4067167,10000000,2014,lb,121137,"3,6,9,12-Tetraazatetradecane-1,14-diamine"
4067167,10000000,2013,lb,121137,"3,6,9,12-Tetraazatetradecane-1,14-diamine"
4067167,10000000,2012,lb,121137,"3,6,9,12-Tetraazatetradecane-1,14-diamine"
